[5] ['1/7', '5/9', '8/9', '7/4', '6'] -> ((8/9 - (5/9 / 7/4)) / (1/7 / 6))
[16037] ['1/7', '2/7', '4/7', '8/9', '9'] -> ((9 / (2/7 / 8/9)) - (4/7 / 1/7))
[16038] ['1/4', '2/5', '5/7', '7/9', '2'] -> ((2 / (2/5 - 1/4)) / (5/7 * 7/9))
[16039] ['1/8', '1/4', '3/5', '7/9', '5'] -> (5 / (3/5 * (1/4 + (1/8 * 7/9))))
[16040] ['3/7', '5/6', '9/8', '9/4', '4'] -> (9/8 + (9/4 * (5/6 + (4 / 3/7))))
[16041] ['1/7', '9/7', '9/5', '9/4', '6'] -> ((1/7 * 6) / (9/7 - (9/4 / 9/5)))
[16042] ['1/3', '3/5', '8/7', '7/6', '4'] -> (((8/7 * 7/6) + (4 / 3/5)) / 1/3)
[16043] ['2/7', '2/5', '3/2', '8/3', '8'] -> ((2/5 + 8) * (8/3 + (2/7 / 3/2)))
[16044] ['2/9', '3/7', '4/5', '7/4', '5'] -> ((4/5 / 7/4) * (5 / (2/9 * 3/7)))
[16045] ['5/6', '7/8', '9/7', '8/5', '6'] -> (6 / (8/5 - (9/7 / (5/6 / 7/8))))
[16046] ['1/7', '2/7', '4/7', '6/5', '9'] -> ((9 / ((2/7 / 4/7) - 1/7)) - 6/5)
[16047] ['1/4', '2/5', '5/7', '5/6', '2'] -> (2 / (5/6 - (2/5 + (1/4 / 5/7))))
[16048] ['4/3', '5/3', '9/5', '9/5', '2'] -> ((9/5 + (4/3 + 5/3)) / (2 - 9/5))
[16049] ['8/9', '6/5', '7/5', '5/3', '4'] -> ((5/3 * 4) / ((7/5 / 6/5) - 8/9))
[16050] ['1/7', '9/7', '9/5', '7/2', '6'] -> (7/2 * ((1/7 + 6) + (9/7 / 9/5)))
[16051] ['1/2', '1/2', '5/7', '7/8', '1'] -> ((5/7 + 1) / ((1/2 / 7/8) - 1/2))
[16052] ['1/6', '1/4', '9/7', '9/4', '5'] -> (((1/4 / 9/4) + (5 / 9/7)) / 1/6)
[16053] ['1/7', '2/7', '4/7', '7/5', '9'] -> (((9 / 7/5) - (1/7 - 4/7)) / 2/7)
[16054] ['3/7', '5/6', '9/8', '7/2', '4'] -> ((7/2 / (3/7 * (9/8 - 5/6))) - 4)
[16055] ['1/7', '9/7', '9/5', '9/2', '6'] -> ((9/7 / 1/7) + (6 / (9/5 / 9/2)))
[16056] ['1/6', '5/9', '5/4', '7/4', '4'] -> (1/6 / ((5/9 / 5/4) - (7/4 / 4)))
[16057] ['8/9', '6/5', '7/5', '9/5', '4'] -> ((6/5 * 4) / ((8/9 * 9/5) - 7/5))
[16058] ['8/7', '9/5', '5/2', '5/2', '3'] -> ((8/7 * 3) * (5/2 + (9/5 * 5/2)))
[16059] ['1/6', '1/4', '9/7', '5/2', '5'] -> ((1/6 + ((5/2 + 5) / 9/7)) / 1/4)
[16060] ['1/2', '1/2', '5/7', '1', '8/7'] -> ((5/7 + 1) / ((1/2 * 8/7) - 1/2))
[16061] ['8/7', '9/5', '5/2', '8/3', '3'] -> ((9/5 * 5/2) * (3 + (8/3 / 8/7)))
[16062] ['1/6', '1/4', '9/7', '8/3', '5'] -> ((1/4 * 8/3) + (5 / (1/6 * 9/7)))
[16063] ['1/8', '1/4', '3/5', '7/6', '5'] -> ((5 / (1/4 * 3/5)) - (7/6 / 1/8))
[16064] ['1/3', '3/5', '8/7', '7/5', '4'] -> ((8/7 * 7/5) * (4 / (3/5 - 1/3)))
[16065] ['3/7', '5/6', '8/7', '6/5', '4'] -> ((6/5 + (8/7 / 5/6)) / (3/7 / 4))
[16066] ['8/9', '6/5', '7/5', '9/4', '4'] -> ((9/4 * 4) / ((7/5 / 8/9) - 6/5))
[16067] ['1/2', '1/2', '5/7', '1', '7/6'] -> ((5/7 + 1) / (1/2 - (1/2 / 7/6)))
[16068] ['2/7', '2/5', '5/3', '9/5', '8'] -> (9/5 * (5/3 + (8 / (2/7 + 2/5))))
[16069] ['4/3', '5/3', '2', '5/2', '5/2'] -> ((2 * 5/2) / ((5/2 / 4/3) - 5/3))
[16070] ['1/6', '5/9', '5/4', '4', '9/2'] -> ((5/4 * 4) * (9/2 + (1/6 / 5/9)))
[16071] ['1/8', '1/4', '3/5', '9/7', '5'] -> (5 / (3/5 * (1/4 + (1/8 / 9/7))))
[16072] ['1/7', '2/7', '3/5', '5/8', '9'] -> ((2/7 + 9) / (5/8 - (1/7 / 3/5)))
[16073] ['1/3', '6/7', '6/7', '8/5', '3'] -> (8/5 / ((6/7 / (3 - 6/7)) - 1/3))
[16074] ['4/3', '5/3', '2', '7/2', '7/2'] -> (((4/3 * 7/2) * (2 + 7/2)) - 5/3)
[16075] ['1/3', '3/5', '8/7', '5/3', '4'] -> ((8/7 * 5/3) * (3/5 + (4 / 1/3)))
[16076] ['3/7', '5/6', '8/7', '7/4', '4'] -> ((3/7 + (7/4 * 4)) / (8/7 - 5/6))
[16077] ['8/7', '9/5', '8/3', '8/3', '3'] -> ((9/5 + 3) * (8/3 + (8/3 / 8/7)))
[16078] ['1/8', '1/4', '3/5', '4/3', '5'] -> (((5 / 3/5) - (4/3 / 1/4)) / 1/8)
[16079] ['1/7', '2/7', '3/5', '7/9', '9'] -> (((9 / 7/9) - 1/7) / (2/7 / 3/5))
[16080] ['8/9', '6/5', '7/5', '7/2', '4'] -> ((7/5 / ((8/9 * 4) - 7/2)) - 6/5)
[16081] ['1/4', '2/5', '5/7', '3/2', '2'] -> (2 / ((1/4 / 5/7) - (2/5 / 3/2)))
[16082] ['2/9', '3/7', '5/6', '7/8', '5'] -> (7/8 * (3/7 + (5 / (2/9 * 5/6))))
[16083] ['4/3', '7/4', '7/4', '9/5', '2'] -> (4/3 / (2 - ((7/4 + 7/4) / 9/5)))
[16084] ['1/6', '5/9', '9/7', '7/4', '4'] -> (1/6 / (((9/7 * 7/4) / 4) - 5/9))
[16085] ['2/7', '2/5', '7/4', '7/4', '8'] -> (8 * (7/4 + (7/4 * (2/7 / 2/5))))
[16086] ['3/7', '5/6', '8/7', '9/4', '4'] -> (8/7 / ((5/6 / (4 - 9/4)) - 3/7))
[16087] ['5/6', '7/8', '4/3', '9/5', '6'] -> (6 / ((9/5 * (5/6 / 4/3)) - 7/8))
[16088] ['1/7', '2/7', '3/5', '5/6', '9'] -> (((5/6 * (9 - 3/5)) - 1/7) / 2/7)
[16089] ['8/9', '6/5', '3/2', '5/3', '4'] -> (4 / ((8/9 * 6/5) - (3/2 / 5/3)))
[16090] ['1/3', '6/7', '6/7', '3', '9/2'] -> ((3 + (6/7 * 9/2)) / (1/3 * 6/7))
[16091] ['1/7', '4/3', '4/3', '3/2', '6'] -> (4/3 / ((4/3 / (1/7 * 6)) - 3/2))
[16092] ['4/3', '7/4', '7/4', '2', '7/2'] -> (2 / ((4/3 - 7/4) + (7/4 / 7/2)))
[16093] ['1/6', '1/4', '7/5', '7/2', '5'] -> ((7/5 / 7/2) * (5 / (1/4 - 1/6)))
[16094] ['8/7', '9/5', '3', '9/2', '9/2'] -> ((8/7 * 3) * (9/2 + (9/2 / 9/5)))
[16095] ['8/9', '6/5', '3/2', '7/3', '4'] -> (4 * ((7/3 / (6/5 - 8/9)) - 3/2))
[16096] ['2/9', '3/7', '5/6', '7/6', '5'] -> (((5/6 + 5) - (3/7 * 7/6)) / 2/9)
[16097] ['1/7', '2/7', '3/5', '8/9', '9'] -> ((8/9 * 9) / ((2/7 / 3/5) - 1/7))
[16098] ['2/7', '2/5', '7/4', '5/2', '8'] -> ((7/4 * 5/2) * (8 * (2/7 + 2/5)))
[16099] ['3/7', '5/6', '7/6', '6/5', '4'] -> (4 / (((5/6 / 7/6) / 6/5) - 3/7))
[16100] ['1/4', '2/5', '5/7', '2', '5/2'] -> (((2 / 5/7) - 2/5) / (1/4 / 5/2))
[16101] ['8/7', '9/4', '9/4', '9/4', '3'] -> ((9/4 * 3) / (9/4 - (9/4 / 8/7)))
[16102] ['8/9', '6/5', '3/2', '5/2', '4'] -> ((6/5 + 3/2) * (4 * (8/9 * 5/2)))
[16103] ['5/6', '7/8', '7/5', '8/5', '6'] -> ((7/5 / (7/8 - 5/6)) - (8/5 * 6))
[16104] ['3/7', '5/6', '7/6', '5/4', '4'] -> (4 / ((5/6 / 5/4) - (3/7 * 7/6)))
[16105] ['4/3', '7/4', '9/5', '2', '5/2'] -> ((5/2 * (4/3 * 9/5)) / (2 - 7/4))
[16106] ['1/7', '2/7', '3/5', '8/7', '9'] -> ((9 - ((1/7 + 8/7) / 3/5)) / 2/7)
[16107] ['1/3', '6/7', '7/8', '5/4', '3'] -> (6/7 / ((5/4 / 3) - (1/3 / 7/8)))
[16108] ['1/6', '5/9', '9/7', '8/3', '4'] -> (8/3 * ((4 / (5/9 - 1/6)) - 9/7))
[16109] ['1/3', '3/5', '7/6', '5/4', '4'] -> (3/5 / ((7/6 / 4) - (1/3 / 5/4)))
[16110] ['4/3', '7/4', '9/5', '2', '8/3'] -> ((7/4 + 2) * (8/3 * (4/3 * 9/5)))
[16111] ['8/7', '9/4', '9/4', '3', '9/2'] -> (9/4 / (((9/4 + 3) / 8/7) - 9/2))
[16112] ['2/7', '2/5', '9/5', '9/5', '8'] -> ((8 / 2/7) - (9/5 + (2/5 + 9/5)))
[16113] ['1/3', '6/7', '7/8', '4/3', '3'] -> (3 / (7/8 * (4/3 - (1/3 + 6/7))))
[16114] ['1/8', '1/4', '5/8', '6/7', '5'] -> (5 / (5/8 - (1/8 + (1/4 / 6/7))))
[16115] ['8/7', '9/4', '7/3', '7/3', '3'] -> ((8/7 * 9/4) * (7/3 + (7/3 * 3)))
[16116] ['8/9', '6/5', '8/5', '8/5', '4'] -> ((6/5 * 4) / ((8/5 / 8/9) - 8/5))
[16117] ['2/9', '3/7', '5/6', '7/5', '5'] -> ((7/5 / (2/9 / 5/6)) * (5 - 3/7))
[16118] ['5/6', '7/8', '7/5', '7/3', '6'] -> ((7/3 + (5/6 * 7/5)) / (7/8 / 6))
[16119] ['8/9', '6/5', '8/5', '5/3', '4'] -> (4 / (5/3 - (8/5 / (8/9 * 6/5))))
[16120] ['1/3', '3/5', '7/6', '4/3', '4'] -> (4 / (7/6 - (3/5 * (1/3 + 4/3))))
[16121] ['1/4', '2/5', '3/4', '5/6', '2'] -> (2 / (5/6 * (3/4 - (1/4 + 2/5))))
[16122] ['2/7', '2/5', '9/5', '7/3', '8'] -> ((9/5 * 7/3) * (8 * (2/7 / 2/5)))
[16123] ['3/7', '5/6', '7/6', '5/3', '4'] -> (4 / ((5/3 / 7/6) - (3/7 + 5/6)))
[16124] ['2/9', '3/7', '5/6', '3/2', '5'] -> ((3/2 + (5/6 / 2/9)) * (5 - 3/7))
[16125] ['1/2', '1/2', '3/4', '7/9', '1'] -> ((1 / 1/2) / ((3/4 * 7/9) - 1/2))
[16126] ['5/6', '7/8', '7/5', '8/3', '6'] -> (6 * (8/3 + (7/5 * (5/6 / 7/8))))
[16127] ['8/7', '9/4', '7/3', '3', '9/2'] -> (((8/7 * 9/4) * (7/3 * 9/2)) - 3)
[16128] ['2/7', '2/5', '9/5', '5/2', '8'] -> ((8 / (2/7 / 9/5)) / (5/2 - 2/5))
[16129] ['4/3', '7/4', '2', '7/3', '7/3'] -> ((7/3 + (4/3 + 7/3)) / (2 - 7/4))
[16130] ['1/2', '1/2', '3/4', '4/5', '1'] -> (1 / ((1/2 / 3/4) - (1/2 / 4/5)))
[16131] ['1/7', '4/3', '7/5', '8/5', '6'] -> ((6 - (8/5 / 4/3)) / (1/7 * 7/5))
[16132] ['1/4', '2/5', '3/4', '7/8', '2'] -> ((((3/4 + 2) / 2/5) - 7/8) / 1/4)
[16133] ['1/7', '2/7', '3/5', '9/4', '9'] -> (2/7 / ((9/4 / 9) - (1/7 / 3/5)))
[16134] ['8/7', '9/4', '5/2', '5/2', '3'] -> (8/7 * (9/4 + (3 * (5/2 * 5/2))))
[16135] ['1/8', '1/4', '5/8', '7/3', '5'] -> (5 / (5/8 * (7/3 - (1/4 / 1/8))))
[16136] ['1/3', '3/5', '7/6', '7/3', '4'] -> (4 / (((1/3 + 7/6) / 3/5) - 7/3))
[16137] ['2/7', '2/5', '9/5', '7/2', '8'] -> ((9/5 * 8) / ((2/7 * 7/2) - 2/5))
[16138] ['1/2', '1/2', '3/4', '8/9', '1'] -> (1 / (3/4 * (1/2 - (1/2 * 8/9))))
[16139] ['5/6', '7/8', '7/5', '9/2', '6'] -> ((9/2 + 6) / (5/6 * (7/5 - 7/8)))
[16140] ['4/3', '7/4', '2', '7/3', '7/2'] -> (7/2 / ((7/4 / 4/3) - (7/3 / 2)))
[16141] ['1/7', '2/7', '3/5', '7/3', '9'] -> (9 * ((2/7 / 3/5) - (1/7 - 7/3)))
[16142] ['5/6', '7/8', '3/2', '8/5', '6'] -> (6 / ((3/2 / (5/6 * 8/5)) - 7/8))
[16143] ['1/3', '3/5', '7/6', '5/2', '4'] -> (((4 / 3/5) - (7/6 - 5/2)) / 1/3)
[16144] ['1/3', '6/7', '7/8', '9/4', '3'] -> (6/7 + ((9/4 * 3) / (1/3 * 7/8)))
[16145] ['1/7', '2/7', '3/5', '5/2', '9'] -> (((9 / 5/2) - (2/7 * 3/5)) / 1/7)
[16146] ['1/8', '1/4', '2/3', '7/9', '5'] -> ((5 - (2/3 / 1/4)) / (1/8 * 7/9))
[16147] ['1/2', '1/2', '3/4', '1', '7/6'] -> ((1 / 1/2) / ((1/2 + 3/4) - 7/6))
[16148] ['4/3', '7/4', '2', '5/2', '5/2'] -> ((2 / (7/4 - 4/3)) * (5/2 + 5/2))
[16149] ['2/7', '2/5', '9/4', '9/4', '8'] -> (((9/4 * 8) / (2/7 + 2/5)) - 9/4)
[16150] ['1/4', '2/5', '3/4', '5/4', '2'] -> (2 / (5/4 * (2/5 - (1/4 / 3/4))))
[16151] ['3/7', '5/6', '7/6', '7/2', '4'] -> (4 / ((3/7 * (7/2 - 7/6)) - 5/6))
[16152] ['8/9', '6/5', '5/3', '7/4', '4'] -> (4 / ((8/9 * 7/4) - (5/3 / 6/5)))
[16153] ['1/7', '4/3', '7/5', '9/4', '6'] -> ((7/5 * 6) * ((4/3 * 9/4) - 1/7))
[16154] ['1/3', '3/5', '7/6', '7/2', '4'] -> (4 * (7/2 + ((1/3 + 7/6) / 3/5)))
[16155] ['1/2', '1/2', '3/4', '1', '6/5'] -> (1 / ((1/2 / 6/5) - (1/2 * 3/4)))
[16156] ['5/6', '7/8', '3/2', '9/5', '6'] -> ((9/5 * 6) / (3/2 - (7/8 / 5/6)))
[16157] ['1/6', '5/9', '7/5', '7/3', '4'] -> (4 / (((5/9 * 7/5) / 7/3) - 1/6))
[16158] ['8/7', '9/4', '8/3', '3', '7/2'] -> ((9/4 * 7/2) * (8/3 + (8/7 / 3)))
[16159] ['1/6', '2/7', '2/7', '2/5', '5'] -> ((5 - (2/7 + (2/7 / 2/5))) / 1/6)
[16160] ['1/7', '2/7', '3/5', '7/2', '9'] -> (9 * (7/2 - ((1/7 / 2/7) / 3/5)))
[16161] ['8/9', '6/5', '5/3', '9/5', '4'] -> ((4 + (5/3 + 9/5)) / (6/5 - 8/9))
[16162] ['1/8', '1/4', '2/3', '8/7', '5'] -> (5 / ((2/3 / 8/7) - (1/8 + 1/4)))
[16163] ['1/2', '1/2', '3/4', '1', '5/4'] -> (1 / ((1/2 / 3/4) - (1/2 * 5/4)))
[16164] ['4/3', '7/4', '2', '5/2', '9/2'] -> (4/3 * (7/4 + (5/2 * (2 + 9/2))))
[16165] ['8/9', '6/5', '5/3', '9/4', '4'] -> ((5/3 * 4) * (9/4 + (6/5 / 8/9)))
[16166] ['2/7', '2/5', '9/4', '5/2', '8'] -> ((9/4 - (5/2 / 2/5)) + (8 / 2/7))
[16167] ['1/2', '1/2', '3/4', '1', '9/7'] -> ((1 / 1/2) / ((3/4 / 9/7) - 1/2))
[16168] ['4/3', '7/4', '2', '8/3', '8/3'] -> (8/3 * (2 + (7/4 * (4/3 + 8/3))))
[16169] ['1/3', '6/7', '7/8', '3', '9/2'] -> (3 / (7/8 * (1/3 - (6/7 / 9/2))))
[16170] ['1/8', '1/4', '2/3', '9/7', '5'] -> ((5 - (2/3 / 1/4)) / (1/8 / 9/7))
[16171] ['1/4', '2/5', '3/4', '5/3', '2'] -> ((2 / 5/3) / ((2/5 * 3/4) - 1/4))
[16172] ['3/7', '5/6', '6/5', '9/7', '4'] -> ((4 * (3/7 / 5/6)) / (9/7 - 6/5))
[16173] ['1/6', '5/9', '7/5', '7/2', '4'] -> ((5/9 * (7/5 + 4)) + (7/2 / 1/6))
[16174] ['2/9', '3/7', '5/6', '8/3', '5'] -> ((3/7 * (5/6 + 8/3)) + (5 / 2/9))
[16175] ['8/9', '6/5', '5/3', '7/3', '4'] -> (6/5 / ((7/3 / 4) - (8/9 / 5/3)))
[16176] ['1/6', '2/7', '2/7', '5/9', '5'] -> ((2/7 + (2/7 / 5/9)) / (1/6 / 5))
[16177] ['1/7', '4/3', '3/2', '3/2', '6'] -> (4/3 * ((3/2 / 1/7) + (3/2 + 6)))
[16178] ['1/3', '6/7', '8/9', '8/9', '3'] -> (8/9 / ((8/9 / 6/7) - (1/3 * 3)))
[16179] ['2/7', '2/5', '9/4', '7/2', '8'] -> ((2/5 + 8) * (7/2 - (2/7 * 9/4)))
[16180] ['5/6', '7/8', '8/5', '5/3', '6'] -> ((5/6 + (8/5 * 5/3)) / (7/8 / 6))
[16181] ['1/3', '3/5', '6/5', '7/3', '4'] -> ((1/3 * 6/5) / (3/5 - (7/3 / 4)))
[16182] ['1/7', '2/7', '5/8', '8/9', '9'] -> ((1/7 + (8/9 * 9)) / (5/8 - 2/7))
[16183] ['2/9', '3/7', '5/6', '7/2', '5'] -> (3/7 + ((5 + (5/6 / 7/2)) / 2/9))
[16184] ['4/3', '9/5', '9/5', '9/5', '2'] -> ((4/3 * (9/5 + 9/5)) / (2 - 9/5))
[16185] ['8/7', '7/3', '7/3', '3', '7/2'] -> (8/7 * (7/3 + (7/2 * (7/3 + 3))))
[16186] ['5/6', '7/8', '8/5', '7/4', '6'] -> (6 * (8/5 + (7/4 / (5/6 * 7/8))))
[16187] ['1/7', '4/3', '3/2', '8/5', '6'] -> (8/5 * ((3/2 / 1/7) + (6 / 4/3)))
[16188] ['1/6', '2/7', '2/7', '3/5', '5'] -> (((2/7 / 2/7) + (3/5 * 5)) / 1/6)
[16189] ['1/4', '2/5', '3/4', '2', '7/3'] -> (2 / ((2/5 * (7/3 - 1/4)) - 3/4))
[16190] ['2/7', '2/5', '7/3', '7/3', '8'] -> (7/3 + ((8 + (2/7 * 7/3)) / 2/5))
[16191] ['8/9', '6/5', '5/3', '7/2', '4'] -> (((7/2 * 4) - 6/5) / (8/9 / 5/3))
[16192] ['1/7', '2/7', '5/8', '9/8', '9'] -> ((1/7 + (9 / 9/8)) / (5/8 - 2/7))
[16193] ['1/3', '3/5', '5/4', '9/7', '4'] -> ((4 / 5/4) / ((3/5 / 9/7) - 1/3))
[16194] ['1/8', '1/4', '5/7', '3/4', '5'] -> (((5/7 * (1/4 + 5)) - 3/4) / 1/8)
[16195] ['2/9', '3/7', '6/7', '7/8', '5'] -> (5 / (7/8 * (3/7 - (2/9 * 6/7))))
[16196] ['1/3', '6/7', '8/9', '6/5', '3'] -> ((8/9 + 3) / (1/3 / (6/7 + 6/5)))
[16197] ['1/7', '4/3', '3/2', '9/5', '6'] -> (9/5 * ((4/3 / 1/7) + (6 / 3/2)))
[16198] ['1/2', '1/2', '3/4', '1', '9/5'] -> (1 / (1/2 * (1/2 - (3/4 / 9/5))))
[16199] ['4/3', '9/5', '9/5', '2', '5/2'] -> ((9/5 + 9/5) * (5/2 * (4/3 * 2)))
[16200] ['2/7', '2/5', '7/3', '8/3', '8'] -> ((8/3 / (2/7 * 7/3)) + (8 / 2/5))
[16201] ['1/6', '2/7', '2/7', '7/9', '5'] -> ((1/6 + ((2/7 + 5) / 2/7)) / 7/9)
[16202] ['1/3', '3/5', '5/4', '4/3', '4'] -> (4 / (4/3 - (5/4 * (1/3 + 3/5))))
[16203] ['1/6', '5/9', '8/5', '7/4', '4'] -> ((7/4 / (1/6 / 8/5)) + (4 / 5/9))
[16204] ['4/3', '9/5', '9/5', '2', '8/3'] -> ((9/5 + 9/5) * (4/3 + (2 * 8/3)))
[16205] ['1/7', '4/3', '3/2', '9/4', '6'] -> ((4/3 / 9/4) * ((6 / 1/7) - 3/2))
[16206] ['2/7', '2/5', '7/3', '7/2', '8'] -> ((7/2 - 2/7) * (8 * (2/5 * 7/3)))
[16207] ['5/6', '7/8', '8/5', '5/2', '6'] -> ((5/2 + 6) / (7/8 - (5/6 / 8/5)))
[16208] ['3/7', '5/6', '6/5', '5/3', '4'] -> ((4 / (3/7 * 5/6)) / (5/3 - 6/5))
[16209] ['1/4', '2/5', '7/9', '7/9', '2'] -> (((7/9 / 7/9) + (2 / 2/5)) / 1/4)
[16210] ['8/7', '5/2', '5/2', '5/2', '3'] -> ((5/2 * 3) / (5/2 - (5/2 / 8/7)))
[16211] ['1/6', '5/9', '8/5', '9/5', '4'] -> (4 / ((8/5 / 9/5) - (1/6 + 5/9)))
[16212] ['1/3', '3/5', '5/4', '8/5', '4'] -> ((8/5 + (4 / 5/4)) / (1/3 * 3/5))
[16213] ['1/4', '2/5', '7/9', '4/5', '2'] -> ((4/5 + 2) / (7/9 * (2/5 - 1/4)))
[16214] ['2/9', '3/7', '6/7', '6/5', '5'] -> ((5 * ((6/5 / 2/9) - 3/7)) - 6/7)
[16215] ['8/7', '5/2', '5/2', '8/3', '3'] -> ((5/2 / 5/2) / (8/3 - (3 / 8/7)))
[16216] ['8/9', '6/5', '7/4', '7/3', '4'] -> (4 / (6/5 * (8/9 - (7/4 / 7/3))))
[16217] ['1/7', '4/3', '8/5', '8/5', '6'] -> ((8/5 / 1/7) + (6 * (4/3 * 8/5)))
[16218] ['3/7', '5/6', '6/5', '9/5', '4'] -> (4 / ((6/5 / 3/7) - (5/6 + 9/5)))
[16219] ['8/7', '5/2', '5/2', '3', '7/2'] -> (7/2 * ((5/2 + 3) - (8/7 - 5/2)))
[16220] ['4/3', '9/5', '2', '9/4', '7/3'] -> ((2 / 9/4) / (4/3 - (7/3 / 9/5)))
[16221] ['2/7', '2/5', '5/2', '8/3', '8'] -> (8 / ((2/5 / 2/7) - (8/3 / 5/2)))
[16222] ['2/9', '3/7', '6/7', '5/4', '5'] -> ((3/7 + (6/7 * 5/4)) + (5 / 2/9))
[16223] ['3/7', '5/6', '6/5', '9/4', '4'] -> (((9/4 * 4) / (3/7 * 5/6)) - 6/5)
[16224] ['5/6', '7/8', '5/3', '5/3', '6'] -> ((5/6 * 6) / (5/3 - (7/8 * 5/3)))
[16225] ['1/8', '1/4', '5/7', '9/8', '5'] -> (((1/8 - 9/8) + (5 / 5/7)) / 1/4)
[16226] ['1/6', '2/7', '2/7', '9/7', '5'] -> (9/7 * (1/6 + ((2/7 + 5) / 2/7)))
[16227] ['1/3', '3/5', '5/4', '5/2', '4'] -> ((5/2 * 4) / ((3/5 * 5/4) - 1/3))
[16228] ['1/7', '2/7', '5/8', '9/4', '9'] -> (9 / ((2/7 / 1/7) + (5/8 - 9/4)))
[16229] ['3/7', '5/6', '6/5', '7/3', '4'] -> (4 / (5/6 * (6/5 - (3/7 * 7/3))))
[16230] ['1/7', '4/3', '8/5', '9/5', '6'] -> (((8/5 / 4/3) + (6 / 1/7)) / 9/5)
[16231] ['1/6', '2/7', '2/7', '7/5', '5'] -> ((2/7 + 2/7) * (5 / (1/6 / 7/5)))
[16232] ['1/6', '5/9', '8/5', '4', '9/2'] -> ((9/2 - (1/6 - 4)) / (5/9 / 8/5))
[16233] ['2/9', '3/7', '6/7', '7/5', '5'] -> ((7/5 * 5) * ((6/7 / 2/9) - 3/7))
[16234] ['1/3', '3/5', '5/4', '7/2', '4'] -> (7/2 / (1/3 - ((3/5 * 5/4) / 4)))
[16235] ['1/7', '2/7', '5/8', '8/3', '9'] -> (9 / (5/8 - (1/7 + (2/7 / 8/3))))
[16236] ['1/7', '4/3', '8/5', '9/4', '6'] -> (8/5 * ((9/4 / (1/7 / 4/3)) - 6))
[16237] ['1/6', '2/7', '2/7', '8/5', '5'] -> ((8/5 * 5) / (2/7 + (1/6 * 2/7)))
[16238] ['3/7', '5/6', '6/5', '8/3', '4'] -> (4 * ((6/5 / 3/7) + (8/3 / 5/6)))
[16239] ['1/3', '3/5', '9/7', '9/7', '4'] -> (4 * ((9/7 / 1/3) + (9/7 / 3/5)))
[16240] ['8/9', '6/5', '9/5', '7/3', '4'] -> ((7/3 + (6/5 + 9/5)) / (8/9 / 4))
[16241] ['8/7', '3', '7/2', '7/2', '7/2'] -> ((3 * 7/2) / (7/2 - (7/2 / 8/7)))
[16242] ['3/7', '5/6', '6/5', '7/2', '4'] -> ((6/5 + (3/7 / 5/6)) * (7/2 * 4))
[16243] ['1/6', '2/7', '2/7', '7/4', '5'] -> ((5 - (7/4 * (2/7 + 2/7))) / 1/6)
[16244] ['1/8', '1/4', '5/7', '7/5', '5'] -> ((5 - (5/7 / 1/4)) / (1/8 / 7/5))
[16245] ['4/3', '9/5', '2', '7/3', '7/2'] -> (4/3 / (7/2 - (7/3 + (2 / 9/5))))
[16246] ['1/3', '6/7', '8/9', '7/3', '3'] -> ((6/7 + 3) * (7/3 / (1/3 / 8/9)))
[16247] ['1/6', '5/9', '5/3', '4', '9/2'] -> (((5/3 + 4) * (9/2 - 1/6)) - 5/9)
[16248] ['8/7', '3', '9/2', '9/2', '9/2'] -> ((3 * 9/2) / (9/2 - (9/2 / 8/7)))
[16249] ['8/9', '6/5', '9/4', '9/4', '4'] -> ((9/4 * 9/4) * (4 + (8/9 / 6/5)))
[16250] ['1/6', '2/7', '2/7', '7/3', '5'] -> ((2/7 + (2/7 * 5)) / (1/6 / 7/3))
[16251] ['1/8', '1/4', '5/7', '3/2', '5'] -> (5 / (5/7 * (1/8 + (1/4 / 3/2))))
[16252] ['1/7', '2/7', '2/3', '7/8', '9'] -> (9 / (7/8 - (2/7 + (1/7 / 2/3))))
[16253] ['1/3', '6/7', '8/9', '5/2', '3'] -> (3 * ((1/3 / (8/9 - 6/7)) - 5/2))
[16254] ['2/9', '3/7', '6/7', '9/5', '5'] -> (((6/7 / 2/9) - 9/5) / (3/7 / 5))
[16255] ['5/6', '7/8', '7/4', '7/2', '6'] -> ((6 * (5/6 + 7/2)) - (7/4 / 7/8))
[16256] ['1/6', '5/9', '7/4', '9/5', '4'] -> ((4 * (1/6 / 5/9)) / (9/5 - 7/4))
[16257] ['1/6', '2/7', '2/7', '5/2', '5'] -> ((5 - (2/7 + (2/7 * 5/2))) / 1/6)
[16258] ['1/7', '4/3', '8/5', '9/2', '6'] -> ((8/5 * 9/2) * ((4/3 / 1/7) - 6))
[16259] ['3/7', '5/6', '5/4', '9/7', '4'] -> (9/7 / (3/7 - (5/4 / (5/6 * 4))))
[16260] ['4/3', '9/5', '2', '5/2', '7/2'] -> (9/5 * (4/3 + (2 * (5/2 + 7/2))))
[16261] ['8/9', '6/5', '9/4', '8/3', '4'] -> ((9/4 + (6/5 / 8/9)) * (8/3 + 4))
[16262] ['1/8', '1/4', '5/7', '5/3', '5'] -> ((5 / 5/7) / ((1/4 * 5/3) - 1/8))
[16263] ['2/9', '3/7', '6/7', '9/4', '5'] -> ((5 / 2/9) - (3/7 - (6/7 * 9/4)))
[16264] ['2/7', '3/7', '3/7', '4/9', '8'] -> (8 / ((3/7 * 4/9) - (2/7 - 3/7)))
[16265] ['1/3', '3/5', '9/7', '7/4', '4'] -> (7/4 * ((4 / (3/5 - 1/3)) - 9/7))
