[345736] ['1/5', '1/4', '5/9', '5/8', '8'] -> 8 / (5/9 * (1/5 + 1/4 / 5/8))
[352524] ['5/9', '8/9', '9/8', '9/5', '5'] -> 5 / (8/9 - 5/9) / (9/8 / 9/5)
[352525] ['2/5', '5/9', '3/5', '8/7', '5'] -> (5 / 5/9 - 3/5) / (2/5 / 8/7)
[352526] ['5/9', '8/9', '9/8', '5/2', '5'] -> (8/9 + 5 / 9/8) / (5/9 / 5/2)
[352527] ['5/7', '3/4', '7/4', '9/4', '7'] -> 7/4 * 9/4 * (7 - 5/7) - 3/4
[352528] ['2/5', '5/9', '3/5', '7/5', '5'] -> (7/5 / 5/9 - 3/5) / (2/5 / 5)
[352529] ['5/7', '3/4', '9/5', '9/5', '7'] -> (9/5 + 9/5) * 7 * 5/7 / 3/4
[352530] ['5/9', '8/9', '8/7', '8/7', '5'] -> 5 * (8/7 + (8/9 + 8/7) / 5/9)
[352531] ['2/5', '5/9', '3/5', '3/2', '5'] -> (3/5 + 5) / (3/2 * (5/9 - 2/5))
[352532] ['5/9', '8/9', '8/7', '7/6', '5'] -> 5 / (5/9 / 8/7 + 8/9 - 7/6)
[352533] ['2/5', '5/9', '3/5', '7/4', '5'] -> 2/5 / (7/4 / 5 - 5/9 * 3/5)
[352534] ['2/5', '5/9', '3/5', '7/2', '5'] -> 5 * (7/2 / 5/9 - 3/5 / 2/5)
[352535] ['2/5', '5/9', '5/8', '5/8', '5'] -> 5 / (5/9 * (5/8 - 2/5 * 5/8))
[352536] ['5/7', '3/4', '7/3', '8/3', '7'] -> 8/3 * (7/3 + 7 * 5/7 / 3/4)
[352537] ['5/9', '8/9', '8/7', '7/4', '5'] -> (8/7 + 8/9 / 5/9) * 7/4 * 5
[352538] ['2/5', '5/9', '5/8', '2/3', '5'] -> 5 / (2/5 * 5/9) / (5/8 / 2/3)
[352539] ['2/5', '5/9', '5/8', '5/7', '5'] -> 5 / (5/9 - 2/5) / (5/8 + 5/7)
[352540] ['5/9', '8/9', '8/7', '7/3', '5'] -> 7/3 * (8/7 / 8/9 + 5 / 5/9)
[352541] ['5/7', '3/4', '7/2', '7/2', '7'] -> 7/2 * 7 - (5/7 - 3/4 / 7/2)
[352542] ['5/7', '3/4', '7/2', '9/2', '7'] -> 7 * (5/7 * 9/2 + 3/4 / 7/2)
[352543] ['2/5', '5/9', '5/8', '7/8', '5'] -> 5/8 + 7/8 + 5 / (2/5 * 5/9)
[352544] ['5/9', '8/9', '8/7', '7/2', '5'] -> 7/2 * (5 / (5/9 / 8/9) - 8/7)
[352545] ['5/9', '8/9', '8/7', '9/2', '5'] -> 8/7 * 9/2 * (5 + 5/9 - 8/9)
[352546] ['5/9', '8/9', '7/6', '6/5', '5'] -> 6/5 * (5/9 + 5) / (7/6 - 8/9)
[352547] ['5/7', '7/9', '7/9', '7/8', '7'] -> 7 / (7/9 - 7/8 * 5/7 * 7/9)
[352548] ['2/5', '5/9', '5/8', '6/5', '5'] -> 5 * 2/5 / 6/5 / (5/8 - 5/9)
[352549] ['5/9', '8/9', '7/6', '7/5', '5'] -> 5 / (7/6 / 7/5 - 5/9 / 8/9)
[352550] ['5/9', '8/9', '7/6', '5/3', '5'] -> (5/3 + 5) / (5/9 + 8/9 - 7/6)
[352551] ['2/5', '5/9', '5/8', '3/2', '5'] -> 5 / (2/5 * 5/9) / (5/8 * 3/2)
[352552] ['2/5', '5/9', '5/8', '8/5', '5'] -> 5 / (5/9 * (5/8 - 2/5 / 8/5))
[352553] ['5/7', '7/9', '7/9', '4/3', '7'] -> 7 * (5/7 + (7/9 + 4/3) / 7/9)
[352554] ['5/9', '8/9', '7/6', '5/2', '5'] -> (5 / (5/9 / 5/2) - 7/6) / 8/9
[352555] ['2/5', '5/9', '5/8', '5/2', '5'] -> 5 / 5/9 / (2/5 * 5/2 - 5/8)
[352556] ['2/5', '5/9', '5/8', '7/2', '5'] -> 5/9 / (7/2 / (2/5 + 5) - 5/8)
[352557] ['5/9', '8/9', '7/6', '9/2', '5'] -> 7/6 - (5/9 - 8/9) + 9/2 * 5
[352558] ['2/5', '5/9', '2/3', '2/3', '5'] -> (2/3 + 2/5 * 5) / (2/3 - 5/9)
[352559] ['5/9', '8/9', '6/5', '7/5', '5'] -> 5 / 5/9 / (7/5 / 8/9 - 6/5)
[352560] ['5/9', '8/9', '6/5', '5/3', '5'] -> 6/5 / (8/9 - 5/9) * (5/3 + 5)
[352561] ['5/9', '8/9', '6/5', '9/4', '5'] -> 5 * (6/5 + 9/4 / (5/9 / 8/9))
[352562] ['5/9', '8/9', '6/5', '7/3', '5'] -> 8/9 * 5 * (6/5 + 7/3 / 5/9)
[352563] ['5/9', '8/9', '6/5', '8/3', '5'] -> 5 * (8/9 / 5/9 + 6/5 * 8/3)
[352564] ['5/9', '8/9', '6/5', '9/2', '5'] -> 8/9 / (5 - (9/2 + 5/9 / 6/5))
[352565] ['5/7', '7/9', '4/5', '8/7', '7'] -> 5/7 / (4/5 - 7/9) - (8/7 + 7)
[352566] ['2/5', '5/9', '2/3', '5/3', '5'] -> 2/5 / (2/3 - 5/9) * (5/3 + 5)
[352567] ['5/9', '8/9', '5/4', '7/5', '5'] -> 5/4 / (8/9 - 5/9) * (7/5 + 5)
[352568] ['5/7', '7/9', '4/5', '4/3', '7'] -> (4/5 + 4/3 / 5/7) / (7/9 / 7)
[352569] ['5/9', '8/9', '5/4', '7/3', '5'] -> 5 / (7/3 * 5/9 / 8/9 - 5/4)
[352570] ['2/5', '5/9', '5/7', '6/7', '5'] -> (5/7 / 6/7 + 5 / 2/5) / 5/9
[352571] ['5/9', '8/9', '5/4', '9/2', '5'] -> 9/2 * (8/9 + (5/9 + 5) / 5/4)
[352572] ['5/7', '7/9', '4/5', '8/3', '7'] -> 8/3 / (5/7 * 7) / (4/5 - 7/9)
[352573] ['2/5', '5/9', '5/7', '7/6', '5'] -> (5/7 * 7/6 + 5 / 2/5) / 5/9
[352574] ['5/9', '8/9', '9/7', '7/4', '5'] -> 7/4 * (5 / (8/9 - 5/9) - 9/7)
[352575] ['5/7', '7/9', '5/6', '7/8', '7'] -> 7 / (7/8 / 5/7 - 7/9 / 5/6)
[352576] ['5/7', '7/9', '5/6', '8/9', '7'] -> 7 / (5/6 / 5/7 - 7/9 / 8/9)
[352577] ['5/7', '7/9', '5/6', '9/8', '7'] -> 7 / (5/6 / 5/7 - 7/9 * 9/8)
[352578] ['2/5', '5/9', '5/7', '5/3', '5'] -> (5 / 5/7 - 5/3) / (2/5 * 5/9)
[352579] ['5/9', '8/9', '9/7', '9/2', '5'] -> 9/2 * (5/9 + 8/9 + 5 / 9/7)
[352580] ['5/9', '8/9', '4/3', '7/5', '5'] -> (7/5 + 5) / (8/9 / 5/9 - 4/3)
[352581] ['5/7', '7/9', '5/6', '6/5', '7'] -> 7 / (5/6 - 5/7 * 7/9) - 6/5
[352582] ['5/9', '8/9', '4/3', '3/2', '5'] -> (4/3 + 8/9 * 3/2) / (5/9 / 5)
[352583] ['5/9', '8/9', '4/3', '7/4', '5'] -> 5 / (5/9 / 8/9 + 4/3 - 7/4)
[352584] ['2/5', '5/9', '5/7', '7/2', '5'] -> (5/9 + 5/7) * 7/2 * (2/5 + 5)
[352585] ['5/7', '7/9', '5/6', '5/3', '7'] -> (5/7 + 5/3 / 7/9) / (5/6 / 7)
[352586] ['5/9', '8/9', '7/5', '9/5', '5'] -> 5 * (8/9 / 5/9 + 7/5 + 9/5)
[352587] ['5/9', '8/9', '7/5', '9/4', '5'] -> 9/4 * (8/9 + 5 * (5/9 + 7/5))
[352588] ['2/5', '5/9', '3/4', '7/8', '5'] -> 5/9 * (2/5 + 5) / (7/8 - 3/4)
[352589] ['5/7', '7/9', '5/6', '7/3', '7'] -> (7/3 + 7) / (5/6 / 5/7 - 7/9)
[352590] ['5/9', '8/9', '7/5', '7/2', '5'] -> 8/9 / 5/9 + 7/2 * (7/5 + 5)
[352591] ['5/7', '7/9', '5/6', '7/2', '7'] -> (7 * (7/2 - 5/7) - 5/6) / 7/9
[352592] ['5/9', '8/9', '3/2', '9/5', '5'] -> 5 / (3/2 / 9/5 - 5/9 / 8/9)
[352593] ['5/7', '7/9', '5/6', '9/2', '7'] -> 9/2 * 5/7 / 5/6 * (7 - 7/9)
[352594] ['5/9', '8/9', '3/2', '7/3', '5'] -> 5 / (7/3 - (3/2 + 5/9 / 8/9))
[352595] ['2/5', '5/9', '3/4', '8/5', '5'] -> 5 * (2/5 + 8/5) / (5/9 * 3/4)
[352596] ['2/5', '5/9', '3/4', '5/3', '5'] -> 5 / (3/4 * (5/3 - 5/9 / 2/5))
[352597] ['5/9', '8/9', '8/5', '5/3', '5'] -> 5 * (8/5 / 8/9 + 5/3 / 5/9)
[352598] ['2/5', '5/9', '3/4', '9/5', '5'] -> (5 / 5/9 - 9/5) / (2/5 * 3/4)
[352599] ['5/7', '7/9', '6/7', '7/6', '7'] -> (7 / (7/6 - 7/9) - 6/7) / 5/7
[352600] ['2/5', '5/9', '3/4', '7/3', '5'] -> 5 * 2/5 * 7/3 / (3/4 - 5/9)
[352601] ['5/9', '8/9', '8/5', '7/3', '5'] -> 8/9 + (5/9 + 7/3) * 8/5 * 5
[352602] ['2/5', '5/9', '3/4', '7/2', '5'] -> (5 + 7/2 / 2/5) / 5/9 - 3/4
[352603] ['5/7', '7/9', '6/7', '9/7', '7'] -> 7 * (6/7 + (5/7 + 9/7) / 7/9)
[352604] ['5/9', '8/9', '7/4', '7/3', '5'] -> (7/3 + 5) / (7/4 - (5/9 + 8/9))
[352605] ['5/7', '7/9', '6/7', '7/3', '7'] -> 6/7 + (5/7 + 7) / (7/9 / 7/3)
[352606] ['2/5', '5/9', '7/9', '7/6', '5'] -> 7/6 / 7/9 + 5 / (2/5 * 5/9)
[352607] ['5/9', '8/9', '7/4', '5/2', '5'] -> 5 / 5/2 / (5/9 * 7/4 - 8/9)
[352608] ['2/5', '5/9', '7/9', '6/5', '5'] -> (5 + 2/5 / 6/5) / (7/9 - 5/9)
[352609] ['5/9', '8/9', '7/4', '8/3', '5'] -> (7/4 + 5) * (5/9 + 8/3 / 8/9)
[352610] ['2/5', '5/9', '7/9', '9/7', '5'] -> 7/9 * (5 / (5/9 - 2/5) - 9/7)
[352611] ['5/9', '8/9', '7/4', '7/2', '5'] -> 8/9 / (5/9 - 7/2 / (7/4 + 5))
[352612] ['5/7', '7/9', '7/8', '9/8', '7'] -> 7/9 * (5/7 + 7) / (9/8 - 7/8)
[352613] ['2/5', '5/9', '7/9', '3/2', '5'] -> (5 + 7/9 / 5/9) / (2/5 / 3/2)
[352614] ['5/7', '7/9', '7/8', '6/5', '7'] -> 7 / (7/8 / 5/7 - 7/9 * 6/5)
[352615] ['5/9', '8/9', '9/5', '9/4', '5'] -> (9/5 - (5/9 - 8/9)) * 9/4 * 5
[352616] ['2/5', '5/9', '7/9', '5/3', '5'] -> 5 * (2/5 + (7/9 + 5/3) / 5/9)
[352617] ['5/7', '7/9', '7/8', '9/7', '7'] -> 7 / (7/9 - 5/7 * 7/8 / 9/7)
[352618] ['5/9', '8/9', '9/4', '7/3', '5'] -> 5 / 5/9 / (7/3 / 8/9 - 9/4)
[352619] ['5/7', '7/9', '7/8', '4/3', '7'] -> 5/7 * 7 / (4/3 - 7/8 / 7/9)
[352620] ['5/7', '7/9', '7/8', '7/5', '7'] -> 7 / (5/7 * 7/9) / (7/5 - 7/8)
[352621] ['5/9', '8/9', '9/4', '9/2', '5'] -> (9/4 + 9/2) * (5 - (5/9 + 8/9))
[352622] ['2/5', '5/9', '7/9', '7/3', '5'] -> (5 + 7/9 / 7/3) / (2/5 * 5/9)
[352623] ['5/7', '7/9', '7/8', '8/5', '7'] -> 7 / (7/9 * (8/5 - 7/8 / 5/7))
[352624] ['5/7', '7/9', '7/8', '7/4', '7'] -> 7 / 7/9 / (5/7 * 7/4 - 7/8)
[352625] ['5/9', '8/9', '7/3', '9/2', '5'] -> 8/9 / ((5 - 7/3) / 9/2 - 5/9)
[352626] ['2/5', '5/9', '4/5', '7/6', '5'] -> ((4/5 + 5) / 2/5 - 7/6) / 5/9
[352627] ['2/5', '5/9', '4/5', '7/5', '5'] -> (5 / 5/9 - (4/5 - 7/5)) / 2/5
[352628] ['2/5', '5/9', '4/5', '5/3', '5'] -> 4/5 / (2/5 * 5/9) * (5/3 + 5)
[352629] ['5/9', '9/8', '9/8', '3/2', '5'] -> 5 / (5/9 * (9/8 - 9/8 / 3/2))
[352630] ['5/7', '7/9', '8/9', '8/5', '7'] -> 8/5 * 7 / (8/9 / 5/7 - 7/9)
[352631] ['2/5', '5/9', '4/5', '8/3', '5'] -> (5 + 8/3 / (2/5 * 4/5)) / 5/9
[352632] ['5/7', '7/9', '8/9', '7/4', '7'] -> 7 * (7/4 + (5/7 + 7/9) / 8/9)
[352633] ['5/9', '9/8', '9/8', '9/2', '5'] -> 9/2 * (5/9 + 5) - 9/8 / 9/8
[352634] ['2/5', '5/9', '5/6', '7/8', '5'] -> (5 / 2/5 - 5/6) / (5/9 * 7/8)
[352635] ['2/5', '5/9', '5/6', '8/9', '5'] -> 5 / (2/5 * 5/9) / (5/6 / 8/9)
[352636] ['5/7', '7/9', '9/8', '9/8', '7'] -> (5/7 + 7) / (9/8 / 7/9 - 9/8)
[352637] ['2/5', '5/9', '5/6', '8/7', '5'] -> (5 / 2/5 - 5/6) / (5/9 / 8/7)
[352638] ['2/5', '5/9', '5/6', '6/5', '5'] -> (5 / (5/9 * 5/6) - 6/5) / 2/5
[352639] ['5/7', '7/9', '9/8', '6/5', '7'] -> 7 / 7/9 / (9/8 / 5/7 - 6/5)
[352640] ['2/5', '5/9', '5/6', '7/2', '5'] -> (7/2 + 5 / 2/5) / (5/9 / 5/6)
[352641] ['5/7', '7/9', '9/8', '3/2', '7'] -> 7 / (9/8 - 3/2 * 5/7 * 7/9)
[352642] ['2/5', '5/9', '5/6', '9/2', '5'] -> (2/5 + 5/9 / 5/6) * 9/2 * 5
[352643] ['5/7', '7/9', '9/8', '8/5', '7'] -> 7 / (7/9 - 9/8 / (5/7 + 8/5))
[352644] ['5/7', '7/9', '9/8', '5/3', '7'] -> 7 * 5/7 * 5/3 / (9/8 - 7/9)
[352645] ['5/7', '7/9', '9/8', '7/4', '7'] -> 7 * (7/4 + 9/8 * (5/7 + 7/9))
[352646] ['5/9', '9/8', '8/7', '7/2', '5'] -> 7/2 * (5 / (5/9 * 9/8) - 8/7)
[352647] ['2/5', '5/9', '6/7', '5/4', '5'] -> (5 / (2/5 * 6/7) - 5/4) / 5/9
[352648] ['5/9', '9/8', '7/6', '9/7', '5'] -> 5 / 5/9 / (7/6 * 9/7 - 9/8)
[352649] ['5/7', '7/9', '9/8', '9/2', '7'] -> 7/9 / 9/8 * 9/2 * (5/7 + 7)
[352650] ['2/5', '5/9', '6/7', '9/7', '5'] -> 9/7 / 6/7 + 5 / (2/5 * 5/9)
[352651] ['5/9', '9/8', '7/6', '4/3', '5'] -> (7/6 + 9/8 * 4/3) / (5/9 / 5)
[352652] ['5/7', '7/9', '8/7', '8/7', '7'] -> 7 / (7/9 / 8/7) / (8/7 - 5/7)
[352653] ['5/9', '9/8', '7/6', '7/5', '5'] -> 5 / (7/6 / 7/5 - 5/9 * 9/8)
[352654] ['5/9', '9/8', '7/6', '5/3', '5'] -> 5/3 / (5/9 / 5 + 9/8 - 7/6)
[352655] ['2/5', '5/9', '6/7', '7/4', '5'] -> 6/7 * 7/4 + 5 / (2/5 * 5/9)
[352656] ['5/9', '9/8', '7/6', '9/4', '5'] -> 9/8 + 9/4 * (7/6 + 5 / 5/9)
[352657] ['2/5', '5/9', '6/7', '9/4', '5'] -> 5 / (6/7 * 2/5 * 5/9) - 9/4
[352658] ['5/9', '9/8', '7/6', '7/3', '5'] -> 7/3 / (5/9 - (9/8 + 7/6) / 5)
[352659] ['5/7', '7/9', '8/7', '5/3', '7'] -> 8/7 * 5/3 * 7 / (5/7 * 7/9)
[352660] ['5/9', '9/8', '7/6', '8/3', '5'] -> 5 / (5/9 * (8/3 - (9/8 + 7/6)))
[352661] ['5/9', '9/8', '7/6', '7/2', '5'] -> 5 / (5/9 * 9/8) / (7/6 / 7/2)
[352662] ['2/5', '5/9', '6/7', '7/2', '5'] -> 7/2 * (5 / 5/9 - 6/7 / 2/5)
[352663] ['5/9', '9/8', '7/6', '9/2', '5'] -> 5 / (5/9 * 9/2 - (9/8 + 7/6))
[352664] ['5/9', '9/8', '6/5', '6/5', '5'] -> 5 / (5/9 * (6/5 + 6/5) - 9/8)
[352665] ['2/5', '5/9', '7/8', '8/9', '5'] -> 5 / (2/5 * 5/9 + 7/8 - 8/9)
[352666] ['5/9', '9/8', '6/5', '5/4', '5'] -> 5 / 5/9 / (6/5 * 5/4 - 9/8)
[352667] ['5/7', '7/9', '8/7', '9/2', '7'] -> 8/7 / (5/7 / 9/2 - 7/9 / 7)
[352668] ['5/9', '9/8', '6/5', '9/7', '5'] -> 5 / (9/8 / 9/7 - 5/9 * 6/5)
[352669] ['5/7', '7/9', '7/6', '7/6', '7'] -> (5/7 + 7) * (7/6 + 7/9 + 7/6)
[352670] ['5/7', '7/9', '7/6', '6/5', '7'] -> 7 / (5/7 * (7/6 - 7/9)) - 6/5
[352671] ['5/9', '9/8', '6/5', '7/5', '5'] -> 5 / 5/9 / (9/8 * 7/5 - 6/5)
[352672] ['5/9', '9/8', '6/5', '3/2', '5'] -> 5 / (3/2 - 5/9 * (9/8 + 6/5))
[352673] ['2/5', '5/9', '7/8', '5/4', '5'] -> 5 / (5/9 * (7/8 - 2/5 * 5/4))
[352674] ['5/9', '9/8', '6/5', '5/3', '5'] -> 5 / (6/5 * (5/3 - 5/9) - 9/8)
[352675] ['2/5', '5/9', '7/8', '4/3', '5'] -> (4/3 + 5) / (5/9 * (7/8 - 2/5))
[352676] ['5/7', '7/9', '7/6', '8/5', '7'] -> (7/9 + 7/6) * 8/5 * (5/7 + 7)
[352677] ['2/5', '5/9', '7/8', '3/2', '5'] -> (5 / (2/5 * 5/9) - 3/2) / 7/8
[352678] ['5/7', '7/9', '7/6', '5/3', '7'] -> (7 + 5/3 / 5/7) / (7/6 - 7/9)
[352679] ['5/9', '9/8', '6/5', '9/4', '5'] -> 5 * (6/5 + 9/4 / (5/9 * 9/8))
[352680] ['5/9', '9/8', '6/5', '7/3', '5'] -> (6/5 + 7/3 / 5/9) / (9/8 / 5)
[352681] ['5/9', '9/8', '6/5', '5/2', '5'] -> 6/5 * 5/2 * 5 / (5/9 * 9/8)
[352682] ['2/5', '5/9', '7/8', '9/5', '5'] -> (2/5 + 5) / (9/5 - 7/8 / 5/9)
[352683] ['2/5', '5/9', '7/8', '8/3', '5'] -> (5 + 8/3 / 2/5) / (5/9 * 7/8)
[352684] ['5/9', '9/8', '5/4', '9/7', '5'] -> 5 / (5/9 * (5/4 - 9/8 / 9/7))
[352685] ['2/5', '5/9', '8/9', '8/9', '5'] -> (8/9 + 8/9 * 5) / (2/5 * 5/9)
[352686] ['5/9', '9/8', '5/4', '4/3', '5'] -> 5 / (9/8 + 4/3 - 5/4 / 5/9)
[352687] ['2/5', '5/9', '8/9', '9/8', '5'] -> (8/9 + 5 / 9/8) / (2/5 * 5/9)
[352688] ['2/5', '5/9', '8/9', '7/6', '5'] -> (5 / (2/5 * 5/9) - 7/6) / 8/9
[352689] ['5/9', '9/8', '5/4', '7/4', '5'] -> (5/4 + 7/4) * 5 / (5/9 * 9/8)
[352690] ['5/7', '7/9', '6/5', '5/3', '7'] -> 6/5 * 7 * (5/7 + 5/3 / 7/9)
[352691] ['2/5', '5/9', '8/9', '4/3', '5'] -> 4/3 / 8/9 + 5 / (2/5 * 5/9)
[352692] ['5/9', '9/8', '5/4', '7/3', '5'] -> 5 / (7/3 * 5/9 * 9/8 - 5/4)
[352693] ['5/9', '9/8', '5/4', '8/3', '5'] -> 8/3 * 5 / (5/4 / 9/8 - 5/9)
[352694] ['5/7', '7/9', '6/5', '5/2', '7'] -> 6/5 * (5/7 + 5/2) * (7 - 7/9)
[352695] ['5/9', '9/8', '5/4', '9/2', '5'] -> (9/2 + 9/8 / 5/4) * (5 - 5/9)
[352696] ['2/5', '5/9', '8/9', '7/3', '5'] -> 8/9 / 5/9 / (7/3 / 5 - 2/5)
[352697] ['5/7', '7/9', '6/5', '9/2', '7'] -> 9/2 * 5/7 * 6/5 * (7 - 7/9)
[352698] ['5/7', '7/9', '5/4', '9/7', '7'] -> (5/7 + 7) / (5/4 / 7/9 - 9/7)
[352699] ['2/5', '5/9', '9/8', '6/5', '5'] -> 5 / (2/5 * 5/9) / (9/8 / 6/5)
[352700] ['5/7', '7/9', '5/4', '3/2', '7'] -> 7/9 * (5/7 + 7) / (3/2 - 5/4)
[352701] ['2/5', '5/9', '9/8', '3/2', '5'] -> 3/2 / (9/8 / (2/5 * 5/9) - 5)
[352702] ['5/9', '9/8', '9/7', '8/3', '5'] -> (8/3 + 5) / (9/8 / 9/7 - 5/9)
[352703] ['2/5', '5/9', '9/8', '8/5', '5'] -> (8/5 + 5 / (5/9 * 9/8)) / 2/5
[352704] ['2/5', '5/9', '9/8', '5/3', '5'] -> 5/3 / (2/5 - 5/9 + 9/8 / 5)
[352705] ['5/9', '9/8', '9/7', '7/2', '5'] -> (5 / 5/9 - 9/7) / (9/8 / 7/2)
[352706] ['5/9', '9/8', '4/3', '4/3', '5'] -> 5 / (5/9 / 4/3 + 9/8 - 4/3)
[352707] ['2/5', '5/9', '9/8', '9/4', '5'] -> (2/5 + 5) / (9/4 - 9/8 / 5/9)
[352708] ['5/9', '9/8', '4/3', '3/2', '5'] -> (4/3 + 3/2 / 9/8) / (5/9 / 5)
[352709] ['2/5', '5/9', '9/8', '5/2', '5'] -> (5/2 + 5 / 2/5) / (5/9 * 9/8)
[352710] ['5/7', '7/9', '9/7', '9/7', '7'] -> (7/9 + 7) * (9/7 + 9/7 / 5/7)
[352711] ['5/9', '9/8', '4/3', '9/4', '5'] -> 4/3 * 9/4 * 5 / (5/9 * 9/8)
[352712] ['2/5', '5/9', '9/8', '8/3', '5'] -> 2/5 / (9/8 / 5 - 5/9 / 8/3)
[352713] ['5/9', '9/8', '4/3', '7/2', '5'] -> 5 * (7/2 / 5/9 - 9/8 * 4/3)
[352714] ['2/5', '5/9', '9/8', '9/2', '5'] -> (9/2 + 5 / (2/5 * 5/9)) / 9/8
[352715] ['5/9', '9/8', '7/5', '3/2', '5'] -> 7/5 * 5 / (9/8 - 5/9 * 3/2)
[352716] ['5/9', '9/8', '7/5', '8/5', '5'] -> (7/5 + 8/5) * 5 / (5/9 * 9/8)
[352717] ['5/9', '9/8', '7/5', '5/3', '5'] -> 5/3 * 5 / (9/8 - 5/9 * 7/5)
[352718] ['5/7', '7/9', '9/7', '5/2', '7'] -> (5/7 + 7) * (7/9 + 5/2) - 9/7
[352719] ['5/9', '9/8', '7/5', '9/5', '5'] -> 5 / (5/9 - 9/8 + 7/5 / 9/5)
[352720] ['2/5', '5/9', '8/7', '3/2', '5'] -> 8/7 * (5 / (2/5 * 5/9) - 3/2)
[352721] ['5/7', '7/9', '4/3', '4/3', '7'] -> (4/3 + 4/3 / 7) / (7/9 - 5/7)
[352722] ['5/9', '9/8', '7/5', '8/3', '5'] -> (5/9 + 7/5 / 9/8) * 8/3 * 5
[352723] ['5/7', '7/9', '4/3', '3/2', '7'] -> 4/3 / 7 / (3/2 - (5/7 + 7/9))
[352724] ['5/7', '7/9', '4/3', '7/4', '7'] -> (5/7 + 7) * (7/9 + 4/3 * 7/4)
[352725] ['5/9', '9/8', '7/5', '9/2', '5'] -> (7/5 + 9/2 / 9/8) * (5 - 5/9)
[352726] ['5/9', '9/8', '3/2', '3/2', '5'] -> (3/2 + 3/2) * 5 / (5/9 * 9/8)
[352727] ['5/7', '7/9', '4/3', '9/4', '7'] -> 7 * (5/7 / 4/3 + 9/4 / 7/9)
[352728] ['5/9', '9/8', '3/2', '8/5', '5'] -> 5 / (8/5 * 5/9 * 3/2 - 9/8)
[352729] ['2/5', '5/9', '8/7', '8/3', '5'] -> (5 + 8/3 / 2/5) / (5/9 / 8/7)
[352730] ['5/9', '9/8', '3/2', '7/4', '5'] -> 5 / (5/9 * 3/2 + 9/8 - 7/4)
[352731] ['2/5', '5/9', '8/7', '7/2', '5'] -> 7/2 * (2/5 + 8/7) * (5 - 5/9)
[352732] ['5/7', '7/9', '4/3', '7/2', '7'] -> 4/3 / (5/7 * 7/9 - 7/2 / 7)
[352733] ['5/9', '9/8', '3/2', '7/3', '5'] -> 5 / (7/3 - (3/2 + 5/9 * 9/8))
[352734] ['2/5', '5/9', '7/6', '6/5', '5'] -> (7/6 + 5 / 6/5) / (2/5 * 5/9)
[352735] ['2/5', '5/9', '7/6', '5/4', '5'] -> (5 / (2/5 / 7/6) - 5/4) / 5/9
[352736] ['2/5', '5/9', '7/6', '9/7', '5'] -> 7/6 * 9/7 + 5 / (2/5 * 5/9)
[352737] ['5/9', '9/8', '8/5', '5/3', '5'] -> 5 * (9/8 * 8/5 + 5/3 / 5/9)
[352738] ['5/9', '9/8', '8/5', '7/4', '5'] -> (8/5 + 5) / (9/8 / 5/9 - 7/4)
[352739] ['2/5', '5/9', '7/6', '7/5', '5'] -> (7/6 / 7/5 + 5 / 2/5) / 5/9
[352740] ['5/9', '9/8', '8/5', '9/4', '5'] -> 8/5 * (9/8 + 9/4) * (5 - 5/9)
[352741] ['2/5', '5/9', '7/6', '7/4', '5'] -> 7/4 / 7/6 + 5 / (2/5 * 5/9)
[352742] ['5/9', '9/8', '8/5', '5/2', '5'] -> 5/2 * (8/5 + 5 / (5/9 * 9/8))
[352743] ['5/7', '7/9', '3/2', '7/4', '7'] -> 7/9 * (5/7 + 7) / (7/4 - 3/2)
[352744] ['5/9', '9/8', '5/3', '7/4', '5'] -> 5 / (5/9 / 5/3) / (7/4 - 9/8)
[352745] ['2/5', '5/9', '7/6', '8/3', '5'] -> 5 / (2/5 * 5/9) - (7/6 - 8/3)
[352746] ['5/7', '7/9', '3/2', '9/4', '7'] -> (5/7 + 7) / (9/4 - 3/2 / 7/9)
[352747] ['5/9', '9/8', '5/3', '7/3', '5'] -> 5 / (5/3 - 7/3 * 5/9 * 9/8)
[352748] ['5/7', '7/9', '3/2', '7/3', '7'] -> 3/2 * 7 * (7/3 / 7/9 - 5/7)
[352749] ['2/5', '5/9', '6/5', '6/5', '5'] -> (5 / (5/9 / 6/5) - 6/5) / 2/5
[352750] ['5/7', '7/9', '3/2', '5/2', '7'] -> 7/9 * (5/7 + 7) * (3/2 + 5/2)
[352751] ['5/7', '7/9', '3/2', '8/3', '7'] -> 7/9 * 3/2 * 8/3 * (5/7 + 7)
[352752] ['2/5', '5/9', '6/5', '4/3', '5'] -> 5 * (4/3 / (2/5 * 5/9) - 6/5)
[352753] ['5/9', '9/8', '7/4', '5/2', '5'] -> 5 / 5/9 / (9/8 + 7/4 - 5/2)
[352754] ['2/5', '5/9', '6/5', '8/5', '5'] -> 5 * (6/5 + (2/5 + 8/5) / 5/9)
[352755] ['5/9', '9/8', '7/4', '8/3', '5'] -> (5/9 + 9/8 * 8/3) * (7/4 + 5)
[352756] ['5/7', '7/9', '8/5', '5/3', '7'] -> 5/3 * (5/7 + 8/5) * (7 - 7/9)
[352757] ['2/5', '5/9', '6/5', '7/4', '5'] -> (5/9 + 6/5 / 2/5) * (7/4 + 5)
[352758] ['5/7', '7/9', '8/5', '7/3', '7'] -> 8/5 * 7/3 * 7 * 5/7 / 7/9
[352759] ['2/5', '5/9', '6/5', '7/2', '5'] -> (7/2 + 5 / 2/5) / (5/9 * 6/5)
