[328006] ['1/6', '3/8', '5/7', '5/4', '8'] -> 8 / (5/7 * (1/6 + 3/8 / 5/4))
[334548] ['5/6', '1', '9/8', '6/5', '9/2'] -> 9/2 / (5/6 * 9/8) / (6/5 - 1)
[334549] ['7/6', '9/5', '7/3', '9/2', '7'] -> (7/3 + 7 / 9/5) / (7/6 / 9/2)
[334550] ['1/6', '4/7', '5/4', '5/2', '8'] -> 5/2 + 5/4 / 1/6 + 8 / 4/7
[334551] ['2/9', '2/9', '4/7', '5/8', '3'] -> (2/9 + 3 / 4/7) / 2/9 - 5/8
[334552] ['1/6', '3/8', '5/9', '5/6', '2'] -> 2 / (3/8 * 5/9 / 5/6 - 1/6)
[334553] ['1/8', '5/9', '7/9', '1', '9/2'] -> 9/2 / (5/9 / (7/9 + 1) - 1/8)
[334554] ['1/8', '4/5', '8/9', '7/6', '8'] -> 8/9 / (7/6 / (8 - 4/5) - 1/8)
[334555] ['5/6', '1', '9/8', '5/4', '9/7'] -> 1 / (5/4 / (5/6 * 9/7) - 9/8)
[334556] ['4/9', '7/8', '9/8', '7/6', '5'] -> 5 / (4/9 * 9/8 + 7/8 - 7/6)
[334557] ['1/6', '4/7', '5/4', '9/2', '8'] -> 4/7 / 5/4 * (9/2 + 8 / 1/6)
[334558] ['2/9', '2/9', '4/7', '3/4', '3'] -> 3 / 3/4 / (2/9 / 4/7 - 2/9)
[334559] ['1/8', '5/9', '4/5', '5/6', '1'] -> (1 + 4/5 * 5/6) / (1/8 * 5/9)
[334560] ['7/6', '9/5', '8/3', '8/3', '7'] -> 9/5 * (7 / (7/6 / 8/3) - 8/3)
[334561] ['1/6', '4/7', '9/7', '5/3', '8'] -> (4/7 + 8) / (5/3 * 1/6 * 9/7)
[334562] ['4/7', '4/3', '7/4', '2', '5/2'] -> 4/7 / (5/2 - (4/3 + 2 / 7/4))
[334563] ['1/3', '9/8', '8/5', '7/2', '5'] -> 1/3 / (5 / 8/5 - 7/2 / 9/8)
[334564] ['4/9', '7/8', '9/8', '5/4', '5'] -> 5 / (4/9 + 7/8 - 5/4 / 9/8)
[334565] ['7/6', '9/5', '8/3', '7/2', '7'] -> 8/3 * 7 / (7/2 / 9/5 - 7/6)
[334566] ['5/6', '1', '9/8', '5/4', '9/4'] -> 9/4 / 5/4 / (1 / 5/6 - 9/8)
[334567] ['1/6', '4/7', '9/7', '9/5', '8'] -> (8 / 9/5 - 4/7 / 9/7) / 1/6
[334568] ['1/8', '4/5', '8/9', '4/3', '8'] -> (8 + 4/3 / (1/8 * 4/5)) / 8/9
[334569] ['1/3', '9/8', '5/3', '5/3', '5'] -> 5 / (1/3 - 9/8 + 5/3 / 5/3)
[334570] ['5/6', '1', '9/8', '5/4', '7/3'] -> (7/3 + 5/6 / 5/4) / (9/8 - 1)
[334571] ['1/8', '5/9', '4/5', '8/9', '1'] -> (1 + 8/9 / (5/9 * 4/5)) / 1/8
[334572] ['1/6', '3/8', '5/9', '6/5', '2'] -> 2 / (6/5 * 3/8 * 5/9 - 1/6)
[334573] ['7/6', '9/5', '7/2', '9/2', '7'] -> 9/2 * (7 - 7/2 / (7/6 * 9/5))
[334574] ['4/7', '4/3', '7/4', '2', '9/2'] -> 9/2 * (2 + 7/4 * (4/7 + 4/3))
[334575] ['1/8', '4/5', '8/9', '7/5', '8'] -> 8 / (8/9 * (7/5 - 1/8) - 4/5)
[334576] ['2/9', '2/9', '4/7', '8/9', '3'] -> (2/9 + 8/9 / 4/7) / (2/9 / 3)
[334577] ['1/6', '3/8', '5/9', '5/4', '2'] -> (5/4 / (3/8 * 5/9) - 2) / 1/6
[334578] ['4/9', '7/8', '9/8', '3/2', '5'] -> 3/2 + (7/8 + 9/8) / (4/9 / 5)
[334579] ['1/3', '9/8', '5/3', '5/2', '5'] -> 5 / (1/3 * (5/2 - 9/8 * 5/3))
[334580] ['7/6', '9/4', '9/4', '9/4', '7'] -> (9/4 + 9/4) * (7 - 7/6) - 9/4
[334581] ['1/8', '4/5', '8/9', '3/2', '8'] -> 3/2 / (1/8 * 4/5) + 8 / 8/9
[334582] ['5/6', '1', '9/8', '9/7', '7/5'] -> 9/7 * 7/5 / (1 / 5/6 - 9/8)
[334583] ['4/9', '7/8', '9/8', '8/5', '5'] -> 8/5 * 5 / (7/8 / 9/8 - 4/9)
[334584] ['1/8', '5/9', '4/5', '1', '7/6'] -> (1 + 7/6 / 5/9) / 1/8 - 4/5
[334585] ['1/6', '3/8', '5/9', '7/5', '2'] -> (7/5 + 2 / 5/9) / (3/8 - 1/6)
[334586] ['7/6', '9/4', '9/4', '8/3', '7'] -> 7 * (8/3 - (7/6 - 9/4)) - 9/4
[334587] ['1/8', '4/5', '8/9', '8/5', '8'] -> 8 / 8/9 / (4/5 / 8/5 - 1/8)
[334588] ['1/6', '4/7', '4/3', '5/3', '8'] -> (8 - (5/3 + 4/3 / 4/7)) / 1/6
[334589] ['1/3', '9/8', '7/4', '9/5', '5'] -> 9/5 / (9/8 - 7/4 / (1/3 * 5))
[334590] ['5/6', '1', '9/8', '9/7', '5/3'] -> 1 / (5/6 - 5/3 + 9/8 / 9/7)
[334591] ['1/6', '4/7', '4/3', '9/5', '8'] -> (9/5 - 4/3) / (1/6 / (4/7 + 8))
[334592] ['7/6', '9/4', '5/2', '5/2', '7'] -> (5/2 * 5/2 - 9/4) / (7/6 / 7)
[334593] ['4/9', '7/8', '9/8', '9/5', '5'] -> 9/5 * 5 / (7/8 - 4/9 * 9/8)
[334594] ['4/7', '4/3', '9/5', '2', '7/2'] -> 9/5 * 2 * 7/2 * (4/7 + 4/3)
[334595] ['1/6', '3/8', '5/9', '9/5', '2'] -> 5/9 * 9/5 / (3/8 - 1/6 * 2)
[334596] ['5/6', '1', '9/8', '9/7', '7/4'] -> 1 / (7/4 - (5/6 + 9/8 / 9/7))
[334597] ['1/8', '5/9', '4/5', '1', '7/5'] -> 1 / (1/8 * 5/9) / (7/5 - 4/5)
[334598] ['3/5', '5/7', '7/8', '4/3', '7'] -> 7 / (4/3 - 7/8 / (3/5 / 5/7))
[334599] ['4/7', '4/3', '9/5', '2', '9/2'] -> (9/5 + 9/2) * 2 * (4/7 + 4/3)
[334600] ['7/6', '9/4', '5/2', '8/3', '7'] -> 5/2 * 7 * (8/3 - 7/6) - 9/4
[334601] ['4/9', '7/8', '9/8', '9/4', '5'] -> (5 + 4/9 * 9/4) / (9/8 - 7/8)
[334602] ['5/6', '1', '9/8', '9/7', '9/5'] -> 1 / (9/5 * 5/6 / 9/7 - 9/8)
[334603] ['1/8', '4/5', '8/9', '7/3', '8'] -> 4/5 / 8/9 * (8 + 7/3 / 1/8)
[334604] ['1/8', '5/9', '4/5', '1', '3/2'] -> (4/5 * 3/2 + 1 / 5/9) / 1/8
[334605] ['1/6', '4/7', '7/5', '7/5', '8'] -> (8 - 7/5 / 7/5) / (1/6 / 4/7)
[334606] ['5/6', '1', '9/8', '9/7', '9/4'] -> 1 / ((9/4 - 9/8) / 9/7 - 5/6)
[334607] ['1/6', '3/8', '5/9', '2', '7/2'] -> 1/6 / (3/8 * (7/2 - 2) - 5/9)
[334608] ['3/5', '5/7', '7/8', '5/3', '7'] -> 5/7 * 7 / (5/3 - 7/8 / 3/5)
[334609] ['7/6', '7/3', '7/3', '7/3', '7'] -> (7/3 + 7) / (7/6 * 7/3 - 7/3)
[334610] ['5/6', '1', '9/8', '9/7', '7/3'] -> 1 / ((7/3 - 5/6) / 9/7 - 9/8)
[334611] ['3/5', '5/7', '7/8', '7/4', '7'] -> 7 / (7/8 / (3/5 * 5/7) - 7/4)
[334612] ['1/8', '4/5', '8/9', '9/2', '8'] -> (8 - 9/2 / (4/5 / 8/9)) / 1/8
[334613] ['4/9', '7/8', '9/8', '9/2', '5'] -> 9/2 * (7/8 / 9/8 - (4/9 - 5))
[334614] ['1/8', '5/9', '4/5', '1', '9/5'] -> 1 / (5/9 - (1/8 + 4/5) / 9/5)
[334615] ['7/6', '7/3', '5/2', '5/2', '7'] -> (7 + 5/2 + 5/2) / (7/6 / 7/3)
[334616] ['5/6', '1', '9/8', '9/7', '5/2'] -> 5/2 / (5/6 * (1 - 9/8 / 9/7))
[334617] ['1/3', '9/8', '5/2', '5/2', '5'] -> 5 / (1/3 - 9/8 + 5/2 / 5/2)
[334618] ['1/6', '3/8', '4/7', '2/3', '2'] -> (2 + 2/3 / (1/6 * 4/7)) / 3/8
[334619] ['3/5', '5/7', '7/8', '7/3', '7'] -> 7 / (7/3 - 7/8 / (3/5 * 5/7))
[334620] ['2/9', '2/9', '4/7', '7/3', '3'] -> 4/7 * 7/3 / (2/9 * 2/9) - 3
[334621] ['1/6', '4/7', '7/5', '9/2', '8'] -> (1/6 + 9/2) * (8 / 7/5 - 4/7)
[334622] ['1/8', '5/9', '4/5', '1', '7/3'] -> (7/3 - 1) / (4/5 * 1/8 * 5/9)
[334623] ['4/7', '4/3', '2', '7/3', '9/2'] -> (4/3 + 4/7 * 7/3) * 2 * 9/2
[334624] ['1/3', '8/7', '8/7', '7/6', '5'] -> (8/7 + 8/7 * 5) / (1/3 / 7/6)
[334625] ['1/6', '4/7', '3/2', '3/2', '8'] -> (8 - 3/2 / 3/2) / (1/6 / 4/7)
[334626] ['5/6', '1', '9/8', '9/7', '7/2'] -> 7/2 / (1 - 5/6) / (9/8 / 9/7)
[334627] ['7/6', '5/2', '5/2', '7/2', '7'] -> (7 + 5/2 / 5/2) / (7/6 / 7/2)
[334628] ['1/3', '8/7', '8/7', '5/4', '5'] -> 8/7 / (1/3 - 8/7 * 5/4 / 5)
[334629] ['2/9', '2/9', '4/7', '3', '9/2'] -> 9/2 / (2/9 / 4/7 - 2/9) - 3
[334630] ['1/6', '3/8', '4/7', '4/5', '2'] -> (2 / (4/7 * 4/5) - 3/8) / 1/6
[334631] ['4/7', '4/3', '2', '5/2', '8/3'] -> (4/3 + 8/3) * (5/2 + 2 / 4/7)
[334632] ['1/6', '4/7', '3/2', '9/5', '8'] -> 9/5 * (1/6 + 8 / 4/7) - 3/2
[334633] ['1/6', '3/8', '4/7', '5/6', '2'] -> 2 / 4/7 / (3/8 * 5/6 - 1/6)
[334634] ['4/7', '4/3', '2', '5/2', '9/2'] -> 4/3 * (4/7 + 2) * (5/2 + 9/2)
[334635] ['1/3', '8/7', '8/7', '9/4', '5'] -> 9/4 * (8/7 + 8/7) * (5 - 1/3)
[334636] ['3/5', '5/7', '7/8', '9/2', '7'] -> 3/5 / (9/2 / (5/7 * 7) - 7/8)
[334637] ['2/9', '2/9', '3/5', '2/3', '3'] -> (2/9 / 2/3 + 3 / 3/5) / 2/9
[334638] ['5/6', '1', '9/8', '4/3', '7/4'] -> 1 / (9/8 * 4/3 - 5/6 * 7/4)
[334639] ['7/6', '8/3', '8/3', '9/2', '7'] -> (8/3 * (9/2 + 7) - 8/3) / 7/6
[334640] ['1/8', '5/9', '5/6', '7/8', '1'] -> (1 + 5/6 / 1/8) / (7/8 - 5/9)
[334641] ['1/3', '8/7', '8/7', '7/3', '5'] -> (7/3 + 5) / (1/3 / 8/7) - 8/7
[334642] ['4/7', '4/3', '2', '8/3', '8/3'] -> 8/3 * (2 + (4/3 + 8/3) / 4/7)
[334643] ['1/6', '4/7', '8/5', '8/5', '8'] -> (8 - 8/5 / 8/5) / (1/6 / 4/7)
[334644] ['1/6', '3/8', '4/7', '8/9', '2'] -> 3/8 + 2 / (8/9 * 1/6 * 4/7)
[334645] ['1/3', '8/7', '8/7', '5/2', '5'] -> (8/7 + 8/7 / 5/2) / (1/3 / 5)
[334646] ['1/8', '4/5', '9/8', '7/2', '8'] -> (7/2 / (1/8 * 4/5) - 8) / 9/8
[334647] ['1/8', '5/9', '5/6', '8/9', '1'] -> 5/9 / (8/9 * (1 - 5/6) - 1/8)
[334648] ['4/7', '4/3', '2', '7/2', '7/2'] -> 4/3 * (4/7 + 2) * (7/2 + 7/2)
[334649] ['6/5', '6/5', '6/5', '6/5', '7'] -> 7 * (6/5 + 6/5 + 6/5) - 6/5
[334650] ['1/3', '8/7', '7/6', '7/6', '5'] -> (7/6 + 7/6 * 5) / (1/3 / 8/7)
[334651] ['1/8', '4/5', '9/8', '9/2', '8'] -> (8 - 9/2 / (4/5 * 9/8)) / 1/8
[334652] ['1/6', '3/8', '4/7', '6/5', '2'] -> 2 / 4/7 / (3/8 / 6/5 - 1/6)
[334653] ['4/9', '7/8', '8/7', '5/3', '5'] -> (8/7 + 5 / (7/8 / 5/3)) / 4/9
[334654] ['2/9', '2/9', '3/5', '4/5', '3'] -> 4/5 / (3/5 * 2/9 * 2/9) - 3
[334655] ['1/3', '8/7', '7/6', '6/5', '5'] -> 7/6 * 6/5 * 5 / (1/3 / 8/7)
[334656] ['5/6', '1', '9/8', '7/5', '7/5'] -> 1 / 7/5 / (5/6 - 9/8 / 7/5)
[334657] ['1/6', '4/7', '8/5', '9/4', '8'] -> 8 / (4/7 - 1/6 * 8/5) - 9/4
[334658] ['2/9', '2/9', '3/5', '5/6', '3'] -> 2/9 / (5/6 / (3/5 + 3) - 2/9)
[334659] ['1/8', '5/9', '5/6', '1', '5/4'] -> (1 + 5/6 / 5/4) / (1/8 * 5/9)
[334660] ['1/8', '5/9', '5/6', '1', '9/7'] -> 1 / (9/7 * (1/8 + 5/9) - 5/6)
[334661] ['5/6', '1', '9/8', '7/5', '5/3'] -> 1 / (7/5 * (5/3 - 5/6) - 9/8)
[334662] ['1/6', '4/7', '8/5', '5/2', '8'] -> (8 / (4/7 * 5/2) - 8/5) / 1/6
[334663] ['1/8', '5/9', '5/6', '1', '7/5'] -> 7/5 / (1/8 / 5/9 + 5/6 - 1)
[334664] ['1/6', '4/7', '8/5', '8/3', '8'] -> 8/3 / (1/6 * 8/5) + 8 / 4/7
[334665] ['3/5', '5/7', '8/9', '4/3', '7'] -> (5/7 + 7) * (8/9 + 4/3 / 3/5)
[334666] ['1/6', '3/8', '4/7', '5/3', '2'] -> (5/3 + 2 / 3/8) / (1/6 / 4/7)
[334667] ['5/6', '1', '9/8', '7/5', '7/4'] -> 1 / (7/5 * (7/4 - 9/8) - 5/6)
[334668] ['1/8', '5/9', '5/6', '1', '8/5'] -> 8/5 / (1/8 / 5/6) / (1 - 5/9)
[334669] ['6/5', '6/5', '6/5', '8/3', '7'] -> 8/3 * (7 + (6/5 + 6/5) / 6/5)
[334670] ['4/7', '7/5', '7/5', '2', '7/3'] -> 7/5 * 2 / (7/5 / 4/7 - 7/3)
[334671] ['1/8', '4/5', '8/7', '7/5', '8'] -> 8 + 8/7 * 7/5 / (1/8 * 4/5)
[334672] ['1/6', '3/8', '4/7', '9/5', '2'] -> 2 / (1/6 / 4/7 - 3/8 / 9/5)
[334673] ['3/5', '5/7', '8/9', '7/5', '7'] -> (5/7 + 7/5 / 3/5) / (8/9 / 7)
[334674] ['5/6', '1', '9/8', '7/5', '9/5'] -> 1 / (9/8 * 7/5 / 9/5 - 5/6)
[334675] ['1/3', '8/7', '7/6', '9/4', '5'] -> (5 + 9/4 * 8/7 * 7/6) / 1/3
[334676] ['1/8', '5/9', '5/6', '1', '7/4'] -> 7/4 / (1/8 * 5/9) - 1 / 5/6
[334677] ['5/6', '1', '9/8', '7/5', '9/4'] -> 1 / (5/6 * 7/5 + 9/8 - 9/4)
[334678] ['1/8', '4/5', '8/7', '8/5', '8'] -> (8 + 8/5 / (1/8 * 8/7)) / 4/5
[334679] ['1/8', '5/9', '5/6', '1', '9/4'] -> (5/9 + 5/6) / (1/8 / 9/4) - 1
[334680] ['3/5', '5/7', '8/9', '8/5', '7'] -> (5/7 + 8/5) * 7 / (3/5 / 8/9)
[334681] ['5/6', '1', '9/8', '7/5', '7/3'] -> 1 / (7/3 - (9/8 + 5/6 * 7/5))
[334682] ['1/3', '8/7', '7/6', '9/2', '5'] -> 8/7 * (9/2 * 5 - (1/3 + 7/6))
[334683] ['1/6', '3/8', '4/7', '2', '8/3'] -> (8/3 / 4/7 - 1/6) / (3/8 / 2)
[334684] ['1/6', '4/7', '5/3', '9/2', '8'] -> (4/7 + 8) / (5/3 / (1/6 + 9/2))
[334685] ['1/8', '4/5', '8/7', '7/4', '8'] -> 4/5 * 7/4 * (8 + 8/7 / 1/8)
[334686] ['6/5', '6/5', '5/4', '9/4', '7'] -> 5/4 + 7 * (9/4 + 6/5 / 6/5)
[334687] ['1/3', '8/7', '6/5', '5/4', '5'] -> 5 * (6/5 / 8/7 + 5/4 / 1/3)
[334688] ['2/9', '2/9', '3/5', '3/2', '3'] -> (2/9 * 3/2 + 3 / 3/5) / 2/9
[334689] ['5/6', '1', '9/8', '7/5', '7/2'] -> 7/2 / (5/6 * 7/5) / (9/8 - 1)
[334690] ['4/9', '7/8', '7/6', '3/2', '5'] -> 5 / (3/2 * (7/6 - 4/9) - 7/8)
[334691] ['6/5', '6/5', '5/4', '7/3', '7'] -> 7 / (7/3 - (6/5 + 5/4) / 6/5)
[334692] ['3/5', '5/7', '8/9', '9/5', '7'] -> 7 * (3/5 + (5/7 + 9/5) / 8/9)
[334693] ['1/6', '3/8', '3/5', '2/3', '2'] -> 2 / (3/8 - 1/6) / (3/5 * 2/3)
[334694] ['1/8', '5/9', '6/7', '8/9', '1'] -> (5/9 / (1 - 6/7) - 8/9) / 1/8
[334695] ['4/9', '7/8', '7/6', '8/5', '5'] -> 7/6 * 8/5 * 5 / (4/9 * 7/8)
[334696] ['1/3', '8/7', '6/5', '9/7', '5'] -> 6/5 * (8/7 + (9/7 + 5) / 1/3)
[334697] ['1/6', '4/7', '9/5', '9/5', '8'] -> (8 - 9/5 / 9/5) / (1/6 / 4/7)
[334698] ['1/6', '3/8', '3/5', '5/7', '2'] -> (3/5 + 2 / 1/6) / (3/8 / 5/7)
[334699] ['4/9', '7/8', '7/6', '5/3', '5'] -> 7/8 + (7/6 + 5) / (4/9 / 5/3)
[334700] ['4/7', '7/5', '3/2', '2', '9/4'] -> (4/7 + 2) / (9/4 / 7/5 - 3/2)
[334701] ['4/9', '7/8', '7/6', '7/4', '5'] -> 5 / (7/8 - 7/4 * 4/9 / 7/6)
[334702] ['1/8', '4/5', '8/7', '8/3', '8'] -> 4/5 * (8/7 + 8/3) * (8 - 1/8)
[334703] ['5/6', '1', '9/8', '3/2', '5/2'] -> 1 / (3/2 - (9/8 + 5/6 / 5/2))
[334704] ['6/5', '6/5', '9/7', '4/3', '7'] -> 6/5 + (6/5 + 4/3) * 9/7 * 7
[334705] ['5/6', '1', '9/8', '8/5', '8/5'] -> 8/5 / (1 - 5/6 * 9/8) - 8/5
[334706] ['1/3', '8/7', '6/5', '8/5', '5'] -> 8/7 * (6/5 + (8/5 + 5) / 1/3)
[334707] ['1/6', '3/8', '3/5', '6/7', '2'] -> 2 / (6/7 * (3/8 - 1/6 / 3/5))
[334708] ['4/9', '7/8', '7/6', '7/3', '5'] -> (7/3 + 5) / (7/8 / 7/6 - 4/9)
[334709] ['6/5', '6/5', '9/7', '7/5', '7'] -> 6/5 * (6/5 + 7 * (9/7 + 7/5))
[334710] ['2/9', '2/9', '3/5', '8/3', '3'] -> 3 + (2/9 + 8/3 / 3/5) / 2/9
[334711] ['1/3', '8/7', '6/5', '5/3', '5'] -> (5 + 6/5 * 5/3) / (1/3 / 8/7)
[334712] ['1/6', '3/8', '3/5', '7/8', '2'] -> 2 / (7/8 - (1/6 + 3/8 / 3/5))
[334713] ['6/5', '6/5', '9/7', '3/2', '7'] -> (9/7 + 6/5 / 6/5) * 3/2 * 7
[334714] ['5/6', '1', '9/8', '8/5', '7/4'] -> 1 / 5/6 / (9/8 * 8/5 - 7/4)
[334715] ['4/9', '7/8', '7/6', '5/2', '5'] -> 7/6 / 7/8 / (5/2 / 5 - 4/9)
[334716] ['1/8', '5/9', '6/7', '1', '7/5'] -> (6/7 * 7/5 + 1 / 5/9) / 1/8
[334717] ['1/6', '4/7', '9/4', '9/4', '8'] -> (8 - 9/4 / 9/4) / (1/6 / 4/7)
[334718] ['1/3', '8/7', '6/5', '9/5', '5'] -> 8/7 * 5 * (9/5 / 1/3 - 6/5)
[334719] ['4/7', '7/5', '8/5', '8/5', '2'] -> (2 + 8/5 / 4/7) / (8/5 - 7/5)
[334720] ['6/5', '6/5', '9/7', '5/3', '7'] -> 9/7 * 7 * (5/3 + 6/5 / 6/5)
[334721] ['5/6', '1', '9/8', '8/5', '9/5'] -> 8/5 / (9/8 * (9/5 - 1) - 5/6)
[334722] ['1/6', '3/8', '3/5', '9/8', '2'] -> 2 / (1/6 * (9/8 - 3/8 / 3/5))
[334723] ['4/9', '7/8', '7/6', '7/2', '5'] -> (7/2 + 7/6 * 5) / (4/9 * 7/8)
[334724] ['1/6', '4/7', '9/4', '7/3', '8'] -> 9/4 * 7/3 * (8 - 4/7 / 1/6)
[334725] ['4/7', '7/5', '8/5', '7/4', '2'] -> 7/5 * (4/7 + 2) / (7/4 - 8/5)
[334726] ['6/5', '6/5', '9/7', '9/4', '7'] -> 7 / (6/5 - 6/5 / 9/7) - 9/4
[334727] ['2/9', '2/9', '5/8', '5/7', '3'] -> 3 / (2/9 / 2/9 - 5/8 / 5/7)
[334728] ['1/8', '4/5', '7/6', '7/4', '8'] -> 8 / (4/5 * (1/8 + 7/4) - 7/6)
[334729] ['4/9', '7/8', '6/5', '6/5', '5'] -> 5 / (4/9 * 6/5 + 7/8 - 6/5)
[334730] ['1/8', '5/9', '6/7', '1', '5/3'] -> (5/3 + 6/7 * (5/9 + 1)) / 1/8
[334731] ['3/5', '5/7', '9/8', '5/4', '7'] -> 7 * 3/5 * 5/7 / (5/4 - 9/8)
[334732] ['1/6', '3/8', '3/5', '7/6', '2'] -> 7/6 * 2 / (3/8 - 1/6 / 3/5)
[334733] ['1/6', '4/7', '9/4', '9/2', '8'] -> 9/4 * (8 + 4/7 * (1/6 + 9/2))
[334734] ['4/9', '7/8', '6/5', '5/4', '5'] -> 5 / (7/8 - 5/4 * 4/9 * 6/5)
[334735] ['5/6', '1', '9/8', '8/5', '5/2'] -> 1 / (5/2 - (9/8 + 5/6 * 8/5))
[334736] ['1/3', '8/7', '6/5', '5/2', '5'] -> 8/7 * 6/5 * (5/2 + 5 / 1/3)
[334737] ['6/5', '6/5', '4/3', '7/5', '7'] -> (6/5 + 6/5 * 7/5) * (4/3 + 7)
[334738] ['1/3', '8/7', '6/5', '8/3', '5'] -> 8/7 * 5 * (8/3 + 1/3 + 6/5)
[334739] ['3/5', '5/7', '9/8', '9/7', '7'] -> 7 / (5/7 / 9/7) / (9/8 - 3/5)
[334740] ['1/6', '4/7', '5/2', '5/2', '8'] -> (8 - 5/2 / 5/2) / (1/6 / 4/7)
[334741] ['2/9', '2/9', '5/8', '7/8', '3'] -> 2/9 * 3 / (7/8 - (2/9 + 5/8))
[334742] ['1/8', '4/5', '7/6', '7/3', '8'] -> 7/3 + (8 + 7/6 / 1/8) / 4/5
[334743] ['6/5', '6/5', '4/3', '8/5', '7'] -> 8/5 + (6/5 + 6/5) * 4/3 * 7
[334744] ['1/6', '3/8', '3/5', '4/3', '2'] -> (4/3 + 2 / 3/8) / (1/6 / 3/5)
[334745] ['2/9', '2/9', '5/8', '9/8', '3'] -> 3 / (5/8 - 9/8 * (2/9 + 2/9))
[334746] ['1/3', '8/7', '6/5', '7/2', '5'] -> 8/7 / 5 / (6/5 / 7/2 - 1/3)
[334747] ['4/9', '7/8', '6/5', '7/5', '5'] -> 5 * (6/5 + 7/5 / (4/9 * 7/8))
[334748] ['1/8', '5/9', '6/7', '1', '9/4'] -> (5/9 + 1) * 9/4 / (1/8 / 6/7)
[334749] ['1/8', '4/5', '7/6', '5/2', '8'] -> 8 / (4/5 / 5/2) / (7/6 - 1/8)
[334750] ['5/6', '1', '9/8', '5/3', '5/3'] -> 1 / (5/3 - (9/8 + 5/6 / 5/3))
[334751] ['1/8', '5/9', '6/7', '1', '7/3'] -> 7/3 / (1/8 + 5/9) / (1 - 6/7)
[334752] ['1/6', '4/7', '5/2', '9/2', '8'] -> (8 - 4/7 * (5/2 + 9/2)) / 1/6
[334753] ['4/9', '7/8', '6/5', '3/2', '5'] -> (3/2 + 6/5 / 4/9) / (7/8 / 5)
[334754] ['4/7', '7/5', '8/5', '2', '9/2'] -> (7/5 + 8/5) * (9/2 + 2 / 4/7)
[334755] ['6/5', '6/5', '4/3', '9/5', '7'] -> 7 * (6/5 + 4/3 * 9/5) - 6/5
[334756] ['3/5', '5/7', '9/8', '8/5', '7'] -> (5/7 + 8/5) * 7 / (3/5 * 9/8)
[334757] ['1/8', '5/9', '6/7', '1', '5/2'] -> (5/2 / 5/9 - 1) / (1/8 / 6/7)
[334758] ['5/6', '1', '9/8', '5/3', '9/5'] -> 9/5 / (1 / (5/3 - 5/6) - 9/8)
[334759] ['3/5', '5/7', '9/8', '5/3', '7'] -> 5/7 * 7 / (9/8 / 3/5 - 5/3)
[334760] ['1/6', '3/5', '3/5', '5/7', '8'] -> (3/5 + 3/5 / 1/6) * 5/7 * 8
[334761] ['6/5', '6/5', '4/3', '7/2', '7'] -> (6/5 + 7 / 7/2) / (4/3 - 6/5)
[334762] ['1/6', '3/8', '3/5', '2', '5/2'] -> 2 / (3/8 / 3/5 / 5/2 - 1/6)
[334763] ['3/5', '5/7', '9/8', '7/4', '7'] -> 3/5 * 7 / (7/4 - 9/8 / 5/7)
[334764] ['5/6', '1', '9/8', '5/3', '7/3'] -> 1 / (7/3 * 5/6 / 5/3 - 9/8)
[334765] ['4/7', '7/5', '5/3', '9/5', '2'] -> 2 / (9/5 / 4/7 - (7/5 + 5/3))
[334766] ['4/9', '7/8', '6/5', '9/5', '5'] -> 5 / (7/8 - 9/5 * 4/9 / 6/5)
[334767] ['1/8', '4/5', '6/5', '5/3', '8'] -> (4/5 + 6/5) / (5/3 / 8 - 1/8)
[334768] ['1/6', '3/8', '3/5', '2', '8/3'] -> 8/3 * (2 / (3/8 - 1/6) - 3/5)
[334769] ['3/5', '5/7', '9/8', '9/5', '7'] -> 7 * (3/5 + 9/8 * (5/7 + 9/5))
[334770] ['6/5', '6/5', '7/5', '5/3', '7'] -> (6/5 + 6/5 / 7/5) * 5/3 * 7
[334771] ['1/3', '8/7', '5/4', '9/5', '5'] -> 8/7 * 5/4 * (9/5 + 5 / 1/3)
[334772] ['1/8', '5/9', '7/8', '1', '9/8'] -> (7/8 + 1) / (9/8 * 1/8 * 5/9)
[334773] ['2/9', '2/9', '5/8', '9/5', '3'] -> 3 / (5/8 * 9/5 - 2/9 / 2/9)
[334774] ['4/7', '7/5', '5/3', '2', '7/3'] -> 4/7 / (5/3 / 7/5 - 7/3 / 2)
[334775] ['4/9', '7/8', '6/5', '7/3', '5'] -> 5 * (7/3 / (4/9 * 7/8) - 6/5)
[334776] ['1/6', '3/8', '3/5', '2', '9/2'] -> 3/5 / (1/6 * 3/8) * (9/2 - 2)
[334777] ['1/6', '3/5', '3/5', '7/8', '8'] -> (3/5 + 8) / (3/5 * 7/8 - 1/6)
[334778] ['5/6', '1', '9/8', '7/4', '9/5'] -> 1 / (7/4 / (5/6 * 9/5) - 9/8)
[334779] ['6/5', '6/5', '7/5', '9/4', '7'] -> 6/5 * 7 / (6/5 + 7/5 - 9/4)
[334780] ['2/9', '2/9', '5/8', '7/3', '3'] -> 2/9 / 2/9 / (3 - (5/8 + 7/3))
[334781] ['4/7', '7/5', '5/3', '2', '5/2'] -> 2 / 5/3 / (5/2 - 7/5 / 4/7)
[334782] ['3/5', '5/7', '9/8', '7/3', '7'] -> 7 / (9/8 / (3/5 * 5/7) - 7/3)
[334783] ['1/6', '3/8', '5/8', '5/8', '2'] -> 5/8 / 5/8 / (3/8 - 1/6 * 2)
