[1] ['1/9', '1/9', '1/6', '3'] -> ((1/9 / 1/9) + 3) / 1/6
[8740] ['1/8', '8/9', '8/3', '7'] -> 8/3 / ((8/9 / 1/8) - 7)
[8741] ['1/8', '8/9', '8/3', '8'] -> 8/3 / ((1/8 * 8) - 8/9)
[8742] ['1/8', '8/9', '9/2', '7'] -> (7 - (8/9 * 9/2)) / 1/8
[8743] ['1/8', '8/9', '9/2', '9'] -> ((9/2 / 1/8) - 9) * 8/9
[8744] ['1/8', '1', '9/8', '7/4'] -> ((7/4 + 9/8) / 1/8) + 1
[8745] ['1/8', '1', '9/8', '9/4'] -> ((9/4 / 9/8) + 1) / 1/8
[8746] ['1/8', '1', '9/8', '7/2'] -> ((7/2 / 1/8) - 1) / 9/8
[8747] ['1/8', '1', '9/8', '9/2'] -> ((9/2 / 9/8) - 1) / 1/8
[8748] ['1/8', '1', '8/7', '7/4'] -> ((7/4 * 8/7) + 1) / 1/8
[8749] ['1/8', '1', '8/7', '5/2'] -> ((5/2 / 1/8) + 1) * 8/7
[8750] ['1/8', '7/6', '7/6', '2'] -> ((7/6 / 7/6) + 2) / 1/8
[8751] ['1/8', '7/6', '7/6', '4'] -> (4 - (7/6 / 7/6)) / 1/8
[8752] ['1/8', '7/6', '6/5', '5'] -> ((5 / 6/5) - 7/6) / 1/8
[8753] ['1/8', '7/6', '9/7', '5'] -> ((5 / 7/6) - 9/7) / 1/8
[8754] ['1/8', '7/6', '4/3', '2'] -> ((2 + 7/6) / 1/8) - 4/3
[8755] ['1/8', '7/6', '4/3', '3'] -> ((7/6 / 1/8) - 4/3) * 3
[8756] ['1/8', '7/6', '5/3', '4'] -> ((4 * 7/6) - 5/3) / 1/8
[8757] ['1/9', '1/8', '2/3', '3'] -> ((2/3 / 1/9) - 3) / 1/8
[8758] ['1/8', '7/6', '9/5', '4'] -> ((7/6 / 1/8) + 4) * 9/5
[8759] ['1/8', '7/6', '9/4', '7'] -> (7 / 7/6) + (9/4 / 1/8)
[8760] ['1/8', '7/6', '7/3', '4'] -> ((7/3 + 7/6) / 1/8) - 4
[8761] ['1/8', '7/6', '7/3', '5'] -> (5 - (7/3 / 7/6)) / 1/8
[8762] ['1/8', '7/6', '7/3', '9'] -> 9 / ((7/6 / 7/3) - 1/8)
[8763] ['1/8', '7/6', '5/2', '8'] -> ((5/2 / 1/8) + 8) / 7/6
[8764] ['1/9', '1/8', '2/3', '5'] -> (2/3 + 5) / (1/8 + 1/9)
[8765] ['1/8', '7/6', '7/2', '5'] -> 5 / ((7/6 / 7/2) - 1/8)
[8766] ['1/8', '7/6', '7/2', '6'] -> (6 - (7/2 / 7/6)) / 1/8
[8767] ['1/8', '7/6', '4', '9/2'] -> ((7/6 / 1/8) - 4) * 9/2
[8768] ['1/8', '6/5', '6/5', '2'] -> ((6/5 / 6/5) + 2) / 1/8
[8769] ['1/9', '1/8', '2/3', '7'] -> 7 / ((1/9 / 2/3) + 1/8)
[8770] ['1/8', '6/5', '6/5', '4'] -> (4 - (6/5 / 6/5)) / 1/8
[8771] ['1/8', '6/5', '4/3', '2'] -> ((2 / 6/5) + 4/3) / 1/8
[8772] ['1/9', '1/8', '2/3', '8'] -> (8 - (2/3 / 1/8)) / 1/9
[8773] ['1/8', '6/5', '7/5', '8'] -> 6/5 / ((7/5 / 8) - 1/8)
[8774] ['1/8', '9/8', '3/2', '3'] -> ((3/2 + 9/8) / 1/8) + 3
[8775] ['1/8', '9/8', '3/2', '7'] -> ((9/8 / 1/8) + 7) * 3/2
[8776] ['1/8', '9/8', '8/5', '6'] -> ((9/8 / 1/8) + 6) * 8/5
[8777] ['1/8', '9/8', '5/3', '8'] -> ((5/3 / 1/8) + 8) * 9/8
[8778] ['1/9', '1/8', '2/3', '9'] -> (9 - (2/3 / 1/9)) / 1/8
[8779] ['1/8', '9/8', '9/4', '3'] -> ((9/4 + 9/8) / 1/8) - 3
[8780] ['1/8', '9/8', '9/4', '5'] -> (5 - (9/4 / 9/8)) / 1/8
[8781] ['1/8', '9/8', '5/2', '5'] -> ((5/2 + 9/8) / 1/8) - 5
[8782] ['1/8', '9/8', '5/2', '6'] -> (5/2 * 6) + (9/8 / 1/8)
[8783] ['1/8', '9/8', '5/2', '7'] -> ((5/2 / 1/8) + 7) / 9/8
[8784] ['1/8', '9/8', '8/3', '5'] -> ((5 / 8/3) + 9/8) / 1/8
[8785] ['1/8', '9/8', '8/3', '6'] -> (6 - (8/3 * 9/8)) / 1/8
[8786] ['1/8', '9/8', '9/2', '7'] -> (7 - (9/2 / 9/8)) / 1/8
[8787] ['1/8', '8/7', '5/4', '2'] -> ((2 / 8/7) + 5/4) / 1/8
[8788] ['1/8', '8/7', '9/7', '4'] -> ((4 / 1/8) - 8/7) / 9/7
[8789] ['1/8', '8/7', '7/5', '2'] -> ((2 / 1/8) + 8/7) * 7/5
[8790] ['1/8', '8/7', '7/5', '8'] -> ((8/7 / 1/8) + 8) * 7/5
[8791] ['1/8', '8/7', '3/2', '9'] -> ((3/2 / 1/8) + 9) * 8/7
[8792] ['1/9', '1/8', '3/4', '1'] -> 1 / (1/8 - (1/9 * 3/4))
[8793] ['1/8', '8/7', '7/4', '7'] -> ((7/4 / 1/8) + 7) * 8/7
[8794] ['1/8', '8/7', '9/4', '3'] -> ((9/4 / 1/8) + 3) * 8/7
[8795] ['1/8', '8/7', '9/4', '6'] -> ((6 / 8/7) - 9/4) / 1/8
[8796] ['1/8', '9/7', '7/5', '6'] -> ((6 / 7/5) - 9/7) / 1/8
[8797] ['1/9', '1/9', '8/7', '5'] -> 5 / ((1/9 / 8/7) + 1/9)
[8798] ['1/8', '9/7', '5/3', '6'] -> ((6 / 9/7) - 5/3) / 1/8
[8799] ['1/8', '9/7', '2', '8/3'] -> ((2 / 1/8) + 8/3) * 9/7
[8800] ['1/8', '9/7', '7/3', '4'] -> ((4 / 7/3) + 9/7) / 1/8
[8801] ['1/8', '9/7', '7/3', '6'] -> (6 - (7/3 * 9/7)) / 1/8
[8802] ['1/8', '9/7', '7/2', '6'] -> ((6 / 7/2) + 9/7) / 1/8
[8803] ['1/8', '4/3', '4/3', '4'] -> (4 - (4/3 / 4/3)) / 1/8
[8804] ['1/9', '1/8', '3/4', '2'] -> (2 / 1/9) + (3/4 / 1/8)
[8805] ['1/8', '4/3', '3/2', '2'] -> ((2 / 4/3) + 3/2) / 1/8
[8806] ['1/8', '4/3', '3/2', '5'] -> (5 - (3/2 * 4/3)) / 1/8
[8807] ['1/8', '4/3', '3/2', '9'] -> (3/2 / 1/8) + (4/3 * 9)
[8808] ['1/8', '4/3', '5/3', '2'] -> ((5/3 / 1/8) - 4/3) * 2
[8809] ['1/8', '4/3', '2', '5/2'] -> ((5/2 / 1/8) - 2) * 4/3
[8810] ['1/8', '4/3', '9/4', '6'] -> (6 - (4/3 * 9/4)) / 1/8
[8811] ['1/8', '4/3', '9/4', '7'] -> ((7 / 4/3) - 9/4) / 1/8
[8812] ['1/8', '4/3', '9/4', '8'] -> (8 / 4/3) + (9/4 / 1/8)
[8813] ['1/8', '4/3', '7/3', '6'] -> 7/3 / ((4/3 / 6) - 1/8)
[8814] ['1/8', '4/3', '5/2', '3'] -> (3 * 4/3) + (5/2 / 1/8)
[8815] ['1/9', '1/8', '3/4', '5'] -> 5 / ((1/9 * 3/4) + 1/8)
[8816] ['1/8', '4/3', '8/3', '3'] -> ((4/3 / 1/8) - 8/3) * 3
[8817] ['1/8', '4/3', '8/3', '9'] -> 9 / ((4/3 / 8/3) - 1/8)
[8818] ['1/8', '4/3', '7/2', '4'] -> ((7/2 / 1/8) + 4) / 4/3
[8819] ['1/8', '4/3', '4', '9/2'] -> ((9/2 / 1/8) - 4) / 4/3
[8820] ['1/9', '1/8', '3/4', '9'] -> 9 / ((1/8 / 1/9) - 3/4)
[8821] ['1/8', '7/5', '7/5', '2'] -> ((7/5 / 7/5) + 2) / 1/8
[8822] ['1/8', '7/5', '7/5', '4'] -> (4 - (7/5 / 7/5)) / 1/8
[8823] ['1/8', '7/5', '8/5', '4'] -> ((4 / 1/8) + 8/5) / 7/5
[8824] ['1/8', '2', '9/2', '9/2'] -> ((9/2 / 9/2) + 2) / 1/8
[8825] ['1/8', '9/4', '9/4', '4'] -> (4 - (9/4 / 9/4)) / 1/8
[8826] ['1/8', '9/4', '7/3', '8'] -> ((7/3 / 1/8) - 8) * 9/4
[8827] ['1/8', '9/4', '8/3', '3'] -> ((8/3 * 9/4) - 3) / 1/8
[8828] ['1/8', '9/4', '3', '7/2'] -> ((7/2 * 9/4) + 1/8) * 3
[8829] ['1/8', '9/4', '7/2', '6'] -> ((1/8 + 7/2) * 6) + 9/4
[8830] ['1/8', '9/4', '7/2', '9'] -> (7/2 / 1/8) - (9 / 9/4)
[8831] ['1/8', '9/4', '9/2', '5'] -> (5 - (9/2 / 9/4)) / 1/8
[8832] ['1/8', '9/4', '9/2', '9'] -> 9 / ((9/4 / 9/2) - 1/8)
[8833] ['1/8', '7/3', '7/3', '4'] -> (4 - (7/3 / 7/3)) / 1/8
[8834] ['1/8', '7/3', '8/3', '4'] -> ((8/3 / 4) + 7/3) / 1/8
[8835] ['1/9', '1/8', '7/9', '5'] -> 5 / ((1/8 * 7/9) + 1/9)
[8836] ['1/8', '7/3', '8/3', '7'] -> ((7/3 / 7) + 8/3) / 1/8
[8837] ['1/8', '5/2', '5/2', '4'] -> (4 - (5/2 / 5/2)) / 1/8
[8838] ['1/9', '1/8', '7/9', '6'] -> 1/9 / ((7/9 / 6) - 1/8)
[8839] ['1/8', '5/2', '7/2', '5'] -> (7/2 - (5/2 / 5)) / 1/8
[8840] ['1/8', '5/2', '7/2', '7'] -> ((7/2 / 7) + 5/2) / 1/8
[8841] ['1/8', '5/2', '9/2', '9'] -> ((9/2 / 9) + 5/2) / 1/8
[8842] ['1/8', '8/3', '8/3', '4'] -> (4 - (8/3 / 8/3)) / 1/8
[8843] ['1/8', '8/3', '8/3', '6'] -> ((6 - 8/3) / 1/8) - 8/3
[8844] ['1/8', '8/3', '9/2', '5'] -> ((1/8 * 8/3) + 5) * 9/2
[8845] ['1/8', '8/3', '9/2', '9'] -> ((8/3 * 9/2) - 9) / 1/8
[8846] ['1/8', '7/2', '9/2', '9'] -> (7/2 - (9/2 / 9)) / 1/8
[8847] ['1/8', '4', '9/2', '9/2'] -> (4 - (9/2 / 9/2)) / 1/8
[8848] ['1/7', '1/7', '1/7', '7'] -> (7 - 1/7) / (1/7 + 1/7)
[8849] ['1/7', '1/7', '1/6', '3'] -> ((1/7 / 1/7) + 3) / 1/6
[8850] ['1/7', '1/7', '1/6', '5'] -> (5 - (1/7 / 1/7)) / 1/6
[8851] ['1/7', '1/7', '1/5', '5'] -> (5 / 1/5) - (1/7 / 1/7)
[8852] ['1/9', '2/9', '1/2', '8'] -> 8 / ((2/9 / 1/2) - 1/9)
[8853] ['1/7', '1/7', '1/4', '4'] -> (4 - (1/7 / 1/4)) / 1/7
[8854] ['1/7', '1/7', '1/4', '5'] -> ((1/7 / 1/7) + 5) / 1/4
[8855] ['1/7', '1/7', '1/4', '7'] -> (7 - (1/7 / 1/7)) / 1/4
[8856] ['1/7', '1/7', '2/7', '1'] -> ((1 / 1/7) - 1/7) / 2/7
[8857] ['1/7', '1/7', '1/3', '3'] -> ((1/7 / 1/3) + 3) / 1/7
[8858] ['1/7', '1/7', '1/3', '7'] -> ((1/7 / 1/7) + 7) / 1/3
[8859] ['1/7', '1/7', '1/3', '9'] -> (9 - (1/7 / 1/7)) / 1/3
[8860] ['1/7', '1/7', '3/8', '8'] -> ((1/7 / 1/7) + 8) / 3/8
[8861] ['1/8', '6/5', '3/2', '8'] -> ((3/2 / 1/8) + 8) * 6/5
[8862] ['1/8', '6/5', '8/5', '3'] -> ((6/5 / 1/8) - 8/5) * 3
[8863] ['1/8', '6/5', '8/5', '9'] -> (6/5 / 1/8) + (8/5 * 9)
[8864] ['1/8', '6/5', '5/3', '5'] -> (5 - (5/3 * 6/5)) / 1/8
[8865] ['1/8', '6/5', '5/3', '7'] -> ((7 / 5/3) - 6/5) / 1/8
[8866] ['1/8', '6/5', '7/4', '6'] -> ((7/4 / 1/8) + 6) * 6/5
[8867] ['1/8', '6/5', '9/5', '4'] -> ((4 * 6/5) - 9/5) / 1/8
[8868] ['1/8', '6/5', '2', '9/4'] -> ((9/4 / 1/8) + 2) * 6/5
[8869] ['1/8', '6/5', '9/4', '5'] -> (5 * 6/5) + (9/4 / 1/8)
[8870] ['1/8', '6/5', '5/2', '6'] -> (6 - (5/2 * 6/5)) / 1/8
[8871] ['1/8', '6/5', '7/2', '8'] -> ((7/2 / 1/8) - 8) * 6/5
[8872] ['1/8', '6/5', '9/2', '9'] -> ((9 / 6/5) - 9/2) / 1/8
[8873] ['1/8', '5/4', '5/4', '2'] -> ((5/4 / 5/4) + 2) / 1/8
[8874] ['1/8', '5/4', '9/7', '7'] -> 9/7 / ((5/4 / 7) - 1/8)
[8875] ['1/8', '5/4', '4/3', '8'] -> ((5/4 / 1/8) + 8) * 4/3
[8876] ['1/8', '5/4', '7/5', '2'] -> ((2 / 5/4) + 7/5) / 1/8
[8877] ['1/8', '5/4', '7/5', '8'] -> ((7/5 / 1/8) + 8) * 5/4
[8878] ['1/8', '5/4', '3/2', '2'] -> ((3/2 + 5/4) / 1/8) + 2
[8879] ['1/8', '5/4', '3/2', '6'] -> ((5/4 / 1/8) + 6) * 3/2
[8880] ['1/8', '5/4', '2', '9/2'] -> ((9/2 - 5/4) / 1/8) - 2
[8881] ['1/9', '2/9', '5/8', '3'] -> 3 / (5/8 - (1/9 / 2/9))
[8882] ['1/8', '5/4', '7/3', '6'] -> (5/4 / 1/8) + (6 * 7/3)
[8883] ['1/8', '5/4', '5/2', '9'] -> 9 / ((5/4 / 5/2) - 1/8)
[8884] ['1/8', '5/4', '7/2', '4'] -> (4 * 7/2) + (5/4 / 1/8)
[8885] ['1/8', '5/4', '7/2', '5'] -> (7/2 / 1/8) - (5 / 5/4)
[8886] ['1/9', '2/9', '5/8', '6'] -> 6 / ((2/9 * 5/8) + 1/9)
[8887] ['1/8', '5/4', '4', '9/2'] -> 9/2 / ((5/4 / 4) - 1/8)
[8888] ['1/8', '9/7', '9/7', '2'] -> ((9/7 / 9/7) + 2) / 1/8
[8889] ['1/8', '9/7', '9/7', '4'] -> (4 - (9/7 / 9/7)) / 1/8
[8890] ['1/8', '9/7', '4/3', '8'] -> ((4/3 / 1/8) + 8) * 9/7
[8891] ['1/7', '1/7', '5/8', '9'] -> 9 / ((1/7 / 1/7) - 5/8)
[8892] ['1/7', '1/7', '2/3', '8'] -> 8 / ((1/7 / 1/7) - 2/3)
[8893] ['1/9', '1/9', '7/6', '4'] -> 4 / (7/6 - (1/9 / 1/9))
[8894] ['1/7', '1/7', '5/7', '5'] -> ((5 * 5/7) - 1/7) / 1/7
[8895] ['1/7', '1/7', '3/4', '8'] -> 8 / ((1/7 / 3/4) + 1/7)
[8896] ['1/7', '1/7', '5/6', '4'] -> 4 / ((1/7 / 1/7) - 5/6)
[8897] ['1/7', '1/7', '6/7', '6'] -> (6 + 6/7) / (1/7 + 1/7)
[8898] ['1/7', '1/7', '7/8', '3'] -> 3 / ((1/7 / 1/7) - 7/8)
[8899] ['1/8', '5/3', '5/3', '2'] -> ((5/3 / 5/3) + 2) / 1/8
[8900] ['1/8', '5/3', '5/3', '4'] -> (4 - (5/3 / 5/3)) / 1/8
[8901] ['1/8', '5/3', '7/4', '6'] -> (5/3 * 6) + (7/4 / 1/8)
[8902] ['1/8', '5/3', '7/4', '9'] -> 5/3 / ((7/4 / 9) - 1/8)
[8903] ['1/8', '5/3', '9/5', '2'] -> ((2 / 5/3) + 9/5) / 1/8
[8904] ['1/8', '5/3', '9/5', '6'] -> (6 - (5/3 * 9/5)) / 1/8
[8905] ['1/8', '5/3', '9/5', '8'] -> ((8 / 5/3) - 9/5) / 1/8
[8906] ['1/8', '5/3', '7/3', '8'] -> ((5/3 + 7/3) / 1/8) - 8
[8907] ['1/8', '5/3', '4', '9/2'] -> ((9/2 / 1/8) + 4) / 5/3
[8908] ['1/8', '5/3', '9/2', '6'] -> ((6 / 9/2) + 5/3) / 1/8
[8909] ['1/8', '5/3', '9/2', '8'] -> ((5/3 / 1/8) - 8) * 9/2
[8910] ['1/8', '7/4', '7/4', '2'] -> ((7/4 / 7/4) + 2) / 1/8
[8911] ['1/8', '7/4', '2', '5/2'] -> ((5/2 / 2) + 7/4) / 1/8
[8912] ['1/8', '7/4', '5/2', '7'] -> (5/2 / 1/8) + (7 / 7/4)
[8913] ['1/8', '7/4', '8/3', '5'] -> ((7/4 / 1/8) - 5) * 8/3
[8914] ['1/8', '7/4', '3', '9/2'] -> ((7/4 * 9/2) + 1/8) * 3
[8915] ['1/8', '7/4', '7/2', '4'] -> ((7/2 * 7/4) - 1/8) * 4
[8916] ['1/8', '7/4', '7/2', '5'] -> (5 - (7/2 / 7/4)) / 1/8
[8917] ['1/8', '7/4', '7/2', '9'] -> 9 / ((7/4 / 7/2) - 1/8)
[8918] ['1/8', '7/4', '9/2', '6'] -> ((9/2 / 1/8) + 6) / 7/4
[8919] ['1/8', '9/5', '9/5', '4'] -> (4 - (9/5 / 9/5)) / 1/8
[8920] ['1/8', '9/5', '9/5', '9'] -> 9/5 / ((9/5 / 9) - 1/8)
[8921] ['1/8', '9/5', '2', '8/3'] -> ((2 / 1/8) - 8/3) * 9/5
[8922] ['1/8', '9/5', '8/3', '8'] -> ((8/3 / 1/8) - 8) * 9/5
[8923] ['1/8', '2', '9/4', '9/4'] -> ((9/4 / 9/4) + 2) / 1/8
[8924] ['1/8', '2', '7/3', '7/3'] -> ((7/3 / 7/3) + 2) / 1/8
[8925] ['1/8', '2', '8/3', '8/3'] -> ((8/3 / 8/3) + 2) / 1/8
[8926] ['1/8', '2', '7/2', '7/2'] -> ((7/2 / 7/2) + 2) / 1/8
[8927] ['1/8', '7/5', '9/5', '7'] -> 9/5 / ((7/5 / 7) - 1/8)
[8928] ['1/8', '3/2', '8/5', '3'] -> ((3/2 / 1/8) + 3) * 8/5
[8929] ['1/8', '3/2', '5/3', '2'] -> ((2 / 3/2) + 5/3) / 1/8
[8930] ['1/8', '3/2', '9/4', '6'] -> ((3/2 + 9/4) / 1/8) - 6
[8931] ['1/8', '3/2', '9/4', '9'] -> (9 / 3/2) + (9/4 / 1/8)
[8932] ['1/8', '3/2', '5/2', '8'] -> ((3/2 + 5/2) / 1/8) - 8
[8933] ['1/8', '3/2', '8/3', '3'] -> ((3/2 / 1/8) - 3) * 8/3
[8934] ['1/8', '3/2', '8/3', '7'] -> (7 - (3/2 * 8/3)) / 1/8
[8935] ['1/9', '2/9', '7/9', '7'] -> ((7 * 7/9) - 1/9) / 2/9
[8936] ['1/8', '8/5', '8/5', '4'] -> (4 - (8/5 / 8/5)) / 1/8
[8937] ['1/8', '8/5', '8/5', '5'] -> ((5 / 1/8) - 8/5) / 8/5
[8938] ['1/8', '8/5', '8/5', '7'] -> (7 * 8/5) + (8/5 / 1/8)
[8939] ['1/8', '8/5', '5/3', '2'] -> ((2 / 1/8) - 8/5) * 5/3
[8940] ['1/8', '8/5', '7/4', '2'] -> ((2 / 8/5) + 7/4) / 1/8
[8941] ['1/8', '8/5', '9/5', '5'] -> ((5 - 9/5) / 1/8) - 8/5
[8942] ['1/8', '8/5', '9/5', '6'] -> (6 * 8/5) + (9/5 / 1/8)
[8943] ['1/8', '8/5', '9/4', '3'] -> ((9/4 / 1/8) - 3) * 8/5
[8944] ['1/8', '8/5', '5/2', '5'] -> ((5/2 / 1/8) - 5) * 8/5
[8945] ['1/7', '1/7', '1', '7/2'] -> ((1 / 1/7) - 1/7) * 7/2
[8946] ['1/7', '1/7', '9/8', '3'] -> 3 / (9/8 - (1/7 / 1/7))
[8947] ['1/9', '2/9', '4/5', '2'] -> 2 / (2/9 - (1/9 / 4/5))
[8948] ['1/7', '1/7', '8/7', '8'] -> (8 - 8/7) / (1/7 + 1/7)
[8949] ['1/7', '1/7', '7/6', '4'] -> 4 / (7/6 - (1/7 / 1/7))
[8950] ['1/7', '1/7', '5/4', '6'] -> 6 / (5/4 - (1/7 / 1/7))
[8951] ['1/7', '1/7', '4/3', '6'] -> 6 / ((1/7 / 4/3) + 1/7)
[8952] ['1/7', '1/7', '7/5', '5'] -> ((5 / 7/5) - 1/7) / 1/7
[8953] ['1/7', '1/7', '5/3', '9'] -> ((1/7 / 1/7) + 5/3) * 9
[8954] ['1/7', '1/7', '2', '7/2'] -> (7/2 - (1/7 / 2)) / 1/7
[8955] ['1/9', '2/9', '4/5', '4'] -> 4 / ((2/9 / 4/5) - 1/9)
[8956] ['1/7', '1/7', '8/3', '8'] -> ((1/7 / 1/7) + 8) * 8/3
[8957] ['1/9', '2/9', '5/6', '7'] -> (7 / 2/9) - (5/6 / 1/9)
[8958] ['1/9', '2/9', '5/6', '8'] -> 8 / (5/6 - (1/9 / 2/9))
[8959] ['1/7', '1/6', '3/7', '4'] -> 4 / ((1/7 / 3/7) - 1/6)
[8960] ['1/7', '1/6', '3/7', '9'] -> ((3/7 * 9) + 1/7) / 1/6
[8961] ['1/7', '1/6', '4/7', '2'] -> 2 / ((1/7 / 4/7) - 1/6)
[8962] ['1/7', '1/6', '5/4', '2'] -> 2 / (5/4 - (1/6 / 1/7))
[8963] ['1/7', '1/6', '9/7', '3'] -> ((3 * 9/7) + 1/7) / 1/6
[8964] ['1/9', '2/9', '7/8', '2'] -> 2 / ((2/9 * 7/8) - 1/9)
[8965] ['1/7', '1/6', '9/7', '8'] -> 1/7 / (1/6 - (9/7 / 8))
[8966] ['1/7', '1/6', '3/2', '8'] -> 8 / (3/2 - (1/6 / 1/7))
[8967] ['1/7', '1/6', '3/2', '9'] -> ((1/6 / 1/7) + 3/2) * 9
[8968] ['1/7', '1/6', '5/3', '2'] -> (2 / 1/7) + (5/3 / 1/6)
[8969] ['1/7', '1/6', '7/4', '2'] -> 2 / ((1/7 * 7/4) - 1/6)
[8970] ['1/7', '1/6', '7/3', '4'] -> 4 / ((1/7 * 7/3) - 1/6)
[8971] ['1/7', '1/6', '7/3', '9'] -> ((9 / 7/3) + 1/7) / 1/6
[8972] ['1/7', '1/6', '3', '7/2'] -> (7/2 / 1/7) - (1/6 * 3)
[8973] ['1/9', '2/9', '7/8', '3'] -> 3 / (2/9 - (1/9 * 7/8))
[8974] ['1/7', '1/6', '7/2', '6'] -> ((1/7 / 1/6) + 6) * 7/2
[8975] ['1/7', '1/6', '9/2', '5'] -> (1/6 + 9/2) * (1/7 + 5)
[8976] ['1/7', '1/5', '2/7', '2'] -> ((2/7 / 1/5) + 2) / 1/7
[8977] ['1/9', '2/9', '7/8', '9'] -> 9 / (7/8 - (1/9 / 2/9))
[8978] ['1/7', '1/5', '2/7', '5'] -> ((5 - 1/7) / 1/5) - 2/7
[8979] ['1/7', '1/6', '5/7', '1'] -> ((5/7 / 1/7) - 1) / 1/6
[8980] ['1/7', '1/6', '5/7', '9'] -> (9 - (5/7 / 1/7)) / 1/6
[8981] ['1/7', '1/6', '7/9', '3'] -> ((3 / 7/9) + 1/7) / 1/6
[8982] ['1/7', '1/6', '5/6', '4'] -> ((5/6 / 1/7) + 1/6) * 4
[8983] ['1/7', '1/6', '5/6', '8'] -> 8 / ((1/6 / 1/7) - 5/6)
[8984] ['1/7', '1/6', '6/7', '2'] -> ((6/7 / 1/7) - 2) / 1/6
[8985] ['1/7', '1/6', '6/7', '8'] -> 8 / ((1/7 / 6/7) + 1/6)
[8986] ['1/7', '1/6', '7/8', '1'] -> 1 / (1/6 - (1/7 * 7/8))
[8987] ['1/7', '1/6', '7/8', '8'] -> 8 / ((1/6 / 7/8) + 1/7)
[8988] ['1/9', '1/5', '1/3', '1'] -> ((1/3 / 1/5) + 1) / 1/9
[8989] ['1/7', '1/6', '1', '9/8'] -> 1 / ((1/6 / 1/7) - 9/8)
[8990] ['1/7', '1/6', '1', '8/7'] -> 1 / (1/6 - (1/7 / 8/7))
[8991] ['1/7', '1/6', '9/8', '7'] -> 1/7 / (1/6 - (9/8 / 7))
[8992] ['1/7', '1/6', '8/7', '7'] -> 7 / ((1/7 / 8/7) + 1/6)
[8993] ['1/7', '1/6', '8/7', '8'] -> 8 / ((1/6 * 8/7) + 1/7)
[8994] ['1/7', '1/6', '7/6', '3'] -> ((7/6 / 1/7) - 1/6) * 3
[8995] ['1/7', '1/6', '7/6', '8'] -> 8 / ((1/7 * 7/6) + 1/6)
[8996] ['1/7', '1/5', '7/5', '2'] -> ((2 + 7/5) / 1/7) + 1/5
[8997] ['1/7', '1/5', '8/5', '3'] -> ((1/5 + 3) / 1/7) + 8/5
[8998] ['1/7', '1/5', '8/5', '4'] -> (8/5 / (1/5 - 1/7)) - 4
[8999] ['1/7', '1/5', '8/5', '8'] -> ((1/5 / 1/7) + 8/5) * 8
[9000] ['1/7', '1/5', '2/5', '2'] -> ((2/5 / 1/7) + 2) / 1/5
[9001] ['1/7', '1/5', '2/5', '3'] -> ((2/5 + 3) / 1/7) + 1/5
[9002] ['1/7', '1/5', '2/5', '8'] -> ((2/5 / 1/7) + 1/5) * 8
[9003] ['1/7', '1/5', '4/7', '8'] -> ((4/7 / 1/5) + 1/7) * 8
[9004] ['1/7', '1/5', '3/5', '6'] -> ((3/5 / 1/7) - 1/5) * 6
[9005] ['1/7', '1/5', '3/5', '9'] -> (9 - (3/5 / 1/7)) / 1/5
[9006] ['1/7', '1/5', '2/3', '8'] -> (8 / (1/5 + 1/7)) + 2/3
[9007] ['1/7', '1/5', '9/4', '9'] -> (9 / (1/5 + 1/7)) - 9/4
[9008] ['1/9', '1/5', '4/9', '5'] -> ((5 - 1/9) / 1/5) - 4/9
[9009] ['1/7', '2/9', '1/3', '3'] -> ((1/3 / 1/7) + 3) / 2/9
[9010] ['1/7', '2/9', '3/7', '5'] -> ((1/7 / 3/7) + 5) / 2/9
[9011] ['1/7', '2/9', '3/7', '6'] -> (6 / 2/9) - (3/7 / 1/7)
[9012] ['1/7', '2/9', '7/6', '8'] -> 8 / ((2/9 / 7/6) + 1/7)
[9013] ['1/7', '2/9', '6/5', '2'] -> (2 / (2/9 - 1/7)) - 6/5
[9014] ['1/7', '2/9', '9/7', '8'] -> 8 / ((1/7 / 9/7) + 2/9)
[9015] ['1/9', '1/5', '5/9', '9'] -> ((5/9 / 1/5) - 1/9) * 9
[9016] ['1/7', '2/9', '4/3', '4'] -> ((4/3 / 1/7) - 4) / 2/9
[9017] ['1/7', '2/9', '3/2', '3'] -> (3 / 2/9) + (3/2 / 1/7)
[9018] ['1/7', '2/9', '7/3', '5'] -> ((1/7 * 7/3) + 5) / 2/9
[9019] ['1/7', '2/9', '8/3', '7'] -> 8/3 / (1/7 - (2/9 / 7))
[9020] ['1/9', '1/9', '4/3', '2'] -> 4/3 / (1/9 - (1/9 / 2))
[9021] ['1/7', '1/4', '2/7', '4'] -> ((2/7 / 1/7) + 4) / 1/4
[9022] ['1/7', '1/4', '2/7', '8'] -> (8 - (2/7 / 1/7)) / 1/4
[9023] ['1/7', '2/7', '6/5', '4'] -> 4 / (2/7 - (1/7 / 6/5))
[9024] ['1/7', '2/7', '7/5', '5'] -> ((5 * 7/5) - 1/7) / 2/7
[9025] ['1/7', '2/7', '3/2', '3'] -> ((2/7 * 3/2) + 3) / 1/7
[9026] ['1/7', '2/7', '8/5', '9'] -> 9 / ((1/7 / 8/5) + 2/7)
[9027] ['1/7', '2/7', '7/4', '2'] -> ((2 / 1/7) - 2/7) * 7/4
[9028] ['1/7', '2/7', '7/4', '4'] -> ((4 * 7/4) - 1/7) / 2/7
