[913612] ['1/7', '1/8', '2/9', '7/6', '9/2'] -> ((2/9 / ((1/7 * 7/6) - 1/8)) * 9/2)
[1003590] ['1/7', '4/5', '5/7', '5/7', '8/5'] -> (((5/7 + 5/7) / 1/7) * (4/5 + 8/5))
[1003601] ['1/7', '4/5', '5/7', '5/8', '6/7'] -> (6/7 / (((1/7 + 5/7) - 4/5) * 5/8))
[1003628] ['1/7', '4/5', '5/7', '5/9', '8/3'] -> ((1/7 / ((4/5 * 5/7) - 5/9)) * 8/3)
[1003644] ['1/7', '4/5', '5/7', '6/5', '7/8'] -> ((6/5 / ((1/7 + 5/7) - 4/5)) / 7/8)
[1003646] ['1/7', '4/5', '5/7', '6/5', '8/3'] -> ((((4/5 + 6/5) - 5/7) / 1/7) * 8/3)
[1003648] ['1/7', '4/5', '5/7', '6/5', '8/7'] -> ((6/5 / ((1/7 + 5/7) - 4/5)) * 8/7)
[1003694] ['1/7', '4/5', '5/7', '7/3', '8/3'] -> ((((5/7 + 7/3) / 1/7) / 4/5) - 8/3)
[1003721] ['1/7', '4/5', '5/7', '7/5', '8/3'] -> (((5/7 + (4/5 / 7/5)) / 1/7) * 8/3)
[1003734] ['1/7', '4/5', '5/7', '7/6', '8/5'] -> (8/5 / (((1/7 + 5/7) - 4/5) * 7/6))
[1003754] ['1/7', '4/5', '5/7', '7/9', '8/3'] -> (((1/7 / (4/5 - 7/9)) / 5/7) * 8/3)
[1003768] ['1/7', '4/5', '5/7', '8/3', '9/4'] -> ((((4/5 * 5/7) * 8/3) / 1/7) * 9/4)
[1003772] ['1/7', '4/5', '5/7', '8/5', '8/5'] -> (8/5 / ((1/7 / (4/5 - 5/7)) - 8/5))
[1003790] ['1/7', '4/5', '5/7', '8/9', '9/5'] -> (9/5 / ((1/7 / 8/9) - (4/5 - 5/7)))
[1003811] ['1/7', '4/5', '5/8', '5/8', '6/7'] -> (6/7 / (5/8 - ((1/7 + 4/5) * 5/8)))
[1003826] ['1/7', '4/5', '5/8', '5/8', '9/7'] -> (9/7 / (((1/7 / 5/8) + 5/8) - 4/5))
[1003848] ['1/7', '4/5', '5/8', '6/5', '6/7'] -> (6/7 / ((1/7 * 5/8) * (6/5 - 4/5)))
[1003857] ['1/7', '4/5', '5/8', '6/5', '8/5'] -> ((((4/5 + 6/5) / 1/7) / 5/8) + 8/5)
[1003873] ['1/7', '4/5', '5/8', '6/7', '8/3'] -> ((6/7 / ((4/5 - 1/7) - 5/8)) - 8/3)
[1003879] ['1/7', '4/5', '5/8', '6/7', '9/5'] -> (9/5 / ((5/8 / (6/7 - 1/7)) - 4/5))
[1003882] ['1/7', '4/5', '5/8', '7/2', '7/2'] -> ((((7/2 / 4/5) / 5/8) - 1/7) * 7/2)
[1003885] ['1/7', '4/5', '5/8', '7/2', '7/5'] -> ((((7/2 / 5/8) - 4/5) / 1/7) / 7/5)
[1003886] ['1/7', '4/5', '5/8', '7/2', '7/6'] -> ((((4/5 * 5/8) + 7/2) / 1/7) / 7/6)
[1003887] ['1/7', '4/5', '5/8', '7/2', '7/8'] -> (((7/2 - (4/5 * 5/8)) / 1/7) / 7/8)
[1003891] ['1/7', '4/5', '5/8', '7/2', '8/7'] -> (((7/2 - (4/5 * 5/8)) / 1/7) * 8/7)
[1003893] ['1/7', '4/5', '5/8', '7/2', '9/2'] -> (9/2 / (5/8 * (4/5 - (1/7 * 7/2))))
[1003894] ['1/7', '4/5', '5/8', '7/2', '9/4'] -> ((((7/2 / 4/5) - 5/8) / 1/7) - 9/4)
[1003895] ['1/7', '4/5', '5/8', '7/2', '9/5'] -> (9/5 / (((5/8 / 1/7) - 4/5) - 7/2))
[1003896] ['1/7', '4/5', '5/8', '7/2', '9/7'] -> (9/7 / (5/8 * ((4/5 / 7/2) - 1/7)))
[1003900] ['1/7', '4/5', '5/8', '7/3', '7/5'] -> (7/5 / ((1/7 * (4/5 - 5/8)) * 7/3))
[1003910] ['1/7', '4/5', '5/8', '7/3', '9/5'] -> (9/5 / (((4/5 - 1/7) - 5/8) * 7/3))
[1003924] ['1/7', '4/5', '5/8', '7/4', '9/5'] -> (9/5 / ((1/7 * 7/4) - (4/5 - 5/8)))
[1003938] ['1/7', '4/5', '5/8', '7/5', '9/7'] -> (9/7 / ((1/7 * 5/8) * (7/5 - 4/5)))
[1003950] ['1/7', '4/5', '5/8', '7/6', '9/7'] -> ((9/7 * (4/5 + (7/6 / 5/8))) / 1/7)
[1003954] ['1/7', '4/5', '5/8', '7/8', '8/3'] -> ((((7/8 / 1/7) / 5/8) - 4/5) * 8/3)
[1003961] ['1/7', '4/5', '5/8', '7/8', '9/7'] -> (9/7 / (1/7 * (7/8 - (4/5 * 5/8))))
[1003974] ['1/7', '4/5', '5/8', '8/3', '8/5'] -> (8/5 / ((1/7 * (4/5 - 5/8)) * 8/3))
[1003982] ['1/7', '4/5', '5/8', '8/5', '8/5'] -> ((((8/5 / 1/7) / 4/5) / 5/8) + 8/5)
[1003988] ['1/7', '4/5', '5/8', '8/5', '9/7'] -> (9/7 / ((1/7 * 8/5) - (4/5 - 5/8)))
[1004013] ['1/7', '4/5', '5/8', '9/5', '9/7'] -> (9/7 / (1/7 * ((9/5 - 4/5) - 5/8)))
[1004064] ['1/7', '4/5', '5/9', '6/7', '8/5'] -> (8/5 / (((4/5 - 5/9) * 6/7) - 1/7))
[1004065] ['1/7', '4/5', '5/9', '6/7', '8/7'] -> (8/7 / (5/9 * ((1/7 + 4/5) - 6/7)))
[1004081] ['1/7', '4/5', '5/9', '7/2', '8/7'] -> (8/7 / (5/9 * ((4/5 / 7/2) - 1/7)))
[1004096] ['1/7', '4/5', '5/9', '7/3', '8/7'] -> (8/7 / (((4/5 * 5/9) / 7/3) - 1/7))
[1004121] ['1/7', '4/5', '5/9', '7/5', '8/3'] -> ((1/7 / ((4/5 / 7/5) - 5/9)) * 8/3)
[1004123] ['1/7', '4/5', '5/9', '7/5', '8/7'] -> (8/7 / ((1/7 * 5/9) * (7/5 - 4/5)))
[1004124] ['1/7', '4/5', '5/9', '7/5', '8/9'] -> (8/9 / (5/9 - (4/5 / (1/7 + 7/5))))
[1004134] ['1/7', '4/5', '5/9', '7/6', '8/5'] -> (8/5 / (((4/5 - 5/9) / 7/6) - 1/7))
[1004154] ['1/7', '4/5', '5/9', '7/9', '8/3'] -> ((((7/9 / 1/7) / 5/9) - 4/5) * 8/3)
[1004160] ['1/7', '4/5', '5/9', '7/9', '9/5'] -> (9/5 / ((5/9 / (7/9 - 1/7)) - 4/5))
[1004168] ['1/7', '4/5', '5/9', '8/3', '9/4'] -> ((8/3 / ((4/5 - 1/7) - 5/9)) - 9/4)
[1004180] ['1/7', '4/5', '5/9', '8/7', '8/7'] -> (8/7 / ((5/9 * (8/7 - 4/5)) - 1/7))
[1004208] ['1/7', '4/5', '6/5', '6/5', '6/5'] -> (((6/5 / 1/7) + 6/5) / (6/5 - 4/5))
[1004209] ['1/7', '4/5', '6/5', '6/5', '6/7'] -> (((1/7 * 6/5) + 6/5) / (6/7 - 4/5))
[1004217] ['1/7', '4/5', '6/5', '6/5', '8/3'] -> ((((6/5 / 1/7) - 6/5) / 4/5) * 8/3)
[1004218] ['1/7', '4/5', '6/5', '6/5', '8/5'] -> ((((4/5 + 6/5) + 6/5) / 1/7) + 8/5)
[1004235] ['1/7', '4/5', '6/5', '6/7', '8/5'] -> (((6/7 / (6/5 - 4/5)) / 1/7) * 8/5)
[1004236] ['1/7', '4/5', '6/5', '6/7', '8/7'] -> (8/7 / ((6/7 - (4/5 / 6/5)) - 1/7))
[1004239] ['1/7', '4/5', '6/5', '6/7', '9/4'] -> ((((4/5 / 6/5) + 6/7) / 1/7) * 9/4)
[1004243] ['1/7', '4/5', '6/5', '7/2', '7/2'] -> ((((4/5 + 6/5) * 7/2) - 1/7) * 7/2)
[1004252] ['1/7', '4/5', '6/5', '7/2', '8/7'] -> (8/7 / (((4/5 / 6/5) / 7/2) - 1/7))
[1004263] ['1/7', '4/5', '6/5', '7/3', '7/8'] -> ((((4/5 / 6/5) + 7/3) / 1/7) / 7/8)
[1004266] ['1/7', '4/5', '6/5', '7/3', '8/5'] -> (8/5 / ((6/5 - (1/7 * 7/3)) - 4/5))
[1004284] ['1/7', '4/5', '6/5', '7/4', '9/4'] -> ((((4/5 + 6/5) + 7/4) / 1/7) - 9/4)
[1004289] ['1/7', '4/5', '6/5', '7/5', '7/6'] -> (((4/5 / (7/5 - 6/5)) / 1/7) / 7/6)
[1004292] ['1/7', '4/5', '6/5', '7/5', '8/3'] -> ((((6/5 / 1/7) + 7/5) - 4/5) * 8/3)
[1004305] ['1/7', '4/5', '6/5', '7/6', '8/5'] -> (8/5 / ((1/7 * (6/5 - 4/5)) * 7/6))
[1004306] ['1/7', '4/5', '6/5', '7/6', '8/7'] -> (8/7 / (1/7 * ((6/5 / 4/5) - 7/6)))
[1004308] ['1/7', '4/5', '6/5', '7/6', '9/2'] -> ((((4/5 * 7/6) / 1/7) - 6/5) * 9/2)
[1004311] ['1/7', '4/5', '6/5', '7/6', '9/7'] -> ((9/7 * ((6/5 / 4/5) + 7/6)) / 1/7)
[1004319] ['1/7', '4/5', '6/5', '7/8', '9/2'] -> ((((4/5 / 1/7) / 6/5) / 7/8) * 9/2)
[1004353] ['1/7', '4/5', '6/5', '8/7', '9/2'] -> ((((4/5 * 8/7) / 1/7) / 6/5) * 9/2)
[1004364] ['1/7', '4/5', '6/5', '9/2', '9/2'] -> (((4/5 / 1/7) - (6/5 / 9/2)) * 9/2)
[1004369] ['1/7', '4/5', '6/5', '9/4', '9/4'] -> ((((6/5 / 4/5) + 9/4) / 1/7) - 9/4)
[1004379] ['1/7', '4/5', '6/7', '6/7', '6/7'] -> (6/7 / (((6/7 - 1/7) / 4/5) - 6/7))
[1004399] ['1/7', '4/5', '6/7', '7/2', '7/5'] -> ((((4/5 / 1/7) + 6/7) * 7/2) + 7/5)
[1004408] ['1/7', '4/5', '6/7', '7/2', '9/4'] -> ((((6/7 * 7/2) / 1/7) / 4/5) - 9/4)
[1004448] ['1/7', '4/5', '6/7', '7/5', '8/9'] -> (((1/7 + 7/5) / (6/7 - 4/5)) * 8/9)
[1004453] ['1/7', '4/5', '6/7', '7/5', '9/8'] -> (((1/7 + 7/5) / (6/7 - 4/5)) / 9/8)
[1004459] ['1/7', '4/5', '6/7', '7/6', '8/7'] -> (8/7 / ((1/7 + (6/7 / 4/5)) - 7/6))
[1004473] ['1/7', '4/5', '6/7', '7/8', '9/4'] -> (9/4 / (((7/8 / 4/5) - 1/7) - 6/7))
[1004479] ['1/7', '4/5', '6/7', '7/9', '8/5'] -> (8/5 / (((1/7 + 4/5) - 6/7) * 7/9))
[1004493] ['1/7', '4/5', '6/7', '8/3', '9/5'] -> ((8/3 / ((1/7 + 6/7) - 4/5)) * 9/5)
[1004520] ['1/7', '4/5', '6/7', '9/2', '9/7'] -> (9/7 / (6/7 - ((1/7 * 9/2) / 4/5)))
[1004522] ['1/7', '4/5', '6/7', '9/4', '9/4'] -> ((9/4 / ((1/7 + 4/5) - 6/7)) - 9/4)
[1004535] ['1/7', '4/5', '7/2', '7/2', '7/5'] -> ((((4/5 + 7/2) / 1/7) + 7/2) / 7/5)
[1004544] ['1/7', '4/5', '7/2', '7/2', '9/4'] -> ((((7/2 / 1/7) - 7/2) / 4/5) - 9/4)
[1004555] ['1/7', '4/5', '7/2', '7/3', '8/5'] -> (8/5 / (1/7 * ((4/5 * 7/2) - 7/3)))
[1004566] ['1/7', '4/5', '7/2', '7/4', '7/8'] -> ((4/5 * ((7/2 / 1/7) + 7/4)) / 7/8)
[1004570] ['1/7', '4/5', '7/2', '7/4', '8/7'] -> ((4/5 * ((7/2 / 1/7) + 7/4)) * 8/7)
[1004572] ['1/7', '4/5', '7/2', '7/4', '9/2'] -> (9/2 / (1/7 * (7/2 - (7/4 / 4/5))))
[1004574] ['1/7', '4/5', '7/2', '7/4', '9/5'] -> (9/5 / (((1/7 * 7/2) * 7/4) - 4/5))
[1004579] ['1/7', '4/5', '7/2', '7/5', '7/8'] -> ((((4/5 * 7/2) / 1/7) + 7/5) / 7/8)
[1004583] ['1/7', '4/5', '7/2', '7/5', '8/7'] -> ((((4/5 * 7/2) / 1/7) + 7/5) * 8/7)
[1004586] ['1/7', '4/5', '7/2', '7/5', '9/4'] -> (((7/2 / 1/7) + (7/5 / 4/5)) - 9/4)
[1004594] ['1/7', '4/5', '7/2', '7/6', '8/5'] -> (8/5 / (1/7 * (4/5 - (7/6 / 7/2))))
[1004598] ['1/7', '4/5', '7/2', '7/6', '9/4'] -> ((((7/2 / 1/7) / 4/5) / 7/6) - 9/4)
[1004610] ['1/7', '4/5', '7/2', '7/8', '9/5'] -> (9/5 / (((4/5 / 7/2) - 1/7) * 7/8))
[1004615] ['1/7', '4/5', '7/2', '7/9', '8/5'] -> (8/5 / (((4/5 / 7/2) - 1/7) * 7/9))
[1004633] ['1/7', '4/5', '7/2', '8/5', '8/7'] -> (((7/2 - (4/5 / 8/5)) / 1/7) * 8/7)
[1004635] ['1/7', '4/5', '7/2', '8/5', '9/2'] -> ((8/5 / (4/5 - (1/7 * 7/2))) * 9/2)
[1004638] ['1/7', '4/5', '7/2', '8/5', '9/7'] -> ((9/7 * 8/5) / ((4/5 / 7/2) - 1/7))
[1004644] ['1/7', '4/5', '7/2', '8/7', '9/5'] -> ((8/7 / ((4/5 / 7/2) - 1/7)) * 9/5)
[1004656] ['1/7', '4/5', '7/2', '9/2', '9/7'] -> (9/7 / (((1/7 + 7/2) / 4/5) - 9/2))
[1004658] ['1/7', '4/5', '7/2', '9/4', '9/4'] -> ((9/4 / ((4/5 / 7/2) - 1/7)) - 9/4)
[1004689] ['1/7', '4/5', '7/3', '7/4', '8/5'] -> (8/5 / ((1/7 * 4/5) * (7/3 - 7/4)))
[1004699] ['1/7', '4/5', '7/3', '7/5', '7/8'] -> ((7/3 * ((7/5 / 1/7) - 4/5)) / 7/8)
[1004702] ['1/7', '4/5', '7/3', '7/5', '8/5'] -> (8/5 / (1/7 * ((4/5 * 7/3) - 7/5)))
[1004703] ['1/7', '4/5', '7/3', '7/5', '8/7'] -> ((7/3 * ((7/5 / 1/7) - 4/5)) * 8/7)
[1004708] ['1/7', '4/5', '7/3', '7/5', '9/7'] -> ((9/7 * ((7/3 / 1/7) - 7/5)) / 4/5)
[1004739] ['1/7', '4/5', '7/3', '7/9', '9/4'] -> ((((7/3 / 1/7) / 4/5) / 7/9) - 9/4)
[1004744] ['1/7', '4/5', '7/3', '8/3', '8/5'] -> (8/5 / (1/7 * ((4/5 + 7/3) - 8/3)))
[1004745] ['1/7', '4/5', '7/3', '8/3', '8/7'] -> ((((8/3 / 1/7) / 4/5) - 7/3) * 8/7)
[1004748] ['1/7', '4/5', '7/3', '8/3', '9/4'] -> (((7/3 + (8/3 / 1/7)) / 4/5) - 9/4)
[1004749] ['1/7', '4/5', '7/3', '8/3', '9/5'] -> ((8/3 / ((4/5 / 7/3) - 1/7)) * 9/5)
[1004753] ['1/7', '4/5', '7/3', '8/5', '8/7'] -> (8/7 / (1/7 * (7/3 - (8/5 / 4/5))))
[1004783] ['1/7', '4/5', '7/3', '9/5', '9/7'] -> ((9/7 * (7/3 + (9/5 / 1/7))) / 4/5)
[1004794] ['1/7', '4/5', '7/4', '7/4', '8/5'] -> (((7/4 + 7/4) / 1/7) - (4/5 / 8/5))
[1004806] ['1/7', '4/5', '7/4', '7/5', '8/3'] -> (8/3 / ((4/5 / (7/4 + 7/5)) - 1/7))
[1004833] ['1/7', '4/5', '7/4', '7/8', '9/2'] -> (9/2 / (1/7 * ((7/4 / 4/5) - 7/8)))
[1004834] ['1/7', '4/5', '7/4', '7/8', '9/4'] -> (9/4 / (1/7 * (7/4 - (7/8 / 4/5))))
[1004835] ['1/7', '4/5', '7/4', '7/8', '9/5'] -> (9/5 / (1/7 * ((4/5 * 7/4) - 7/8)))
[1004854] ['1/7', '4/5', '7/4', '8/3', '9/5'] -> ((((8/3 / 1/7) / 4/5) / 7/4) * 9/5)
[1004861] ['1/7', '4/5', '7/4', '8/5', '9/4'] -> (((7/4 + (8/5 / 4/5)) / 1/7) - 9/4)
[1004910] ['1/7', '4/5', '7/5', '7/6', '8/5'] -> (8/5 / (1/7 * (7/5 - (4/5 * 7/6))))
[1004925] ['1/7', '4/5', '7/5', '7/8', '9/4'] -> (((4/5 / (7/5 - 7/8)) / 1/7) * 9/4)
[1004926] ['1/7', '4/5', '7/5', '7/8', '9/5'] -> (9/5 / ((1/7 * (7/5 - 4/5)) * 7/8))
[1004931] ['1/7', '4/5', '7/5', '7/9', '8/5'] -> (8/5 / ((1/7 * (7/5 - 4/5)) * 7/9))
[1004940] ['1/7', '4/5', '7/5', '8/3', '8/5'] -> (8/5 / (1/7 * ((8/3 - 4/5) - 7/5)))
[1004944] ['1/7', '4/5', '7/5', '8/3', '9/4'] -> ((((4/5 * 8/3) / 1/7) / 7/5) * 9/4)
[1004952] ['1/7', '4/5', '7/5', '8/5', '9/4'] -> ((((7/5 + 8/5) / 1/7) / 4/5) - 9/4)
[1004954] ['1/7', '4/5', '7/5', '8/5', '9/7'] -> ((9/7 * 8/5) / (1/7 * (7/5 - 4/5)))
[1004960] ['1/7', '4/5', '7/5', '8/7', '9/5'] -> (((8/7 / (7/5 - 4/5)) / 1/7) * 9/5)
[1004974] ['1/7', '4/5', '7/5', '9/4', '9/4'] -> (((9/4 / (7/5 - 4/5)) / 1/7) - 9/4)
[1004988] ['1/7', '4/5', '7/6', '7/6', '8/5'] -> (8/5 / (7/6 - ((1/7 + 4/5) * 7/6)))
[1004999] ['1/7', '4/5', '7/6', '7/8', '8/5'] -> (8/5 / (1/7 * (7/6 - (4/5 * 7/8))))
[1005032] ['1/7', '4/5', '7/6', '8/5', '9/7'] -> ((9/7 * (4/5 + (7/6 * 8/5))) / 1/7)
[1005050] ['1/7', '4/5', '7/6', '9/2', '9/7'] -> (((9/7 * 4/5) * (9/2 - 7/6)) / 1/7)
[1005083] ['1/7', '4/5', '7/8', '8/3', '8/3'] -> ((((8/3 / 1/7) / 4/5) / 7/8) - 8/3)
[1005098] ['1/7', '4/5', '7/8', '8/5', '9/7'] -> (9/7 / (1/7 * (7/8 - (4/5 / 8/5))))
[1005103] ['1/7', '4/5', '7/8', '8/7', '9/4'] -> (9/4 / ((1/7 + (7/8 / 4/5)) - 8/7))
[1005183] ['1/7', '4/5', '8/3', '8/3', '8/3'] -> ((((8/3 / 1/7) + 8/3) / 4/5) - 8/3)
[1005199] ['1/7', '4/5', '8/3', '8/5', '9/8'] -> ((9/8 * ((8/3 / 1/7) - 8/5)) / 4/5)
[1005206] ['1/7', '4/5', '8/3', '8/7', '9/8'] -> (((9/8 * 4/5) * (8/3 + 8/7)) / 1/7)
[1005209] ['1/7', '4/5', '8/3', '8/9', '9/4'] -> ((((8/3 / 1/7) / 4/5) / 8/9) - 9/4)
[1005228] ['1/7', '4/5', '8/5', '8/5', '8/5'] -> ((((8/5 * 8/5) / 1/7) / 4/5) + 8/5)
[1005245] ['1/7', '4/5', '8/5', '8/9', '9/4'] -> (((4/5 + (8/5 / 1/7)) * 8/9) * 9/4)
[1005257] ['1/7', '4/5', '8/5', '9/4', '9/8'] -> (((4/5 + (8/5 / 1/7)) * 9/4) / 9/8)
[1005268] ['1/7', '4/5', '8/7', '8/7', '9/5'] -> (9/5 / (((8/7 - 1/7) / 8/7) - 4/5))
[1005321] ['1/7', '4/5', '9/2', '9/4', '9/8'] -> ((4/5 * ((9/2 / 1/7) + 9/4)) / 9/8)
[1005324] ['1/7', '4/5', '9/2', '9/5', '9/8'] -> ((((4/5 * 9/2) / 1/7) + 9/5) / 9/8)
[1005336] ['1/7', '4/5', '9/4', '9/7', '9/8'] -> (((9/4 + (9/7 / 4/5)) / 1/7) / 9/8)
[1005342] ['1/7', '4/5', '9/5', '9/7', '9/8'] -> ((((9/5 + 9/7) / 1/7) / 4/5) / 9/8)
[1005350] ['1/7', '4/7', '4/7', '4/7', '5/2'] -> ((4/7 + ((4/7 + 4/7) * 5/2)) / 1/7)
[1005355] ['1/7', '4/7', '4/7', '4/7', '5/8'] -> (((1/7 + 4/7) + 4/7) / (5/8 - 4/7))
[1005357] ['1/7', '4/7', '4/7', '4/7', '6/5'] -> (4/7 / (((1/7 + 4/7) / 6/5) - 4/7))
[1005386] ['1/7', '4/7', '4/7', '4/9', '7/3'] -> ((((4/7 / 1/7) + 4/7) / 4/9) * 7/3)
[1005392] ['1/7', '4/7', '4/7', '4/9', '8/3'] -> ((8/3 / 4/7) / (4/9 - (1/7 / 4/7)))
[1005404] ['1/7', '4/7', '4/7', '5/2', '5/6'] -> ((((4/7 + 4/7) * 5/2) / 1/7) / 5/6)
[1005408] ['1/7', '4/7', '4/7', '5/2', '6/5'] -> ((((4/7 + 4/7) * 5/2) / 1/7) * 6/5)
[1005424] ['1/7', '4/7', '4/7', '5/2', '9/7'] -> (9/7 / (((1/7 * 5/2) / 4/7) - 4/7))
[1005431] ['1/7', '4/7', '4/7', '5/3', '5/9'] -> ((((4/7 + 4/7) * 5/3) / 1/7) / 5/9)
[1005440] ['1/7', '4/7', '4/7', '5/3', '7/9'] -> ((((4/7 / 4/7) + 5/3) / 1/7) / 7/9)
[1005445] ['1/7', '4/7', '4/7', '5/3', '9/2'] -> ((((4/7 / 1/7) / 4/7) - 5/3) * 9/2)
[1005447] ['1/7', '4/7', '4/7', '5/3', '9/5'] -> ((((4/7 + 4/7) * 5/3) / 1/7) * 9/5)
[1005448] ['1/7', '4/7', '4/7', '5/3', '9/7'] -> ((((4/7 / 4/7) + 5/3) / 1/7) * 9/7)
[1005464] ['1/7', '4/7', '4/7', '5/4', '8/3'] -> (((4/7 + (4/7 * 5/4)) / 1/7) * 8/3)
[1005488] ['1/7', '4/7', '4/7', '5/6', '8/7'] -> (8/7 / ((1/7 + (4/7 * 5/6)) - 4/7))
[1005500] ['1/7', '4/7', '4/7', '5/7', '7/2'] -> (((4/7 + (4/7 * 5/7)) / 1/7) * 7/2)
[1005504] ['1/7', '4/7', '4/7', '5/7', '7/6'] -> (((4/7 / (5/7 - 4/7)) / 1/7) / 7/6)
[1005517] ['1/7', '4/7', '4/7', '5/8', '5/9'] -> (((1/7 + 4/7) / (5/8 - 4/7)) / 5/9)
[1005531] ['1/7', '4/7', '4/7', '5/8', '9/2'] -> (9/2 / (5/8 - ((1/7 / 4/7) / 4/7)))
[1005533] ['1/7', '4/7', '4/7', '5/8', '9/5'] -> (((1/7 + 4/7) / (5/8 - 4/7)) * 9/5)
[1005534] ['1/7', '4/7', '4/7', '5/8', '9/7'] -> ((9/7 / 1/7) / ((4/7 / 4/7) - 5/8))
[1005546] ['1/7', '4/7', '4/7', '5/9', '8/3'] -> (8/3 / ((4/7 - (4/7 * 5/9)) - 1/7))
[1005555] ['1/7', '4/7', '4/7', '6/5', '6/5'] -> (6/5 / (((1/7 + 4/7) / 4/7) - 6/5))
[1005566] ['1/7', '4/7', '4/7', '6/5', '8/7'] -> (8/7 / ((1/7 + (4/7 / 6/5)) - 4/7))
[1005581] ['1/7', '4/7', '4/7', '6/7', '8/3'] -> (6/7 / ((1/7 / 4/7) - (4/7 / 8/3)))
[1005583] ['1/7', '4/7', '4/7', '6/7', '8/7'] -> (8/7 / ((1/7 + 4/7) - (4/7 / 6/7)))
[1005585] ['1/7', '4/7', '4/7', '6/7', '9/2'] -> ((((4/7 / 1/7) + 4/7) / 6/7) * 9/2)
[1005588] ['1/7', '4/7', '4/7', '6/7', '9/7'] -> (6/7 / (9/7 - ((1/7 + 4/7) / 4/7)))
[1005611] ['1/7', '4/7', '4/7', '7/3', '7/9'] -> ((((4/7 + 4/7) * 7/3) / 1/7) / 7/9)
[1005617] ['1/7', '4/7', '4/7', '7/3', '9/4'] -> ((((4/7 / 1/7) + 4/7) * 7/3) * 9/4)
[1005618] ['1/7', '4/7', '4/7', '7/3', '9/5'] -> (((4/7 + (4/7 * 7/3)) / 1/7) * 9/5)
[1005619] ['1/7', '4/7', '4/7', '7/3', '9/7'] -> ((((4/7 + 4/7) * 7/3) / 1/7) * 9/7)
[1005653] ['1/7', '4/7', '4/7', '7/6', '8/7'] -> (8/7 / ((1/7 + 4/7) - (4/7 * 7/6)))
[1005655] ['1/7', '4/7', '4/7', '7/6', '9/2'] -> ((((4/7 / 1/7) + 4/7) * 7/6) * 9/2)
[1005664] ['1/7', '4/7', '4/7', '7/8', '8/7'] -> (((4/7 + 8/7) / 1/7) / (4/7 * 7/8))
[1005668] ['1/7', '4/7', '4/7', '7/8', '9/5'] -> (9/5 / (7/8 - (4/7 / (1/7 + 4/7))))
[1005684] ['1/7', '4/7', '4/7', '8/3', '8/9'] -> ((((4/7 + 4/7) * 8/3) / 1/7) / 8/9)
[1005685] ['1/7', '4/7', '4/7', '8/3', '9/2'] -> ((((4/7 + 4/7) / 1/7) - 8/3) * 9/2)
[1005689] ['1/7', '4/7', '4/7', '8/3', '9/8'] -> ((((4/7 + 4/7) * 8/3) / 1/7) * 9/8)
[1005700] ['1/7', '4/7', '4/7', '8/7', '9/2'] -> ((4/7 + 8/7) / ((1/7 * 9/2) - 4/7))
[1005735] ['1/7', '4/7', '4/9', '4/9', '6/7'] -> ((4/9 * 6/7) / ((1/7 + 4/9) - 4/7))
[1005740] ['1/7', '4/7', '4/9', '4/9', '7/6'] -> ((4/9 / ((1/7 + 4/9) - 4/7)) / 7/6)
[1005743] ['1/7', '4/7', '4/9', '4/9', '8/3'] -> ((8/3 / 4/9) / (4/7 - (1/7 / 4/9)))
[1005784] ['1/7', '4/7', '4/9', '5/3', '6/7'] -> (6/7 / (4/7 - ((1/7 * 5/3) / 4/9)))
[1005797] ['1/7', '4/7', '4/9', '5/3', '9/4'] -> ((((4/7 / 1/7) / 4/9) + 5/3) * 9/4)
[1005815] ['1/7', '4/7', '4/9', '5/4', '8/3'] -> ((1/7 / (4/7 - (4/9 * 5/4))) * 8/3)
[1005817] ['1/7', '4/7', '4/9', '5/4', '8/7'] -> (8/7 / ((4/9 * (1/7 + 5/4)) - 4/7))
[1005831] ['1/7', '4/7', '4/9', '5/6', '7/3'] -> (((4/7 / (5/6 - 4/9)) / 1/7) * 7/3)
[1005837] ['1/7', '4/7', '4/9', '5/6', '8/3'] -> (8/3 / ((1/7 + 4/9) - (4/7 * 5/6)))
[1005841] ['1/7', '4/7', '4/9', '5/6', '9/2'] -> ((((4/7 / 1/7) + 4/9) / 5/6) * 9/2)
[1005858] ['1/7', '4/7', '4/9', '5/7', '8/3'] -> (8/3 / ((4/7 - (4/9 * 5/7)) - 1/7))
[1005870] ['1/7', '4/7', '4/9', '5/8', '6/7'] -> (6/7 / ((4/7 * 5/8) - (1/7 / 4/9)))
[1005898] ['1/7', '4/7', '4/9', '5/9', '8/5'] -> (8/5 / ((4/9 / (1/7 + 4/7)) - 5/9))
[1005901] ['1/7', '4/7', '4/9', '5/9', '9/2'] -> (((4/9 + (4/7 * 5/9)) / 1/7) * 9/2)
[1005915] ['1/7', '4/7', '4/9', '6/5', '8/3'] -> (8/3 / ((1/7 + 4/9) - (4/7 / 6/5)))
[1005919] ['1/7', '4/7', '4/9', '6/5', '9/2'] -> ((((4/7 / 1/7) + 4/9) * 6/5) * 9/2)
[1005924] ['1/7', '4/7', '4/9', '6/7', '6/7'] -> (6/7 / ((1/7 / 4/9) + (4/7 - 6/7)))
[1005933] ['1/7', '4/7', '4/9', '6/7', '8/5'] -> ((((4/7 / 4/9) + 6/7) / 1/7) * 8/5)
[1005934] ['1/7', '4/7', '4/9', '6/7', '8/7'] -> (8/7 / ((4/7 - (4/9 * 6/7)) - 1/7))
