[1250896] ['1/9', '5/3', '5/4', '5/7', '7/5'] -> 7/5 / (1/9 * 5/4 / (5/3 + 5/7))
[1295780] ['2/3', '2/9', '2/9', '4/5', '5/8'] -> 2/3 / (2/9 - 2/9 * 4/5) / 5/8
[1295791] ['2/3', '2/9', '2/9', '4/5', '8/3'] -> 8/3 / (2/3 - (2/9 + 2/9) / 4/5)
[1295792] ['2/3', '2/9', '2/9', '4/5', '8/5'] -> 2/3 * 8/5 / (2/9 - 2/9 * 4/5)
[1295795] ['2/3', '2/9', '2/9', '4/5', '9/2'] -> 2/3 / 2/9 / 4/5 + 9/2 / 2/9
[1295821] ['2/3', '2/9', '2/9', '4/7', '8/9'] -> 8/9 / (2/3 * 2/9 / 4/7 - 2/9)
[1295827] ['2/3', '2/9', '2/9', '4/9', '4/9'] -> 2/3 / (2/9 / (4/9 + 4/9) - 2/9)
[1295838] ['2/3', '2/9', '2/9', '4/9', '7/3'] -> (2/3 / 2/9 + 7/3) / (4/9 - 2/9)
[1295839] ['2/3', '2/9', '2/9', '4/9', '7/4'] -> 4/9 / (2/9 * (7/4 - 2/3) - 2/9)
[1295841] ['2/3', '2/9', '2/9', '4/9', '7/6'] -> (2/3 + 4/9 * 7/6) / (2/9 * 2/9)
[1295842] ['2/3', '2/9', '2/9', '4/9', '7/8'] -> 4/9 / 2/3 / (2/9 - 2/9 * 7/8)
[1295846] ['2/3', '2/9', '2/9', '4/9', '8/7'] -> 4/9 / 2/3 / (2/9 - 2/9 / 8/7)
[1295852] ['2/3', '2/9', '2/9', '4/9', '9/8'] -> 4/9 / 2/3 / (2/9 * 9/8 - 2/9)
[1295860] ['2/3', '2/9', '2/9', '5/2', '6/5'] -> (2/9 + 6/5) / 2/3 / (2/9 / 5/2)
[1295875] ['2/3', '2/9', '2/9', '5/2', '9/5'] -> (2/9 / 2/3 + 9/5) / (2/9 / 5/2)
[1295878] ['2/3', '2/9', '2/9', '5/3', '5/3'] -> (2/9 + 5/3 + 5/3) / 2/3 / 2/9
[1295882] ['2/3', '2/9', '2/9', '5/3', '5/8'] -> 5/3 / (2/9 / 2/3 - 2/9) / 5/8
[1295883] ['2/3', '2/9', '2/9', '5/3', '5/9'] -> (2/9 / 2/9 + 5/3) / (2/3 - 5/9)
[1295891] ['2/3', '2/9', '2/9', '5/3', '7/8'] -> (2/3 / 2/9 + 5/3) / 2/9 / 7/8
[1295892] ['2/3', '2/9', '2/9', '5/3', '7/9'] -> (2/9 / 2/9 + 5/3) / (7/9 - 2/3)
[1295895] ['2/3', '2/9', '2/9', '5/3', '8/7'] -> (2/3 / 2/9 + 5/3) / 2/9 * 8/7
[1295896] ['2/3', '2/9', '2/9', '5/3', '8/9'] -> 8/9 / (2/9 * 5/3 - 2/9 / 2/3)
[1295905] ['2/3', '2/9', '2/9', '5/4', '5/8'] -> 2/3 / (2/9 - 2/9 / 5/4) / 5/8
[1295914] ['2/3', '2/9', '2/9', '5/4', '7/8'] -> 5/4 / 2/9 / 2/9 - 7/8 / 2/3
[1295916] ['2/3', '2/9', '2/9', '5/4', '8/3'] -> 8/3 / (2/3 - (2/9 + 2/9) * 5/4)
[1295917] ['2/3', '2/9', '2/9', '5/4', '8/5'] -> 2/3 * 8/5 / (2/9 - 2/9 / 5/4)
[1295920] ['2/3', '2/9', '2/9', '5/4', '9/2'] -> 2/3 * 5/4 / 2/9 + 9/2 / 2/9
[1295927] ['2/3', '2/9', '2/9', '5/6', '5/8'] -> 2/3 / (2/9 / 5/6 - 2/9) / 5/8
[1295941] ['2/3', '2/9', '2/9', '5/6', '8/9'] -> 8/9 / (2/9 * 5/6 - 2/3 * 2/9)
[1295951] ['2/3', '2/9', '2/9', '5/7', '6/7'] -> (2/3 + 6/7) / (2/9 - 2/9 * 5/7)
[1295953] ['2/3', '2/9', '2/9', '5/7', '7/3'] -> (2/3 / 2/9 - 5/7) / 2/9 * 7/3
[1295957] ['2/3', '2/9', '2/9', '5/7', '7/8'] -> 2/9 / (5/7 - 2/3) / 2/9 / 7/8
[1295960] ['2/3', '2/9', '2/9', '5/7', '8/5'] -> 8/5 / (2/9 / 2/9 - 2/3 / 5/7)
[1295980] ['2/3', '2/9', '2/9', '5/8', '8/5'] -> 8/5 / (2/3 / 5/8 - 2/9 / 2/9)
[1295982] ['2/3', '2/9', '2/9', '5/8', '8/9'] -> (8/9 / 2/9 - 2/3) / (2/9 * 5/8)
[1295983] ['2/3', '2/9', '2/9', '5/8', '9/2'] -> 9/2 / (2/3 / 2/9 - 5/8 / 2/9)
[1295984] ['2/3', '2/9', '2/9', '5/8', '9/4'] -> (2/9 + 2/9) / (2/3 - 5/8) * 9/4
[1295999] ['2/3', '2/9', '2/9', '5/9', '8/5'] -> 8/5 / (2/9 / 5/9 - 2/9 / 2/3)
[1296002] ['2/3', '2/9', '2/9', '5/9', '9/2'] -> 5/9 / 2/3 / 2/9 + 9/2 / 2/9
[1296016] ['2/3', '2/9', '2/9', '6/5', '8/3'] -> 8/3 / (2/3 / 6/5 - 2/9 - 2/9)
[1296019] ['2/3', '2/9', '2/9', '6/5', '8/9'] -> 8/9 / (2/9 / 6/5 - 2/3 * 2/9)
[1296026] ['2/3', '2/9', '2/9', '6/7', '7/2'] -> (2/3 / 2/9 + 6/7 / 2/9) * 7/2
[1296031] ['2/3', '2/9', '2/9', '6/7', '7/8'] -> 2/3 / (2/9 - 2/9 * 6/7) / 7/8
[1296033] ['2/3', '2/9', '2/9', '6/7', '8/3'] -> 8/3 / (2/9 / 6/7 - 2/3 * 2/9)
[1296035] ['2/3', '2/9', '2/9', '6/7', '8/7'] -> 2/3 * 8/7 / (2/9 - 2/9 * 6/7)
[1296040] ['2/3', '2/9', '2/9', '6/7', '9/7'] -> (2/3 + 6/7) / 2/9 / 2/9 / 9/7
[1296057] ['2/3', '2/9', '2/9', '7/2', '9/8'] -> (2/9 + 7/2) / 2/3 / 2/9 - 9/8
[1296062] ['2/3', '2/9', '2/9', '7/3', '7/8'] -> 7/3 / (2/9 / 2/3 - 2/9) / 7/8
[1296064] ['2/3', '2/9', '2/9', '7/3', '8/3'] -> (7/3 - 2/9 / 2/3) / 2/9 * 8/3
[1296066] ['2/3', '2/9', '2/9', '7/3', '8/7'] -> 7/3 / (2/9 / 2/3 - 2/9) * 8/7
[1296081] ['2/3', '2/9', '2/9', '7/4', '8/9'] -> 8/9 / (2/3 * 2/9 * 7/4 - 2/9)
[1296092] ['2/3', '2/9', '2/9', '7/5', '8/5'] -> 8/5 / (2/9 / 2/9 - 2/3 * 7/5)
[1296093] ['2/3', '2/9', '2/9', '7/5', '8/7'] -> 8/7 / (2/9 / 2/9 / 7/5 - 2/3)
[1296100] ['2/3', '2/9', '2/9', '7/6', '7/6'] -> (2/3 / 2/9 + 7/6 + 7/6) / 2/9
[1296101] ['2/3', '2/9', '2/9', '7/6', '7/8'] -> 2/3 / (2/9 - 2/9 / 7/6) / 7/8
[1296105] ['2/3', '2/9', '2/9', '7/6', '8/7'] -> 2/3 * 8/7 / (2/9 - 2/9 / 7/6)
[1296112] ['2/3', '2/9', '2/9', '7/8', '7/8'] -> 2/3 / (2/9 / 7/8 - 2/9) / 7/8
[1296116] ['2/3', '2/9', '2/9', '7/8', '8/7'] -> 2/3 * 8/7 / (2/9 / 7/8 - 2/9)
[1296117] ['2/3', '2/9', '2/9', '7/8', '8/9'] -> (2/9 + 8/9) / (2/9 * (7/8 - 2/3))
[1296118] ['2/3', '2/9', '2/9', '7/8', '9/2'] -> 2/3 * 9/2 / (2/9 / 2/9 - 7/8)
[1296126] ['2/3', '2/9', '2/9', '7/9', '8/7'] -> 8/7 / (2/9 / 2/3 - 2/9 / 7/9)
[1296134] ['2/3', '2/9', '2/9', '8/3', '8/5'] -> (2/3 / 2/9 + 8/3 / 2/9) * 8/5
[1296138] ['2/3', '2/9', '2/9', '8/3', '9/4'] -> (2/3 + 2/9) * 8/3 / 2/9 * 9/4
[1296144] ['2/3', '2/9', '2/9', '8/5', '8/9'] -> (8/9 / 2/9 - 2/3) / (2/9 / 8/5)
[1296150] ['2/3', '2/9', '2/9', '8/7', '8/7'] -> 2/3 * 8/7 / (2/9 * 8/7 - 2/9)
[1296151] ['2/3', '2/9', '2/9', '8/7', '8/9'] -> (2/3 + 8/9 / 2/9) / (2/9 / 8/7)
[1296155] ['2/3', '2/9', '2/9', '8/7', '9/7'] -> 8/7 / 2/9 / 2/9 + 2/3 * 9/7
[1296159] ['2/3', '2/9', '2/9', '8/9', '9/4'] -> 8/9 / 2/9 / (2/3 - 2/9 * 9/4)
[1296160] ['2/3', '2/9', '2/9', '8/9', '9/5'] -> 8/9 / (2/9 - 2/9 / 2/3 / 9/5)
[1296164] ['2/3', '2/9', '2/9', '9/2', '9/4'] -> (2/9 / 2/3 + 9/2) / 2/9 + 9/4
[1296177] ['2/3', '2/9', '2/9', '9/8', '9/8'] -> 2/3 / (2/9 - 2/9 / 9/8) / 9/8
[1296239] ['2/3', '2/9', '3/2', '3/4', '8/9'] -> 8/9 / 2/9 / (2/3 - 3/4 / 3/2)
[1296251] ['2/3', '2/9', '3/2', '3/5', '4/9'] -> 4/9 / (3/2 - (2/3 + 2/9) / 3/5)
[1296281] ['2/3', '2/9', '3/2', '3/7', '4/7'] -> 4/7 / (3/2 * (2/3 - 2/9 - 3/7))
[1296285] ['2/3', '2/9', '3/2', '3/7', '5/4'] -> (2/3 + 3/2) / 2/9 / 3/7 + 5/4
[1296299] ['2/3', '2/9', '3/2', '3/7', '8/3'] -> 8/3 / (2/9 * 3/2 / 3/7 - 2/3)
[1296308] ['2/3', '2/9', '3/2', '3/8', '3/8'] -> 3/2 / (2/3 - 2/9) / 3/8 / 3/8
[1296313] ['2/3', '2/9', '3/2', '3/8', '5/2'] -> 5/2 / (3/2 * (2/3 - 2/9 - 3/8))
[1296314] ['2/3', '2/9', '3/2', '3/8', '5/3'] -> 5/3 / (2/9 * (3/2 - 2/3) * 3/8)
[1296318] ['2/3', '2/9', '3/2', '3/8', '5/8'] -> (3/2 / 3/8 - 2/3) / 2/9 / 5/8
[1296319] ['2/3', '2/9', '3/2', '3/8', '5/9'] -> 5/9 / (2/9 * (2/3 - 3/2 * 3/8))
[1296323] ['2/3', '2/9', '3/2', '3/8', '7/3'] -> 7/3 / (2/9 * 3/2 * (2/3 - 3/8))
[1296327] ['2/3', '2/9', '3/2', '3/8', '7/8'] -> (2/3 + 3/2 / 3/8) / 2/9 / 7/8
[1296328] ['2/3', '2/9', '3/2', '3/8', '7/9'] -> (2/3 + 3/2 / 2/9 / 3/8) / 7/9
[1296330] ['2/3', '2/9', '3/2', '3/8', '8/5'] -> (3/2 / 3/8 - 2/3) / 2/9 * 8/5
[1296331] ['2/3', '2/9', '3/2', '3/8', '8/7'] -> (2/3 + 3/2 / 3/8) / 2/9 * 8/7
[1296332] ['2/3', '2/9', '3/2', '3/8', '8/9'] -> 3/2 / 2/3 / 2/9 / 3/8 * 8/9
[1296334] ['2/3', '2/9', '3/2', '3/8', '9/4'] -> 3/2 / (2/3 * 3/8 - 2/9) / 9/4
[1296337] ['2/3', '2/9', '3/2', '3/8', '9/8'] -> 3/2 / 2/3 / 2/9 / 3/8 / 9/8
[1296345] ['2/3', '2/9', '3/2', '4/3', '5/6'] -> 4/3 / 2/9 / 3/2 / (5/6 - 2/3)
[1296362] ['2/3', '2/9', '3/2', '4/3', '9/2'] -> (2/3 + 2/9) / (3/2 - 4/3) * 9/2
[1296367] ['2/3', '2/9', '3/2', '4/5', '4/5'] -> 4/5 / ((2/9 + 4/5) / 2/3 - 3/2)
[1296387] ['2/3', '2/9', '3/2', '4/5', '8/5'] -> 8/5 / (2/9 * (3/2 - 4/5 / 2/3))
[1296406] ['2/3', '2/9', '3/2', '4/7', '7/2'] -> (2/3 + 3/2 * 4/7) / 2/9 * 7/2
[1296413] ['2/3', '2/9', '3/2', '4/7', '8/3'] -> 8/3 / (3/2 - 2/3 / 4/7 - 2/9)
[1296453] ['2/3', '2/9', '3/2', '5/2', '5/8'] -> (3/2 + 5/2 - 2/3) / 2/9 / 5/8
[1296462] ['2/3', '2/9', '3/2', '5/2', '7/8'] -> (2/3 + 3/2 + 5/2) / 2/9 / 7/8
[1296463] ['2/3', '2/9', '3/2', '5/2', '7/9'] -> (2/3 + (3/2 + 5/2) / 2/9) / 7/9
[1296466] ['2/3', '2/9', '3/2', '5/2', '8/7'] -> (2/3 + 3/2 + 5/2) / 2/9 * 8/7
[1296471] ['2/3', '2/9', '3/2', '5/2', '9/7'] -> (2/3 + (3/2 + 5/2) / 2/9) * 9/7
[1296472] ['2/3', '2/9', '3/2', '5/2', '9/8'] -> (3/2 + 5/2) / 2/3 / 2/9 / 9/8
[1296486] ['2/3', '2/9', '3/2', '5/3', '7/8'] -> 5/3 / 2/9 / 3/2 / (7/8 - 2/3)
[1296489] ['2/3', '2/9', '3/2', '5/3', '8/5'] -> 8/5 / (2/3 / 5/3 - 2/9 * 3/2)
[1296515] ['2/3', '2/9', '3/2', '5/4', '9/2'] -> 2/3 * (3/2 / 2/9 + 5/4) * 9/2
[1296516] ['2/3', '2/9', '3/2', '5/4', '9/4'] -> 9/4 / (3/2 - 5/4 / (2/3 + 2/9))
[1296541] ['2/3', '2/9', '3/2', '5/6', '9/8'] -> 3/2 / (2/3 + 2/9 - 5/6) / 9/8
[1296571] ['2/3', '2/9', '3/2', '5/8', '7/6'] -> 7/6 / (3/2 * 5/8 - 2/3 - 2/9)
[1296573] ['2/3', '2/9', '3/2', '5/8', '7/9'] -> 7/9 / (5/8 - (2/3 + 2/9) / 3/2)
[1296597] ['2/3', '2/9', '3/2', '5/9', '9/2'] -> 3/2 * (2/3 / 2/9 + 5/9) * 9/2
[1296602] ['2/3', '2/9', '3/2', '6/5', '6/5'] -> (2/3 + 6/5) / (3/2 - 2/9 - 6/5)
[1296622] ['2/3', '2/9', '3/2', '6/7', '7/3'] -> (2/3 + 6/7) / (2/9 / 3/2) * 7/3
[1296645] ['2/3', '2/9', '3/2', '7/2', '8/5'] -> 2/3 * (3/2 + 7/2) / 2/9 * 8/5
[1296646] ['2/3', '2/9', '3/2', '7/2', '8/7'] -> 8/7 / (3/2 * (2/9 - 2/3 / 7/2))
[1296652] ['2/3', '2/9', '3/2', '7/2', '9/8'] -> 3/2 + 7/2 / 2/3 / 2/9 - 9/8
[1296661] ['2/3', '2/9', '3/2', '7/3', '8/7'] -> 8/7 / (2/9 * 3/2 - 2/3 / 7/3)
[1296662] ['2/3', '2/9', '3/2', '7/3', '8/9'] -> 8/9 / (2/9 * (7/3 - 2/3 - 3/2))
[1296663] ['2/3', '2/9', '3/2', '7/3', '9/2'] -> (3/2 + (2/9 + 7/3) / 2/3) * 9/2
[1296675] ['2/3', '2/9', '3/2', '7/4', '8/7'] -> 8/7 / (2/3 / 7/4 - 2/9 * 3/2)
[1296676] ['2/3', '2/9', '3/2', '7/4', '8/9'] -> 8/9 / (2/3 * 2/9 * (7/4 - 3/2))
[1296687] ['2/3', '2/9', '3/2', '7/5', '8/5'] -> 8/5 / (7/5 - (2/3 + 2/9) * 3/2)
[1296692] ['2/3', '2/9', '3/2', '7/5', '9/5'] -> 9/5 / (7/5 / (2/3 + 2/9) - 3/2)
[1296695] ['2/3', '2/9', '3/2', '7/6', '7/6'] -> (3/2 + 7/6) / 2/9 / (7/6 - 2/3)
[1296699] ['2/3', '2/9', '3/2', '7/6', '8/5'] -> (2/3 + 3/2 + 7/6) / 2/9 * 8/5
[1296702] ['2/3', '2/9', '3/2', '7/6', '9/2'] -> 9/2 / (3/2 - 7/6 / (2/3 + 2/9))
[1296723] ['2/3', '2/9', '3/2', '7/9', '9/2'] -> (2/3 + 7/9 / 3/2) / 2/9 * 9/2
[1296729] ['2/3', '2/9', '3/2', '8/3', '8/5'] -> (3/2 * 8/3 - 2/3) / 2/9 * 8/5
[1296730] ['2/3', '2/9', '3/2', '8/3', '8/7'] -> (2/3 + 3/2 * 8/3) / 2/9 * 8/7
[1296731] ['2/3', '2/9', '3/2', '8/3', '8/9'] -> 3/2 * 8/3 / 2/3 / 2/9 * 8/9
[1296735] ['2/3', '2/9', '3/2', '8/3', '9/7'] -> (2/3 + 3/2 * 8/3 / 2/9) * 9/7
[1296736] ['2/3', '2/9', '3/2', '8/3', '9/8'] -> 3/2 * 8/3 / 2/3 / 2/9 / 9/8
[1296745] ['2/3', '2/9', '3/2', '8/7', '8/7'] -> 8/7 / (2/9 * (8/7 / 2/3 - 3/2))
[1296753] ['2/3', '2/9', '3/2', '8/9', '9/2'] -> (3/2 * 8/9 / 2/9 - 2/3) * 9/2
[1296759] ['2/3', '2/9', '3/2', '9/2', '9/4'] -> (2/3 + 9/2) / 2/9 - 3/2 + 9/4
[1296770] ['2/3', '2/9', '3/2', '9/7', '9/7'] -> 9/7 / (3/2 - 9/7 / (2/3 + 2/9))
[1296773] ['2/3', '2/9', '3/4', '3/4', '3/4'] -> 2/3 / (3/4 / 3/4 - 2/9 - 3/4)
[1296781] ['2/3', '2/9', '3/4', '3/4', '5/2'] -> 5/2 / 3/4 / (2/3 + 2/9 - 3/4)
[1296787] ['2/3', '2/9', '3/4', '3/4', '5/9'] -> 5/9 / 2/9 / (2/3 - 3/4 * 3/4)
[1296791] ['2/3', '2/9', '3/4', '3/4', '7/3'] -> (2/3 + 7/3) / 2/9 / (3/4 * 3/4)
[1296800] ['2/3', '2/9', '3/4', '3/4', '8/9'] -> 8/9 / ((3/4 - 2/9) / 3/4 - 2/3)
[1296801] ['2/3', '2/9', '3/4', '3/4', '9/2'] -> 2/3 / 2/9 / 3/4 / 3/4 * 9/2
[1296802] ['2/3', '2/9', '3/4', '3/4', '9/4'] -> 9/4 / (3/4 / (2/3 + 2/9) - 3/4)
[1296810] ['2/3', '2/9', '3/4', '3/5', '4/5'] -> 4/5 / (2/9 * (3/5 / 2/3 - 3/4))
[1296816] ['2/3', '2/9', '3/4', '3/5', '5/6'] -> 2/3 / (3/4 - 3/5) / 2/9 / 5/6
[1296835] ['2/3', '2/9', '3/4', '3/5', '9/5'] -> 9/5 / (3/4 - 3/5 / (2/3 + 2/9))
[1296842] ['2/3', '2/9', '3/4', '3/7', '4/7'] -> 4/7 / (2/9 * (3/4 - 3/7 / 2/3))
[1296843] ['2/3', '2/9', '3/4', '3/7', '4/9'] -> 4/9 / (2/9 / 3/7 - 2/3 * 3/4)
[1296860] ['2/3', '2/9', '3/4', '3/7', '8/3'] -> 8/3 / (3/4 * (2/3 - 2/9 / 3/7))
[1296873] ['2/3', '2/9', '3/4', '3/8', '4/9'] -> 2/3 / 2/9 / 3/4 / 3/8 / 4/9
[1296874] ['2/3', '2/9', '3/4', '3/8', '5/2'] -> 5/2 / ((2/3 * 3/4 - 2/9) * 3/8)
[1296883] ['2/3', '2/9', '3/4', '3/8', '7/2'] -> 7/2 / ((2/9 + 3/8) / 2/3 - 3/4)
[1296884] ['2/3', '2/9', '3/4', '3/8', '7/3'] -> 7/3 / (2/9 + 3/8 - 2/3 * 3/4)
[1296887] ['2/3', '2/9', '3/4', '3/8', '7/6'] -> 7/6 / (2/9 * 3/4 * (2/3 - 3/8))
[1296894] ['2/3', '2/9', '3/4', '3/8', '9/2'] -> 9/2 / ((2/3 - 2/9 * 3/4) * 3/8)
[1296898] ['2/3', '2/9', '3/4', '3/8', '9/8'] -> 3/4 / (2/3 * 3/8 - 2/9) / 9/8
[1296903] ['2/3', '2/9', '3/4', '4/3', '5/2'] -> 4/3 / (2/3 + 2/9 - 3/4) * 5/2
[1296913] ['2/3', '2/9', '3/4', '4/3', '7/3'] -> 4/3 / 2/9 / 3/4 * (2/3 + 7/3)
[1296918] ['2/3', '2/9', '3/4', '4/3', '7/9'] -> (2/9 + 4/3) / (3/4 - 2/3) / 7/9
[1296926] ['2/3', '2/9', '3/4', '4/3', '9/7'] -> (2/9 + 4/3) / (3/4 - 2/3) * 9/7
[1296928] ['2/3', '2/9', '3/4', '4/5', '4/5'] -> 4/5 / (2/3 + 2/9 * 3/4 - 4/5)
[1296930] ['2/3', '2/9', '3/4', '4/5', '4/9'] -> 4/9 / (2/9 * (2/3 / 4/5 - 3/4))
[1296937] ['2/3', '2/9', '3/4', '4/5', '5/9'] -> 4/5 / (3/4 - 2/3) / 2/9 * 5/9
[1296944] ['2/3', '2/9', '3/4', '4/5', '7/6'] -> 7/6 / (3/4 / 4/5 - 2/3 - 2/9)
[1296953] ['2/3', '2/9', '3/4', '4/5', '9/5'] -> 4/5 / (3/4 - 2/3) / 2/9 / 9/5
[1296956] ['2/3', '2/9', '3/4', '4/7', '4/7'] -> 4/7 / (2/9 * (4/7 / 2/3 - 3/4))
[1296973] ['2/3', '2/9', '3/4', '4/7', '7/9'] -> 4/7 / (3/4 - 2/3) / 2/9 * 7/9
[1296981] ['2/3', '2/9', '3/4', '4/7', '9/7'] -> 4/7 / (3/4 - 2/3) / 2/9 / 9/7
[1296990] ['2/3', '2/9', '3/4', '4/9', '5/9'] -> 4/9 / 2/9 / 3/4 / (2/3 - 5/9)
[1296999] ['2/3', '2/9', '3/4', '4/9', '7/9'] -> 4/9 / 2/9 / 3/4 / (7/9 - 2/3)
[1297003] ['2/3', '2/9', '3/4', '4/9', '8/9'] -> 8/9 / 2/9 / (3/4 * (2/3 - 4/9))
[1297014] ['2/3', '2/9', '3/4', '5/2', '5/8'] -> (3/4 + (2/3 + 5/2) / 2/9) / 5/8
[1297026] ['2/3', '2/9', '3/4', '5/2', '8/5'] -> (3/4 + (2/3 + 5/2) / 2/9) * 8/5
[1297029] ['2/3', '2/9', '3/4', '5/2', '9/2'] -> (2/9 + 5/2 / 3/4) / 2/3 * 9/2
[1297038] ['2/3', '2/9', '3/4', '5/3', '5/8'] -> 5/3 / 2/3 / 2/9 / 3/4 / 5/8
[1297040] ['2/3', '2/9', '3/4', '5/3', '6/5'] -> 6/5 / (2/3 + 2/9 / 5/3 - 3/4)
[1297050] ['2/3', '2/9', '3/4', '5/3', '8/5'] -> 5/3 / 2/3 / 2/9 / 3/4 * 8/5
[1297054] ['2/3', '2/9', '3/4', '5/3', '9/4'] -> (2/3 + 5/3 / 2/9 / 3/4) * 9/4
[1297062] ['2/3', '2/9', '3/4', '5/4', '5/9'] -> 5/9 / (2/9 * (3/4 - 2/3) * 5/4)
[1297069] ['2/3', '2/9', '3/4', '5/4', '7/6'] -> 7/6 / (3/4 * 5/4 - 2/3 - 2/9)
[1297075] ['2/3', '2/9', '3/4', '5/4', '8/9'] -> 8/9 / (2/9 * (2/3 + 3/4 - 5/4))
[1297083] ['2/3', '2/9', '3/4', '5/6', '5/8'] -> (2/9 * 3/4 + 5/6) / (2/3 - 5/8)
[1297092] ['2/3', '2/9', '3/4', '5/6', '7/8'] -> 5/6 / 2/9 / 3/4 / (7/8 - 2/3)
[1297099] ['2/3', '2/9', '3/4', '5/6', '9/4'] -> (2/3 + 2/9) / (5/6 - 3/4) * 9/4
[1297107] ['2/3', '2/9', '3/4', '5/7', '6/7'] -> 6/7 / (3/4 * (2/9 + 5/7) - 2/3)
[1297108] ['2/3', '2/9', '3/4', '5/7', '7/2'] -> 2/3 / (3/4 - 5/7) / 2/9 / 7/2
[1297118] ['2/3', '2/9', '3/4', '5/7', '8/9'] -> (2/3 + 2/9) / (3/4 - 5/7) - 8/9
[1297122] ['2/3', '2/9', '3/4', '5/7', '9/7'] -> 9/7 / (5/7 / (2/3 + 2/9) - 3/4)
[1297129] ['2/3', '2/9', '3/4', '5/8', '7/3'] -> 7/3 / (2/3 * 3/4 + 2/9 - 5/8)
[1297138] ['2/3', '2/9', '3/4', '5/8', '8/9'] -> 8/9 / (2/9 * (5/8 / 3/4 - 2/3))
[1297143] ['2/3', '2/9', '3/4', '5/8', '9/8'] -> 9/8 / (3/4 - 5/8 / (2/3 + 2/9))
[1297145] ['2/3', '2/9', '3/4', '5/9', '6/5'] -> 6/5 / ((2/3 - 2/9) / 5/9 - 3/4)
[1297157] ['2/3', '2/9', '3/4', '5/9', '8/9'] -> 8/9 / ((2/3 - 2/9) / 3/4 - 5/9)
[1297176] ['2/3', '2/9', '3/4', '6/5', '9/2'] -> 2/9 / (2/3 - 3/4 / 6/5) * 9/2
[1297181] ['2/3', '2/9', '3/4', '6/7', '6/7'] -> 2/3 / (6/7 - 3/4) / 2/9 * 6/7
[1297186] ['2/3', '2/9', '3/4', '6/7', '7/6'] -> 2/3 / (6/7 - 3/4) / 2/9 / 7/6
[1297198] ['2/3', '2/9', '3/4', '7/2', '7/2'] -> 2/3 / (2/9 - 3/4 / 7/2) / 7/2
[1297205] ['2/3', '2/9', '3/4', '7/2', '8/3'] -> 8/3 / (2/3 / 3/4 - 2/9 * 7/2)
[1297208] ['2/3', '2/9', '3/4', '7/2', '8/9'] -> (3/4 + 7/2 / 2/3) / 2/9 * 8/9
[1297218] ['2/3', '2/9', '3/4', '7/3', '7/8'] -> 7/3 / 2/3 / 2/9 / 3/4 / 7/8
[1297221] ['2/3', '2/9', '3/4', '7/3', '8/5'] -> (7/3 / 2/3 / 2/9 - 3/4) * 8/5
[1297226] ['2/3', '2/9', '3/4', '7/3', '9/5'] -> (7/3 / 2/9 / 3/4 - 2/3) * 9/5
[1297233] ['2/3', '2/9', '3/4', '7/4', '7/9'] -> 7/9 / (2/9 * (3/4 - 2/3) * 7/4)
[1297238] ['2/3', '2/9', '3/4', '7/4', '9/2'] -> (2/3 / 2/9 + 7/4 / 3/4) * 9/2
[1297243] ['2/3', '2/9', '3/4', '7/5', '7/5'] -> 7/5 / ((2/9 + 3/4) / 2/3 - 7/5)
[1297253] ['2/3', '2/9', '3/4', '7/5', '9/5'] -> 2/9 / (2/3 + 3/4 - 7/5) * 9/5
[1297273] ['2/3', '2/9', '3/4', '7/8', '8/9'] -> 8/9 / (2/9 * (3/4 - 2/3 * 7/8))
[1297274] ['2/3', '2/9', '3/4', '7/8', '9/2'] -> 9/2 / ((7/8 - 2/3) / 2/9 - 3/4)
[1297275] ['2/3', '2/9', '3/4', '7/8', '9/4'] -> 3/4 / (2/3 + 2/9 - 7/8) / 9/4
[1297277] ['2/3', '2/9', '3/4', '7/8', '9/7'] -> 9/7 / ((2/3 / 7/8 - 3/4) / 2/9)
[1297278] ['2/3', '2/9', '3/4', '7/8', '9/8'] -> 9/8 / ((2/3 - 3/4 * 7/8) / 2/9)
[1297292] ['2/3', '2/9', '3/4', '8/3', '8/9'] -> 3/4 / (2/3 / 8/3 - 2/9) * 8/9
[1297294] ['2/3', '2/9', '3/4', '8/3', '9/4'] -> 2/3 * 8/3 / 2/9 / 3/4 * 9/4
[1297297] ['2/3', '2/9', '3/4', '8/3', '9/8'] -> 3/4 / (2/3 / 8/3 - 2/9) / 9/8
[1297307] ['2/3', '2/9', '3/4', '8/7', '8/9'] -> 8/9 / (2/9 * (3/4 - 2/3 / 8/7))
[1297311] ['2/3', '2/9', '3/4', '8/7', '9/7'] -> 9/7 / ((2/3 * 8/7 - 3/4) / 2/9)
[1297312] ['2/3', '2/9', '3/4', '8/7', '9/8'] -> 9/8 / ((2/3 - 3/4 / 8/7) / 2/9)
[1297316] ['2/3', '2/9', '3/4', '8/9', '9/5'] -> (2/9 + 8/9) / (3/4 - 2/3) * 9/5
[1297323] ['2/3', '2/9', '3/4', '9/2', '9/8'] -> (9/2 / 2/3 - 3/4) / 2/9 / 9/8
[1297336] ['2/3', '2/9', '3/5', '3/5', '3/8'] -> 3/5 / 3/5 / (3/8 - 2/9 / 2/3)
[1297363] ['2/3', '2/9', '3/5', '3/5', '9/5'] -> 9/5 / (3/5 / (2/3 + 2/9) - 3/5)
[1297402] ['2/3', '2/9', '3/5', '3/8', '5/2'] -> 5/2 / (3/8 / (2/3 / 2/9 + 3/5))
