[1360820] ['2/3', '5/8', '5/9', '7/5', '7/9'] -> 7/9 / ((2/3 - 5/8) * 5/9 * 7/5)
[1415556] ['2/5', '3/7', '4/3', '5/7', '8/7'] -> 8/7 / (3/7 - 2/5 * 4/3 * 5/7)
[1415565] ['2/5', '3/7', '4/3', '5/8', '6/5'] -> 6/5 / (2/5 * (5/8 / 3/7 - 4/3))
[1415580] ['2/5', '3/7', '4/3', '5/8', '9/5'] -> 9/5 / (2/5 / 3/7 / 4/3 - 5/8)
[1415584] ['2/5', '3/7', '4/3', '5/9', '6/5'] -> 4/3 / (5/9 - 2/5) / 3/7 * 6/5
[1415586] ['2/5', '3/7', '4/3', '5/9', '7/2'] -> 4/3 / (3/7 - 2/5) / 5/9 / 7/2
[1415589] ['2/5', '3/7', '4/3', '5/9', '7/5'] -> 2/5 / (3/7 - 5/9 / 4/3) / 7/5
[1415598] ['2/5', '3/7', '4/3', '5/9', '9/4'] -> 4/3 / (5/9 - 3/7) / 2/5 - 9/4
[1415611] ['2/5', '3/7', '4/3', '6/5', '8/3'] -> 8/3 / (4/3 / 3/7 - 6/5 / 2/5)
[1415613] ['2/5', '3/7', '4/3', '6/5', '8/7'] -> 8/7 / (4/3 - 3/7 * 6/5 / 2/5)
[1415632] ['2/5', '3/7', '4/3', '6/7', '9/2'] -> (4/3 / 2/5 + 6/7 / 3/7) * 9/2
[1415634] ['2/5', '3/7', '4/3', '6/7', '9/5'] -> 4/3 / (3/7 / 6/7 - 2/5) * 9/5
[1415635] ['2/5', '3/7', '4/3', '6/7', '9/7'] -> 9/7 / (6/7 - 3/7 / 2/5 / 4/3)
[1415649] ['2/5', '3/7', '4/3', '7/2', '9/4'] -> 4/3 + 7/2 / 2/5 / 3/7 + 9/4
[1415650] ['2/5', '3/7', '4/3', '7/2', '9/5'] -> 4/3 / (3/7 - 2/5) / 7/2 * 9/5
[1415669] ['2/5', '3/7', '4/3', '7/4', '7/5'] -> 2/5 / (3/7 + 4/3 - 7/4) / 7/5
[1415673] ['2/5', '3/7', '4/3', '7/4', '8/3'] -> 4/3 / (3/7 - 2/5) / 7/4 - 8/3
[1415688] ['2/5', '3/7', '4/3', '7/5', '8/7'] -> 8/7 / (3/7 - 2/5 * 4/3 / 7/5)
[1415704] ['2/5', '3/7', '4/3', '7/6', '9/5'] -> 4/3 / (3/7 * 7/6 - 2/5) * 9/5
[1415715] ['2/5', '3/7', '4/3', '7/8', '9/5'] -> 9/5 / (3/7 * 7/8 - 2/5 / 4/3)
[1415720] ['2/5', '3/7', '4/3', '7/9', '8/5'] -> 8/5 / (3/7 * (4/3 - 2/5 - 7/9))
[1415724] ['2/5', '3/7', '4/3', '7/9', '9/4'] -> 4/3 / (2/5 + 3/7 - 7/9) - 9/4
[1415735] ['2/5', '3/7', '4/3', '8/3', '9/7'] -> 9/7 / (3/7 / (4/3 + 8/3 / 2/5))
[1415741] ['2/5', '3/7', '4/3', '8/5', '9/4'] -> (4/3 + 8/5 / 2/5 / 3/7) * 9/4
[1415745] ['2/5', '3/7', '4/3', '8/7', '8/7'] -> 8/7 / ((4/3 - 8/7) / 2/5 - 3/7)
[1415747] ['2/5', '3/7', '4/3', '8/7', '9/2'] -> (8/7 / 2/5 / 3/7 - 4/3) * 9/2
[1415749] ['2/5', '3/7', '4/3', '8/7', '9/5'] -> 9/5 / (3/7 / 8/7 - 2/5 / 4/3)
[1415750] ['2/5', '3/7', '4/3', '8/7', '9/7'] -> 9/7 / ((8/7 - 3/7 / 2/5) / 4/3)
[1415753] ['2/5', '3/7', '4/3', '8/9', '9/2'] -> (4/3 / 3/7 + 8/9 / 2/5) * 9/2
[1415759] ['2/5', '3/7', '4/3', '9/2', '9/4'] -> 9/2 / (3/7 * 4/3 - 2/5) - 9/4
[1415774] ['2/5', '3/7', '4/5', '4/5', '4/7'] -> (4/5 + 4/7) / (2/5 - 3/7 * 4/5)
[1415780] ['2/5', '3/7', '4/5', '4/5', '5/7'] -> 5/7 / (3/7 - 2/5) - 4/5 / 4/5
[1415782] ['2/5', '3/7', '4/5', '4/5', '5/9'] -> (4/5 + 4/5) / 3/7 / (5/9 - 2/5)
[1415786] ['2/5', '3/7', '4/5', '4/5', '7/3'] -> (4/5 + 4/5) / (3/7 - 2/5) / 7/3
[1415789] ['2/5', '3/7', '4/5', '4/5', '7/6'] -> 4/5 / (2/5 + 3/7 - 4/5) / 7/6
[1415791] ['2/5', '3/7', '4/5', '4/5', '7/9'] -> (4/5 + 4/5) / (2/5 - 3/7 * 7/9)
[1415799] ['2/5', '3/7', '4/5', '4/5', '9/7'] -> (4/5 + 4/5) / (2/5 - 3/7 / 9/7)
[1415801] ['2/5', '3/7', '4/5', '4/7', '4/7'] -> (4/5 + 4/7) / 2/5 / (4/7 - 3/7)
[1415805] ['2/5', '3/7', '4/5', '4/7', '5/4'] -> (4/7 / (3/7 - 2/5) - 4/5) * 5/4
[1415806] ['2/5', '3/7', '4/5', '4/7', '5/6'] -> 4/7 / (2/5 + 3/7 - 4/5) / 5/6
[1415810] ['2/5', '3/7', '4/5', '4/7', '6/5'] -> 4/7 / (2/5 + 3/7 - 4/5) * 6/5
[1415817] ['2/5', '3/7', '4/5', '4/7', '7/8'] -> (4/5 / (3/7 - 2/5) - 4/7) * 7/8
[1415823] ['2/5', '3/7', '4/5', '4/7', '9/2'] -> (4/5 + 4/7 / 3/7) / 2/5 * 9/2
[1415840] ['2/5', '3/7', '4/5', '4/9', '7/4'] -> 4/5 / (4/9 - 2/5) / 3/7 / 7/4
[1415846] ['2/5', '3/7', '4/5', '4/9', '8/5'] -> 8/5 / (3/7 * (4/9 / 4/5 - 2/5))
[1415874] ['2/5', '3/7', '4/5', '5/2', '9/2'] -> (5/2 / 3/7 - 2/5 / 4/5) * 9/2
[1415888] ['2/5', '3/7', '4/5', '5/3', '7/3'] -> 4/5 / (3/7 - 2/5) - 5/3 - 7/3
[1415895] ['2/5', '3/7', '4/5', '5/3', '8/5'] -> 8/5 / (2/5 / 3/7 + 4/5 - 5/3)
[1415896] ['2/5', '3/7', '4/5', '5/3', '8/7'] -> 8/7 / ((2/5 + 3/7 - 4/5) * 5/3)
[1415924] ['2/5', '3/7', '4/5', '5/4', '9/7'] -> 9/7 / ((5/4 - 3/7 - 4/5) / 2/5)
[1415935] ['2/5', '3/7', '4/5', '5/6', '7/5'] -> 4/5 / (3/7 - 2/5) / 5/6 / 7/5
[1415936] ['2/5', '3/7', '4/5', '5/6', '7/6'] -> 2/5 / (5/6 - 4/5) / 3/7 / 7/6
[1415939] ['2/5', '3/7', '4/5', '5/6', '8/3'] -> 8/3 / ((2/5 / 3/7 - 4/5) * 5/6)
[1415941] ['2/5', '3/7', '4/5', '5/6', '8/7'] -> 8/7 / ((2/5 - 3/7 * 4/5) * 5/6)
[1415946] ['2/5', '3/7', '4/5', '5/6', '9/7'] -> 9/7 / ((2/5 - 3/7 * 5/6) / 4/5)
[1415951] ['2/5', '3/7', '4/5', '5/7', '6/5'] -> 4/5 * 5/7 / (3/7 - 2/5) * 6/5
[1415984] ['2/5', '3/7', '4/5', '5/8', '9/2'] -> 2/5 / (4/5 - 5/8) / 3/7 * 9/2
[1415987] ['2/5', '3/7', '4/5', '5/8', '9/7'] -> 9/7 / (3/7 * (5/8 - 2/5 / 4/5))
[1416000] ['2/5', '3/7', '4/5', '5/9', '8/5'] -> 8/5 / (3/7 * (2/5 + 5/9 - 4/5))
[1416012] ['2/5', '3/7', '4/5', '6/5', '7/4'] -> 6/5 / (2/5 + 3/7 - 4/5) / 7/4
[1416013] ['2/5', '3/7', '4/5', '6/5', '7/5'] -> 4/5 * 6/5 / (3/7 - 2/5) / 7/5
[1416015] ['2/5', '3/7', '4/5', '6/5', '7/8'] -> 6/5 / (2/5 - 3/7 * 4/5) / 7/8
[1416016] ['2/5', '3/7', '4/5', '6/5', '7/9'] -> 4/5 / (2/5 - 3/7 / 6/5) / 7/9
[1416019] ['2/5', '3/7', '4/5', '6/5', '8/7'] -> 6/5 / (2/5 - 3/7 * 4/5) * 8/7
[1416024] ['2/5', '3/7', '4/5', '6/5', '9/7'] -> 4/5 / (2/5 - 3/7 / 6/5) * 9/7
[1416026] ['2/5', '3/7', '4/5', '6/7', '6/7'] -> 4/5 / (6/7 - 2/5 - 3/7) * 6/7
[1416031] ['2/5', '3/7', '4/5', '6/7', '7/6'] -> 4/5 / (6/7 - 2/5 - 3/7) / 7/6
[1416032] ['2/5', '3/7', '4/5', '6/7', '7/8'] -> 4/5 / (2/5 / 6/7 - 3/7) / 7/8
[1416035] ['2/5', '3/7', '4/5', '6/7', '8/5'] -> 6/7 / (2/5 - 3/7 * 4/5) * 8/5
[1416036] ['2/5', '3/7', '4/5', '6/7', '8/7'] -> 4/5 / (2/5 / 6/7 - 3/7) * 8/7
[1416055] ['2/5', '3/7', '4/5', '7/2', '9/4'] -> 7/2 / (2/5 / 3/7 - 4/5) - 9/4
[1416084] ['2/5', '3/7', '4/5', '7/4', '9/4'] -> 4/5 / (3/7 - 2/5) - 7/4 - 9/4
[1416093] ['2/5', '3/7', '4/5', '7/5', '8/5'] -> 8/5 / (4/5 / 3/7 - 2/5 - 7/5)
[1416102] ['2/5', '3/7', '4/5', '7/6', '7/8'] -> 4/5 / (2/5 * 7/6 - 3/7) / 7/8
[1416105] ['2/5', '3/7', '4/5', '7/6', '8/5'] -> 8/5 / ((2/5 - 3/7 * 4/5) * 7/6)
[1416106] ['2/5', '3/7', '4/5', '7/6', '8/7'] -> 4/5 / (2/5 * 7/6 - 3/7) * 8/7
[1416119] ['2/5', '3/7', '4/5', '7/8', '9/2'] -> 4/5 / 2/5 / 3/7 / 7/8 * 9/2
[1416126] ['2/5', '3/7', '4/5', '7/9', '8/5'] -> 8/5 / (4/5 - 3/7 * 7/9 - 2/5)
[1416153] ['2/5', '3/7', '4/5', '8/7', '9/2'] -> 4/5 * 8/7 / 2/5 / 3/7 * 9/2
[1416158] ['2/5', '3/7', '4/5', '8/9', '8/9'] -> 4/5 * 8/9 / (3/7 - 2/5) - 8/9
[1416165] ['2/5', '3/7', '4/5', '9/2', '9/4'] -> 9/2 / (4/5 - 2/5) / 3/7 - 9/4
[1416176] ['2/5', '3/7', '4/5', '9/7', '9/7'] -> 9/7 / (3/7 / 2/5 / 4/5 - 9/7)
[1416182] ['2/5', '3/7', '4/7', '4/7', '5/3'] -> (4/7 + 4/7) / (3/7 - 2/5) / 5/3
[1416185] ['2/5', '3/7', '4/7', '4/7', '5/7'] -> 5/7 / (3/7 - 2/5) - 4/7 / 4/7
[1416188] ['2/5', '3/7', '4/7', '4/7', '6/5'] -> 6/5 / (3/7 / 4/7 - 2/5 / 4/7)
[1416198] ['2/5', '3/7', '4/7', '4/7', '8/5'] -> 8/5 / (4/7 / 4/7 - 2/5 / 3/7)
[1416199] ['2/5', '3/7', '4/7', '4/7', '8/7'] -> (4/7 + 8/7 / 2/5) / (4/7 - 3/7)
[1416208] ['2/5', '3/7', '4/7', '4/9', '5/3'] -> 2/5 * 4/7 / (4/9 - 3/7) * 5/3
[1416209] ['2/5', '3/7', '4/7', '4/9', '5/4'] -> 4/7 / (4/9 - 2/5) / 3/7 / 5/4
[1416224] ['2/5', '3/7', '4/7', '4/9', '8/5'] -> 8/5 / (2/5 - 3/7 * 4/9 / 4/7)
[1416263] ['2/5', '3/7', '4/7', '5/3', '6/5'] -> 6/5 / (3/7 / 4/7 / 5/3 - 2/5)
[1416273] ['2/5', '3/7', '4/7', '5/3', '8/5'] -> 8/5 / (2/5 + 4/7 / 3/7 - 5/3)
[1416274] ['2/5', '3/7', '4/7', '5/3', '8/7'] -> 8/7 / (3/7 - 2/5 * 4/7 * 5/3)
[1416307] ['2/5', '3/7', '4/7', '5/6', '5/9'] -> 4/7 / (2/5 - 3/7 * 5/6) / 5/9
[1416319] ['2/5', '3/7', '4/7', '5/6', '8/7'] -> 8/7 / (2/5 * (4/7 - 3/7) * 5/6)
[1416323] ['2/5', '3/7', '4/7', '5/6', '9/5'] -> 4/7 / (2/5 - 3/7 * 5/6) * 9/5
[1416330] ['2/5', '3/7', '4/7', '5/7', '6/7'] -> 4/7 / (3/7 - 2/5) / 5/7 * 6/7
[1416335] ['2/5', '3/7', '4/7', '5/7', '7/6'] -> 4/7 / (3/7 - 2/5) / 5/7 / 7/6
[1416350] ['2/5', '3/7', '4/7', '5/8', '6/7'] -> 6/7 / (2/5 * (4/7 - 3/7) * 5/8)
[1416362] ['2/5', '3/7', '4/7', '5/8', '9/2'] -> 4/7 / 2/5 / 3/7 / 5/8 * 9/2
[1416365] ['2/5', '3/7', '4/7', '5/8', '9/7'] -> 9/7 / (4/7 - (2/5 + 3/7) * 5/8)
[1416378] ['2/5', '3/7', '4/7', '5/9', '8/5'] -> 8/5 / (2/5 + 3/7 * 5/9 - 4/7)
[1416386] ['2/5', '3/7', '4/7', '6/5', '6/5'] -> 6/5 / (6/5 - 3/7 / 4/7 - 2/5)
[1416393] ['2/5', '3/7', '4/7', '6/5', '7/8'] -> 6/5 / (4/7 - 3/7) / 2/5 / 7/8
[1416397] ['2/5', '3/7', '4/7', '6/5', '8/7'] -> 6/5 / (4/7 - 3/7) / 2/5 * 8/7
[1416401] ['2/5', '3/7', '4/7', '6/5', '9/5'] -> 4/7 / (2/5 - 3/7 / 6/5) * 9/5
[1416408] ['2/5', '3/7', '4/7', '6/7', '7/5'] -> 4/7 * 6/7 / (3/7 - 2/5) * 7/5
[1416416] ['2/5', '3/7', '4/7', '6/7', '9/2'] -> (4/7 / 2/5 + 6/7) / 3/7 * 9/2
[1416429] ['2/5', '3/7', '4/7', '7/2', '8/5'] -> 8/5 / (2/5 * 7/2 - 4/7 / 3/7)
[1416433] ['2/5', '3/7', '4/7', '7/2', '9/4'] -> (4/7 + 7/2 / 2/5) / 3/7 + 9/4
[1416458] ['2/5', '3/7', '4/7', '7/4', '8/5'] -> 8/5 / (4/7 * 7/4 - 2/5 / 3/7)
[1416467] ['2/5', '3/7', '4/7', '7/5', '7/6'] -> 4/7 * 7/5 / (3/7 - 2/5) / 7/6
[1416470] ['2/5', '3/7', '4/7', '7/5', '8/3'] -> 8/3 / (3/7 - 4/7 / (2/5 + 7/5))
[1416471] ['2/5', '3/7', '4/7', '7/5', '8/5'] -> 3/7 / (4/7 / 2/5 - 7/5) * 8/5
[1416475] ['2/5', '3/7', '4/7', '7/5', '9/4'] -> (3/7 + 7/5) / (4/7 - 2/5) * 9/4
[1416499] ['2/5', '3/7', '4/7', '7/8', '9/5'] -> 9/5 / (3/7 * (7/8 - 2/5 / 4/7))
[1416503] ['2/5', '3/7', '4/7', '7/9', '8/3'] -> 8/3 / (2/5 * (4/7 + 7/9) - 3/7)
[1416504] ['2/5', '3/7', '4/7', '7/9', '8/5'] -> 8/5 / (4/7 - 3/7 * (2/5 + 7/9))
[1416513] ['2/5', '3/7', '4/7', '8/3', '8/5'] -> 8/5 / (2/5 * 8/3 - 3/7 - 4/7)
[1416518] ['2/5', '3/7', '4/7', '8/3', '9/5'] -> 8/3 / (3/7 - 2/5 * 4/7) * 9/5
[1416522] ['2/5', '3/7', '4/7', '8/5', '8/7'] -> 8/7 / (4/7 / (8/5 - 2/5) - 3/7)
[1416525] ['2/5', '3/7', '4/7', '8/5', '9/4'] -> (4/7 + 8/5 / 2/5) / 3/7 * 9/4
[1416527] ['2/5', '3/7', '4/7', '8/5', '9/7'] -> 9/7 / (4/7 - (2/5 + 3/7) / 8/5)
[1416531] ['2/5', '3/7', '4/7', '8/7', '9/2'] -> (8/7 / 2/5 - 4/7) / 3/7 * 9/2
[1416551] ['2/5', '3/7', '4/7', '9/5', '9/5'] -> 9/5 / (3/7 / 2/5 / 4/7 - 9/5)
[1416562] ['2/5', '3/7', '4/9', '4/9', '5/7'] -> 5/7 / (3/7 - 2/5) - 4/9 / 4/9
[1416591] ['2/5', '3/7', '4/9', '5/2', '6/7'] -> 6/7 / (2/5 * 5/2 - 3/7 / 4/9)
[1416601] ['2/5', '3/7', '4/9', '5/2', '8/7'] -> 8/7 / (3/7 * (4/9 - 2/5) * 5/2)
[1416602] ['2/5', '3/7', '4/9', '5/2', '8/9'] -> 8/9 / (4/9 / 3/7 - 2/5 * 5/2)
[1416618] ['2/5', '3/7', '4/9', '5/3', '7/4'] -> 2/5 * 5/3 / (4/9 - 3/7) / 7/4
[1416647] ['2/5', '3/7', '4/9', '5/4', '8/5'] -> 8/5 / (3/7 * (4/9 * 5/4 - 2/5))
[1416666] ['2/5', '3/7', '4/9', '5/6', '7/8'] -> 2/5 * 5/6 / (4/9 - 3/7) / 7/8
[1416669] ['2/5', '3/7', '4/9', '5/6', '8/5'] -> 8/5 / (2/5 * 3/7 * (5/6 - 4/9))
[1416675] ['2/5', '3/7', '4/9', '5/6', '9/7'] -> 9/7 / ((3/7 - 2/5) * 5/6 / 4/9)
[1416679] ['2/5', '3/7', '4/9', '5/7', '5/9'] -> 5/7 / (3/7 - 2/5) - 4/9 - 5/9
[1416690] ['2/5', '3/7', '4/9', '5/7', '8/5'] -> 8/5 / (4/9 * (2/5 + 5/7) - 3/7)
[1416705] ['2/5', '3/7', '4/9', '5/8', '7/5'] -> 7/5 / (3/7 * (4/9 + 5/8) - 2/5)
[1416711] ['2/5', '3/7', '4/9', '5/8', '8/7'] -> 8/7 / (2/5 * 3/7 * 4/9 * 5/8)
[1416712] ['2/5', '3/7', '4/9', '5/8', '8/9'] -> 4/9 / (3/7 - 2/5) / 5/8 - 8/9
[1416720] ['2/5', '3/7', '4/9', '5/9', '6/7'] -> 4/9 / (3/7 - 2/5) / 5/9 * 6/7
[1416725] ['2/5', '3/7', '4/9', '5/9', '7/6'] -> 4/9 / (3/7 - 2/5) / 5/9 / 7/6
[1416744] ['2/5', '3/7', '4/9', '6/5', '7/8'] -> 2/5 / (4/9 - 3/7) / 6/5 / 7/8
[1416753] ['2/5', '3/7', '4/9', '6/5', '9/7'] -> 9/7 / ((3/7 - 2/5) / 4/9 / 6/5)
[1416769] ['2/5', '3/7', '4/9', '6/7', '9/5'] -> 4/9 * 6/7 / (3/7 - 2/5) * 9/5
[1416773] ['2/5', '3/7', '4/9', '7/2', '7/3'] -> (3/7 / 2/5 + 7/2) / 4/9 * 7/3
[1416779] ['2/5', '3/7', '4/9', '7/2', '8/3'] -> 8/3 / (3/7 - 4/9 / 2/5 / 7/2)
[1416780] ['2/5', '3/7', '4/9', '7/2', '8/5'] -> 8/5 / (3/7 * (4/9 - 2/5) * 7/2)
[1416794] ['2/5', '3/7', '4/9', '7/3', '8/3'] -> 8/3 / (4/9 / 2/5 - 3/7 * 7/3)
[1416795] ['2/5', '3/7', '4/9', '7/3', '8/5'] -> 8/5 / (3/7 - (2/5 + 4/9) / 7/3)
[1416796] ['2/5', '3/7', '4/9', '7/3', '8/7'] -> 8/7 / (4/9 / 2/5 / 7/3 - 3/7)
[1416809] ['2/5', '3/7', '4/9', '7/4', '8/5'] -> 8/5 / (2/5 - 3/7 * 4/9 * 7/4)
[1416824] ['2/5', '3/7', '4/9', '7/5', '8/9'] -> 8/9 / (2/5 + 4/9 / 3/7 - 7/5)
[1416839] ['2/5', '3/7', '4/9', '7/6', '9/5'] -> 4/9 / (3/7 - 2/5) / 7/6 * 9/5
[1416845] ['2/5', '3/7', '4/9', '7/8', '8/5'] -> 8/5 / (2/5 * 3/7 * 4/9 * 7/8)
[1416873] ['2/5', '3/7', '4/9', '8/5', '8/7'] -> 8/5 / 2/5 / 3/7 / 4/9 * 8/7
[1416874] ['2/5', '3/7', '4/9', '8/5', '8/9'] -> 4/9 * 8/5 / (3/7 - 2/5) - 8/9
[1416912] ['2/5', '3/7', '5/2', '5/2', '5/7'] -> 5/7 / (3/7 - 2/5) - 5/2 / 5/2
[1416925] ['2/5', '3/7', '5/2', '5/2', '8/5'] -> 8/5 / (5/2 / 5/2 - 2/5 / 3/7)
[1416961] ['2/5', '3/7', '5/2', '5/4', '5/9'] -> (5/2 / 2/5 / 3/7 - 5/4) / 5/9
[1416975] ['2/5', '3/7', '5/2', '5/4', '9/2'] -> (5/2 / 3/7 - 2/5 * 5/4) * 9/2
[1416977] ['2/5', '3/7', '5/2', '5/4', '9/5'] -> (5/2 / 2/5 / 3/7 - 5/4) * 9/5
[1416993] ['2/5', '3/7', '5/2', '5/6', '8/3'] -> 5/6 / (3/7 - 2/5) - 5/2 - 8/3
[1416994] ['2/5', '3/7', '5/2', '5/6', '8/5'] -> 8/5 / (3/7 * (5/2 - 2/5) - 5/6)
[1416998] ['2/5', '3/7', '5/2', '5/6', '9/4'] -> 5/2 / (3/7 - 2/5 * 5/6) - 9/4
[1417058] ['2/5', '3/7', '5/2', '5/9', '9/4'] -> 5/2 / 2/5 / 3/7 / 5/9 - 9/4
[1417075] ['2/5', '3/7', '5/2', '6/5', '9/2'] -> 5/2 * (2/5 / 3/7 + 6/5) * 9/2
[1417076] ['2/5', '3/7', '5/2', '6/5', '9/4'] -> 5/2 / (3/7 - 2/5 / 6/5) - 9/4
[1417097] ['2/5', '3/7', '5/2', '7/2', '7/2'] -> (5/2 / (3/7 - 2/5) - 7/2) / 7/2
[1417104] ['2/5', '3/7', '5/2', '7/2', '8/3'] -> (5/2 + 7/2 / 3/7) / 2/5 - 8/3
[1417105] ['2/5', '3/7', '5/2', '7/2', '8/5'] -> 8/5 / (7/2 - 2/5 / 3/7 - 5/2)
[1417109] ['2/5', '3/7', '5/2', '7/2', '9/4'] -> (5/2 + 7/2 / 2/5) / 3/7 - 9/4
[1417140] ['2/5', '3/7', '5/2', '7/4', '9/7'] -> 9/7 / (3/7 / (5/2 / 2/5 + 7/4))
[1417151] ['2/5', '3/7', '5/2', '7/5', '9/4'] -> (5/2 + 7/5 / 2/5 / 3/7) * 9/4
[1417163] ['2/5', '3/7', '5/2', '7/6', '9/4'] -> 5/2 / (7/6 - 3/7 / 2/5) - 9/4
[1417176] ['2/5', '3/7', '5/2', '7/8', '9/7'] -> 9/7 / (3/7 * (2/5 * 5/2 - 7/8))
[1417188] ['2/5', '3/7', '5/2', '8/3', '8/3'] -> 5/2 * (2/5 / 3/7 + 8/3) * 8/3
[1417195] ['2/5', '3/7', '5/2', '8/3', '9/7'] -> 9/7 / (3/7 - 2/5 * 5/2 / 8/3)
[1417216] ['2/5', '3/7', '5/2', '8/9', '9/7'] -> 9/7 / (5/2 * (2/5 / 8/9 - 3/7))
[1417236] ['2/5', '3/7', '5/3', '5/3', '5/7'] -> 5/7 / (3/7 - 2/5) - 5/3 / 5/3
[1417248] ['2/5', '3/7', '5/3', '5/3', '8/3'] -> 8/3 / (5/3 - 2/5 * 5/3 / 3/7)
[1417249] ['2/5', '3/7', '5/3', '5/3', '8/5'] -> 8/5 / (5/3 / 5/3 - 2/5 / 3/7)
[1417250] ['2/5', '3/7', '5/3', '5/3', '8/7'] -> 8/7 / (3/7 * 5/3 - 2/5 * 5/3)
[1417259] ['2/5', '3/7', '5/3', '5/4', '5/7'] -> 2/5 / (3/7 + 5/4 - 5/3) * 5/7
[1417267] ['2/5', '3/7', '5/3', '5/4', '7/5'] -> 2/5 / (3/7 + 5/4 - 5/3) / 7/5
[1417276] ['2/5', '3/7', '5/3', '5/4', '9/4'] -> 5/4 / (3/7 - 2/5) / 5/3 - 9/4
[1417293] ['2/5', '3/7', '5/3', '5/6', '8/3'] -> 8/3 / (2/5 * (5/6 / 3/7 - 5/3))
[1417295] ['2/5', '3/7', '5/3', '5/6', '8/7'] -> 8/7 / (2/5 * (5/6 - 3/7 * 5/3))
[1417305] ['2/5', '3/7', '5/3', '5/7', '6/5'] -> 6/5 / (3/7 / (5/3 - 5/7) - 2/5)
[1417326] ['2/5', '3/7', '5/3', '5/8', '6/7'] -> 6/7 / (2/5 * (3/7 * 5/3 - 5/8))
[1417328] ['2/5', '3/7', '5/3', '5/8', '7/3'] -> 3/7 / (2/5 * 5/3 - 5/8) * 7/3
[1417330] ['2/5', '3/7', '5/3', '5/8', '7/5'] -> 7/5 / ((2/5 - 5/8 / 5/3) / 3/7)
[1417336] ['2/5', '3/7', '5/3', '5/8', '8/7'] -> 8/7 / (3/7 / 2/5 / 5/8 - 5/3)
[1417347] ['2/5', '3/7', '5/3', '5/9', '7/3'] -> (5/3 / (5/9 - 2/5) - 3/7) * 7/3
[1417353] ['2/5', '3/7', '5/3', '5/9', '8/3'] -> 8/3 / (3/7 * 5/3 * (5/9 - 2/5))
[1417355] ['2/5', '3/7', '5/3', '5/9', '8/7'] -> 8/7 / (3/7 * (2/5 * 5/3 - 5/9))
[1417389] ['2/5', '3/7', '5/3', '6/7', '8/5'] -> 8/5 / (2/5 + 5/3 - 6/7 / 3/7)
[1417413] ['2/5', '3/7', '5/3', '7/3', '7/3'] -> (5/3 / (3/7 - 2/5) - 7/3) / 7/3
[1417419] ['2/5', '3/7', '5/3', '7/3', '8/3'] -> 8/3 / ((3/7 - 2/5) * 5/3 * 7/3)
[1417435] ['2/5', '3/7', '5/3', '7/4', '8/7'] -> 8/7 / (3/7 - 2/5 * 5/3 / 7/4)
[1417448] ['2/5', '3/7', '5/3', '7/5', '8/7'] -> 8/7 / (2/5 * 5/3 / 7/5 - 3/7)
[1417450] ['2/5', '3/7', '5/3', '7/5', '9/2'] -> (2/5 + 5/3 + 7/5 / 3/7) * 9/2
[1417471] ['2/5', '3/7', '5/3', '7/8', '8/7'] -> 8/7 / (5/3 * (2/5 / 7/8 - 3/7))
[1417476] ['2/5', '3/7', '5/3', '7/8', '9/7'] -> 9/7 / (3/7 * (7/8 / 5/3 - 2/5))
[1417481] ['2/5', '3/7', '5/3', '7/9', '8/7'] -> 8/7 / (3/7 * (7/9 - 2/5 * 5/3))
[1417482] ['2/5', '3/7', '5/3', '7/9', '8/9'] -> 8/9 / ((3/7 - 2/5) * 5/3 * 7/9)
[1417489] ['2/5', '3/7', '5/3', '8/3', '8/5'] -> 8/5 / (8/3 - 2/5 / 3/7 - 5/3)
[1417495] ['2/5', '3/7', '5/3', '8/3', '9/7'] -> 9/7 / ((2/5 - 3/7 / 5/3) / 8/3)
[1417498] ['2/5', '3/7', '5/3', '8/5', '8/7'] -> 8/7 / (3/7 * 8/5 / 2/5 - 5/3)
[1417516] ['2/5', '3/7', '5/3', '8/9', '9/7'] -> 9/7 / ((3/7 - 2/5) * 5/3 / 8/9)
[1417531] ['2/5', '3/7', '5/3', '9/7', '9/8'] -> 9/7 / (3/7 - 2/5) / 5/3 / 9/8
[1417535] ['2/5', '3/7', '5/4', '5/4', '5/7'] -> 5/7 / (3/7 - 2/5) - 5/4 / 5/4
[1417539] ['2/5', '3/7', '5/4', '5/4', '6/7'] -> 6/7 / (3/7 * 5/4 - 2/5 * 5/4)
[1417548] ['2/5', '3/7', '5/4', '5/4', '8/5'] -> 8/5 / (5/4 / 5/4 - 2/5 / 3/7)
[1417561] ['2/5', '3/7', '5/4', '5/6', '6/7'] -> 6/7 / (3/7 / 2/5 / 5/6 - 5/4)
[1417565] ['2/5', '3/7', '5/4', '5/6', '7/5'] -> 2/5 / (3/7 + 5/6 - 5/4) / 7/5
[1417571] ['2/5', '3/7', '5/4', '5/6', '8/7'] -> 8/7 / ((2/5 - 3/7 / 5/4) * 5/6)
[1417576] ['2/5', '3/7', '5/4', '5/6', '9/7'] -> 9/7 / (5/4 * (2/5 - 3/7 * 5/6))
[1417581] ['2/5', '3/7', '5/4', '5/7', '6/5'] -> 5/7 / (3/7 - 2/5) / 5/4 * 6/5
[1417639] ['2/5', '3/7', '5/4', '6/5', '6/7'] -> 6/7 / (3/7 * 6/5 / 2/5 - 5/4)
[1417643] ['2/5', '3/7', '5/4', '6/5', '7/5'] -> 6/5 / (3/7 - 2/5) / 5/4 / 7/5
