[13] ['1/2', '1/2', '1/2', '1/2', '3/2'] -> 3/2 / 1/2 / 1/2 / 1/2 / 1/2
[41063] ['1/2', '1/4', '2/9', '3/7', '5/3'] -> 5/3 / (1/2 * 1/4 / 3/7 - 2/9)
[41073] ['1/2', '1/4', '2/9', '3/7', '7/4'] -> 1/2 / (1/4 - 2/9) / 3/7 / 7/4
[41076] ['1/2', '1/4', '2/9', '3/7', '7/8'] -> 1/2 / 1/4 / 2/9 / 3/7 / 7/8
[41077] ['1/2', '1/4', '2/9', '3/7', '7/9'] -> 3/7 / (1/4 - 2/9) / 1/2 * 7/9
[41080] ['1/2', '1/4', '2/9', '3/7', '8/7'] -> 1/2 / 1/4 / 2/9 / 3/7 * 8/7
[41085] ['1/2', '1/4', '2/9', '3/7', '9/7'] -> 3/7 / (1/4 - 2/9) / 1/2 / 9/7
[41098] ['1/2', '1/4', '2/9', '3/8', '5/9'] -> 5/9 / (1/4 * (2/9 / 3/8 - 1/2))
[41103] ['1/2', '1/4', '2/9', '3/8', '7/4'] -> 7/4 / ((2/9 / 1/2 - 1/4) * 3/8)
[41106] ['1/2', '1/4', '2/9', '3/8', '7/8'] -> 7/8 / ((2/9 - 1/2 * 1/4) * 3/8)
[41116] ['1/2', '1/4', '2/9', '3/8', '9/8'] -> 3/8 / (1/4 - 2/9) / 1/2 / 9/8
[41119] ['1/2', '1/4', '2/9', '4/3', '4/7'] -> 4/3 / (2/9 - 1/2 * 1/4) / 4/7
[41120] ['1/2', '1/4', '2/9', '4/3', '4/9'] -> 4/9 / 1/2 / ((1/4 - 2/9) * 4/3)
[41131] ['1/2', '1/4', '2/9', '4/3', '7/3'] -> 7/3 / (1/4 + 2/9 - 1/2 / 4/3)
[41132] ['1/2', '1/4', '2/9', '4/3', '7/4'] -> 4/3 / (2/9 - 1/2 * 1/4) * 7/4
[41141] ['1/2', '1/4', '2/9', '4/3', '9/2'] -> (1/2 + 9/2) / (4/3 - 1/4 / 2/9)
[41146] ['1/2', '1/4', '2/9', '4/5', '4/5'] -> 4/5 / (2/9 * (1/2 * 4/5 - 1/4))
[41159] ['1/2', '1/4', '2/9', '4/5', '7/3'] -> 7/3 / ((1/2 - 2/9) / 4/5 - 1/4)
[41177] ['1/2', '1/4', '2/9', '4/7', '5/3'] -> 5/3 / (1/2 * (2/9 / 4/7 - 1/4))
[41180] ['1/2', '1/4', '2/9', '4/7', '5/7'] -> 5/7 / ((1/4 - 2/9) * (1/2 + 4/7))
[41199] ['1/2', '1/4', '2/9', '4/7', '9/7'] -> 9/7 / (1/4 / 2/9 - 1/2 - 4/7)
[41202] ['1/2', '1/4', '2/9', '4/9', '5/2'] -> (1/2 + 5/2) / 1/4 / (2/9 / 4/9)
[41203] ['1/2', '1/4', '2/9', '4/9', '5/3'] -> 5/3 / 1/4 / (1/2 + 2/9 - 4/9)
[41212] ['1/2', '1/4', '2/9', '4/9', '7/3'] -> 7/3 / (4/9 - 1/2 * 1/4 - 2/9)
[41223] ['1/2', '1/4', '2/9', '4/9', '9/4'] -> (2/9 + 4/9) / (1/4 - 1/2 / 9/4)
[41229] ['1/2', '1/4', '2/9', '5/2', '5/4'] -> 1/4 + 5/2 / 1/2 / 2/9 + 5/4
[41230] ['1/2', '1/4', '2/9', '5/2', '5/6'] -> 5/6 / 1/2 / ((1/4 - 2/9) * 5/2)
[41232] ['1/2', '1/4', '2/9', '5/2', '5/8'] -> 5/2 / (1/2 + 1/4) / 2/9 / 5/8
[41234] ['1/2', '1/4', '2/9', '5/2', '6/5'] -> 6/5 / (1/2 - 1/4 / 2/9 / 5/2)
[41238] ['1/2', '1/4', '2/9', '5/2', '7/4'] -> 5/2 / 1/2 / 2/9 - 1/4 + 7/4
[41244] ['1/2', '1/4', '2/9', '5/2', '8/5'] -> 5/2 / (1/2 + 1/4) / 2/9 * 8/5
[41247] ['1/2', '1/4', '2/9', '5/2', '9/2'] -> (1/2 + 5/2) / (1/4 - 2/9) / 9/2
[41248] ['1/2', '1/4', '2/9', '5/2', '9/4'] -> (1/2 + 5/2) / 1/4 / 2/9 / 9/4
[41252] ['1/2', '1/4', '2/9', '5/3', '5/3'] -> 5/3 / (1/4 * (5/3 - 1/2) - 2/9)
[41256] ['1/2', '1/4', '2/9', '5/3', '5/8'] -> 1/2 * 5/3 / 1/4 / 2/9 / 5/8
[41257] ['1/2', '1/4', '2/9', '5/3', '5/9'] -> 5/9 / (1/2 * (1/4 - 2/9) * 5/3)
[41259] ['1/2', '1/4', '2/9', '5/3', '6/7'] -> (5/3 / 2/9 - 1/2) / 1/4 * 6/7
[41260] ['1/2', '1/4', '2/9', '5/3', '7/2'] -> 7/2 / (1/4 * (1/2 / 2/9 - 5/3))
[41261] ['1/2', '1/4', '2/9', '5/3', '7/3'] -> 7/3 / (1/2 * (1/4 * 5/3 - 2/9))
[41264] ['1/2', '1/4', '2/9', '5/3', '7/6'] -> (5/3 / 2/9 - 1/2) / 1/4 / 7/6
[41265] ['1/2', '1/4', '2/9', '5/3', '7/8'] -> (5/3 - 1/2) / 1/4 / 2/9 / 7/8
[41268] ['1/2', '1/4', '2/9', '5/3', '8/5'] -> 1/2 * 5/3 / 1/4 / 2/9 * 8/5
[41269] ['1/2', '1/4', '2/9', '5/3', '8/7'] -> (5/3 - 1/2) / 1/4 / 2/9 * 8/7
[41272] ['1/2', '1/4', '2/9', '5/3', '9/4'] -> (1/2 / 1/4 / 2/9 + 5/3) * 9/4
[41291] ['1/2', '1/4', '2/9', '5/4', '8/5'] -> 8/5 / (2/9 * (1/2 - 1/4 / 5/4))
[41305] ['1/2', '1/4', '2/9', '5/6', '7/2'] -> 7/2 / (1/2 * (1/4 / 2/9 - 5/6))
[41308] ['1/2', '1/4', '2/9', '5/6', '7/5'] -> 7/5 / (1/4 * (1/2 - 2/9 / 5/6))
[41309] ['1/2', '1/4', '2/9', '5/6', '7/6'] -> 7/6 / (1/4 * (1/2 * 5/6 - 2/9))
[41311] ['1/2', '1/4', '2/9', '5/6', '7/9'] -> 7/9 / 1/2 / (1/4 - 2/9 * 5/6)
[41316] ['1/2', '1/4', '2/9', '5/6', '9/2'] -> 5/6 / 1/4 / 2/9 + 9/2 / 1/2
[41320] ['1/2', '1/4', '2/9', '5/6', '9/8'] -> 5/6 / 1/4 / 2/9 / (9/8 - 1/2)
[41327] ['1/2', '1/4', '2/9', '5/7', '7/3'] -> 5/7 / (1/2 - 2/9) / 1/4 * 7/3
[41335] ['1/2', '1/4', '2/9', '5/7', '8/7'] -> 8/7 / (2/9 * (5/7 - 1/4 / 1/2))
[41344] ['1/2', '1/4', '2/9', '5/8', '6/5'] -> 1/2 / (1/4 - 2/9) / 5/8 / 6/5
[41346] ['1/2', '1/4', '2/9', '5/8', '7/2'] -> 7/2 / (2/9 * (1/2 + 1/4 * 5/8))
[41366] ['1/2', '1/4', '2/9', '5/9', '7/3'] -> 7/3 / (1/2 * 1/4 * (2/9 + 5/9))
[41378] ['1/2', '1/4', '2/9', '5/9', '9/5'] -> 9/5 / 1/2 / (2/9 / 5/9 - 1/4)
[41384] ['1/2', '1/4', '2/9', '6/5', '7/3'] -> 7/3 / (1/4 / 6/5 - 1/2 * 2/9)
[41386] ['1/2', '1/4', '2/9', '6/5', '7/5'] -> 7/5 / (1/4 * (1/2 - 2/9 * 6/5))
[41387] ['1/2', '1/4', '2/9', '6/5', '7/6'] -> 7/6 / (1/4 * (1/2 / 6/5 - 2/9))
[41389] ['1/2', '1/4', '2/9', '6/5', '7/9'] -> 7/9 / (1/2 * (1/4 - 2/9 / 6/5))
[41393] ['1/2', '1/4', '2/9', '6/5', '8/9'] -> 8/9 / (2/9 * (1/2 / 6/5 - 1/4))
[41405] ['1/2', '1/4', '2/9', '6/7', '7/8'] -> 1/2 / (1/4 - 2/9) / 6/7 / 7/8
[41407] ['1/2', '1/4', '2/9', '6/7', '8/3'] -> 8/3 / (1/2 / 6/7 - 1/4 - 2/9)
[41420] ['1/2', '1/4', '2/9', '7/2', '7/6'] -> 7/6 / (1/2 * (1/4 - 2/9) * 7/2)
[41421] ['1/2', '1/4', '2/9', '7/2', '7/8'] -> 7/2 / (1/2 + 1/4) / 2/9 / 7/8
[41424] ['1/2', '1/4', '2/9', '7/2', '8/5'] -> (7/2 / 2/9 - 1/2 - 1/4) * 8/5
[41425] ['1/2', '1/4', '2/9', '7/2', '8/7'] -> 7/2 / (1/2 + 1/4) / 2/9 * 8/7
[41428] ['1/2', '1/4', '2/9', '7/2', '9/4'] -> (7/2 - 1/2) / 1/4 / 2/9 / 9/4
[41434] ['1/2', '1/4', '2/9', '7/3', '7/5'] -> 7/3 / (1/2 - 2/9) / 1/4 / 7/5
[41436] ['1/2', '1/4', '2/9', '7/3', '7/8'] -> 1/2 * 7/3 / 1/4 / 2/9 / 7/8
[41437] ['1/2', '1/4', '2/9', '7/3', '7/9'] -> 7/9 / (1/2 * (1/4 - 2/9) * 7/3)
[41438] ['1/2', '1/4', '2/9', '7/3', '8/3'] -> 8/3 / (7/3 - 1/2 / 1/4 - 2/9)
[41440] ['1/2', '1/4', '2/9', '7/3', '8/7'] -> 1/2 * 7/3 / 1/4 / 2/9 * 8/7
[41442] ['1/2', '1/4', '2/9', '7/3', '9/2'] -> (1/2 / 1/4 + 7/3) / 2/9 + 9/2
[41450] ['1/2', '1/4', '2/9', '7/4', '7/8'] -> (1/4 + 7/4) / 2/9 / (7/8 - 1/2)
[41480] ['1/2', '1/4', '2/9', '7/6', '8/9'] -> 8/9 / (1/4 * 2/9 * (7/6 - 1/2))
[41482] ['1/2', '1/4', '2/9', '7/6', '9/4'] -> 1/2 / (2/9 * 7/6 - 1/4) / 9/4
[41490] ['1/2', '1/4', '2/9', '7/8', '8/7'] -> 8/7 / (2/9 * (1/2 - 1/4 / 7/8))
[41498] ['1/2', '1/4', '2/9', '7/9', '8/3'] -> 8/3 / (2/9 / (1/2 - 1/4) - 7/9)
[41505] ['1/2', '1/4', '2/9', '7/9', '9/7'] -> 9/7 / (1/4 * (1/2 - 2/9 / 7/9))
[41509] ['1/2', '1/4', '2/9', '8/3', '8/7'] -> (1/2 / 1/4 + 8/3) / 2/9 * 8/7
[41511] ['1/2', '1/4', '2/9', '8/3', '9/2'] -> (1/2 / 2/9 - 1/4) * 8/3 * 9/2
[41524] ['1/2', '1/4', '2/9', '8/7', '8/7'] -> 8/7 / (2/9 * (1/2 - 1/4 * 8/7))
[41546] ['1/2', '1/4', '2/9', '9/5', '9/5'] -> 9/5 / (1/2 * (2/9 * 9/5 - 1/4))
[41549] ['1/2', '1/4', '2/9', '9/7', '9/7'] -> 9/7 / (1/4 * (1/2 - 2/9 * 9/7))
[41555] ['1/2', '1/4', '3/2', '3/2', '3/7'] -> (1/2 + 3/2 / 3/7) / (1/4 / 3/2)
[41569] ['1/2', '1/4', '3/2', '3/2', '6/7'] -> 3/2 / (1/2 - 1/4 * 3/2 / 6/7)
[41579] ['1/2', '1/4', '3/2', '3/2', '8/7'] -> 3/2 / (1/2 / 8/7 - 1/4 * 3/2)
[41587] ['1/2', '1/4', '3/2', '3/4', '3/5'] -> 3/2 / (1/2 - 1/4 / 3/5) / 3/4
[41591] ['1/2', '1/4', '3/2', '3/4', '4/5'] -> 3/4 / (1/2 - 1/4 * 3/2 / 4/5)
[41595] ['1/2', '1/4', '3/2', '3/4', '5/3'] -> 3/2 / (1/2 - 1/4 * 5/3) / 3/4
[41600] ['1/2', '1/4', '3/2', '3/4', '5/9'] -> 3/2 / (5/9 - 1/2) - 3/4 / 1/4
[41604] ['1/2', '1/4', '3/2', '3/4', '7/3'] -> 3/2 / (1/4 * 7/3 - 1/2) / 3/4
[41611] ['1/2', '1/4', '3/2', '3/4', '8/5'] -> (3/2 / 1/2 + 3/4) / 1/4 * 8/5
[41622] ['1/2', '1/4', '3/2', '3/5', '4/3'] -> 3/2 * 4/3 / (1/2 - 1/4 / 3/5)
[41627] ['1/2', '1/4', '3/2', '3/5', '5/3'] -> (3/2 / 1/2 + 3/5) / 1/4 * 5/3
[41629] ['1/2', '1/4', '3/2', '3/5', '5/6'] -> 3/2 / 1/2 / 1/4 / 3/5 / 5/6
[41631] ['1/2', '1/4', '3/2', '3/5', '5/8'] -> 3/2 / (3/5 - 1/4 / 1/2) / 5/8
[41632] ['1/2', '1/4', '3/2', '3/5', '5/9'] -> (1/2 + 3/2) / 1/4 / 3/5 / 5/9
[41653] ['1/2', '1/4', '3/2', '3/7', '4/3'] -> 3/2 / (1/4 / 3/7 - 1/2) * 4/3
[41656] ['1/2', '1/4', '3/2', '3/7', '4/9'] -> (3/2 + 1/2 / 3/7) / 1/4 / 4/9
[41662] ['1/2', '1/4', '3/2', '3/7', '5/8'] -> 3/2 / (1/2 - 3/7) / (1/4 + 5/8)
[41667] ['1/2', '1/4', '3/2', '3/7', '7/3'] -> (3/2 / 1/2 - 3/7) / 1/4 * 7/3
[41670] ['1/2', '1/4', '3/2', '3/7', '7/6'] -> 3/2 / 1/2 / 1/4 / 3/7 / 7/6
[41671] ['1/2', '1/4', '3/2', '3/7', '7/8'] -> 3/2 / (1/4 / 1/2 - 3/7) / 7/8
[41672] ['1/2', '1/4', '3/2', '3/7', '7/9'] -> (1/2 + 3/2) / 1/4 / 3/7 / 7/9
[41673] ['1/2', '1/4', '3/2', '3/7', '8/3'] -> 8/3 / (1/2 - 1/4 / 3/2 / 3/7)
[41678] ['1/2', '1/4', '3/2', '3/7', '9/4'] -> (3/2 + 1/2 / 3/7) / 1/4 * 9/4
[41686] ['1/2', '1/4', '3/2', '3/8', '4/9'] -> (3/2 - 1/2) / 1/4 / 3/8 / 4/9
[41690] ['1/2', '1/4', '3/2', '3/8', '5/6'] -> 3/2 / (1/2 * 5/6 - 1/4) / 3/8
[41694] ['1/2', '1/4', '3/2', '3/8', '6/5'] -> 3/2 / 3/8 / (1/2 / 6/5 - 1/4)
[41701] ['1/2', '1/4', '3/2', '3/8', '7/8'] -> ((3/2 + 7/8) / 1/4 - 1/2) / 3/8
[41704] ['1/2', '1/4', '3/2', '3/8', '8/5'] -> (3/2 + 3/8) / 1/2 / 1/4 * 8/5
[41706] ['1/2', '1/4', '3/2', '3/8', '8/9'] -> (1/2 + 3/2) / 1/4 / 3/8 / 8/9
[41717] ['1/2', '1/4', '3/2', '4/3', '5/3'] -> 3/2 * 4/3 / (1/2 - 1/4 * 5/3)
[41727] ['1/2', '1/4', '3/2', '4/3', '7/4'] -> (1/4 + 7/4) / 1/2 / (3/2 - 4/3)
[41730] ['1/2', '1/4', '3/2', '4/3', '7/8'] -> (1/2 + 7/8 / 1/4) / (3/2 - 4/3)
[41746] ['1/2', '1/4', '3/2', '4/5', '5/4'] -> 3/2 / (4/5 - 1/2 - 1/4) / 5/4
[41747] ['1/2', '1/4', '3/2', '4/5', '5/6'] -> 3/2 / (4/5 - 1/2) / 1/4 / 5/6
[41749] ['1/2', '1/4', '3/2', '4/5', '5/8'] -> 3/2 / 1/2 / 1/4 / 4/5 / 5/8
[41764] ['1/2', '1/4', '3/2', '4/5', '9/2'] -> 3/2 * 4/5 / 1/4 * (1/2 + 9/2)
[41769] ['1/2', '1/4', '3/2', '4/7', '4/7'] -> 3/2 * 4/7 / (1/2 * 4/7 - 1/4)
[41771] ['1/2', '1/4', '3/2', '4/7', '5/2'] -> 5/2 / (1/4 / 4/7 - 1/2 / 3/2)
[41775] ['1/2', '1/4', '3/2', '4/7', '5/7'] -> 5/7 / 1/4 / (1/2 - 4/7 / 3/2)
[41776] ['1/2', '1/4', '3/2', '4/7', '5/8'] -> 3/2 / (4/7 - 1/2) / (1/4 + 5/8)
[41779] ['1/2', '1/4', '3/2', '4/7', '6/7'] -> 6/7 / (4/7 / (1/2 + 3/2) - 1/4)
[41781] ['1/2', '1/4', '3/2', '4/7', '7/3'] -> (1/2 + 3/2 + 4/7) / 1/4 * 7/3
[41791] ['1/2', '1/4', '3/2', '4/7', '9/2'] -> 9/2 / (3/2 - (1/2 + 1/4) / 4/7)
[41792] ['1/2', '1/4', '3/2', '4/7', '9/4'] -> 9/4 / (3/2 * (1/2 - 1/4 / 4/7))
[41796] ['1/2', '1/4', '3/2', '4/9', '4/9'] -> 3/2 * 4/9 / (1/4 - 1/2 * 4/9)
[41800] ['1/2', '1/4', '3/2', '4/9', '5/6'] -> 5/6 / 1/2 / (4/9 - 1/4 * 3/2)
[41803] ['1/2', '1/4', '3/2', '4/9', '5/9'] -> 5/9 / 1/2 / (4/9 / 3/2 - 1/4)
[41808] ['1/2', '1/4', '3/2', '4/9', '7/4'] -> (1/4 + 7/4) / (3/2 * (1/2 - 4/9))
[41810] ['1/2', '1/4', '3/2', '4/9', '7/6'] -> (1/2 + 7/6) / (4/9 - 1/4 * 3/2)
[41827] ['1/2', '1/4', '3/2', '5/2', '5/8'] -> 3/2 * 5/2 / (1/2 - 1/4) / 5/8
[41828] ['1/2', '1/4', '3/2', '5/2', '5/9'] -> 5/2 / 1/2 / 1/4 / 3/2 / 5/9
[41832] ['1/2', '1/4', '3/2', '5/2', '7/3'] -> 5/2 / 1/2 / 1/4 / (7/3 - 3/2)
[41833] ['1/2', '1/4', '3/2', '5/2', '7/4'] -> 5/2 / (1/4 * 7/4 - 1/2 / 3/2)
[41837] ['1/2', '1/4', '3/2', '5/2', '7/9'] -> 5/2 / 1/4 / 3/2 / (7/9 - 1/2)
[41839] ['1/2', '1/4', '3/2', '5/2', '8/5'] -> 3/2 * 5/2 / (1/2 - 1/4) * 8/5
[41848] ['1/2', '1/4', '3/2', '5/3', '5/4'] -> 3/2 / (1/2 / 5/3 - 1/4) / 5/4
[41857] ['1/2', '1/4', '3/2', '5/3', '7/4'] -> (1/4 + 7/4) / 1/2 / (5/3 - 3/2)
[41860] ['1/2', '1/4', '3/2', '5/3', '7/8'] -> (1/2 + 7/8 / 1/4) / (5/3 - 3/2)
[41861] ['1/2', '1/4', '3/2', '5/3', '7/9'] -> (3/2 / 1/2 + 5/3) / 1/4 / 7/9
[41869] ['1/2', '1/4', '3/2', '5/3', '9/7'] -> (3/2 / 1/2 + 5/3) / 1/4 * 9/7
[41875] ['1/2', '1/4', '3/2', '5/4', '5/9'] -> 3/2 / 5/4 / (1/2 - 1/4 / 5/9)
[41890] ['1/2', '1/4', '3/2', '5/4', '9/4'] -> (3/2 + 9/4) / 1/2 / 1/4 / 5/4
[41893] ['1/2', '1/4', '3/2', '5/4', '9/8'] -> 5/4 / (1/2 / 3/2 - 1/4 * 9/8)
[41898] ['1/2', '1/4', '3/2', '5/6', '6/5'] -> 6/5 / (1/2 - 1/4 * 3/2 / 5/6)
[41899] ['1/2', '1/4', '3/2', '5/6', '6/7'] -> 6/7 / (1/4 - 1/2 / (3/2 + 5/6))
[41910] ['1/2', '1/4', '3/2', '5/6', '8/9'] -> (3/2 + 5/6) / 1/4 / (8/9 - 1/2)
[41914] ['1/2', '1/4', '3/2', '5/6', '9/7'] -> (3/2 + 5/6) / 1/2 / 1/4 * 9/7
[41921] ['1/2', '1/4', '3/2', '5/7', '7/2'] -> (3/2 + 5/7 - 1/2) / 1/4 * 7/2
[41923] ['1/2', '1/4', '3/2', '5/7', '7/4'] -> 3/2 / (1/2 + 1/4 - 5/7) / 7/4
[41925] ['1/2', '1/4', '3/2', '5/7', '7/6'] -> 3/2 / (5/7 - 1/2) / 1/4 / 7/6
[41930] ['1/2', '1/4', '3/2', '5/7', '8/7'] -> 8/7 / (5/7 - 1/4 / 3/2 - 1/2)
[41948] ['1/2', '1/4', '3/2', '5/8', '8/3'] -> (1/2 + (3/2 + 5/8) / 1/4) * 8/3
[41964] ['1/2', '1/4', '3/2', '5/9', '7/6'] -> 7/6 / (1/4 * (1/2 * 3/2 - 5/9))
[41966] ['1/2', '1/4', '3/2', '5/9', '7/9'] -> 7/9 / (1/4 * (1/2 - 5/9 / 3/2))
[41972] ['1/2', '1/4', '3/2', '5/9', '9/4'] -> 3/2 / (1/2 * 5/9 - 1/4) / 9/4
[41973] ['1/2', '1/4', '3/2', '5/9', '9/5'] -> 9/5 / (3/2 * (1/2 - 1/4 / 5/9))
[41975] ['1/2', '1/4', '3/2', '5/9', '9/8'] -> 3/2 / (5/9 - 1/4 / 1/2) / 9/8
[41985] ['1/2', '1/4', '3/2', '6/5', '8/3'] -> 3/2 / (1/2 / 6/5 - 1/4) * 8/3
[41997] ['1/2', '1/4', '3/2', '6/7', '7/4'] -> (3/2 / 1/4 + 6/7) / 1/2 * 7/4
[42016] ['1/2', '1/4', '3/2', '7/2', '7/8'] -> 3/2 * 7/2 / (1/2 - 1/4) / 7/8
[42017] ['1/2', '1/4', '3/2', '7/2', '7/9'] -> 7/2 / 1/2 / 1/4 / 3/2 / 7/9
[42019] ['1/2', '1/4', '3/2', '7/2', '8/5'] -> (3/2 + 7/2 / 1/4 - 1/2) * 8/5
[42020] ['1/2', '1/4', '3/2', '7/2', '8/7'] -> 3/2 * 7/2 / (1/2 - 1/4) * 8/7
[42021] ['1/2', '1/4', '3/2', '7/2', '8/9'] -> 7/2 / 1/4 / 3/2 / (8/9 - 1/2)
[42025] ['1/2', '1/4', '3/2', '7/2', '9/7'] -> 7/2 / 1/2 / 1/4 / 3/2 * 9/7
[42026] ['1/2', '1/4', '3/2', '7/2', '9/8'] -> 3/2 * 7/2 / (1/2 - 1/4 * 9/8)
[42027] ['1/2', '1/4', '3/2', '7/3', '7/3'] -> (3/2 + 7/3 / 1/4) / 1/2 + 7/3
[42028] ['1/2', '1/4', '3/2', '7/3', '7/4'] -> 3/2 / (1/4 - 1/2 / 7/3) / 7/4
[42035] ['1/2', '1/4', '3/2', '7/3', '8/7'] -> 8/7 / (1/2 / 7/3 - 1/4 / 3/2)
[42036] ['1/2', '1/4', '3/2', '7/3', '8/9'] -> (3/2 / 1/2 + 7/3) / 1/4 / 8/9
[42039] ['1/2', '1/4', '3/2', '7/3', '9/5'] -> (3/2 + 7/3 - 1/2) / 1/4 * 9/5
[42041] ['1/2', '1/4', '3/2', '7/3', '9/8'] -> (3/2 / 1/2 + 7/3) / 1/4 * 9/8
[42044] ['1/2', '1/4', '3/2', '7/4', '7/6'] -> (1/2 + 7/4) / 1/4 * (3/2 + 7/6)
[42047] ['1/2', '1/4', '3/2', '7/4', '8/3'] -> (1/2 + 3/2 + 7/4 / 1/4) * 8/3
[42048] ['1/2', '1/4', '3/2', '7/4', '8/5'] -> (1/2 + 3/2 + 7/4) / 1/4 * 8/5
[42052] ['1/2', '1/4', '3/2', '7/4', '9/4'] -> 9/4 / 3/2 / (1/2 - 1/4 * 7/4)
[42054] ['1/2', '1/4', '3/2', '7/4', '9/7'] -> 9/7 / (3/2 * (1/2 / 7/4 - 1/4))
[42055] ['1/2', '1/4', '3/2', '7/4', '9/8'] -> (1/2 + 7/4) / 1/4 / (3/2 - 9/8)
[42061] ['1/2', '1/4', '3/2', '7/5', '8/5'] -> 8/5 / (7/5 - 1/2 / 1/4 / 3/2)
[42075] ['1/2', '1/4', '3/2', '7/6', '8/9'] -> (3/2 + 7/6) / 1/2 / 1/4 / 8/9
[42077] ['1/2', '1/4', '3/2', '7/6', '9/4'] -> (3/2 + 7/6) / (1/2 - 1/4) * 9/4
[42079] ['1/2', '1/4', '3/2', '7/6', '9/7'] -> 9/7 / (1/2 / 7/6 - 1/4 * 3/2)
[42080] ['1/2', '1/4', '3/2', '7/6', '9/8'] -> (3/2 + 7/6) / 1/2 / 1/4 * 9/8
[42081] ['1/2', '1/4', '3/2', '7/8', '7/8'] -> 3/2 / (1/2 - 1/4 * (7/8 + 7/8))
[42083] ['1/2', '1/4', '3/2', '7/8', '8/3'] -> ((3/2 + 7/8) / 1/4 - 1/2) * 8/3
[42085] ['1/2', '1/4', '3/2', '7/8', '8/7'] -> 8/7 / (1/2 / 3/2 - 1/4 / 7/8)
[42091] ['1/2', '1/4', '3/2', '7/8', '9/8'] -> (3/2 + 9/8) / (1/2 * 1/4 * 7/8)
[42098] ['1/2', '1/4', '3/2', '7/9', '9/4'] -> 3/2 / (7/9 - 1/2 - 1/4) / 9/4
[42109] ['1/2', '1/4', '3/2', '8/3', '9/7'] -> (1/2 + 3/2 + 8/3) / 1/4 * 9/7
[42114] ['1/2', '1/4', '3/2', '8/5', '9/2'] -> 9/2 / (3/2 / 8/5 - 1/2 - 1/4)
[42115] ['1/2', '1/4', '3/2', '8/5', '9/4'] -> 9/4 / (3/2 * (1/2 / 8/5 - 1/4))
[42119] ['1/2', '1/4', '3/2', '8/7', '8/7'] -> 8/7 / (1/2 / 3/2 - 1/4 * 8/7)
[42121] ['1/2', '1/4', '3/2', '8/7', '9/2'] -> 3/2 / (1/2 - 1/4 / 8/7) * 9/2
[42124] ['1/2', '1/4', '3/2', '8/7', '9/7'] -> 9/7 / (1/2 * (3/2 - 1/4 - 8/7))
[42134] ['1/2', '1/4', '3/2', '9/2', '9/5'] -> (1/2 + 9/2) / 1/4 / 3/2 * 9/5
[42138] ['1/2', '1/4', '3/2', '9/4', '9/5'] -> 3/2 / 9/4 / (1/2 / 9/5 - 1/4)
[42149] ['1/2', '1/4', '3/4', '3/4', '3/7'] -> 1/2 / (1/4 / 3/7 - 3/4 * 3/4)
[42152] ['1/2', '1/4', '3/4', '3/4', '4/5'] -> 3/4 / (3/4 - 1/2 / 4/5) / 1/4
[42161] ['1/2', '1/4', '3/4', '3/4', '5/9'] -> (1/4 + 3/4) / (5/9 - 1/2) / 3/4
[42162] ['1/2', '1/4', '3/4', '3/4', '6/5'] -> 3/4 / (3/4 / 6/5 - 1/2) / 1/4
[42170] ['1/2', '1/4', '3/4', '3/4', '7/9'] -> 1/4 / (7/9 - 3/4) / 1/2 / 3/4
[42182] ['1/2', '1/4', '3/4', '3/5', '3/8'] -> 3/4 / (1/2 - 1/4 / 3/5) / 3/8
[42183] ['1/2', '1/4', '3/4', '3/5', '4/3'] -> 4/3 / (1/4 / 3/4 / 3/5 - 1/2)
[42192] ['1/2', '1/4', '3/4', '3/5', '5/8'] -> 3/4 / (1/2 * 3/5 - 1/4) / 5/8
[42193] ['1/2', '1/4', '3/4', '3/5', '5/9'] -> 1/2 / (3/4 - 3/5) / 1/4 / 5/9
[42198] ['1/2', '1/4', '3/4', '3/5', '7/4'] -> (1/4 + 7/4) / (1/2 / 3/5 - 3/4)
[42203] ['1/2', '1/4', '3/4', '3/5', '8/3'] -> 3/4 / (1/2 - 1/4 / 3/5) * 8/3
[42212] ['1/2', '1/4', '3/4', '3/7', '3/7'] -> 3/7 / 1/4 / (3/7 / 3/4 - 1/2)
[42217] ['1/2', '1/4', '3/4', '3/7', '4/9'] -> (3/4 + 1/4 / 3/7) / (1/2 - 4/9)
[42218] ['1/2', '1/4', '3/4', '3/7', '5/2'] -> 5/2 / 1/4 / (1/2 / 3/7 - 3/4)
[42220] ['1/2', '1/4', '3/4', '3/7', '5/4'] -> (3/4 + 5/4) / (1/4 / 3/7 - 1/2)
[42224] ['1/2', '1/4', '3/4', '3/7', '5/9'] -> (3/4 + 1/4 / 3/7) / (5/9 - 1/2)
[42232] ['1/2', '1/4', '3/4', '3/7', '7/8'] -> 3/4 / (1/4 - 1/2 * 3/7) / 7/8
[42244] ['1/2', '1/4', '3/4', '3/8', '4/3'] -> 3/8 / 1/4 / (3/4 / 4/3 - 1/2)
[42249] ['1/2', '1/4', '3/4', '3/8', '5/3'] -> 3/4 / (1/2 - 1/4 * 5/3) / 3/8
[42270] ['1/2', '1/4', '3/4', '3/8', '9/5'] -> (1/2 + 3/4) / 1/4 / 3/8 * 9/5
[42279] ['1/2', '1/4', '3/4', '4/3', '5/4'] -> (1/4 + 5/4) / (3/4 / 4/3 - 1/2)
