[241979] ['1/3', '1/4', '5/9', '6/7', '6/7'] -> 6/7 / (1/4 * (5/9 * 6/7 - 1/3))
[274382] ['1/3', '1/7', '2/5', '5/7', '5/9'] -> (1/3 + 5/7 / 1/7) / 2/5 / 5/9
[274398] ['1/3', '1/7', '2/5', '5/7', '9/5'] -> (1/3 + 5/7 / 1/7) / 2/5 * 9/5
[274404] ['1/3', '1/7', '2/5', '5/8', '6/7'] -> 6/7 / (1/3 * (2/5 * 5/8 - 1/7))
[274417] ['1/3', '1/7', '2/5', '5/8', '9/4'] -> 5/8 / (1/7 / 2/5 - 1/3) - 9/4
[274419] ['1/3', '1/7', '2/5', '5/8', '9/7'] -> 9/7 / (1/3 * (2/5 - 1/7) * 5/8)
[274432] ['1/3', '1/7', '2/5', '5/9', '8/5'] -> 1/3 / (5/9 - 2/5) / 1/7 * 8/5
[274436] ['1/3', '1/7', '2/5', '5/9', '9/4'] -> 1/3 / (5/9 - 1/7 - 2/5) - 9/4
[274444] ['1/3', '1/7', '2/5', '6/5', '7/4'] -> 6/5 / (1/7 / 1/3 - 2/5) / 7/4
[274445] ['1/3', '1/7', '2/5', '6/5', '7/5'] -> (2/5 + 6/5) / 1/3 / 1/7 / 7/5
[274446] ['1/3', '1/7', '2/5', '6/5', '7/6'] -> (2/5 + 6/5 / 1/3) / 1/7 / 7/6
[274448] ['1/3', '1/7', '2/5', '6/5', '7/9'] -> (6/5 / 2/5 - 1/3) / 1/7 / 7/9
[274453] ['1/3', '1/7', '2/5', '6/5', '9/2'] -> (1/3 / 1/7 + 6/5 / 2/5) * 9/2
[274456] ['1/3', '1/7', '2/5', '6/5', '9/7'] -> (6/5 / 2/5 - 1/3) / 1/7 * 9/7
[274459] ['1/3', '1/7', '2/5', '6/7', '7/2'] -> (1/7 + 6/7 / 2/5) / 1/3 * 7/2
[274489] ['1/3', '1/7', '2/5', '7/2', '9/7'] -> 9/7 / (1/7 / (7/2 - 1/3 / 2/5))
[274493] ['1/3', '1/7', '2/5', '7/3', '7/5'] -> (7/3 / 1/3 - 1/7) / 2/5 * 7/5
[274498] ['1/3', '1/7', '2/5', '7/3', '8/5'] -> 8/5 / ((1/7 / 1/3 - 2/5) * 7/3)
[274522] ['1/3', '1/7', '2/5', '7/5', '7/8'] -> (7/5 - 2/5) / 1/3 / 1/7 / 7/8
[274531] ['1/3', '1/7', '2/5', '7/5', '9/7'] -> 9/7 / (1/7 * 2/5 / (7/5 - 1/3))
[274536] ['1/3', '1/7', '2/5', '7/6', '8/3'] -> (1/3 / 2/5 + 7/6 / 1/7) * 8/3
[274541] ['1/3', '1/7', '2/5', '7/6', '9/4'] -> (1/3 + 7/6) / 1/7 / 2/5 - 9/4
[274553] ['1/3', '1/7', '2/5', '7/8', '9/5'] -> 9/5 / (1/3 * (2/5 - 1/7) * 7/8)
[274566] ['1/3', '1/7', '2/5', '8/3', '8/3'] -> (1/3 / 1/7 + 8/3 / 2/5) * 8/3
[274570] ['1/3', '1/7', '2/5', '8/3', '9/2'] -> 1/3 / 2/5 + 8/3 / 1/7 + 9/2
[274572] ['1/3', '1/7', '2/5', '8/3', '9/5'] -> 9/5 / (1/7 * (2/5 + 1/3 / 8/3))
[274581] ['1/3', '1/7', '2/5', '8/5', '9/7'] -> 9/7 / (1/3 * (2/5 - 1/7) / 8/5)
[274583] ['1/3', '1/7', '2/5', '8/7', '8/7'] -> 8/7 / ((1/3 + 1/7) / 2/5 - 8/7)
[274587] ['1/3', '1/7', '2/5', '8/7', '9/5'] -> 8/7 / (2/5 - 1/7) / 1/3 * 9/5
[274597] ['1/3', '1/7', '2/5', '9/2', '9/4'] -> 1/3 * 9/2 / 1/7 / 2/5 - 9/4
[274601] ['1/3', '1/7', '2/5', '9/4', '9/4'] -> 9/4 / (2/5 - 1/7) / 1/3 - 9/4
[274603] ['1/3', '1/7', '2/5', '9/4', '9/7'] -> 9/7 / ((1/7 / 2/5 - 1/3) * 9/4)
[274605] ['1/3', '1/7', '2/5', '9/5', '9/5'] -> (1/3 + 2/5 + 9/5 / 1/7) * 9/5
[274616] ['1/3', '1/7', '2/7', '2/7', '3/7'] -> (2/7 / 1/7 + 2/7) / (3/7 - 1/3)
[274617] ['1/3', '1/7', '2/7', '2/7', '3/8'] -> (1/7 + 2/7) / (1/3 - 2/7) / 3/8
[274622] ['1/3', '1/7', '2/7', '2/7', '5/2'] -> (2/7 + 2/7) / (1/7 * 5/2 - 1/3)
[274624] ['1/3', '1/7', '2/7', '2/7', '5/4'] -> 2/7 / 1/7 / (5/4 - 1/3 / 2/7)
[274626] ['1/3', '1/7', '2/7', '2/7', '5/7'] -> (1/7 + 2/7 + 5/7) / (1/3 - 2/7)
[274632] ['1/3', '1/7', '2/7', '2/7', '7/3'] -> 7/3 / 1/3 / 2/7 - 1/7 / 2/7
[274633] ['1/3', '1/7', '2/7', '2/7', '7/4'] -> 2/7 / (1/3 - 2/7) / 1/7 / 7/4
[274635] ['1/3', '1/7', '2/7', '2/7', '7/6'] -> 7/6 / (1/3 - 2/7) - 1/7 / 2/7
[274638] ['1/3', '1/7', '2/7', '2/7', '8/3'] -> (1/7 + 2/7) / (1/3 - 2/7) * 8/3
[274647] ['1/3', '1/7', '2/7', '2/9', '2/9'] -> (2/7 / 1/7 - 2/9) / 1/3 / 2/9
[274649] ['1/3', '1/7', '2/7', '2/9', '3/4'] -> 2/7 / (1/3 - 2/9) / 1/7 / 3/4
[274651] ['1/3', '1/7', '2/7', '2/9', '3/7'] -> (1/3 + 3/7) / ((2/7 - 1/7) * 2/9)
[274652] ['1/3', '1/7', '2/7', '2/9', '3/8'] -> 2/7 / (1/7 + 2/9 - 1/3) / 3/8
[274655] ['1/3', '1/7', '2/7', '2/9', '4/7'] -> 4/7 / (1/7 / 2/9 - 1/3 - 2/7)
[274656] ['1/3', '1/7', '2/7', '2/9', '4/9'] -> (2/7 + 2/9) / 1/3 / 1/7 / 4/9
[274659] ['1/3', '1/7', '2/7', '2/9', '5/4'] -> 5/4 / (1/3 - 1/7 / (2/7 + 2/9))
[274667] ['1/3', '1/7', '2/7', '2/9', '7/3'] -> 2/7 / 1/7 / 2/9 * (1/3 + 7/3)
[274678] ['1/3', '1/7', '2/7', '2/9', '9/4'] -> (2/7 + 2/9) / 1/3 / 1/7 * 9/4
[274681] ['1/3', '1/7', '2/7', '2/9', '9/8'] -> 2/7 / 1/3 / 1/7 / 2/9 / 9/8
[274682] ['1/3', '1/7', '2/7', '3/2', '3/2'] -> (3/2 - 2/7) / 1/3 / 1/7 - 3/2
[274706] ['1/3', '1/7', '2/7', '3/2', '7/9'] -> (1/3 / 2/7 + 3/2) / 1/7 / 7/9
[274714] ['1/3', '1/7', '2/7', '3/2', '9/7'] -> (1/3 / 2/7 + 3/2) / 1/7 * 9/7
[274720] ['1/3', '1/7', '2/7', '3/4', '4/3'] -> 4/3 / (1/7 / 2/7 - 1/3 / 3/4)
[274742] ['1/3', '1/7', '2/7', '3/4', '8/7'] -> 8/7 / (1/7 / 1/3 - 2/7 / 3/4)
[274745] ['1/3', '1/7', '2/7', '3/4', '9/4'] -> (2/7 + 3/4) / 1/3 / 1/7 + 9/4
[274752] ['1/3', '1/7', '2/7', '3/5', '4/3'] -> 4/3 / (1/3 / 3/5 - 1/7 / 2/7)
[274772] ['1/3', '1/7', '2/7', '3/5', '8/3'] -> 8/3 / (1/3 * (2/7 / 3/5 - 1/7))
[274774] ['1/3', '1/7', '2/7', '3/5', '8/7'] -> 8/7 / (2/7 / 3/5 - 1/7 / 1/3)
[274785] ['1/3', '1/7', '2/7', '3/7', '4/7'] -> 4/7 / 1/3 / (1/7 / 2/7 - 3/7)
[274792] ['1/3', '1/7', '2/7', '3/7', '5/8'] -> (2/7 + 3/7) / 1/3 / 1/7 / 5/8
[274795] ['1/3', '1/7', '2/7', '3/7', '6/7'] -> (2/7 + 6/7) / (1/3 + 1/7 - 3/7)
[274796] ['1/3', '1/7', '2/7', '3/7', '7/2'] -> 7/2 / 1/7 - 1/3 * 3/7 / 2/7
[274797] ['1/3', '1/7', '2/7', '3/7', '7/3'] -> (7/3 / 1/7 - 1/3) / (2/7 / 3/7)
[274801] ['1/3', '1/7', '2/7', '3/7', '7/8'] -> 2/7 / (3/7 - 1/3) / 1/7 / 7/8
[274802] ['1/3', '1/7', '2/7', '3/7', '7/9'] -> (1/3 + 3/7) / 1/7 / 2/7 / 7/9
[274804] ['1/3', '1/7', '2/7', '3/7', '8/5'] -> (2/7 + 3/7) / 1/3 / 1/7 * 8/5
[274825] ['1/3', '1/7', '2/7', '3/8', '6/7'] -> 6/7 / ((1/7 + 2/7 - 1/3) * 3/8)
[274826] ['1/3', '1/7', '2/7', '3/8', '7/2'] -> 7/2 / (1/3 - 1/7 * 3/8 / 2/7)
[274827] ['1/3', '1/7', '2/7', '3/8', '7/3'] -> (1/7 + 2/7) / (3/8 - 1/3) * 7/3
[274833] ['1/3', '1/7', '2/7', '3/8', '8/3'] -> 8/3 / (1/3 * 2/7 / 3/8 - 1/7)
[274835] ['1/3', '1/7', '2/7', '3/8', '8/7'] -> 8/7 / ((2/7 - 1/7) / 3/8 - 1/3)
[274842] ['1/3', '1/7', '2/7', '4/3', '4/3'] -> 4/3 / (1/7 / 2/7 - 1/3 * 4/3)
[274843] ['1/3', '1/7', '2/7', '4/3', '4/5'] -> (2/7 + 4/3 / 1/3) / 1/7 * 4/5
[274848] ['1/3', '1/7', '2/7', '4/3', '5/4'] -> (2/7 + 4/3 / 1/3) / 1/7 / 5/4
[274866] ['1/3', '1/7', '2/7', '4/3', '9/2'] -> (1/3 + 4/3 - 1/7) / 2/7 * 9/2
[274871] ['1/3', '1/7', '2/7', '4/5', '4/5'] -> 4/5 / (1/3 + 1/7 / 2/7 - 4/5)
[274872] ['1/3', '1/7', '2/7', '4/5', '4/7'] -> 4/7 / (1/7 - 1/3 * 2/7 / 4/5)
[274881] ['1/3', '1/7', '2/7', '4/5', '6/5'] -> (2/7 + 4/5) / 1/3 / 1/7 + 6/5
[274882] ['1/3', '1/7', '2/7', '4/5', '6/7'] -> 6/7 / (1/3 * (2/7 - 1/7 / 4/5))
[274906] ['1/3', '1/7', '2/7', '4/7', '5/8'] -> (1/7 + 4/7) / (1/3 - 2/7) / 5/8
[274909] ['1/3', '1/7', '2/7', '4/7', '6/7'] -> (2/7 + 6/7) / (1/3 * 4/7 - 1/7)
[274910] ['1/3', '1/7', '2/7', '4/7', '7/2'] -> 4/7 / (1/3 - 2/7) / 1/7 / 7/2
[274911] ['1/3', '1/7', '2/7', '4/7', '7/3'] -> (7/3 / 1/3 - 1/7) / (4/7 - 2/7)
[274912] ['1/3', '1/7', '2/7', '4/7', '7/4'] -> 4/7 / 1/3 / 1/7 / 2/7 / 7/4
[274948] ['1/3', '1/7', '2/7', '4/9', '9/4'] -> 2/7 / (1/3 * 4/9 - 1/7) / 9/4
[274953] ['1/3', '1/7', '2/7', '5/2', '5/3'] -> (1/3 / 2/7 + 5/2) / 1/7 - 5/3
[274954] ['1/3', '1/7', '2/7', '5/2', '5/4'] -> 2/7 / (1/7 - 1/3 / 5/2) / 5/4
[274963] ['1/3', '1/7', '2/7', '5/2', '7/4'] -> (5/2 / 1/3 - 1/7) / 2/7 - 7/4
[274967] ['1/3', '1/7', '2/7', '5/2', '7/9'] -> (1/3 / 2/7 + 5/2 / 1/7) / 7/9
[274968] ['1/3', '1/7', '2/7', '5/2', '8/3'] -> (1/7 / 2/7 + 5/2) / 1/3 * 8/3
[274970] ['1/3', '1/7', '2/7', '5/2', '8/7'] -> 8/7 / (2/7 * (5/2 - 1/3 / 1/7))
[274972] ['1/3', '1/7', '2/7', '5/2', '9/2'] -> (1/3 + 2/7 * 5/2 / 1/7) * 9/2
[274975] ['1/3', '1/7', '2/7', '5/2', '9/7'] -> (1/3 / 2/7 + 5/2 / 1/7) * 9/7
[274982] ['1/3', '1/7', '2/7', '5/3', '5/9'] -> ((2/7 + 5/3) / 1/7 - 1/3) / 5/9
[274993] ['1/3', '1/7', '2/7', '5/3', '8/5'] -> 8/5 / 1/3 / (2/7 - 1/7 / 5/3)
[274994] ['1/3', '1/7', '2/7', '5/3', '8/7'] -> 8/7 / (2/7 * 5/3 - 1/7 / 1/3)
[274998] ['1/3', '1/7', '2/7', '5/3', '9/5'] -> ((2/7 + 5/3) / 1/7 - 1/3) * 9/5
[275026] ['1/3', '1/7', '2/7', '5/6', '5/8'] -> 1/7 / (2/7 / 5/6 - 1/3) / 5/8
[275041] ['1/3', '1/7', '2/7', '5/6', '9/2'] -> (2/7 + 5/6 / 1/3) / 1/7 + 9/2
[275056] ['1/3', '1/7', '2/7', '5/7', '7/8'] -> (2/7 + 5/7) / 1/3 / 1/7 / 7/8
[275057] ['1/3', '1/7', '2/7', '5/7', '7/9'] -> (1/3 + 5/7 / 1/7) / 2/7 / 7/9
[275063] ['1/3', '1/7', '2/7', '5/7', '9/4'] -> (1/3 / 1/7 + 5/7) / 2/7 * 9/4
[275095] ['1/3', '1/7', '2/7', '5/9', '7/8'] -> 1/3 / (2/7 * 5/9 - 1/7) / 7/8
[275101] ['1/3', '1/7', '2/7', '5/9', '9/2'] -> (5/9 / 1/3 - 1/7) / 2/7 * 9/2
[275115] ['1/3', '1/7', '2/7', '6/5', '8/3'] -> 8/3 / ((1/3 + 1/7) / 6/5 - 2/7)
[275117] ['1/3', '1/7', '2/7', '6/5', '8/7'] -> 8/7 / (1/7 + 2/7 / 6/5 - 1/3)
[275126] ['1/3', '1/7', '2/7', '6/7', '7/3'] -> (1/7 + 7/3) / (1/3 / 6/7 - 2/7)
[275128] ['1/3', '1/7', '2/7', '6/7', '7/5'] -> (6/7 / 1/7 - 2/7) / 1/3 * 7/5
[275130] ['1/3', '1/7', '2/7', '6/7', '7/8'] -> (1/7 + 6/7) / (1/3 - 2/7) / 7/8
[275131] ['1/3', '1/7', '2/7', '6/7', '7/9'] -> (6/7 / 2/7 - 1/3) / 1/7 / 7/9
[275135] ['1/3', '1/7', '2/7', '6/7', '8/9'] -> (1/3 + 6/7 / 1/7 / 2/7) / 8/9
[275139] ['1/3', '1/7', '2/7', '6/7', '9/7'] -> (6/7 / 2/7 - 1/3) / 1/7 * 9/7
[275140] ['1/3', '1/7', '2/7', '6/7', '9/8'] -> (1/3 + 6/7 / 1/7 / 2/7) * 9/8
[275148] ['1/3', '1/7', '2/7', '7/2', '8/3'] -> (7/2 - 1/7 / 2/7) / 1/3 * 8/3
[275157] ['1/3', '1/7', '2/7', '7/3', '7/3'] -> (7/3 / 1/7 - 1/3) / 2/7 / 7/3
[275158] ['1/3', '1/7', '2/7', '7/3', '7/4'] -> ((7/3 - 1/3) / 1/7 - 2/7) * 7/4
[275165] ['1/3', '1/7', '2/7', '7/3', '8/7'] -> 8/7 / (1/7 * (2/7 * 7/3 - 1/3))
[275207] ['1/3', '1/7', '2/7', '7/6', '9/4'] -> (7/6 / 2/7 - 1/3) / 1/7 - 9/4
[275211] ['1/3', '1/7', '2/7', '7/8', '7/8'] -> 1/7 / (1/3 - 2/7 / 7/8) / 7/8
[275225] ['1/3', '1/7', '2/7', '7/9', '8/7'] -> 8/7 / (1/7 * 7/9 / 1/3 - 2/7)
[275236] ['1/3', '1/7', '2/7', '8/3', '9/2'] -> (1/7 + 8/3 / 1/3) / 2/7 - 9/2
[275237] ['1/3', '1/7', '2/7', '8/3', '9/4'] -> (8/3 / 1/3 - 2/7) / 1/7 / 9/4
[275250] ['1/3', '1/7', '2/7', '8/7', '8/9'] -> (1/7 + 8/7) / (1/3 - 2/7) * 8/9
[275254] ['1/3', '1/7', '2/7', '8/7', '9/7'] -> 9/7 / 1/3 / (2/7 - 1/7 / 8/7)
[275255] ['1/3', '1/7', '2/7', '8/7', '9/8'] -> (1/7 + 8/7) / (1/3 - 2/7) / 9/8
[275270] ['1/3', '1/7', '2/7', '9/4', '9/8'] -> (1/7 + 9/4) / 1/3 / 2/7 - 9/8
[275277] ['1/3', '1/7', '2/9', '2/9', '2/9'] -> (2/9 / 1/7 + 2/9) / 1/3 / 2/9
[275283] ['1/3', '1/7', '2/9', '2/9', '4/3'] -> 4/3 / (2/9 / 1/7 - 1/3 / 2/9)
[275292] ['1/3', '1/7', '2/9', '2/9', '5/8'] -> 2/9 / 1/7 / 2/9 / (5/8 - 1/3)
[275301] ['1/3', '1/7', '2/9', '2/9', '7/8'] -> 2/9 / 1/3 / 1/7 / 2/9 / 7/8
[275303] ['1/3', '1/7', '2/9', '2/9', '8/3'] -> 8/3 / 1/7 / (1/3 + 2/9 + 2/9)
[275307] ['1/3', '1/7', '2/9', '2/9', '9/2'] -> (2/9 / 1/7 + 2/9) / 1/3 * 9/2
[275320] ['1/3', '1/7', '2/9', '3/2', '4/9'] -> 4/9 / (1/3 * (2/9 / 1/7 - 3/2))
[275332] ['1/3', '1/7', '2/9', '3/2', '7/4'] -> 1/3 / (2/9 - 1/7 * 3/2) / 7/4
[275335] ['1/3', '1/7', '2/9', '3/2', '7/8'] -> (1/3 / 2/9 + 3/2) / 1/7 / 7/8
[275340] ['1/3', '1/7', '2/9', '3/2', '8/9'] -> 8/9 / (1/7 * 2/9 * (3/2 - 1/3))
[275362] ['1/3', '1/7', '2/9', '3/4', '6/7'] -> 6/7 / (1/3 * (3/4 - 1/7 / 2/9))
[275378] ['1/3', '1/7', '2/9', '3/4', '9/8'] -> (1/3 + 3/4 / 1/7) / 2/9 - 9/8
[275400] ['1/3', '1/7', '2/9', '3/5', '7/8'] -> 1/3 / (1/7 / 3/5 - 2/9) / 7/8
[275402] ['1/3', '1/7', '2/9', '3/5', '8/3'] -> 8/3 / (1/7 * (2/9 + 1/3 / 3/5))
[275403] ['1/3', '1/7', '2/9', '3/5', '8/5'] -> 8/5 / (1/7 * (1/3 + 2/9 * 3/5))
[275413] ['1/3', '1/7', '2/9', '3/7', '4/3'] -> 4/3 / (2/9 / (1/7 + 3/7) - 1/3)
[275417] ['1/3', '1/7', '2/9', '3/7', '5/2'] -> (1/3 + 3/7) / (2/9 - 1/7) * 5/2
[275420] ['1/3', '1/7', '2/9', '3/7', '5/6'] -> 5/6 / (2/9 - 1/7 / (1/3 + 3/7))
[275422] ['1/3', '1/7', '2/9', '3/7', '5/8'] -> (1/3 + 3/7 / 1/7) / 2/9 / 5/8
[275427] ['1/3', '1/7', '2/9', '3/7', '7/3'] -> (1/3 + 7/3) / (1/7 / 3/7 - 2/9)
[275434] ['1/3', '1/7', '2/9', '3/7', '8/5'] -> (1/3 + 3/7 / 1/7) / 2/9 * 8/5
[275435] ['1/3', '1/7', '2/9', '3/7', '8/7'] -> 8/7 / (2/9 * 3/7 - 1/3 * 1/7)
[275441] ['1/3', '1/7', '2/9', '3/7', '9/8'] -> 3/7 / (1/3 - 2/9) / 1/7 / 9/8
[275459] ['1/3', '1/7', '2/9', '3/8', '7/5'] -> 1/3 / (3/8 - 1/7 - 2/9) / 7/5
[275460] ['1/3', '1/7', '2/9', '3/8', '7/6'] -> 1/3 / 1/7 / 2/9 / 3/8 / 7/6
[275466] ['1/3', '1/7', '2/9', '3/8', '8/9'] -> 8/9 / (1/7 * (2/9 / 3/8 - 1/3))
[275487] ['1/3', '1/7', '2/9', '4/3', '7/4'] -> 4/3 / (1/7 + 2/9 - 1/3) / 7/4
[275490] ['1/3', '1/7', '2/9', '4/3', '7/8'] -> (1/3 + 4/3) / (2/9 - 1/7) / 7/8
[275529] ['1/3', '1/7', '2/9', '4/7', '4/7'] -> 4/7 / (1/3 * (1/7 / 2/9 - 4/7))
[275545] ['1/3', '1/7', '2/9', '4/7', '7/8'] -> 1/3 / (1/7 - 2/9 * 4/7) / 7/8
[275551] ['1/3', '1/7', '2/9', '4/7', '9/2'] -> (1/3 + 4/7 / 1/7) / 2/9 + 9/2
[275565] ['1/3', '1/7', '2/9', '4/9', '6/7'] -> 4/9 / (1/3 - 2/9) / 1/7 * 6/7
[275570] ['1/3', '1/7', '2/9', '4/9', '7/6'] -> 4/9 / (1/3 - 2/9) / 1/7 / 7/6
[275572] ['1/3', '1/7', '2/9', '4/9', '7/9'] -> 2/9 / (1/3 - 1/7 / 4/9) / 7/9
[275573] ['1/3', '1/7', '2/9', '4/9', '8/3'] -> 8/3 / (2/9 - 1/7 * (1/3 + 4/9))
[275580] ['1/3', '1/7', '2/9', '4/9', '9/7'] -> 2/9 / (1/3 - 1/7 / 4/9) * 9/7
[275590] ['1/3', '1/7', '2/9', '5/2', '6/7'] -> (1/3 / 2/9 + 5/2) / 1/7 * 6/7
[275595] ['1/3', '1/7', '2/9', '5/2', '7/6'] -> (1/3 / 2/9 + 5/2) / 1/7 / 7/6
[275601] ['1/3', '1/7', '2/9', '5/2', '8/9'] -> 8/9 / (2/9 * (5/2 - 1/3 / 1/7))
[275619] ['1/3', '1/7', '2/9', '5/3', '7/6'] -> (5/3 - 1/7) / 1/3 / 2/9 * 7/6
[275622] ['1/3', '1/7', '2/9', '5/3', '8/3'] -> 8/3 / (1/7 * (2/9 + 1/3 * 5/3))
[275623] ['1/3', '1/7', '2/9', '5/3', '8/5'] -> 8/5 / (1/7 * (1/3 + 2/9 / 5/3))
[275625] ['1/3', '1/7', '2/9', '5/3', '8/9'] -> 8/9 / (1/3 * (5/3 - 2/9 / 1/7))
[275670] ['1/3', '1/7', '2/9', '5/6', '8/9'] -> 8/9 / (1/7 * 2/9 * (1/3 + 5/6))
[275672] ['1/3', '1/7', '2/9', '5/6', '9/4'] -> 5/6 / (1/7 + 2/9 - 1/3) - 9/4
[275677] ['1/3', '1/7', '2/9', '5/7', '5/8'] -> 1/3 / (2/9 - 1/7 / 5/7) / 5/8
[275682] ['1/3', '1/7', '2/9', '5/7', '7/3'] -> (1/7 + 5/7 / 1/3) / 2/9 * 7/3
[275683] ['1/3', '1/7', '2/9', '5/7', '7/4'] -> (1/3 / 1/7 + 5/7) / 2/9 * 7/4
[275685] ['1/3', '1/7', '2/9', '5/7', '7/6'] -> 1/3 + 5/7 / 1/7 / 2/9 + 7/6
[275689] ['1/3', '1/7', '2/9', '5/7', '8/5'] -> 1/3 / (2/9 - 1/7 / 5/7) * 8/5
[275691] ['1/3', '1/7', '2/9', '5/7', '8/9'] -> 5/7 / (2/9 - 1/7) / 1/3 * 8/9
[275696] ['1/3', '1/7', '2/9', '5/7', '9/8'] -> 5/7 / (2/9 - 1/7) / 1/3 / 9/8
[275700] ['1/3', '1/7', '2/9', '5/8', '6/7'] -> 6/7 / (1/3 * 2/9 * (5/8 - 1/7))
[275701] ['1/3', '1/7', '2/9', '5/8', '7/2'] -> 1/3 / (1/7 - 2/9 * 5/8) / 7/2
[275702] ['1/3', '1/7', '2/9', '5/8', '7/3'] -> 1/7 / (2/9 - 1/3 * 5/8) * 7/3
[275712] ['1/3', '1/7', '2/9', '5/8', '9/2'] -> 2/9 / (5/8 - 1/3) / 1/7 * 9/2
[275719] ['1/3', '1/7', '2/9', '5/9', '6/7'] -> (1/3 + 5/9) / 1/7 / 2/9 * 6/7
[275720] ['1/3', '1/7', '2/9', '5/9', '7/2'] -> (5/9 / 1/3 - 1/7) / 2/9 * 7/2
[275724] ['1/3', '1/7', '2/9', '5/9', '7/6'] -> (1/3 + 5/9) / 1/7 / 2/9 / 7/6
[275725] ['1/3', '1/7', '2/9', '5/9', '7/8'] -> 5/9 / (2/9 - 1/7) / 1/3 / 7/8
[275727] ['1/3', '1/7', '2/9', '5/9', '8/3'] -> 8/3 / (5/9 / 1/3 - 2/9 / 1/7)
[275747] ['1/3', '1/7', '2/9', '6/5', '8/7'] -> 8/7 / (2/9 * (1/3 - 1/7 / 6/5))
[275761] ['1/3', '1/7', '2/9', '6/7', '7/9'] -> (2/9 + 6/7 / 1/7) / 1/3 / 7/9
[275763] ['1/3', '1/7', '2/9', '6/7', '8/5'] -> (1/3 + 6/7) / (2/9 - 1/7) * 8/5
[275768] ['1/3', '1/7', '2/9', '6/7', '9/5'] -> (6/7 - 2/9) / 1/3 / 1/7 * 9/5
[275769] ['1/3', '1/7', '2/9', '6/7', '9/7'] -> (2/9 + 6/7 / 1/7) / 1/3 * 9/7
[275770] ['1/3', '1/7', '2/9', '6/7', '9/8'] -> 6/7 / (1/7 + 2/9 - 1/3) / 9/8
[275775] ['1/3', '1/7', '2/9', '7/2', '7/6'] -> 2/9 / 1/3 + 7/2 / 1/7 - 7/6
[275780] ['1/3', '1/7', '2/9', '7/2', '8/7'] -> 8/7 / (2/9 / 1/3 / 7/2 - 1/7)
[275783] ['1/3', '1/7', '2/9', '7/2', '9/4'] -> (1/3 / 1/7 + 7/2) / 2/9 - 9/4
[275787] ['1/3', '1/7', '2/9', '7/3', '7/3'] -> (7/3 - 1/3 * 1/7) / 2/9 * 7/3
[275789] ['1/3', '1/7', '2/9', '7/3', '7/5'] -> (1/3 + 7/3) / (2/9 - 1/7) / 7/5
[275792] ['1/3', '1/7', '2/9', '7/3', '7/9'] -> (7/3 / 1/3 - 1/7) / 2/9 * 7/9
[275800] ['1/3', '1/7', '2/9', '7/3', '9/7'] -> (7/3 / 1/3 - 1/7) / 2/9 / 9/7
[275805] ['1/3', '1/7', '2/9', '7/4', '7/8'] -> 1/3 / (1/7 - 2/9 / 7/4) / 7/8
[275809] ['1/3', '1/7', '2/9', '7/4', '8/7'] -> 1/3 / (1/7 - 2/9 / 7/4) * 8/7
[275812] ['1/3', '1/7', '2/9', '7/4', '9/4'] -> (1/3 + 7/4) / (2/9 - 1/7) - 9/4
[275816] ['1/3', '1/7', '2/9', '7/5', '7/5'] -> (7/5 - 1/3) / 1/7 / 2/9 / 7/5
[275818] ['1/3', '1/7', '2/9', '7/5', '7/8'] -> 1/3 / (2/9 / 7/5 - 1/7) / 7/8
[275821] ['1/3', '1/7', '2/9', '7/5', '8/5'] -> 1/3 / (2/9 - 1/7 * 7/5) * 8/5
[275822] ['1/3', '1/7', '2/9', '7/5', '8/7'] -> 1/3 / (2/9 / 7/5 - 1/7) * 8/7
[275823] ['1/3', '1/7', '2/9', '7/5', '8/9'] -> 8/9 / (1/3 * (2/9 - 1/7) * 7/5)
[275829] ['1/3', '1/7', '2/9', '7/6', '7/6'] -> (2/9 + 7/6 / 1/7) / 1/3 - 7/6
[275837] ['1/3', '1/7', '2/9', '7/6', '9/4'] -> (7/6 - 1/3) / 1/7 / 2/9 - 9/4
[275839] ['1/3', '1/7', '2/9', '7/6', '9/7'] -> 9/7 / (1/7 / (1/3 / 2/9 + 7/6))
[275842] ['1/3', '1/7', '2/9', '7/8', '7/9'] -> 7/9 / (1/3 * (2/9 - 1/7 * 7/8))
[275847] ['1/3', '1/7', '2/9', '7/8', '9/2'] -> 2/9 / 1/3 / 1/7 / 7/8 * 9/2
[275857] ['1/3', '1/7', '2/9', '7/9', '9/2'] -> (2/9 + 7/9 / 1/7 - 1/3) * 9/2
[275865] ['1/3', '1/7', '2/9', '8/3', '8/9'] -> 8/9 / (1/7 * (2/9 * 8/3 - 1/3))
[275883] ['1/3', '1/7', '2/9', '8/7', '9/5'] -> 8/7 / (2/9 - 1/7) / 1/3 / 9/5
[275885] ['1/3', '1/7', '2/9', '8/7', '9/8'] -> 8/7 / (1/3 - 1/7) / 2/9 / 9/8
[275897] ['1/3', '1/7', '2/9', '9/4', '9/4'] -> (1/3 / 2/9 + 9/4) / 1/7 - 9/4
[275899] ['1/3', '1/7', '2/9', '9/4', '9/7'] -> 9/7 / ((1/3 - 1/7 * 9/4) / 2/9)
[275907] ['1/3', '1/7', '3/2', '3/2', '3/2'] -> (3/2 / 1/7 + 3/2) / 1/3 / 3/2
[275911] ['1/3', '1/7', '3/2', '3/2', '3/8'] -> 3/2 / (3/2 - 1/3) / 1/7 / 3/8
