[221626] ['7/8', '9/8', '9/8', '7/5', '9'] -> (9 / ((9/8 / 9/8) - (7/8 / 7/5)))
[228266] ['8/9', '9/7', '7/5', '3/2', '9'] -> (9 / ((9/7 / 8/9) - (3/2 / 7/5)))
[228267] ['1/9', '1/9', '1/5', '3/8', '2'] -> (((2 / 1/5) - (1/9 / 1/9)) / 3/8)
[228268] ['9/8', '8/7', '7/6', '9/4', '5'] -> (5 / ((9/8 - 9/4) + (8/7 * 7/6)))
[228269] ['4/9', '6/5', '7/4', '7/2', '6'] -> (((7/4 + 6) + (7/2 / 6/5)) / 4/9)
[228270] ['3/8', '7/9', '5/2', '5/2', '8'] -> ((8 - (5/2 / 5/2)) / (3/8 * 7/9))
[228271] ['8/9', '9/7', '7/5', '8/5', '9'] -> (9 / (8/5 - (7/5 / (8/9 * 9/7))))
[228272] ['1/6', '1/3', '3/7', '7/5', '7'] -> ((7/5 / (1/6 / 3/7)) * (7 - 1/3))
[228273] ['1/9', '1/9', '1/5', '2/5', '2'] -> ((2 / (1/5 * 2/5)) - (1/9 / 1/9))
[228274] ['1/5', '1', '4/3', '5/2', '8/3'] -> (((5/2 * 8/3) / (1/5 * 4/3)) - 1)
[228275] ['7/8', '8/7', '7/5', '7/4', '8'] -> (7/5 * (8/7 + (8 / (7/8 / 7/4))))
[228276] ['1/8', '1/3', '2/5', '3/2', '9'] -> (9 / ((1/8 / (2/5 - 1/3)) - 3/2))
[228277] ['3/7', '3/4', '7/9', '4/5', '7'] -> (((7 / 4/5) - 3/4) / (3/7 * 7/9))
[228278] ['1/7', '5/8', '2/3', '1', '9/4'] -> ((9/4 / (1/7 * 2/3)) - (5/8 - 1))
[228279] ['3/8', '7/9', '5/2', '7/2', '8'] -> ((8 + (5/2 - 7/2)) / (3/8 * 7/9))
[228280] ['8/9', '9/7', '7/5', '5/3', '9'] -> ((7/5 * 5/3) * (9 * (8/9 * 9/7)))
[228281] ['1/4', '5/9', '7/4', '7/4', '3'] -> ((1/4 + 7/4) / (7/4 - (5/9 * 3)))
[228282] ['3/7', '3/4', '7/9', '5/6', '7'] -> (7 / ((3/4 * 5/6) - (3/7 * 7/9)))
[228283] ['9/8', '8/7', '7/6', '8/3', '5'] -> (5 / (8/3 - (9/8 + (8/7 * 7/6))))
[228284] ['4/9', '6/5', '9/5', '9/5', '6'] -> ((6/5 * (9/5 + 9/5)) * (6 - 4/9))
[228285] ['1/9', '1/9', '1/5', '3/7', '2'] -> (1/9 + ((1/9 + (2 / 3/7)) / 1/5))
[228286] ['2/5', '4/9', '1/2', '7/6', '6'] -> ((1/2 + 7/6) / (4/9 / (2/5 + 6)))
[228287] ['1/6', '1/3', '3/7', '7/4', '7'] -> ((7 - 7/4) / (1/6 / (1/3 + 3/7)))
[228288] ['1/5', '1', '4/3', '8/3', '7/2'] -> (4/3 + (8/3 * (7/2 + (1 / 1/5))))
[228289] ['1/9', '1/9', '1/5', '4/9', '2'] -> ((1/9 + ((1/9 + 2) / 1/5)) / 4/9)
[228290] ['1/4', '5/9', '7/4', '9/5', '3'] -> (3 * ((5/9 * 9/5) + (7/4 / 1/4)))
[228291] ['4/5', '8/7', '5/3', '2', '9/2'] -> ((8/7 * 5/3) * (9/2 * (4/5 + 2)))
[228292] ['1/6', '1/3', '3/7', '9/5', '7'] -> ((1/3 + (3/7 / 9/5)) / (1/6 / 7))
[228293] ['3/7', '3/4', '7/9', '9/8', '7'] -> ((3/7 * 7) / ((7/9 * 9/8) - 3/4))
[228294] ['7/8', '8/7', '7/5', '7/2', '8'] -> (8/7 + ((7/2 * 8) / (7/8 * 7/5)))
[228295] ['1/4', '5/9', '7/4', '5/2', '3'] -> (5/2 * ((7/4 / (1/4 * 5/9)) - 3))
[228296] ['1/6', '1/3', '3/7', '9/4', '7'] -> ((3/7 / 9/4) * (7 / (1/6 * 1/3)))
[228297] ['1/9', '1/9', '1/5', '5/9', '2'] -> (((1/9 + (5/9 / 1/5)) / 1/9) - 2)
[228298] ['1/8', '1/3', '2/5', '7/2', '9'] -> ((2/5 / (1/3 - 1/8)) * (7/2 + 9))
[228299] ['3/7', '3/4', '7/9', '6/5', '7'] -> (7 / ((3/4 / 6/5) - (3/7 * 7/9)))
[228300] ['3/8', '4/5', '4/5', '8/7', '8'] -> (4/5 + ((8 + (4/5 / 8/7)) / 3/8))
[228301] ['4/9', '6/5', '9/4', '7/2', '6'] -> (6/5 * ((7/2 * 6) - (4/9 * 9/4)))
[228302] ['9/8', '8/7', '6/5', '7/5', '5'] -> (5 / ((7/5 * (8/7 / 6/5)) - 9/8))
[228303] ['1/5', '1', '7/5', '7/5', '5/3'] -> ((7/5 + (1 / 1/5)) / (5/3 - 7/5))
[228304] ['1/7', '5/8', '5/7', '3/4', '1'] -> (1/7 / ((5/8 + 5/7) - (1 / 3/4)))
[228305] ['1/9', '1/9', '1/5', '2/3', '2'] -> ((2 + (2/3 / 1/5)) / (1/9 + 1/9))
[228306] ['1/4', '5/9', '9/5', '9/5', '3'] -> ((9/5 + 9/5) * (3 / (1/4 / 5/9)))
[228307] ['7/8', '8/7', '3/2', '5/3', '8'] -> (8/7 + ((5/3 * 8) / (7/8 / 3/2)))
[228308] ['2/5', '4/9', '1/2', '7/4', '6'] -> (6 / (2/5 * (7/4 - (1/2 / 4/9))))
[228309] ['1/5', '1', '7/5', '7/5', '7/4'] -> (7/5 / ((7/4 / (1/5 + 1)) - 7/5))
[228310] ['8/9', '9/7', '7/5', '7/2', '9'] -> ((8/9 * 7/2) * (9/7 + (9 / 7/5)))
[228311] ['1/8', '1/3', '3/7', '3/5', '9'] -> (9 / (3/5 * (1/3 + (1/8 / 3/7))))
[228312] ['1/6', '1/3', '4/9', '4/7', '7'] -> (4/7 / ((4/9 / (1/3 * 7)) - 1/6))
[228313] ['1/7', '5/8', '5/7', '4/5', '1'] -> ((5/7 + 1) / (4/5 * (1/7 * 5/8)))
[228314] ['3/8', '4/5', '4/5', '9/7', '8'] -> ((8 - (4/5 / 4/5)) / (3/8 / 9/7))
[228315] ['1/9', '1/9', '1/5', '3/4', '2'] -> (2 / (3/4 - (1/9 + (1/9 / 1/5))))
[228316] ['2/5', '4/9', '1/2', '9/4', '6'] -> (6 / ((1/2 / 2/5) - (4/9 * 9/4)))
[228317] ['1/6', '1/3', '4/9', '3/5', '7'] -> (7 / (((1/6 / 4/9) / 3/5) - 1/3))
[228318] ['1/5', '1', '7/5', '7/5', '9/5'] -> (1 + ((9/5 + (7/5 + 7/5)) / 1/5))
[228319] ['1/9', '1/9', '1/5', '7/9', '2'] -> ((7/9 + (1/9 / 1/5)) / (1/9 / 2))
[228320] ['3/8', '4/5', '4/5', '7/5', '8'] -> ((8 + (4/5 + 7/5)) / (4/5 - 3/8))
[228321] ['1/4', '5/9', '9/5', '5/2', '3'] -> ((3 / 9/5) / ((1/4 * 5/2) - 5/9))
[228322] ['7/8', '8/7', '3/2', '9/4', '8'] -> (8 / ((7/8 * 8/7) - (3/2 / 9/4)))
[228323] ['8/9', '9/7', '3/2', '3/2', '9'] -> ((8/9 * 9) / (3/2 - (3/2 / 9/7)))
[228324] ['5/7', '9/8', '9/5', '7/2', '6'] -> ((9/5 * 7/2) * (6 * (5/7 / 9/8)))
[228325] ['1/7', '5/8', '5/7', '7/8', '1'] -> ((1 + (5/7 / 1/7)) / (7/8 - 5/8))
[228326] ['2/5', '4/9', '1/2', '7/3', '6'] -> (6 * ((7/3 / 4/9) - (1/2 / 2/5)))
[228327] ['1/6', '1/3', '4/9', '5/7', '7'] -> (1/3 + (7 * (5/7 + (4/9 / 1/6))))
[228328] ['1/5', '1', '7/5', '7/5', '7/3'] -> ((1/5 + 7/5) / ((1 + 7/5) - 7/3))
[228329] ['1/4', '5/9', '9/5', '3', '9/2'] -> (3 / ((1/4 * 9/2) - (5/9 * 9/5)))
[228330] ['1/5', '1/3', '5/8', '5/6', '2'] -> ((2 / 1/5) / ((5/8 / 5/6) - 1/3))
[228331] ['7/8', '8/7', '8/5', '5/3', '8'] -> ((8/5 * 5/3) * (8 + (7/8 * 8/7)))
[228332] ['4/9', '6/5', '5/2', '7/2', '6'] -> ((7/2 * (6/5 * 5/2)) + (6 / 4/9))
[228333] ['2/5', '4/9', '1/2', '7/2', '6'] -> ((6 / 2/5) + ((1/2 + 7/2) / 4/9))
[228334] ['8/9', '9/7', '3/2', '7/4', '9'] -> ((9/7 + 9) * (7/4 * (8/9 * 3/2)))
[228335] ['1/5', '1', '7/5', '7/5', '8/3'] -> ((7/5 - (1 - 7/5)) / (1/5 / 8/3))
[228336] ['1/7', '5/8', '5/7', '1', '9/8'] -> ((5/7 + 1) / (1/7 * (9/8 - 5/8)))
[228337] ['3/7', '3/4', '7/9', '8/3', '7'] -> (8/3 * ((7 / 3/4) - (3/7 * 7/9)))
[228338] ['9/8', '8/7', '6/5', '9/4', '5'] -> (((9/4 / 5) / (8/7 - 9/8)) - 6/5)
[228339] ['1/8', '1/3', '3/7', '7/5', '9'] -> (9 / (7/5 * (1/8 + (1/3 * 3/7))))
[228340] ['1/5', '1/3', '5/8', '7/8', '2'] -> ((7/8 + (5/8 / 1/5)) / (1/3 / 2))
[228341] ['4/9', '6/5', '7/2', '7/2', '6'] -> ((7/2 / ((7/2 / 6) - 4/9)) - 6/5)
[228342] ['2/5', '4/9', '5/9', '5/9', '6'] -> ((((6 - 4/9) / 2/5) - 5/9) / 5/9)
[228343] ['3/8', '4/5', '5/6', '5/6', '8'] -> (((8 / 4/5) - (5/6 / 5/6)) / 3/8)
[228344] ['1/8', '1/3', '3/7', '3/2', '9'] -> (9 / ((3/7 * (3/2 - 1/3)) - 1/8))
[228345] ['3/7', '3/4', '7/9', '9/2', '7'] -> ((7 * (3/7 / 9/2)) / (7/9 - 3/4))
[228346] ['1/7', '5/8', '5/7', '1', '5/4'] -> ((5/7 + 1) * (5/4 / (1/7 * 5/8)))
[228347] ['1/9', '1/9', '1/5', '7/6', '2'] -> (2 / ((1/9 / (1/5 - 1/9)) - 7/6))
[228348] ['4/5', '8/7', '9/5', '2', '8/3'] -> (2 / ((8/3 / 8/7) - (9/5 / 4/5)))
[228349] ['1/5', '1', '7/5', '3/2', '5/3'] -> (1 + ((7/5 + 5/3) / (1/5 / 3/2)))
[228350] ['7/8', '8/7', '8/5', '9/2', '8'] -> (8/7 + ((9/2 + 8) / (7/8 / 8/5)))
[228351] ['9/8', '8/7', '6/5', '8/3', '5'] -> ((8/7 * 5) * (6/5 + (9/8 * 8/3)))
[228352] ['1/6', '1/3', '4/9', '8/5', '7'] -> (8/5 * (7 + (4/9 / (1/6 * 1/3))))
[228353] ['4/5', '8/7', '9/5', '2', '7/2'] -> ((4/5 + (8/7 * 7/2)) / (2 - 9/5))
[228354] ['1/4', '5/9', '8/3', '8/3', '3'] -> (8/3 * ((8/3 / 1/4) - (5/9 * 3)))
[228355] ['1/5', '1/3', '5/8', '7/6', '2'] -> ((1/3 + 7/6) * (2 / (1/5 * 5/8)))
[228356] ['2/5', '4/9', '5/9', '5/7', '6'] -> ((6 * (4/9 / 5/7)) / (5/9 - 2/5))
[228357] ['1/5', '1', '7/5', '3/2', '9/4'] -> ((7/5 + (1 / 1/5)) * (3/2 + 9/4))
[228358] ['9/8', '8/7', '6/5', '7/2', '5'] -> (5 * (9/8 + (7/2 / (8/7 / 6/5))))
[228359] ['3/8', '4/5', '5/6', '9/8', '8'] -> (8 / ((4/5 * 5/6) - (3/8 / 9/8)))
[228360] ['1/5', '1/3', '5/8', '9/7', '2'] -> ((1/3 + 2) * (9/7 / (1/5 * 5/8)))
[228361] ['5/7', '9/8', '7/3', '8/3', '6'] -> (6 / (9/8 - (8/3 / (5/7 + 7/3))))
[228362] ['1/5', '1', '7/5', '3/2', '7/3'] -> (1 / (3/2 - (7/3 / (1/5 + 7/5))))
[228363] ['1/8', '1/3', '3/7', '9/4', '9'] -> (9 / (3/7 * (1/8 + (1/3 * 9/4))))
[228364] ['1/4', '5/9', '3', '7/2', '7/2'] -> ((5/9 + 3) * (7/2 - (1/4 - 7/2)))
[228365] ['7/8', '8/7', '5/3', '5/2', '8'] -> (8 / ((7/8 * 8/7) - (5/3 / 5/2)))
[228366] ['4/9', '5/4', '5/4', '4/3', '6'] -> (6 * ((5/4 / 5/4) + (4/3 / 4/9)))
[228367] ['5/7', '9/8', '7/3', '7/2', '6'] -> (6 / ((9/8 / (7/2 - 7/3)) - 5/7))
[228368] ['8/9', '9/7', '8/5', '9/5', '9'] -> ((8/9 * 9) * (8/5 + (9/5 / 9/7)))
[228369] ['1/9', '1/9', '1/5', '9/5', '2'] -> (((1/9 / 1/9) + (9/5 + 2)) / 1/5)
[228370] ['1/5', '1/3', '5/8', '7/4', '2'] -> ((7/4 + (2 / (1/5 / 5/8))) / 1/3)
[228371] ['1/5', '1', '7/5', '3/2', '8/3'] -> ((3/2 * 8/3) * ((7/5 / 1/5) - 1))
[228372] ['1/4', '4/7', '4/7', '3/5', '3'] -> (((4/7 / 4/7) + (3 / 3/5)) / 1/4)
[228373] ['3/8', '4/5', '5/6', '6/5', '8'] -> (((8 / 4/5) - (5/6 * 6/5)) / 3/8)
[228374] ['2/5', '4/9', '5/9', '9/8', '6'] -> (6 / (9/8 * (4/9 - (2/5 * 5/9))))
[228375] ['1/7', '5/8', '5/7', '1', '9/4'] -> (9/4 / ((5/8 / (5/7 - 1/7)) - 1))
[228376] ['1/9', '1/9', '1/5', '2', '9/4'] -> (9/4 * (1/9 + ((1/9 + 2) / 1/5)))
[228377] ['4/5', '8/7', '2', '9/4', '8/3'] -> ((8/7 + 8/3) * (9/4 * (4/5 + 2)))
[228378] ['4/9', '5/4', '5/4', '3/2', '6'] -> (3/2 * ((5/4 + 5/4) + (6 / 4/9)))
[228379] ['8/9', '9/7', '8/5', '9/4', '9'] -> ((8/9 + (8/5 / 9/7)) * (9/4 + 9))
[228380] ['1/7', '5/8', '5/7', '1', '7/3'] -> (1/7 / ((5/8 + 5/7) + (1 - 7/3)))
[228381] ['1/5', '1/3', '5/8', '2', '7/2'] -> (7/2 / (5/8 * (1/3 - (1/5 / 2))))
[228382] ['1/4', '4/7', '4/7', '5/7', '3'] -> (5/7 + ((4/7 + (3 / 4/7)) / 1/4))
[228383] ['1/5', '1', '7/5', '8/5', '9/4'] -> (((7/5 + (8/5 * 9/4)) / 1/5) - 1)
[228384] ['5/7', '9/8', '5/2', '8/3', '6'] -> ((9/8 * 8/3) + (6 / (5/7 / 5/2)))
[228385] ['4/9', '5/4', '5/4', '8/5', '6'] -> ((5/4 + 5/4) * (6 + (8/5 / 4/9)))
[228386] ['8/9', '9/7', '8/5', '7/3', '9'] -> ((9/7 + (8/9 / 7/3)) * (8/5 * 9))
[228387] ['4/5', '8/7', '2', '9/4', '9/2'] -> (((2 * 9/2) / (8/7 - 4/5)) - 9/4)
[228388] ['1/5', '1/3', '5/8', '2', '9/2'] -> ((9/2 / (1/5 / 1/3)) / (5/8 / 2))
[228389] ['3/7', '3/4', '4/5', '7/6', '7'] -> (7 / ((3/4 / 3/7) - (7/6 / 4/5)))
[228390] ['1/6', '1/3', '1/2', '7/5', '7'] -> (((1/2 / 1/6) + (7 / 7/5)) / 1/3)
[228391] ['1/5', '1', '7/5', '8/5', '7/3'] -> (8/5 / ((1/5 * 7/3) + (1 - 7/5)))
[228392] ['4/9', '5/4', '5/4', '5/3', '6'] -> ((5/4 + (5/3 / 4/9)) / (5/4 / 6))
[228393] ['1/8', '1/3', '4/9', '4/5', '9'] -> ((4/9 / 4/5) * (9 / (1/3 - 1/8)))
[228394] ['1/9', '1/9', '2/9', '2/9', '2'] -> ((2 + (2/9 / (1/9 + 2/9))) / 1/9)
[228395] ['4/9', '5/4', '5/4', '7/4', '6'] -> (6 * (7/4 + (5/4 / (4/9 * 5/4))))
[228396] ['1/7', '5/8', '5/7', '1', '9/2'] -> ((9/2 - (5/8 * (5/7 + 1))) / 1/7)
[228397] ['7/8', '8/7', '9/5', '5/2', '8'] -> ((5/2 * (8 + (9/5 / 7/8))) - 8/7)
[228398] ['1/5', '1', '7/5', '8/5', '7/2'] -> (8/5 + (7/2 * (7/5 + (1 / 1/5))))
[228399] ['2/5', '4/9', '5/9', '7/4', '6'] -> (6 / ((4/9 / (2/5 * 5/9)) - 7/4))
[228400] ['1/4', '4/7', '4/7', '5/6', '3'] -> (((3 / 1/4) - 4/7) / (4/7 * 5/6))
[228401] ['1/9', '1/9', '2/9', '2/7', '2'] -> (((2/9 / 2/7) - (1/9 - 2)) / 1/9)
[228402] ['1/6', '1/3', '5/9', '5/9', '7'] -> ((7 - (5/9 / (1/3 * 5/9))) / 1/6)
[228403] ['4/9', '5/4', '5/4', '9/5', '6'] -> (6 / (5/4 - (9/5 * (4/9 * 5/4))))
[228404] ['1/7', '5/8', '3/4', '3/4', '1'] -> (3/4 / ((3/4 / (1/7 + 1)) - 5/8))
[228405] ['3/8', '4/5', '5/6', '8/3', '8'] -> (8 / ((3/8 * 8/3) - (4/5 * 5/6)))
[228406] ['3/7', '3/4', '4/5', '9/7', '7'] -> (((7 / 4/5) - 3/4) / (3/7 / 9/7))
[228407] ['1/8', '1/3', '4/9', '8/7', '9'] -> ((4/9 * 9) / ((1/3 / 8/7) - 1/8))
[228408] ['5/7', '9/8', '8/3', '7/2', '6'] -> (7/2 * ((9/8 + 6) - (5/7 / 8/3)))
[228409] ['1/9', '1/9', '2/9', '2/5', '2'] -> (((1/9 + 2) + (2/9 / 2/5)) / 1/9)
[228410] ['1/6', '1/3', '5/9', '4/7', '7'] -> (4/7 / ((5/9 / 7) - (1/6 * 1/3)))
[228411] ['2/5', '4/9', '5/9', '9/5', '6'] -> (9/5 * (((6 - 4/9) / 2/5) - 5/9))
[228412] ['4/5', '8/7', '2', '7/3', '9/2'] -> (9/2 * (2 + (7/3 / (4/5 / 8/7))))
[228413] ['1/4', '4/7', '4/7', '9/8', '3'] -> (3 / ((1/4 - 9/8) + (4/7 / 4/7)))
[228414] ['5/7', '9/8', '8/3', '9/2', '6'] -> ((9/2 + 6) * ((9/8 * 8/3) - 5/7))
[228415] ['1/9', '1/9', '2/9', '1/2', '2'] -> ((2 + ((1/9 + 2/9) / 1/2)) / 1/9)
[228416] ['7/8', '8/7', '9/5', '9/2', '8'] -> (8/7 + ((9/2 * 8) / (7/8 * 9/5)))
[228417] ['1/7', '5/8', '3/4', '4/5', '1'] -> ((3/4 / 1/7) / (1 - (5/8 / 4/5)))
[228418] ['3/7', '3/4', '4/5', '4/3', '7'] -> (((4/3 / 4/5) + (7 / 3/7)) / 3/4)
[228419] ['8/9', '9/7', '5/3', '9/5', '9'] -> ((9/7 + 9) * (9/5 + (8/9 / 5/3)))
[228420] ['3/8', '4/5', '6/7', '6/7', '8'] -> (((8 / 4/5) - (6/7 / 6/7)) / 3/8)
[228421] ['4/9', '5/4', '5/4', '8/3', '6'] -> ((5/4 + 6) * (8/3 / (5/4 - 4/9)))
[228422] ['2/5', '4/9', '5/9', '7/2', '6'] -> (6 * (7/2 + (5/9 * (2/5 / 4/9))))
[228423] ['5/7', '9/8', '7/2', '7/2', '6'] -> ((7/2 + (7/2 * (5/7 + 6))) / 9/8)
[228424] ['1/6', '1/3', '5/9', '5/6', '7'] -> (5/6 + ((7 + (1/6 + 5/9)) / 1/3))
[228425] ['1/5', '1', '7/5', '5/3', '7/2'] -> ((1 + 7/2) * ((7/5 / 1/5) - 5/3))
[228426] ['1/5', '1/3', '2/3', '9/7', '2'] -> (2/3 + (2 / (9/7 * (1/5 * 1/3))))
[228427] ['1/4', '4/7', '4/7', '6/5', '3'] -> (((3 / 1/4) - 4/7) / (4/7 / 6/5))
[228428] ['2/5', '4/9', '4/7', '4/7', '6'] -> (((6 / 2/5) - (4/7 / 4/9)) / 4/7)
[228429] ['4/9', '5/4', '5/4', '9/2', '6'] -> ((9/2 * (6 - 4/9)) - (5/4 / 5/4))
[228430] ['5/7', '9/8', '7/2', '9/2', '6'] -> (6 / (((9/2 - 9/8) / 7/2) - 5/7))
[228431] ['1/9', '1/9', '2/9', '3/4', '2'] -> ((2 + ((1/9 / 2/9) / 3/4)) / 1/9)
[228432] ['4/5', '8/7', '2', '5/2', '9/2'] -> ((2 + (8/7 / 4/5)) * (5/2 + 9/2))
[228433] ['1/8', '1/3', '4/9', '9/5', '9'] -> ((9/5 + 9) * ((1/3 / 1/8) - 4/9))
[228434] ['1/5', '1', '7/5', '7/4', '7/4'] -> (((7/4 / 1/5) / (7/4 - 7/5)) - 1)
[228435] ['7/8', '8/7', '9/4', '9/2', '8'] -> (8 * ((7/8 * 8/7) + (9/2 / 9/4)))
[228436] ['1/7', '5/8', '3/4', '1', '9/8'] -> ((1 / 1/7) / (9/8 - (5/8 / 3/4)))
[228437] ['1/6', '1/3', '5/9', '8/9', '7'] -> (((5/9 * 7) - 1/3) / (1/6 * 8/9))
[228438] ['1/5', '1/3', '2/3', '2', '9/4'] -> (2 / ((1/3 / 1/5) + (2/3 - 9/4)))
[228439] ['1/9', '1/9', '2/9', '4/5', '2'] -> ((((2/9 + 2) / 4/5) - 1/9) / 1/9)
[228440] ['5/7', '8/7', '8/7', '8/7', '6'] -> ((8/7 * 6) / ((8/7 / 8/7) - 5/7))
[228441] ['1/7', '5/8', '3/4', '1', '7/6'] -> (1 / ((1/7 * 7/6) + (5/8 - 3/4)))
[228442] ['4/9', '5/4', '9/7', '7/5', '6'] -> (6 / (((5/4 / 9/7) / 7/5) - 4/9))
[228443] ['8/9', '9/7', '5/3', '9/2', '9'] -> ((9/7 + 9) * ((8/9 * 9/2) - 5/3))
[228444] ['1/6', '1/3', '5/9', '9/8', '7'] -> (((5/9 * 7) - 1/3) / (1/6 / 9/8))
[228445] ['3/8', '4/5', '6/7', '8/7', '8'] -> (8/7 + ((6/7 * 8) / (3/8 * 4/5)))
[228446] ['1/9', '1/9', '2/9', '7/8', '2'] -> ((2 + (1/9 + 2/9)) / (1/9 * 7/8))
[228447] ['1/5', '1', '7/5', '7/4', '5/2'] -> ((1/5 + 1) / (5/2 - (7/5 * 7/4)))
[228448] ['1/4', '4/7', '4/7', '5/3', '3'] -> (((4/7 / 4/7) + (5/3 * 3)) / 1/4)
[228449] ['1/5', '1/3', '2/3', '2', '7/2'] -> (2 * (1/3 + (7/2 / (1/5 / 2/3))))
[228450] ['5/7', '8/7', '8/7', '6/5', '6'] -> ((8/7 * 6) / (8/7 - (5/7 * 6/5)))
[228451] ['1/9', '1/9', '2/9', '9/8', '2'] -> (2 / (1/9 - (9/8 * (1/9 * 2/9))))
[228452] ['1/5', '1', '7/5', '7/4', '8/3'] -> ((1 + (7/5 / 7/4)) / (1/5 / 8/3))
[228453] ['1/8', '1/3', '1/2', '4/5', '9'] -> (9 + ((1/2 / 4/5) / (1/8 * 1/3)))
[228454] ['1/6', '1/3', '5/9', '8/7', '7'] -> ((8/7 * 7) * ((5/9 / 1/6) - 1/3))
[228455] ['3/8', '4/5', '6/7', '7/6', '8'] -> (((8 / 4/5) - (6/7 * 7/6)) / 3/8)
[228456] ['5/7', '8/7', '8/7', '9/7', '6'] -> ((6 * (8/7 + 8/7)) / (9/7 - 5/7))
[228457] ['2/5', '4/9', '4/7', '7/9', '6'] -> (6 / ((7/9 / 4/7) - (4/9 / 2/5)))
[228458] ['1/9', '1/9', '2/9', '8/7', '2'] -> ((2 + (1/9 + 2/9)) / (1/9 / 8/7))
[228459] ['1/5', '1', '7/5', '7/4', '7/2'] -> ((1 + 7/5) * (7/2 / (1/5 * 7/4)))
[228460] ['9/8', '8/7', '9/7', '5/3', '5'] -> ((9/7 * 5/3) / (5 * (8/7 - 9/8)))
[228461] ['4/9', '5/4', '9/7', '5/3', '6'] -> (6 / (5/3 - (4/9 + (5/4 / 9/7))))
[228462] ['1/5', '1/3', '5/7', '3/4', '2'] -> (2 / (3/4 - (1/5 + (1/3 / 5/7))))
[228463] ['1/6', '1/3', '5/9', '9/7', '7'] -> ((1/3 + (9/7 * 7)) / (5/9 - 1/6))
[228464] ['1/4', '4/7', '4/7', '8/3', '3'] -> (3 / (((4/7 / 4/7) / 8/3) - 1/4))
[228465] ['4/5', '7/6', '7/6', '7/6', '2'] -> (2 / ((7/6 / (4/5 * 7/6)) - 7/6))
[228466] ['3/7', '3/4', '4/5', '8/3', '7'] -> ((3/4 + (3/7 / 4/5)) * (8/3 * 7))
[228467] ['1/5', '1', '7/5', '9/5', '9/5'] -> (((9/5 + (7/5 + 9/5)) / 1/5) - 1)
[228468] ['1/7', '5/8', '3/4', '1', '3/2'] -> ((1 + (3/2 / (1/7 * 3/4))) / 5/8)
[228469] ['1/4', '4/7', '4/7', '3', '7/2'] -> (3 / ((4/7 / 4/7) - (1/4 * 7/2)))
[228470] ['7/8', '7/6', '7/6', '6/5', '8'] -> ((7/6 + (7/6 / 7/8)) * (6/5 * 8))
[228471] ['2/5', '4/9', '4/7', '6/7', '6'] -> ((4/7 / (2/5 - (4/9 * 6/7))) - 6)
[228472] ['1/5', '1/3', '5/7', '4/5', '2'] -> (4/5 / (((1/3 / 5/7) / 2) - 1/5))
[228473] ['3/8', '4/5', '6/7', '4/3', '8'] -> (6/7 * (4/3 + (8 / (3/8 * 4/5))))
[228474] ['1/8', '1/3', '5/9', '4/7', '9'] -> ((1/3 + 9) / (4/7 * (1/8 + 5/9)))
[228475] ['5/7', '8/7', '8/7', '7/4', '6'] -> (6 / ((5/7 * 7/4) - (8/7 / 8/7)))
[228476] ['1/4', '4/7', '3/5', '3/5', '3'] -> (3/5 + ((3/5 + (3 / 4/7)) / 1/4))
[228477] ['4/5', '7/6', '7/6', '4/3', '2'] -> (2 / (4/3 - (7/6 / (4/5 * 7/6))))
[228478] ['3/7', '3/4', '5/6', '5/6', '7'] -> (((5/6 + 5/6) + (7 / 3/7)) / 3/4)
[228479] ['1/7', '5/8', '3/4', '1', '7/4'] -> (((7/4 / 1/7) - 1) / (5/8 * 3/4))
[228480] ['1/9', '1/9', '2/9', '2', '7/2'] -> (((2/9 * 7/2) - (1/9 - 2)) / 1/9)
[228481] ['1/5', '1/3', '5/7', '7/8', '2'] -> ((2 / (1/3 - 1/5)) / (5/7 * 7/8))
[228482] ['4/9', '5/4', '9/7', '5/2', '6'] -> (6 / ((5/2 / 9/7) - (4/9 + 5/4)))
[228483] ['1/4', '4/7', '3/5', '5/8', '3'] -> ((3 / (4/7 * 5/8)) / (3/5 - 1/4))
[228484] ['1/9', '1/9', '1/4', '2/7', '2'] -> (((2 / 2/7) - (1/9 / 1/9)) / 1/4)
[228485] ['2/5', '4/9', '4/7', '7/6', '6'] -> ((4/7 / (2/5 - (4/9 / 7/6))) - 6)
[228486] ['1/6', '1/3', '4/7', '3/4', '7'] -> ((4/7 + (1/3 / 1/6)) / (3/4 / 7))
[228487] ['1/4', '4/7', '3/5', '3/4', '3'] -> (3 * ((1/4 / (3/5 - 4/7)) - 3/4))
[228488] ['1/7', '5/8', '3/4', '1', '8/3'] -> ((1 + (8/3 / (1/7 / 3/4))) / 5/8)
[228489] ['1/9', '1/9', '1/4', '3/7', '2'] -> ((1/9 * 2) / ((1/9 / 3/7) - 1/4))
[228490] ['5/7', '8/7', '7/6', '7/6', '6'] -> ((8/7 * 6) / ((7/6 / 7/6) - 5/7))
[228491] ['2/5', '4/9', '4/7', '6/5', '6'] -> (((2/5 + 6) / (4/9 * 4/7)) - 6/5)
[228492] ['1/8', '1/3', '5/9', '7/6', '9'] -> (9 / ((5/9 / 1/3) - (1/8 + 7/6)))
[228493] ['3/8', '4/5', '6/7', '9/5', '8'] -> (8 * (3/8 + (9/5 / (4/5 * 6/7))))
[228494] ['8/9', '9/7', '9/5', '8/3', '9'] -> ((9/5 * (8/9 * 9/7)) * (8/3 + 9))
