[5] ['1/7', '5/9', '8/9', '7/4', '6'] -> ((8/9 - (5/9 / 7/4)) / (1/7 / 6))
[6411] ['1/7', '9/7', '7/5', '9/2', '5'] -> (((7/5 * 5) - 1/7) / (9/7 / 9/2))
[6412] ['1/7', '5/7', '7/9', '7/8', '6'] -> (6 / ((5/7 / (7/9 - 1/7)) - 7/8))
[6413] ['7/9', '7/5', '8/5', '7/3', '6'] -> ((8/5 / (7/9 / 7/5)) * (7/3 + 6))
[6414] ['1/7', '1/6', '8/5', '7/4', '9'] -> (((9 / (7/4 - 1/7)) - 8/5) / 1/6)
[6415] ['7/6', '7/6', '6/5', '9/5', '2'] -> (6/5 / (9/5 - (7/6 + (7/6 / 2))))
[6416] ['1/6', '2/7', '9/8', '5/4', '4'] -> (((5/4 + (9/8 / 1/6)) / 2/7) - 4)
[6417] ['6/7', '9/7', '7/5', '4', '9/2'] -> (9/7 / (6/7 - (9/2 / (7/5 * 4))))
[6418] ['4/9', '4/5', '1', '3/2', '5/3'] -> ((4/5 * 5/3) / (3/2 - (4/9 + 1)))
[6419] ['3/7', '3/5', '7/9', '4/3', '4'] -> ((4/3 + (4 / 3/5)) / (3/7 * 7/9))
[6420] ['1/7', '1/6', '8/5', '9/5', '9'] -> (((8/5 / 1/7) + (9/5 - 9)) / 1/6)
[6421] ['6/7', '9/7', '3/2', '8/5', '4'] -> ((3/2 / (6/7 - (9/7 / 8/5))) - 4)
[6422] ['7/6', '7/6', '6/5', '2', '7/3'] -> ((2 * 7/3) / (7/6 - (7/6 / 6/5)))
[6423] ['7/9', '7/5', '8/5', '8/3', '6'] -> ((8/3 * (7/5 + 6)) / (8/5 - 7/9))
[6424] ['1/6', '2/7', '9/8', '4/3', '4'] -> ((1/6 + 4/3) / (4 - (9/8 / 2/7)))
[6425] ['4/9', '4/5', '1', '3/2', '7/4'] -> (3/2 / ((1 / 4/9) - (7/4 / 4/5)))
[6426] ['1/3', '3/8', '5/7', '5/4', '4'] -> (4 / ((1/3 / 5/7) - (3/8 / 5/4)))
[6427] ['3/7', '3/5', '7/9', '7/5', '4'] -> ((3/5 + 7/5) * (4 / (3/7 * 7/9)))
[6428] ['6/7', '9/7', '3/2', '5/3', '4'] -> (4 / (((6/7 + 3/2) / 9/7) - 5/3))
[6429] ['8/9', '6/5', '5/3', '8/3', '3'] -> (8/3 / (3 - (8/9 + (6/5 * 5/3))))
[6430] ['1/7', '9/7', '3/2', '9/4', '5'] -> ((1/7 + 5) / ((9/4 / 3/2) - 9/7))
[6431] ['1/7', '1/6', '8/5', '7/3', '9'] -> (9 / (1/6 + (7/3 * (1/7 / 8/5))))
[6432] ['1/8', '1/7', '5/9', '7/4', '5'] -> (5 / (5/9 * (1/8 + (1/7 * 7/4))))
[6433] ['2/9', '5/4', '8/5', '2', '5/2'] -> ((5/2 / (2/9 / 8/5)) / (2 - 5/4))
[6434] ['2/9', '2/7', '5/9', '7/5', '5'] -> (((5 + (5/9 / 7/5)) / 2/9) - 2/7)
[6435] ['1/4', '8/7', '7/6', '6/5', '8'] -> (8/7 + (8 / (6/5 * (1/4 * 7/6))))
[6436] ['1/7', '5/7', '7/9', '6/5', '6'] -> ((5/7 * 7/9) * (6/5 + (6 / 1/7)))
[6437] ['3/7', '3/5', '7/9', '8/5', '4'] -> ((8/5 * 4) / (3/5 - (3/7 * 7/9)))
[6438] ['8/9', '6/5', '5/3', '3', '9/2'] -> ((5/3 * 3) * (9/2 * (8/9 * 6/5)))
[6439] ['1/3', '3/8', '5/7', '3/2', '4'] -> (((4 / (5/7 - 1/3)) - 3/2) / 3/8)
[6440] ['7/9', '7/5', '5/3', '9/5', '6'] -> ((5/3 + (7/9 / 7/5)) * (9/5 * 6))
[6441] ['1/7', '9/7', '8/5', '8/5', '5'] -> (8/5 + (8/5 * (5 + (9/7 / 1/7))))
[6442] ['2/9', '5/4', '8/5', '2', '7/2'] -> (8/5 * ((5/4 - 2) + (7/2 / 2/9)))
[6443] ['2/9', '2/7', '5/9', '8/5', '5'] -> (8/5 * ((5 / 2/7) - (5/9 / 2/9)))
[6444] ['1/3', '4/7', '3/5', '9/4', '3'] -> ((3 / (3/5 * (1/3 * 4/7))) - 9/4)
[6445] ['1/3', '3/8', '5/7', '8/5', '4'] -> (5/7 * (8/5 + (4 / (1/3 * 3/8))))
[6446] ['6/7', '9/7', '8/5', '5/3', '4'] -> (4 / (5/3 * (8/5 - (9/7 / 6/7))))
[6447] ['1/7', '9/7', '8/5', '7/4', '5'] -> ((8/5 - (1/7 - 9/7)) * (7/4 * 5))
[6448] ['6/7', '9/7', '8/5', '7/4', '4'] -> ((8/5 * 7/4) * (4 * (6/7 + 9/7)))
[6449] ['2/9', '2/7', '5/9', '5/3', '5'] -> ((5 / (2/7 * 5/9)) - (5/3 / 2/9))
[6450] ['2/9', '5/4', '5/3', '5/3', '2'] -> ((5/3 + 5/3) * (2 / (2/9 * 5/4)))
[6451] ['7/6', '7/6', '5/4', '9/7', '2'] -> ((2 / (7/6 + 7/6)) / (9/7 - 5/4))
[6452] ['1/7', '1/6', '8/5', '9/2', '9'] -> (8/5 * (9/2 + (9 / (1/7 / 1/6))))
[6453] ['1/3', '3/8', '5/7', '5/3', '4'] -> (((4 / (5/7 / 5/3)) - 1/3) / 3/8)
[6454] ['1/8', '1/7', '5/9', '7/2', '5'] -> ((5 / 5/9) / ((1/7 * 7/2) - 1/8))
[6455] ['6/7', '9/7', '8/5', '9/5', '4'] -> (8/5 / ((4 / (6/7 + 9/7)) - 9/5))
[6456] ['4/9', '4/5', '1', '8/5', '8/5'] -> (8/5 / ((4/9 * (4/5 + 8/5)) - 1))
[6457] ['2/9', '5/4', '5/3', '9/5', '2'] -> ((5/4 * 9/5) * (5/3 + (2 / 2/9)))
[6458] ['1/6', '2/7', '9/8', '5/2', '4'] -> (5/2 / ((1/6 - 4) + (9/8 / 2/7)))
[6459] ['1/4', '8/7', '7/6', '9/5', '8'] -> (9/5 * (8 + (7/6 / (1/4 / 8/7))))
[6460] ['7/9', '7/5', '5/3', '9/2', '6'] -> ((9/2 * 6) - (5/3 / (7/9 / 7/5)))
[6461] ['1/3', '3/8', '5/7', '5/2', '4'] -> ((5/2 / (5/7 * (1/3 * 3/8))) - 4)
[6462] ['7/6', '7/6', '5/4', '7/4', '2'] -> (2 / (((7/6 + 7/6) / 7/4) - 5/4))
[6463] ['2/9', '2/7', '5/9', '9/4', '5'] -> (((5 + (5/9 / 2/9)) / 2/7) - 9/4)
[6464] ['1/8', '1/7', '4/7', '7/9', '5'] -> (5 / ((7/9 * (4/7 - 1/7)) - 1/8))
[6465] ['7/6', '7/6', '5/4', '9/5', '2'] -> (2 / ((7/6 + 7/6) - (5/4 * 9/5)))
[6466] ['6/7', '9/7', '5/3', '5/3', '4'] -> (6/7 / ((9/7 - 5/3) + (5/3 / 4)))
[6467] ['1/3', '3/8', '5/7', '8/3', '4'] -> ((((8/3 + 4) / 5/7) - 1/3) / 3/8)
[6468] ['1/7', '5/7', '7/9', '9/4', '6'] -> ((5/7 / 9/4) / (1/7 - (7/9 / 6)))
[6469] ['2/9', '2/7', '5/9', '7/3', '5'] -> (7/3 * ((2/7 / 2/9) + (5 / 5/9)))
[6470] ['1/4', '8/7', '7/6', '9/2', '8'] -> ((9/2 / 1/4) + (8 / (8/7 * 7/6)))
[6471] ['1/8', '1/7', '4/7', '5/6', '5'] -> (5 / ((4/7 * 5/6) - (1/8 + 1/7)))
[6472] ['1/7', '9/7', '5/3', '7/4', '5'] -> ((9/7 + (1/7 * 5)) / (7/4 - 5/3))
[6473] ['1/3', '3/8', '5/7', '7/2', '4'] -> (4 + ((5/7 * 7/2) / (1/3 * 3/8)))
[6474] ['1/7', '5/7', '7/9', '7/3', '6'] -> (((7/3 / 7/9) - 1/7) / (5/7 / 6))
[6475] ['7/6', '7/6', '5/4', '2', '7/3'] -> (2 / (7/3 - (5/4 + (7/6 / 7/6))))
[6476] ['1/7', '1/6', '5/3', '7/2', '9'] -> ((5/3 / 1/7) + (9 - (1/6 - 7/2)))
[6477] ['8/9', '6/5', '9/5', '9/4', '3'] -> (9/5 / ((6/5 + 9/4) - (3 / 8/9)))
[6478] ['2/9', '5/4', '7/4', '2', '9/4'] -> ((7/4 + 9/4) / (2/9 * (2 - 5/4)))
[6479] ['1/6', '2/7', '8/7', '7/5', '4'] -> (8/7 / ((1/6 / 7/5) - (2/7 / 4)))
[6480] ['1/7', '9/7', '5/3', '8/3', '5'] -> ((5/3 + (9/7 / 1/7)) + (8/3 * 5))
[6481] ['7/6', '7/6', '5/4', '2', '5/2'] -> (((5/2 / (5/4 - 7/6)) - 2) / 7/6)
[6482] ['1/4', '8/7', '6/5', '9/7', '8'] -> (8/7 / ((1/4 / 6/5) - (9/7 / 8)))
[6483] ['1/7', '5/7', '7/9', '7/2', '6'] -> (7/2 * ((6 / 7/9) - (1/7 + 5/7)))
[6484] ['6/7', '9/7', '7/4', '7/4', '4'] -> (6/7 / ((4 / 7/4) - (9/7 * 7/4)))
[6485] ['2/9', '2/7', '5/9', '7/2', '5'] -> (((5/9 + 5) / 2/9) - (2/7 * 7/2))
[6486] ['8/9', '6/5', '9/5', '7/3', '3'] -> ((7/3 + 3) / (8/9 - (6/5 / 9/5)))
[6487] ['1/8', '1/7', '4/7', '5/4', '5'] -> ((1/7 + (4/7 / 5/4)) / (1/8 / 5))
[6488] ['7/9', '7/5', '7/4', '7/2', '6'] -> (6 / ((7/2 / 7/5) - (7/4 / 7/9)))
[6489] ['1/3', '3/8', '3/4', '8/9', '4'] -> (4 / (3/8 * (8/9 - (1/3 / 3/4))))
[6490] ['3/7', '3/5', '4/5', '8/7', '4'] -> ((4/5 / (3/5 - 3/7)) * (8/7 + 4))
[6491] ['2/9', '2/7', '5/9', '9/2', '5'] -> (((9/2 + (5/9 / 2/7)) / 2/9) - 5)
[6492] ['1/3', '4/7', '5/8', '6/5', '3'] -> ((3 / (5/8 * (1/3 * 4/7))) - 6/5)
[6493] ['2/9', '5/4', '7/4', '2', '9/2'] -> ((2 - 2/9) * (9/2 * (5/4 + 7/4)))
[6494] ['6/7', '9/7', '7/4', '7/3', '4'] -> (4 / ((9/7 / 6/7) - (7/3 / 7/4)))
[6495] ['2/9', '2/7', '4/7', '4/7', '5'] -> ((5 / 2/9) + ((2/7 + 4/7) / 4/7))
[6496] ['3/7', '3/5', '4/5', '5/4', '4'] -> ((3/5 / (5/4 - (3/7 + 4/5))) - 4)
[6497] ['8/9', '6/5', '9/4', '9/4', '3'] -> (3 / ((8/9 * 9/4) - (9/4 / 6/5)))
[6498] ['2/9', '5/4', '9/5', '9/5', '2'] -> (2 / (((9/5 - 5/4) / 9/5) - 2/9))
[6499] ['7/6', '7/6', '9/7', '4/3', '2'] -> ((4/3 + 2) / (7/6 * (9/7 - 7/6)))
[6500] ['1/3', '4/7', '5/8', '5/4', '3'] -> (4/7 / ((5/8 / (3 - 5/4)) - 1/3))
[6501] ['1/6', '2/7', '7/6', '7/5', '4'] -> ((2/7 + 4) * ((7/6 / 1/6) - 7/5))
[6502] ['1/7', '9/7', '7/4', '8/3', '5'] -> (9/7 + ((1/7 + 5) * (7/4 + 8/3)))
[6503] ['1/7', '5/7', '4/5', '7/6', '6'] -> (4/5 / ((6 * (1/7 / 5/7)) - 7/6))
[6504] ['6/7', '9/7', '9/5', '9/4', '4'] -> ((6/7 / 9/7) / (9/4 - (4 / 9/5)))
[6505] ['8/9', '6/5', '9/4', '5/2', '3'] -> ((6/5 + (8/9 * 9/4)) * (5/2 * 3))
[6506] ['1/3', '4/7', '5/8', '7/5', '3'] -> ((4/7 + 3) * (7/5 / (1/3 * 5/8)))
[6507] ['3/7', '3/5', '4/5', '3/2', '4'] -> ((4/5 / (3/7 - (3/5 / 3/2))) - 4)
[6508] ['1/6', '2/7', '7/6', '8/5', '4'] -> (8/5 * ((4 / 2/7) - (1/6 - 7/6)))
[6509] ['1/7', '9/7', '7/4', '7/2', '5'] -> (((5 - 9/7) / 1/7) - (7/2 / 7/4))
[6510] ['8/9', '6/5', '9/4', '8/3', '3'] -> ((6/5 * 9/4) * (8/9 + (8/3 * 3)))
[6511] ['1/7', '5/7', '4/5', '9/7', '6'] -> (6 / (9/7 - (1/7 + (5/7 / 4/5))))
[6512] ['3/7', '3/5', '4/5', '8/5', '4'] -> ((4/5 + 4) / (8/5 - (3/5 / 3/7)))
[6513] ['2/9', '2/7', '4/7', '5/7', '5'] -> (((4/7 / 2/9) - (5/7 - 5)) / 2/7)
[6514] ['2/9', '5/4', '9/5', '2', '7/2'] -> (2 / ((2/9 * 7/2) - (5/4 / 9/5)))
[6515] ['1/8', '1/7', '3/5', '2/3', '5'] -> (1/7 / (1/8 - (2/3 / (3/5 + 5))))
[6516] ['1/4', '8/7', '6/5', '7/3', '8'] -> ((8 / (1/4 * 6/5)) - (8/7 * 7/3))
[6517] ['7/9', '7/5', '9/4', '7/3', '6'] -> ((9/4 * 6) * (7/3 - (7/9 / 7/5)))
[6518] ['1/6', '2/7', '7/6', '5/3', '4'] -> ((((5/3 / 2/7) - 7/6) / 1/6) - 4)
[6519] ['7/6', '7/6', '9/7', '7/4', '2'] -> (2 / ((7/6 + 7/6) - (9/7 * 7/4)))
[6520] ['8/9', '6/5', '9/4', '3', '9/2'] -> ((6/5 + (8/9 * 9/4)) * (3 + 9/2))
[6521] ['1/7', '9/7', '9/5', '9/5', '5'] -> (((5 / (1/7 / 9/7)) - 9/5) / 9/5)
[6522] ['2/9', '2/7', '4/7', '7/9', '5'] -> (((7/9 + 5) / 2/9) - (4/7 / 2/7))
[6523] ['2/9', '5/4', '9/5', '2', '9/2'] -> (((9/2 + (2 / 9/5)) / 2/9) - 5/4)
[6524] ['1/7', '1/6', '9/4', '7/3', '9'] -> ((9 / 9/4) / ((1/7 * 7/3) - 1/6))
[6525] ['1/4', '8/7', '6/5', '8/3', '8'] -> ((6/5 * (1/4 + 8/3)) * (8 - 8/7))
[6526] ['6/7', '9/7', '7/3', '7/3', '4'] -> ((7/3 * 7/3) * (4 * (6/7 * 9/7)))
[6527] ['1/7', '1/6', '9/4', '5/2', '9'] -> (((5/2 * 9) / (1/7 / 1/6)) - 9/4)
[6528] ['8/9', '6/5', '7/3', '5/2', '3'] -> ((6/5 / ((7/3 / 5/2) - 8/9)) - 3)
[6529] ['1/3', '3/8', '7/9', '7/8', '4'] -> (1/3 / ((4 * (7/8 - 7/9)) - 3/8))
[6530] ['1/7', '1/6', '9/4', '8/3', '9'] -> ((1/6 * 9/4) + (9 / (1/7 * 8/3)))
[6531] ['1/7', '9/7', '9/5', '7/2', '5'] -> (7/2 * ((5 / (9/7 / 9/5)) - 1/7))
[6532] ['7/9', '7/5', '9/4', '9/2', '6'] -> (6 / ((9/2 * (7/9 / 7/5)) - 9/4))
[6533] ['1/3', '4/7', '5/8', '9/4', '3'] -> (9/4 / ((5/8 / 4/7) - (1/3 * 3)))
[6534] ['6/7', '9/7', '5/2', '5/2', '4'] -> (6/7 / (9/7 - ((5/2 + 5/2) / 4)))
[6535] ['2/9', '5/4', '2', '7/3', '7/3'] -> ((7/3 + (2 + 7/3)) / (2/9 * 5/4))
[6536] ['1/3', '3/8', '7/9', '8/7', '4'] -> (7/9 * ((4 / (1/3 * 3/8)) - 8/7))
[6537] ['1/7', '9/7', '9/5', '9/2', '5'] -> ((9/7 + 9/5) * (5 / (1/7 * 9/2)))
[6538] ['1/7', '5/7', '4/5', '7/2', '6'] -> ((1/7 / 5/7) + (7/2 * (4/5 + 6)))
[6539] ['1/6', '2/7', '6/5', '4/3', '4'] -> ((4 / (4/3 * (2/7 - 1/6))) - 6/5)
[6540] ['1/4', '8/7', '5/4', '5/4', '8'] -> (((8 / 8/7) - (5/4 / 5/4)) / 1/4)
[6541] ['2/9', '2/7', '4/7', '8/9', '5'] -> (((4/7 * 5) + (8/9 / 2/9)) / 2/7)
[6542] ['1/7', '9/7', '9/4', '9/4', '5'] -> ((5 - ((9/7 + 9/4) / 9/4)) / 1/7)
[6543] ['1/7', '5/7', '5/6', '5/6', '6'] -> (6 * ((5/7 / 1/7) - (5/6 / 5/6)))
[6544] ['3/7', '3/5', '4/5', '7/2', '4'] -> (4 / ((3/7 * 7/2) - (4/5 / 3/5)))
[6545] ['2/9', '5/4', '2', '5/2', '5/2'] -> ((5/4 + 5/2) + ((2 + 5/2) / 2/9))
[6546] ['6/7', '9/7', '7/2', '7/2', '4'] -> ((7/2 * 4) * ((6/7 * 7/2) - 9/7))
[6547] ['8/9', '6/5', '8/3', '8/3', '3'] -> (8/3 / ((8/9 - 3) + (8/3 / 6/5)))
[6548] ['4/9', '4/5', '1', '7/4', '9/2'] -> (1 / ((7/4 / (4/5 * 9/2)) - 4/9))
[6549] ['1/3', '3/8', '7/9', '5/4', '4'] -> (5/4 / (3/8 * (1/3 - (7/9 / 4))))
[6550] ['3/7', '3/5', '4/5', '4', '9/2'] -> (4 / ((4/5 / (3/5 - 3/7)) - 9/2))
[6551] ['1/7', '1/6', '7/3', '8/3', '9'] -> ((7/3 + (1/7 * (8/3 + 9))) / 1/6)
[6552] ['1/7', '5/7', '5/6', '6/7', '6'] -> (((5/6 * 6) - (5/7 + 6/7)) / 1/7)
[6553] ['1/3', '4/7', '2/3', '3/4', '3'] -> (3 / (((1/3 / 4/7) / 2/3) - 3/4))
[6554] ['7/6', '7/6', '4/3', '8/5', '2'] -> (8/5 / ((7/6 / (2 - 7/6)) - 4/3))
[6555] ['2/9', '5/4', '2', '5/2', '9/2'] -> ((9/2 / 2/9) - (5/4 - (2 * 5/2)))
[6556] ['1/6', '2/7', '6/5', '5/3', '4'] -> (6/5 * (1/6 + ((5/3 + 4) / 2/7)))
[6557] ['1/3', '3/8', '7/9', '7/5', '4'] -> ((1/3 + 4) / ((7/9 / 7/5) - 3/8))
[6558] ['6/7', '4/3', '4/3', '3/2', '4'] -> ((4/3 / (4/3 - (6/7 * 3/2))) - 4)
[6559] ['8/9', '6/5', '3', '7/2', '9/2'] -> ((8/9 * 9/2) * (7/2 + (3 / 6/5)))
[6560] ['2/9', '2/7', '4/7', '5/4', '5'] -> (2/7 / (5/4 - (2/9 * (4/7 + 5))))
[6561] ['1/7', '9/7', '7/3', '7/3', '5'] -> ((5 + (9/7 * 7/3)) / (1/7 * 7/3))
[6562] ['7/6', '7/6', '4/3', '2', '9/4'] -> (2 / ((7/6 / 7/6) + (4/3 - 9/4)))
[6563] ['2/9', '2/7', '4/7', '9/7', '5'] -> ((9/7 / (2/7 + 4/7)) + (5 / 2/9))
[6564] ['3/7', '3/5', '5/6', '8/9', '4'] -> (4 / (3/7 * (8/9 - (3/5 * 5/6))))
[6565] ['1/3', '3/8', '7/9', '7/4', '4'] -> (4 / (1/3 - ((3/8 * 7/9) / 7/4)))
[6566] ['1/3', '4/7', '2/3', '7/8', '3'] -> (3 / ((7/8 * (1/3 + 4/7)) - 2/3))
[6567] ['1/7', '9/7', '7/3', '9/2', '5'] -> ((9/2 * (7/3 + 5)) - (9/7 / 1/7))
[6568] ['1/8', '1/7', '3/5', '3/2', '5'] -> ((3/5 / 1/7) / ((3/2 / 5) - 1/8))
[6569] ['1/4', '8/7', '9/7', '9/5', '8'] -> (8/7 + (8 / (9/5 * (1/4 / 9/7))))
[6570] ['1/6', '2/7', '6/5', '8/3', '4'] -> ((4 / ((1/6 * 8/3) - 2/7)) - 6/5)
[6571] ['3/7', '3/5', '5/6', '7/6', '4'] -> ((4 / (3/5 - 3/7)) / (5/6 * 7/6))
[6572] ['8/9', '5/4', '5/4', '3/2', '3'] -> (3 / ((3/2 / 8/9) - (5/4 * 5/4)))
[6573] ['7/6', '7/6', '7/5', '3/2', '2'] -> (2 / ((3/2 * (7/6 / 7/5)) - 7/6))
[6574] ['1/8', '1/7', '3/5', '7/4', '5'] -> ((3/5 * 5) / ((1/7 * 7/4) - 1/8))
[6575] ['4/9', '4/5', '1', '9/4', '7/3'] -> ((7/3 / (4/9 * (1 - 4/5))) - 9/4)
[6576] ['1/6', '2/7', '6/5', '7/2', '4'] -> ((6/5 * 7/2) * (4 + (2/7 / 1/6)))
[6577] ['3/7', '3/5', '5/6', '6/5', '4'] -> ((4 / 5/6) / ((3/5 / 3/7) - 6/5))
[6578] ['6/7', '4/3', '4/3', '5/2', '4'] -> (4/3 / ((4/3 / 6/7) + (5/2 - 4)))
[6579] ['2/9', '2/7', '4/7', '7/4', '5'] -> ((7/4 * (2/7 + 4/7)) + (5 / 2/9))
[6580] ['1/7', '9/7', '9/2', '9/2', '5'] -> ((9/2 - 5) + (9/2 / (1/7 * 9/7)))
[6581] ['7/6', '7/6', '7/5', '8/5', '2'] -> ((8/5 / 2) / ((7/5 / 7/6) - 7/6))
[6582] ['1/8', '1/7', '3/5', '9/5', '5'] -> (9/5 / (((1/8 + 3/5) / 1/7) - 5))
[6583] ['1/7', '1/5', '1/5', '1/3', '9'] -> ((9 - (1/5 / (1/7 * 1/3))) / 1/5)
[6584] ['1/6', '2/7', '6/5', '4', '9/2'] -> ((2/7 + 4) * (6/5 * (1/6 + 9/2)))
[6585] ['1/3', '3/8', '4/5', '8/9', '4'] -> ((4 / (3/8 * 4/5)) / (8/9 - 1/3))
[6586] ['3/7', '3/5', '5/6', '4/3', '4'] -> (4 / (4/3 - (5/6 / (3/7 / 3/5))))
[6587] ['7/9', '3/2', '3/2', '5/3', '6'] -> (6 * (5/3 + (7/9 * (3/2 + 3/2))))
[6588] ['7/6', '7/6', '7/5', '7/4', '2'] -> (2 / (7/4 - ((7/6 + 7/6) / 7/5)))
[6589] ['6/7', '4/3', '7/5', '7/5', '4'] -> (4 / (4/3 - (7/5 / (6/7 * 7/5))))
[6590] ['1/3', '3/8', '4/5', '9/8', '4'] -> (((9/8 / 3/8) + (4 / 4/5)) / 1/3)
[6591] ['2/9', '2/7', '4/7', '9/4', '5'] -> ((5 / (2/9 * (2/7 + 4/7))) - 9/4)
[6592] ['1/8', '1/7', '3/5', '7/3', '5'] -> (3/5 / ((1/8 / 7/3) - (1/7 / 5)))
[6593] ['1/7', '4/3', '4/3', '8/5', '5'] -> ((4/3 / 1/7) + (5 * (4/3 + 8/5)))
[6594] ['1/7', '5/7', '5/6', '8/3', '6'] -> ((5/6 + 8/3) * (6 + (1/7 + 5/7)))
[6595] ['7/9', '3/2', '3/2', '7/4', '6'] -> (3/2 + (6 * (3/2 + (7/4 / 7/9))))
[6596] ['1/4', '8/7', '4/3', '5/3', '8'] -> (8 * ((4/3 / (1/4 * 8/7)) - 5/3))
[6597] ['1/3', '3/8', '4/5', '7/6', '4'] -> ((7/6 / ((1/3 / 4/5) - 3/8)) - 4)
[6598] ['2/9', '2/7', '4/7', '5/2', '5'] -> (((5 + (4/7 / 2/9)) / 2/7) - 5/2)
[6599] ['7/9', '3/2', '3/2', '9/5', '6'] -> ((3/2 - (7/9 - 3/2)) * (9/5 * 6))
[6600] ['1/3', '4/7', '2/3', '9/4', '3'] -> ((9/4 / (2/3 - (1/3 / 4/7))) - 3)
[6601] ['1/7', '5/7', '5/6', '9/2', '6'] -> (6 * (1/7 + (9/2 * (5/7 / 5/6))))
[6602] ['6/7', '4/3', '7/5', '5/3', '4'] -> ((6/7 * 4) / (4/3 - (5/3 / 7/5)))
[6603] ['4/9', '4/5', '1', '7/3', '5/2'] -> ((4/5 * 5/2) / (7/3 - (1 / 4/9)))
[6604] ['1/7', '4/3', '4/3', '9/4', '5'] -> (((5 / 1/7) - (4/3 * 9/4)) / 4/3)
[6605] ['7/6', '7/6', '7/5', '2', '7/3'] -> (2 / ((7/6 / (7/3 - 7/5)) - 7/6))
[6606] ['1/3', '4/7', '2/3', '5/2', '3'] -> ((3 / (2/3 - 4/7)) - (5/2 / 1/3))
[6607] ['2/9', '2/7', '4/7', '9/2', '5'] -> ((2/7 / 4/7) + (9/2 * (2/9 + 5)))
[6608] ['1/8', '1/7', '3/5', '7/2', '5'] -> (3/5 / (1/8 - ((1/7 * 7/2) / 5)))
[6609] ['1/6', '2/7', '5/4', '9/5', '4'] -> (9/5 * (((1/6 + 4) / 2/7) - 5/4))
[6610] ['1/7', '1/5', '1/5', '2/3', '9'] -> ((9 + (1/5 / (1/7 * 1/5))) / 2/3)
[6611] ['1/3', '4/7', '2/3', '8/3', '3'] -> (3 + (8/3 / (2/3 * (1/3 * 4/7))))
[6612] ['1/8', '1/7', '3/5', '9/2', '5'] -> (3/5 / ((9/2 / 5) - (1/8 / 1/7)))
[6613] ['1/4', '8/7', '4/3', '7/2', '8'] -> (8 / (4/3 - (7/2 * (1/4 * 8/7))))
[6614] ['1/6', '2/7', '5/4', '7/3', '4'] -> (5/4 + ((4 + (1/6 + 7/3)) / 2/7))
[6615] ['7/9', '3/2', '3/2', '9/2', '6'] -> ((3/2 + 3/2) + (6 * (7/9 * 9/2)))
[6616] ['7/6', '7/6', '7/5', '2', '5/2'] -> ((2 / 5/2) / ((7/5 / 7/6) - 7/6))
[6617] ['8/9', '5/4', '5/4', '3', '9/2'] -> (9/2 / (3 - ((5/4 + 5/4) / 8/9)))
[6618] ['1/7', '1/5', '1/5', '5/7', '9'] -> ((1/5 + 5/7) * (9 / (1/7 + 1/5)))
[6619] ['3/7', '3/5', '5/6', '5/2', '4'] -> ((5/2 * (3/5 + (4 / 3/7))) - 5/6)
[6620] ['1/7', '4/3', '4/3', '9/2', '5'] -> ((1/7 + 5) * ((4/3 * 9/2) - 4/3))
[6621] ['1/3', '4/7', '2/3', '3', '7/2'] -> ((2/3 + (4/7 * 7/2)) / (1/3 / 3))
[6622] ['1/7', '5/7', '6/7', '6/5', '6'] -> (((6 / 6/5) - (5/7 + 6/7)) / 1/7)
[6623] ['8/9', '5/4', '9/7', '9/7', '3'] -> (3 / (5/4 - (9/7 / (8/9 * 9/7))))
[6624] ['1/4', '8/7', '4/3', '9/2', '8'] -> ((8 / (4/3 - 8/7)) - (9/2 / 1/4))
[6625] ['3/7', '3/5', '5/6', '8/3', '4'] -> ((8/3 + (4 / 3/7)) / (3/5 * 5/6))
[6626] ['1/8', '1/7', '5/8', '2/3', '5'] -> (2/3 + (5 / (1/8 + (1/7 * 5/8))))
[6627] ['1/3', '3/8', '4/5', '8/3', '4'] -> ((8/3 - (1/3 / 4/5)) / (3/8 / 4))
[6628] ['2/9', '2/7', '3/5', '5/7', '5'] -> ((5/7 / (2/7 / 3/5)) + (5 / 2/9))
[6629] ['1/4', '8/7', '7/5', '5/3', '8'] -> (5/3 * (8 + (7/5 / (1/4 / 8/7))))
[6630] ['1/3', '4/7', '5/7', '4/5', '3'] -> ((5/7 + 3) / (4/7 - (1/3 / 4/5)))
[6631] ['7/9', '3/2', '8/5', '7/4', '6'] -> (8/5 * (3/2 + (6 / (7/9 / 7/4))))
[6632] ['3/7', '3/5', '5/6', '7/2', '4'] -> ((7/2 * (3/7 + (4 / 3/5))) - 5/6)
[6633] ['7/6', '7/6', '3/2', '3/2', '2'] -> (2 / ((7/6 + 7/6) - (3/2 * 3/2)))
[6634] ['4/9', '4/5', '1', '8/3', '8/3'] -> (((8/3 / (1 - 4/5)) - 8/3) / 4/9)
[6635] ['6/7', '4/3', '3/2', '3/2', '4'] -> (4 / (4/3 - (3/2 / (6/7 * 3/2))))
[6636] ['1/7', '1/5', '1/5', '5/6', '9'] -> (9 * ((1/5 / (1/5 - 1/7)) - 5/6))
[6637] ['1/7', '5/7', '6/7', '9/5', '6'] -> (((6/7 / 5/7) + (6 / 1/7)) / 9/5)
[6638] ['1/7', '4/3', '7/5', '5/3', '5'] -> ((((5/3 + 5) / 7/5) - 4/3) / 1/7)
[6639] ['8/9', '5/4', '9/7', '3/2', '3'] -> ((3 / 3/2) / ((5/4 / 9/7) - 8/9))
