[333488] ['1/3', '2/9', '3/2', '4/5', '9/8'] -> ((3/2 / (1/3 - (2/9 / 4/5))) / 9/8)
[380409] ['1/3', '4/7', '5/4', '5/4', '5/8'] -> ((5/4 / 5/4) / (5/8 - (1/3 / 4/7)))
[380435] ['1/3', '4/7', '5/4', '5/6', '7/2'] -> ((4/7 / ((5/4 - 1/3) - 5/6)) * 7/2)
[380449] ['1/3', '4/7', '5/4', '5/6', '9/7'] -> (9/7 / ((5/4 * (5/6 - 1/3)) - 4/7))
[380455] ['1/3', '4/7', '5/4', '5/7', '6/7'] -> (6/7 / ((5/4 / 5/7) - (4/7 / 1/3)))
[380465] ['1/3', '4/7', '5/4', '5/7', '8/7'] -> (8/7 / (((1/3 / 4/7) + 5/7) - 5/4))
[380468] ['1/3', '4/7', '5/4', '5/7', '9/4'] -> (((5/4 / (5/7 - 4/7)) / 1/3) - 9/4)
[380494] ['1/3', '4/7', '5/4', '5/9', '6/7'] -> (6/7 / (5/4 * ((1/3 / 5/9) - 4/7)))
[380507] ['1/3', '4/7', '5/4', '5/9', '9/4'] -> (((1/3 * 5/4) / (4/7 - 5/9)) - 9/4)
[380522] ['1/3', '4/7', '5/4', '6/5', '8/7'] -> (8/7 / (((4/7 / 5/4) / 6/5) - 1/3))
[380538] ['1/3', '4/7', '5/4', '6/7', '8/5'] -> (8/5 / ((6/7 - (4/7 / 5/4)) - 1/3))
[380542] ['1/3', '4/7', '5/4', '6/7', '9/4'] -> ((5/4 / ((1/3 + 4/7) - 6/7)) - 9/4)
[380546] ['1/3', '4/7', '5/4', '7/2', '7/2'] -> ((4/7 / (5/4 - (1/3 * 7/2))) * 7/2)
[380555] ['1/3', '4/7', '5/4', '7/2', '8/7'] -> (8/7 / (4/7 * (5/4 - (1/3 * 7/2))))
[380557] ['1/3', '4/7', '5/4', '7/2', '9/2'] -> ((((1/3 / 4/7) + 5/4) + 7/2) * 9/2)
[380565] ['1/3', '4/7', '5/4', '7/3', '7/6'] -> (7/6 / (1/3 * (7/3 - (5/4 / 4/7))))
[380568] ['1/3', '4/7', '5/4', '7/3', '8/3'] -> (8/3 / (((1/3 * 7/3) / 4/7) - 5/4))
[380570] ['1/3', '4/7', '5/4', '7/3', '8/7'] -> (8/7 / ((1/3 / 4/7) - (5/4 / 7/3)))
[380572] ['1/3', '4/7', '5/4', '7/3', '9/2'] -> (9/2 / ((1/3 + (5/4 / 4/7)) - 7/3))
[380575] ['1/3', '4/7', '5/4', '7/3', '9/7'] -> (9/7 / ((5/4 / (7/3 - 1/3)) - 4/7))
[380604] ['1/3', '4/7', '5/4', '7/6', '7/6'] -> (((4/7 / (5/4 - 7/6)) / 1/3) * 7/6)
[380619] ['1/3', '4/7', '5/4', '7/8', '8/5'] -> (8/5 / (((4/7 * 7/8) / 5/4) - 1/3))
[380623] ['1/3', '4/7', '5/4', '7/8', '9/4'] -> (9/4 / (1/3 * ((7/8 / 4/7) - 5/4)))
[380625] ['1/3', '4/7', '5/4', '7/8', '9/7'] -> (9/7 / (1/3 * (7/8 - (4/7 * 5/4))))
[380628] ['1/3', '4/7', '5/4', '7/9', '8/3'] -> (8/3 / (((1/3 / 4/7) + 7/9) - 5/4))
[380631] ['1/3', '4/7', '5/4', '7/9', '8/9'] -> (8/9 / (1/3 * ((7/9 / 4/7) - 5/4)))
[380632] ['1/3', '4/7', '5/4', '7/9', '9/2'] -> ((5/4 + ((7/9 / 1/3) / 4/7)) * 9/2)
[380646] ['1/3', '4/7', '5/4', '8/5', '8/5'] -> (8/5 / ((1/3 * 4/7) * (8/5 - 5/4)))
[380684] ['1/3', '4/7', '5/6', '5/6', '5/8'] -> ((5/6 / 5/6) / (5/8 - (1/3 / 4/7)))
[380695] ['1/3', '4/7', '5/6', '5/6', '8/3'] -> (8/3 / ((5/6 * 5/6) - (1/3 / 4/7)))
[380727] ['1/3', '4/7', '5/6', '5/8', '6/5'] -> ((5/6 / (5/8 - (1/3 / 4/7))) * 6/5)
[380731] ['1/3', '4/7', '5/6', '5/8', '7/4'] -> (7/4 / ((1/3 + 5/6) - (5/8 / 4/7)))
[380742] ['1/3', '4/7', '5/6', '5/8', '9/5'] -> (9/5 / (((1/3 / 4/7) / 5/6) - 5/8))
[380745] ['1/3', '4/7', '5/6', '5/9', '5/9'] -> (5/9 / (5/6 * ((1/3 / 4/7) - 5/9)))
[380749] ['1/3', '4/7', '5/6', '5/9', '7/3'] -> ((4/7 / ((1/3 + 5/9) - 5/6)) * 7/3)
[380755] ['1/3', '4/7', '5/6', '5/9', '8/3'] -> (8/3 / ((4/7 * (1/3 + 5/6)) - 5/9))
[380757] ['1/3', '4/7', '5/6', '5/9', '8/7'] -> (8/7 / (((4/7 * 5/9) / 5/6) - 1/3))
[380769] ['1/3', '4/7', '5/6', '6/5', '7/5'] -> (7/5 / (((6/5 - 1/3) - 5/6) / 4/7))
[380773] ['1/3', '4/7', '5/6', '6/5', '8/3'] -> (8/3 / ((5/6 / 6/5) - (1/3 / 4/7)))
[380779] ['1/3', '4/7', '5/6', '6/5', '9/5'] -> (9/5 / ((1/3 + 6/5) - (5/6 / 4/7)))
[380794] ['1/3', '4/7', '5/6', '6/7', '9/2'] -> ((5/6 + ((6/7 / 1/3) / 4/7)) * 9/2)
[380806] ['1/3', '4/7', '5/6', '7/2', '8/3'] -> (8/3 / (1/3 * (4/7 - (5/6 / 7/2))))
[380808] ['1/3', '4/7', '5/6', '7/2', '8/7'] -> (8/7 / ((5/6 / 7/2) - (1/3 * 4/7)))
[380815] ['1/3', '4/7', '5/6', '7/3', '7/3'] -> ((4/7 / (5/6 - (1/3 * 7/3))) * 7/3)
[380823] ['1/3', '4/7', '5/6', '7/3', '8/7'] -> (8/7 / ((4/7 / (7/3 - 5/6)) - 1/3))
[380839] ['1/3', '4/7', '5/6', '7/4', '9/2'] -> (9/2 / (((1/3 * 7/4) / 4/7) - 5/6))
[380871] ['1/3', '4/7', '5/6', '7/8', '8/3'] -> (8/3 / (1/3 * (5/6 - (4/7 * 7/8))))
[380873] ['1/3', '4/7', '5/6', '7/8', '8/7'] -> (8/7 / (((5/6 / 7/8) - 1/3) - 4/7))
[380880] ['1/3', '4/7', '5/6', '7/9', '7/9'] -> (((4/7 / (5/6 - 7/9)) / 1/3) * 7/9)
[380883] ['1/3', '4/7', '5/6', '7/9', '8/7'] -> (8/7 / ((4/7 * 5/6) - (1/3 / 7/9)))
[380884] ['1/3', '4/7', '5/6', '7/9', '8/9'] -> (8/9 / (((4/7 * 5/6) * 7/9) - 1/3))
[380888] ['1/3', '4/7', '5/6', '7/9', '9/7'] -> (((4/7 / (5/6 - 7/9)) / 1/3) / 9/7)
[380895] ['1/3', '4/7', '5/6', '8/3', '9/4'] -> ((8/3 / (5/6 - (1/3 / 4/7))) * 9/4)
[380897] ['1/3', '4/7', '5/6', '8/3', '9/7'] -> (9/7 / (((4/7 * 5/6) - 1/3) / 8/3))
[380905] ['1/3', '4/7', '5/6', '8/5', '9/7'] -> (9/7 / ((5/6 - (1/3 / 8/5)) - 4/7))
[380907] ['1/3', '4/7', '5/6', '8/7', '8/7'] -> (8/7 / (((5/6 * 8/7) - 1/3) - 4/7))
[380918] ['1/3', '4/7', '5/6', '8/9', '9/7'] -> (((4/7 / (8/9 - 5/6)) / 1/3) / 9/7)
[380921] ['1/3', '4/7', '5/6', '9/2', '9/4'] -> ((9/2 / (4/7 - (1/3 / 5/6))) - 9/4)
[380927] ['1/3', '4/7', '5/6', '9/4', '9/7'] -> (9/7 / (((1/3 * 5/6) * 9/4) - 4/7))
[380945] ['1/3', '4/7', '5/7', '5/7', '7/8'] -> (((4/7 + 5/7) / 1/3) / (7/8 - 5/7))
[380953] ['1/3', '4/7', '5/7', '5/7', '9/5'] -> ((5/7 + 9/5) / (4/7 - (1/3 / 5/7)))
[380954] ['1/3', '4/7', '5/7', '5/7', '9/7'] -> (((5/7 / 1/3) + 9/7) / (5/7 - 4/7))
[380968] ['1/3', '4/7', '5/7', '5/8', '8/5'] -> (8/5 / (1/3 * ((4/7 / 5/8) - 5/7)))
[380987] ['1/3', '4/7', '5/7', '5/9', '8/5'] -> (((1/3 * 5/7) / (4/7 - 5/9)) * 8/5)
[380990] ['1/3', '4/7', '5/7', '5/9', '9/2'] -> (((5/7 + 5/9) / (4/7 - 1/3)) * 9/2)
[381041] ['1/3', '4/7', '5/7', '7/2', '9/2'] -> ((((1/3 + 5/7) / 4/7) + 7/2) * 9/2)
[381050] ['1/3', '4/7', '5/7', '7/3', '7/8'] -> ((4/7 / (1/3 - (5/7 / 7/3))) / 7/8)
[381051] ['1/3', '4/7', '5/7', '7/3', '7/9'] -> (((1/3 + 7/3) / (5/7 - 4/7)) / 7/9)
[381053] ['1/3', '4/7', '5/7', '7/3', '8/5'] -> (8/5 / (((4/7 / 1/3) / 5/7) - 7/3))
[381059] ['1/3', '4/7', '5/7', '7/3', '9/7'] -> (((1/3 + 7/3) / (5/7 - 4/7)) * 9/7)
[381066] ['1/3', '4/7', '5/7', '7/4', '8/3'] -> ((((5/7 / 4/7) + 7/4) / 1/3) * 8/3)
[381080] ['1/3', '4/7', '5/7', '7/5', '8/5'] -> (8/5 / ((1/3 * (5/7 - 4/7)) * 7/5))
[381104] ['1/3', '4/7', '5/7', '7/8', '8/7'] -> (8/7 / (5/7 - ((1/3 / 4/7) / 7/8)))
[381107] ['1/3', '4/7', '5/7', '7/8', '9/4'] -> (((4/7 / (7/8 - 5/7)) / 1/3) * 9/4)
[381113] ['1/3', '4/7', '5/7', '7/9', '8/5'] -> ((1/3 / ((4/7 / 5/7) - 7/9)) * 8/5)
[381114] ['1/3', '4/7', '5/7', '7/9', '8/7'] -> ((1/3 / (4/7 - (5/7 * 7/9))) * 8/7)
[381116] ['1/3', '4/7', '5/7', '7/9', '9/2'] -> (((5/7 + (7/9 / 1/3)) / 4/7) * 9/2)
[381120] ['1/3', '4/7', '5/7', '7/9', '9/8'] -> (((4/7 / (7/9 - 5/7)) / 1/3) / 9/8)
[381121] ['1/3', '4/7', '5/7', '8/3', '8/3'] -> ((((4/7 + 8/3) / 1/3) - 5/7) * 8/3)
[381125] ['1/3', '4/7', '5/7', '8/3', '9/2'] -> ((((5/7 + 8/3) - 1/3) / 4/7) * 9/2)
[381130] ['1/3', '4/7', '5/7', '8/5', '8/5'] -> (8/5 / (1/3 * ((4/7 * 8/5) - 5/7)))
[381145] ['1/3', '4/7', '5/7', '8/9', '8/9'] -> (8/9 / (4/7 - (1/3 * (5/7 + 8/9))))
[381149] ['1/3', '4/7', '5/7', '8/9', '9/7'] -> (9/7 / ((1/3 * (5/7 - 4/7)) / 8/9))
[381164] ['1/3', '4/7', '5/7', '9/7', '9/8'] -> (((9/7 / (5/7 - 4/7)) / 1/3) / 9/8)
[381166] ['1/3', '4/7', '5/8', '5/8', '5/8'] -> ((5/8 / (5/8 - (1/3 / 4/7))) / 5/8)
[381178] ['1/3', '4/7', '5/8', '5/8', '8/5'] -> ((5/8 * 8/5) / (5/8 - (1/3 / 4/7)))
[381182] ['1/3', '4/7', '5/8', '5/8', '9/4'] -> ((5/8 / ((4/7 * 5/8) - 1/3)) - 9/4)
[381186] ['1/3', '4/7', '5/8', '5/9', '5/9'] -> ((5/9 / (5/8 - (1/3 / 4/7))) / 5/9)
[381192] ['1/3', '4/7', '5/8', '5/9', '7/5'] -> (((1/3 / (4/7 - 5/9)) / 5/8) / 7/5)
[381202] ['1/3', '4/7', '5/8', '5/9', '9/5'] -> ((5/9 / (5/8 - (1/3 / 4/7))) * 9/5)
[381205] ['1/3', '4/7', '5/8', '6/5', '6/5'] -> ((6/5 / (5/8 - (1/3 / 4/7))) / 6/5)
[381206] ['1/3', '4/7', '5/8', '6/5', '6/7'] -> (6/7 / (1/3 - ((4/7 * 5/8) / 6/5)))
[381216] ['1/3', '4/7', '5/8', '6/5', '8/7'] -> (8/7 / ((1/3 + (4/7 / 5/8)) - 6/5))
[381220] ['1/3', '4/7', '5/8', '6/5', '9/5'] -> (9/5 / (((1/3 * 6/5) / 4/7) - 5/8))
[381223] ['1/3', '4/7', '5/8', '6/7', '6/7'] -> ((6/7 / (5/8 - (1/3 / 4/7))) / 6/7)
[381226] ['1/3', '4/7', '5/8', '6/7', '7/4'] -> (7/4 / (((6/7 - 5/8) / 4/7) - 1/3))
[381228] ['1/3', '4/7', '5/8', '6/7', '7/6'] -> ((6/7 / (5/8 - (1/3 / 4/7))) * 7/6)
[381233] ['1/3', '4/7', '5/8', '6/7', '8/7'] -> (8/7 / ((1/3 / 4/7) - (5/8 * 6/7)))
[381235] ['1/3', '4/7', '5/8', '6/7', '9/2'] -> (((1/3 * 6/7) / (5/8 - 4/7)) * 9/2)
[381242] ['1/3', '4/7', '5/8', '7/2', '7/4'] -> (7/4 / ((1/3 * 7/2) - (5/8 / 4/7)))
[381245] ['1/3', '4/7', '5/8', '7/2', '7/8'] -> (((7/2 / (5/8 - 1/3)) / 4/7) / 7/8)
[381249] ['1/3', '4/7', '5/8', '7/2', '8/7'] -> (((7/2 / (5/8 - 1/3)) / 4/7) * 8/7)
[381277] ['1/3', '4/7', '5/8', '7/4', '8/5'] -> (8/5 / ((4/7 - (1/3 / 5/8)) * 7/4))
[381291] ['1/3', '4/7', '5/8', '7/5', '8/7'] -> (8/7 / (((1/3 + 4/7) / 5/8) - 7/5))
[381303] ['1/3', '4/7', '5/8', '7/6', '8/7'] -> (8/7 / ((1/3 / 4/7) - (5/8 / 7/6)))
[381305] ['1/3', '4/7', '5/8', '7/6', '9/2'] -> (((1/3 / (5/8 - 4/7)) / 7/6) * 9/2)
[381321] ['1/3', '4/7', '5/8', '7/9', '7/9'] -> (7/9 / ((5/8 - (1/3 / 4/7)) * 7/9))
[381329] ['1/3', '4/7', '5/8', '7/9', '9/7'] -> (9/7 / ((5/8 - (1/3 / 4/7)) / 7/9))
[381331] ['1/3', '4/7', '5/8', '8/3', '8/3'] -> (8/3 / ((5/8 - (1/3 / 4/7)) * 8/3))
[381332] ['1/3', '4/7', '5/8', '8/3', '8/5'] -> ((((8/3 / 1/3) / 4/7) / 5/8) + 8/5)
[381340] ['1/3', '4/7', '5/8', '8/5', '8/5'] -> (8/5 / ((5/8 - (1/3 / 4/7)) * 8/5))
[381344] ['1/3', '4/7', '5/8', '8/5', '9/4'] -> ((5/8 / ((4/7 / 8/5) - 1/3)) - 9/4)
[381355] ['1/3', '4/7', '5/8', '8/9', '8/9'] -> (8/9 / ((5/8 - (1/3 / 4/7)) * 8/9))
[381359] ['1/3', '4/7', '5/8', '8/9', '9/7'] -> (9/7 / (((4/7 / 8/9) - 5/8) / 1/3))
[381360] ['1/3', '4/7', '5/8', '8/9', '9/8'] -> (9/8 / ((5/8 - (1/3 / 4/7)) / 8/9))
[381361] ['1/3', '4/7', '5/8', '9/2', '9/2'] -> ((9/2 / (5/8 - (1/3 / 4/7))) / 9/2)
[381365] ['1/3', '4/7', '5/8', '9/2', '9/8'] -> (((9/2 / (5/8 - 1/3)) / 4/7) / 9/8)
[381366] ['1/3', '4/7', '5/8', '9/4', '9/4'] -> (9/4 / ((5/8 - (1/3 / 4/7)) * 9/4))
[381368] ['1/3', '4/7', '5/8', '9/4', '9/7'] -> (9/7 / (((4/7 * 5/8) - 1/3) * 9/4))
[381370] ['1/3', '4/7', '5/8', '9/5', '9/5'] -> ((9/5 / (5/8 - (1/3 / 4/7))) / 9/5)
[381371] ['1/3', '4/7', '5/8', '9/5', '9/7'] -> (9/7 / (5/8 * (9/5 - (4/7 / 1/3))))
[381373] ['1/3', '4/7', '5/8', '9/7', '9/7'] -> ((9/7 / (5/8 - (1/3 / 4/7))) / 9/7)
[381375] ['1/3', '4/7', '5/8', '9/8', '9/8'] -> ((9/8 / (5/8 - (1/3 / 4/7))) / 9/8)
[381377] ['1/3', '4/7', '5/9', '5/9', '6/5'] -> ((5/9 / ((1/3 / 4/7) - 5/9)) * 6/5)
[381380] ['1/3', '4/7', '5/9', '5/9', '7/3'] -> (((1/3 + 5/9) / (4/7 - 5/9)) / 7/3)
[381388] ['1/3', '4/7', '5/9', '5/9', '8/7'] -> (8/7 / (5/9 - (4/7 * (1/3 + 5/9))))
[381393] ['1/3', '4/7', '5/9', '5/9', '9/7'] -> (9/7 / ((5/9 / (1/3 + 5/9)) - 4/7))
[381394] ['1/3', '4/7', '5/9', '5/9', '9/8'] -> ((5/9 / (4/7 - 5/9)) / (1/3 + 9/8))
[381399] ['1/3', '4/7', '5/9', '6/5', '7/4'] -> ((6/5 / ((1/3 / 5/9) - 4/7)) / 7/4)
[381406] ['1/3', '4/7', '5/9', '6/5', '8/7'] -> (8/7 / (((4/7 * 5/9) * 6/5) - 1/3))
[381420] ['1/3', '4/7', '5/9', '6/7', '7/9'] -> ((6/7 / ((1/3 / 4/7) - 5/9)) * 7/9)
[381421] ['1/3', '4/7', '5/9', '6/7', '8/3'] -> (8/3 / ((6/7 - (1/3 * 4/7)) - 5/9))
[381422] ['1/3', '4/7', '5/9', '6/7', '8/5'] -> (8/5 / ((4/7 / 6/7) - (1/3 / 5/9)))
[381428] ['1/3', '4/7', '5/9', '6/7', '9/7'] -> ((6/7 / ((1/3 / 4/7) - 5/9)) / 9/7)
[381431] ['1/3', '4/7', '5/9', '7/2', '7/3'] -> (7/3 / (((1/3 / 4/7) - 5/9) * 7/2))
[381453] ['1/3', '4/7', '5/9', '7/3', '8/5'] -> (8/5 / (((1/3 / 5/9) - 4/7) * 7/3))
[381454] ['1/3', '4/7', '5/9', '7/3', '8/7'] -> (8/7 / ((5/9 / 7/3) - (1/3 * 4/7)))
[381455] ['1/3', '4/7', '5/9', '7/3', '8/9'] -> (8/9 / ((1/3 - (4/7 * 5/9)) * 7/3))
[381466] ['1/3', '4/7', '5/9', '7/4', '8/3'] -> (8/3 / (((4/7 * 7/4) - 1/3) - 5/9))
[381468] ['1/3', '4/7', '5/9', '7/4', '8/7'] -> (8/7 / (4/7 * (7/4 - (5/9 / 1/3))))
[381480] ['1/3', '4/7', '5/9', '7/5', '8/5'] -> (((1/3 / (4/7 - 5/9)) / 7/5) * 8/5)
[381490] ['1/3', '4/7', '5/9', '7/6', '7/9'] -> (7/9 / (((1/3 / 4/7) - 5/9) * 7/6))
[381492] ['1/3', '4/7', '5/9', '7/6', '8/5'] -> (8/5 / ((4/7 * 7/6) - (1/3 / 5/9)))
[381501] ['1/3', '4/7', '5/9', '7/8', '7/9'] -> (7/9 / (1/3 * ((5/9 / 4/7) - 7/8)))
[381509] ['1/3', '4/7', '5/9', '7/8', '9/7'] -> (9/7 / (((1/3 + 4/7) - 7/8) / 5/9))
[381512] ['1/3', '4/7', '5/9', '7/9', '8/3'] -> (8/3 / ((1/3 / 7/9) - (4/7 * 5/9)))
[381514] ['1/3', '4/7', '5/9', '7/9', '8/7'] -> (8/7 / (1/3 * ((5/9 / 7/9) - 4/7)))
[381520] ['1/3', '4/7', '5/9', '7/9', '9/8'] -> (((1/3 / (4/7 - 5/9)) / 7/9) / 9/8)
[381521] ['1/3', '4/7', '5/9', '8/3', '8/3'] -> (((1/3 + (8/3 / 4/7)) / 5/9) * 8/3)
[381528] ['1/3', '4/7', '5/9', '8/3', '9/7'] -> (9/7 / (((5/9 / 1/3) / 8/3) - 4/7))
[381545] ['1/3', '4/7', '5/9', '8/9', '8/9'] -> (8/9 / (5/9 - ((1/3 * 8/9) / 4/7)))
[381549] ['1/3', '4/7', '5/9', '8/9', '9/7'] -> (9/7 / (((4/7 - 5/9) / 1/3) / 8/9))
[381564] ['1/3', '4/7', '5/9', '9/7', '9/8'] -> (((1/3 * 9/7) / (4/7 - 5/9)) / 9/8)
[381582] ['1/3', '4/7', '6/5', '6/5', '9/7'] -> (((4/7 * 6/5) / 1/3) / (9/7 - 6/5))
[381604] ['1/3', '4/7', '6/5', '7/2', '7/5'] -> (7/5 / ((6/5 - (1/3 * 7/2)) / 4/7))
[381633] ['1/3', '4/7', '6/5', '7/4', '7/5'] -> ((6/5 / (7/4 - (4/7 / 1/3))) / 7/5)
[381638] ['1/3', '4/7', '6/5', '7/4', '8/5'] -> (8/5 / (1/3 * (6/5 - (4/7 * 7/4))))
[381683] ['1/3', '4/7', '6/5', '7/9', '8/3'] -> (8/3 / (((4/7 / 6/5) - 1/3) * 7/9))
[381685] ['1/3', '4/7', '6/5', '7/9', '8/7'] -> (8/7 / ((4/7 / 6/5) - (1/3 / 7/9)))
[381686] ['1/3', '4/7', '6/5', '7/9', '8/9'] -> (8/9 / (((4/7 * 7/9) / 6/5) - 1/3))
[381693] ['1/3', '4/7', '6/5', '8/3', '8/5'] -> (8/5 / (4/7 * ((6/5 / 8/3) - 1/3)))
[381699] ['1/3', '4/7', '6/5', '8/3', '9/7'] -> (9/7 / (((4/7 / 6/5) - 1/3) / 8/3))
[381702] ['1/3', '4/7', '6/5', '8/5', '8/7'] -> (8/7 / ((1/3 + (4/7 * 8/5)) - 6/5))
[381709] ['1/3', '4/7', '6/5', '8/7', '8/7'] -> (8/7 / (((8/7 / 6/5) - 1/3) - 4/7))
[381723] ['1/3', '4/7', '6/5', '9/2', '9/4'] -> ((9/2 / (4/7 - (1/3 * 6/5))) - 9/4)
[381729] ['1/3', '4/7', '6/5', '9/4', '9/7'] -> (9/7 / (((1/3 * 9/4) / 6/5) - 4/7))
[381738] ['1/3', '4/7', '6/7', '6/7', '7/2'] -> ((((4/7 + 6/7) + 6/7) / 1/3) * 7/2)
[381754] ['1/3', '4/7', '6/7', '7/2', '7/2'] -> ((6/7 + ((4/7 * 7/2) / 1/3)) * 7/2)
[381769] ['1/3', '4/7', '6/7', '7/2', '9/8'] -> ((((6/7 + 7/2) / 1/3) / 4/7) + 9/8)
[381778] ['1/3', '4/7', '6/7', '7/3', '8/7'] -> (8/7 / (1/3 - ((4/7 / 6/7) / 7/3)))
[381805] ['1/3', '4/7', '6/7', '7/5', '8/7'] -> (8/7 / ((6/7 - (1/3 / 7/5)) - 4/7))
[381826] ['1/3', '4/7', '6/7', '7/8', '8/3'] -> (8/3 / ((4/7 * 7/8) - (1/3 / 6/7)))
[381831] ['1/3', '4/7', '6/7', '7/8', '9/4'] -> (((1/3 * 4/7) / (7/8 - 6/7)) * 9/4)
[381833] ['1/3', '4/7', '6/7', '7/8', '9/7'] -> (9/7 / (((7/8 - 4/7) / 1/3) - 6/7))
[381838] ['1/3', '4/7', '6/7', '7/9', '8/7'] -> (8/7 / (((4/7 * 6/7) * 7/9) - 1/3))
[381845] ['1/3', '4/7', '6/7', '8/3', '8/3'] -> (((8/3 / (6/7 - 4/7)) - 1/3) * 8/3)
[381855] ['1/3', '4/7', '6/7', '8/5', '8/7'] -> (8/7 / ((1/3 / 4/7) - (6/7 / 8/5)))
[381869] ['1/3', '4/7', '6/7', '8/9', '8/9'] -> (8/9 / (((8/9 - 4/7) / 6/7) - 1/3))
[381873] ['1/3', '4/7', '6/7', '8/9', '9/7'] -> ((8/9 / ((1/3 + 4/7) - 6/7)) * 9/7)
[381879] ['1/3', '4/7', '6/7', '9/2', '9/8'] -> (((6/7 + (9/2 / 1/3)) / 4/7) - 9/8)
[381888] ['1/3', '4/7', '6/7', '9/7', '9/8'] -> ((9/7 / ((1/3 + 4/7) - 6/7)) / 9/8)
[381904] ['1/3', '4/7', '7/2', '7/2', '9/7'] -> ((((4/7 + 7/2) + 7/2) / 1/3) + 9/7)
[381914] ['1/3', '4/7', '7/2', '7/3', '8/7'] -> (8/7 / (((4/7 * 7/3) / 7/2) - 1/3))
[381916] ['1/3', '4/7', '7/2', '7/3', '9/2'] -> (((4/7 * 7/2) * (1/3 + 7/3)) * 9/2)
[381926] ['1/3', '4/7', '7/2', '7/4', '8/3'] -> (((4/7 * (7/2 + 7/4)) / 1/3) * 8/3)
[381928] ['1/3', '4/7', '7/2', '7/4', '8/7'] -> (8/7 / (1/3 - ((4/7 * 7/4) / 7/2)))
[381955] ['1/3', '4/7', '7/2', '7/6', '9/2'] -> ((4/7 * ((7/2 / 1/3) - 7/6)) * 9/2)
[381962] ['1/3', '4/7', '7/2', '7/8', '8/3'] -> (((7/2 - (4/7 * 7/8)) / 1/3) * 8/3)
[381990] ['1/3', '4/7', '7/2', '8/5', '8/5'] -> (8/5 / (((4/7 * 7/2) - 1/3) - 8/5))
[382006] ['1/3', '4/7', '7/2', '8/9', '9/2'] -> ((((4/7 * 7/2) * 8/9) / 1/3) * 9/2)
[382015] ['1/3', '4/7', '7/2', '9/2', '9/8'] -> ((((4/7 * 7/2) * 9/2) / 1/3) / 9/8)
[382019] ['1/3', '4/7', '7/2', '9/4', '9/8'] -> ((((7/2 / 4/7) + 9/4) / 1/3) - 9/8)
[382024] ['1/3', '4/7', '7/2', '9/7', '9/8'] -> ((((7/2 + 9/7) / 1/3) / 4/7) - 9/8)
[382031] ['1/3', '4/7', '7/3', '7/3', '7/9'] -> ((7/3 + 7/3) / (7/9 - (1/3 / 4/7)))
[382033] ['1/3', '4/7', '7/3', '7/3', '8/5'] -> ((((7/3 / 1/3) - 4/7) * 7/3) * 8/5)
[382034] ['1/3', '4/7', '7/3', '7/3', '8/7'] -> (((7/3 + 7/3) / 1/3) * (4/7 + 8/7))
[382036] ['1/3', '4/7', '7/3', '7/3', '9/2'] -> (((7/3 / 1/3) + 7/3) * (4/7 * 9/2))
[382043] ['1/3', '4/7', '7/3', '7/4', '7/6'] -> ((1/3 / ((7/3 - 4/7) - 7/4)) / 7/6)
[382046] ['1/3', '4/7', '7/3', '7/4', '8/3'] -> (8/3 / ((1/3 * 4/7) * (7/3 - 7/4)))
[382050] ['1/3', '4/7', '7/3', '7/4', '9/2'] -> ((7/3 + ((4/7 * 7/4) / 1/3)) * 9/2)
[382059] ['1/3', '4/7', '7/3', '7/5', '8/3'] -> ((((7/3 / 1/3) - 4/7) * 7/5) * 8/3)
[382060] ['1/3', '4/7', '7/3', '7/5', '8/5'] -> (8/5 / (((4/7 * 7/5) / 1/3) - 7/3))
[382061] ['1/3', '4/7', '7/3', '7/5', '8/7'] -> (8/7 / ((4/7 / 1/3) - (7/3 / 7/5)))
[382073] ['1/3', '4/7', '7/3', '7/6', '8/7'] -> (8/7 / (1/3 - ((4/7 * 7/6) / 7/3)))
[382086] ['1/3', '4/7', '7/3', '7/8', '9/2'] -> ((((1/3 + 7/3) / 4/7) / 7/8) * 9/2)
[382089] ['1/3', '4/7', '7/3', '7/8', '9/7'] -> (9/7 / (4/7 - ((1/3 + 7/8) / 7/3)))
[382094] ['1/3', '4/7', '7/3', '7/9', '8/7'] -> ((7/3 / ((4/7 * 7/9) - 1/3)) * 8/7)
[382096] ['1/3', '4/7', '7/3', '7/9', '9/2'] -> (((4/7 * (7/3 + 7/9)) / 1/3) * 9/2)
[382110] ['1/3', '4/7', '7/3', '8/5', '8/5'] -> (8/5 / ((1/3 + (4/7 * 7/3)) - 8/5))
[382120] ['1/3', '4/7', '7/3', '8/7', '9/2'] -> ((((1/3 + 7/3) * 8/7) / 4/7) * 9/2)
[382125] ['1/3', '4/7', '7/3', '8/9', '8/9'] -> (8/9 / (7/3 * ((1/3 + 4/7) - 8/9)))
[382141] ['1/3', '4/7', '7/3', '9/5', '9/7'] -> (9/7 / ((1/3 / (7/3 - 9/5)) - 4/7))
[382173] ['1/3', '4/7', '7/4', '7/6', '7/6'] -> ((1/3 / ((7/4 - 4/7) - 7/6)) / 7/6)
[382176] ['1/3', '4/7', '7/4', '7/6', '8/3'] -> (8/3 / ((1/3 * 4/7) * (7/4 - 7/6)))
[382178] ['1/3', '4/7', '7/4', '7/6', '8/7'] -> (8/7 / (((4/7 * 7/6) / 7/4) - 1/3))
