[146280] ['1/2', '3/2', '3/2', '6/7', '7/8'] -> ((3/2 / ((6/7 / 3/2) - 1/2)) / 7/8)
[182039] ['1/2', '4/5', '5/3', '7/2', '7/5'] -> ((4/5 / (1/2 - (5/3 / 7/2))) / 7/5)
[182043] ['1/2', '4/5', '5/3', '7/2', '8/3'] -> (((5/3 * (7/2 - 4/5)) / 1/2) * 8/3)
[182044] ['1/2', '4/5', '5/3', '7/2', '8/5'] -> (8/5 / (4/5 * ((1/2 * 7/2) - 5/3)))
[182059] ['1/2', '4/5', '5/3', '7/3', '8/5'] -> (8/5 / (1/2 * ((4/5 + 5/3) - 7/3)))
[182064] ['1/2', '4/5', '5/3', '7/3', '9/5'] -> (((5/3 + 7/3) / (4/5 - 1/2)) * 9/5)
[182068] ['1/2', '4/5', '5/3', '7/4', '7/5'] -> (7/5 / (((1/2 * 5/3) - 4/5) * 7/4))
[182077] ['1/2', '4/5', '5/3', '7/4', '9/4'] -> ((7/4 / (5/3 - (4/5 / 1/2))) - 9/4)
[182081] ['1/2', '4/5', '5/3', '7/5', '7/5'] -> (7/5 / (((5/3 - 1/2) / 4/5) - 7/5))
[182083] ['1/2', '4/5', '5/3', '7/5', '7/8'] -> ((7/5 / (5/3 - (4/5 / 1/2))) / 7/8)
[182087] ['1/2', '4/5', '5/3', '7/5', '8/7'] -> ((7/5 / (5/3 - (4/5 / 1/2))) * 8/7)
[182089] ['1/2', '4/5', '5/3', '7/5', '9/2'] -> ((((5/3 + 7/5) / 1/2) - 4/5) * 9/2)
[182097] ['1/2', '4/5', '5/3', '7/6', '8/3'] -> (8/3 / ((5/3 * (7/6 - 4/5)) - 1/2))
[182101] ['1/2', '4/5', '5/3', '7/6', '9/2'] -> ((((5/3 / 1/2) / 4/5) + 7/6) * 9/2)
[182103] ['1/2', '4/5', '5/3', '7/6', '9/5'] -> (9/5 / ((7/6 / 5/3) - (1/2 / 4/5)))
[182109] ['1/2', '4/5', '5/3', '7/8', '8/5'] -> (8/5 / (4/5 * ((7/8 / 1/2) - 5/3)))
[182113] ['1/2', '4/5', '5/3', '7/8', '9/4'] -> ((7/8 / ((1/2 * 5/3) - 4/5)) - 9/4)
[182118] ['1/2', '4/5', '5/3', '7/9', '8/3'] -> (8/3 / (7/9 - ((1/2 * 4/5) * 5/3)))
[182119] ['1/2', '4/5', '5/3', '7/9', '8/5'] -> (8/5 / ((7/9 / 5/3) - (1/2 * 4/5)))
[182154] ['1/2', '4/5', '5/3', '8/9', '9/5'] -> ((8/9 / (5/3 - (4/5 / 1/2))) * 9/5)
[182163] ['1/2', '4/5', '5/3', '9/4', '9/5'] -> (9/5 / (((1/2 * 5/3) - 4/5) * 9/4))
[182168] ['1/2', '4/5', '5/3', '9/5', '9/8'] -> ((9/5 / (5/3 - (4/5 / 1/2))) / 9/8)
[182173] ['1/2', '4/5', '5/4', '5/4', '5/6'] -> (5/4 / (5/6 - ((1/2 * 5/4) / 4/5)))
[182183] ['1/2', '4/5', '5/4', '5/4', '7/6'] -> (((4/5 * 5/4) / 1/2) / (5/4 - 7/6))
[182190] ['1/2', '4/5', '5/4', '5/4', '9/2'] -> (9/2 / ((1/2 + 5/4) - (5/4 / 4/5)))
[182204] ['1/2', '4/5', '5/4', '5/6', '7/5'] -> (7/5 / ((1/2 + 5/4) * (5/6 - 4/5)))
[182221] ['1/2', '4/5', '5/4', '5/7', '6/7'] -> (6/7 / (((1/2 + 4/5) - 5/4) * 5/7))
[182235] ['1/2', '4/5', '5/4', '5/7', '9/5'] -> (9/5 / (((1/2 * 5/4) / 5/7) - 4/5))
[182249] ['1/2', '4/5', '5/4', '5/8', '8/3'] -> ((1/2 / (4/5 - (5/4 * 5/8))) - 8/3)
[182250] ['1/2', '4/5', '5/4', '5/8', '8/5'] -> ((4/5 + 8/5) / ((5/8 - 1/2) / 5/4))
[182262] ['1/2', '4/5', '5/4', '5/9', '7/3'] -> (7/3 / ((4/5 - (1/2 * 5/4)) * 5/9))
[182277] ['1/2', '4/5', '5/4', '6/5', '6/5'] -> (6/5 / (4/5 - ((1/2 * 5/4) * 6/5)))
[182279] ['1/2', '4/5', '5/4', '6/5', '7/2'] -> ((6/5 / (4/5 - (1/2 * 5/4))) * 7/2)
[182287] ['1/2', '4/5', '5/4', '6/5', '8/5'] -> ((1/2 / (5/4 - 6/5)) * (4/5 + 8/5))
[182290] ['1/2', '4/5', '5/4', '6/5', '9/2'] -> (((6/5 / (5/4 - 4/5)) / 1/2) * 9/2)
[182292] ['1/2', '4/5', '5/4', '6/5', '9/5'] -> (9/5 / ((5/4 * (6/5 - 1/2)) - 4/5))
[182295] ['1/2', '4/5', '5/4', '6/7', '6/7'] -> (6/7 / ((1/2 * 5/4) * (6/7 - 4/5)))
[182299] ['1/2', '4/5', '5/4', '6/7', '7/5'] -> ((6/7 / ((1/2 + 4/5) - 5/4)) * 7/5)
[182309] ['1/2', '4/5', '5/4', '6/7', '9/5'] -> (9/5 / (((5/4 - 1/2) / 6/7) - 4/5))
[182319] ['1/2', '4/5', '5/4', '7/2', '8/3'] -> ((((4/5 * 5/4) + 7/2) / 1/2) * 8/3)
[182323] ['1/2', '4/5', '5/4', '7/2', '9/2'] -> (9/2 / ((1/2 * 7/2) - (5/4 / 4/5)))
[182326] ['1/2', '4/5', '5/4', '7/2', '9/7'] -> (9/7 / (1/2 - ((5/4 / 4/5) / 7/2)))
[182338] ['1/2', '4/5', '5/4', '7/3', '9/2'] -> (((4/5 + (7/3 / 5/4)) / 1/2) * 9/2)
[182340] ['1/2', '4/5', '5/4', '7/3', '9/5'] -> ((7/3 / (4/5 - (1/2 * 5/4))) * 9/5)
[182352] ['1/2', '4/5', '5/4', '7/4', '9/2'] -> (9/2 / (5/4 * (7/4 - (4/5 / 1/2))))
[182354] ['1/2', '4/5', '5/4', '7/4', '9/5'] -> ((9/5 / 1/2) / ((4/5 * 7/4) - 5/4))
[182355] ['1/2', '4/5', '5/4', '7/4', '9/7'] -> (9/7 / (5/4 * (1/2 - (4/5 / 7/4))))
[182358] ['1/2', '4/5', '5/4', '7/5', '7/6'] -> ((7/5 / ((1/2 + 4/5) - 5/4)) / 7/6)
[182366] ['1/2', '4/5', '5/4', '7/5', '9/4'] -> (((4/5 / (7/5 - 5/4)) / 1/2) * 9/4)
[182367] ['1/2', '4/5', '5/4', '7/5', '9/5'] -> (9/5 / (((1/2 * 5/4) * 7/5) - 4/5))
[182368] ['1/2', '4/5', '5/4', '7/5', '9/7'] -> (9/7 / ((1/2 * 5/4) - (4/5 / 7/5)))
[182374] ['1/2', '4/5', '5/4', '7/6', '8/5'] -> (8/5 / (1/2 * ((7/6 / 5/4) - 4/5)))
[182379] ['1/2', '4/5', '5/4', '7/6', '9/5'] -> (9/5 / (((5/4 - 1/2) * 7/6) - 4/5))
[182389] ['1/2', '4/5', '5/4', '7/8', '9/4'] -> (9/4 / (7/8 - ((1/2 * 5/4) / 4/5)))
[182392] ['1/2', '4/5', '5/4', '7/8', '9/8'] -> (9/8 / ((1/2 * 5/4) * (7/8 - 4/5)))
[182394] ['1/2', '4/5', '5/4', '7/9', '8/3'] -> (8/3 / (1/2 * ((4/5 * 5/4) - 7/9)))
[182415] ['1/2', '4/5', '5/4', '8/5', '9/2'] -> ((4/5 / ((1/2 + 5/4) - 8/5)) * 9/2)
[182417] ['1/2', '4/5', '5/4', '8/5', '9/5'] -> ((1/2 * 9/5) / (8/5 - (5/4 / 4/5)))
[182424] ['1/2', '4/5', '5/4', '8/7', '9/5'] -> (9/5 / ((4/5 / 8/7) - (1/2 * 5/4)))
[182442] ['1/2', '4/5', '5/4', '9/5', '9/5'] -> (9/5 / (((1/2 / 4/5) + 5/4) - 9/5))
[182454] ['1/2', '4/5', '5/6', '5/6', '7/2'] -> ((1/2 + 7/2) / (5/6 - (4/5 * 5/6)))
[182460] ['1/2', '4/5', '5/6', '5/6', '7/9'] -> (((4/5 * 5/6) / 1/2) / (5/6 - 7/9))
[182464] ['1/2', '4/5', '5/6', '5/6', '8/9'] -> (((4/5 * 5/6) / 1/2) / (8/9 - 5/6))
[182480] ['1/2', '4/5', '5/6', '5/7', '7/8'] -> (((1/2 / (5/6 - 4/5)) / 5/7) / 7/8)
[182497] ['1/2', '4/5', '5/6', '5/8', '7/4'] -> (7/4 / ((1/2 * 5/6) * (4/5 - 5/8)))
[182512] ['1/2', '4/5', '5/6', '5/9', '6/5'] -> (6/5 / (4/5 - ((1/2 * 5/6) / 5/9)))
[182529] ['1/2', '4/5', '5/6', '5/9', '9/8'] -> (((1/2 / (5/6 - 4/5)) / 5/9) / 9/8)
[182532] ['1/2', '4/5', '5/6', '6/5', '7/2'] -> ((1/2 + 7/2) / (5/6 - (4/5 / 6/5)))
[182561] ['1/2', '4/5', '5/6', '6/7', '9/4'] -> (((1/2 / (6/7 - 5/6)) / 4/5) - 9/4)
[182568] ['1/2', '4/5', '5/6', '7/2', '7/5'] -> (7/5 / ((1/2 * (5/6 - 4/5)) * 7/2))
[182570] ['1/2', '4/5', '5/6', '7/2', '7/8'] -> ((7/2 / ((4/5 * 5/6) - 1/2)) / 7/8)
[182574] ['1/2', '4/5', '5/6', '7/2', '8/7'] -> ((7/2 / ((4/5 * 5/6) - 1/2)) * 8/7)
[182591] ['1/2', '4/5', '5/6', '7/3', '9/2'] -> (((4/5 * 5/6) + (7/3 / 1/2)) * 9/2)
[182594] ['1/2', '4/5', '5/6', '7/3', '9/7'] -> (9/7 / (1/2 - ((5/6 / 4/5) / 7/3)))
[182606] ['1/2', '4/5', '5/6', '7/4', '9/4'] -> (((1/2 * 7/4) / (5/6 - 4/5)) - 9/4)
[182607] ['1/2', '4/5', '5/6', '7/4', '9/5'] -> (9/5 / ((5/6 - 4/5) * (1/2 + 7/4)))
[182610] ['1/2', '4/5', '5/6', '7/5', '7/5'] -> (7/5 / (((1/2 / 4/5) + 5/6) - 7/5))
[182612] ['1/2', '4/5', '5/6', '7/5', '7/8'] -> (((1/2 * 7/5) / (5/6 - 4/5)) / 7/8)
[182615] ['1/2', '4/5', '5/6', '7/5', '8/5'] -> (8/5 / (7/5 - ((4/5 * 5/6) / 1/2)))
[182616] ['1/2', '4/5', '5/6', '7/5', '8/7'] -> (((1/2 * 7/5) / (5/6 - 4/5)) * 8/7)
[182626] ['1/2', '4/5', '5/6', '7/6', '8/3'] -> (8/3 / (5/6 * ((1/2 + 4/5) - 7/6)))
[182627] ['1/2', '4/5', '5/6', '7/6', '8/5'] -> (8/5 / (((1/2 * 4/5) + 5/6) - 7/6))
[182632] ['1/2', '4/5', '5/6', '7/6', '9/5'] -> (9/5 / ((7/6 / (1/2 + 5/6)) - 4/5))
[182650] ['1/2', '4/5', '5/6', '7/9', '8/9'] -> (((1/2 / (4/5 - 7/9)) / 5/6) * 8/9)
[182655] ['1/2', '4/5', '5/6', '7/9', '9/8'] -> (((1/2 / (4/5 - 7/9)) / 5/6) / 9/8)
[182656] ['1/2', '4/5', '5/6', '8/3', '8/3'] -> (8/3 / ((5/6 / (4/5 - 1/2)) - 8/3))
[182661] ['1/2', '4/5', '5/6', '8/3', '9/4'] -> (((8/3 / (4/5 - 1/2)) / 5/6) * 9/4)
[182662] ['1/2', '4/5', '5/6', '8/3', '9/5'] -> ((8/3 / (4/5 - (1/2 / 5/6))) * 9/5)
[182680] ['1/2', '4/5', '5/6', '8/9', '8/9'] -> (8/9 / ((1/2 * 5/6) * (8/9 - 4/5)))
[182681] ['1/2', '4/5', '5/6', '8/9', '9/2'] -> ((8/9 / ((4/5 * 5/6) - 1/2)) * 9/2)
[182683] ['1/2', '4/5', '5/6', '8/9', '9/5'] -> (((1/2 * 8/9) / (5/6 - 4/5)) * 9/5)
[182690] ['1/2', '4/5', '5/6', '9/2', '9/8'] -> ((9/2 / ((4/5 * 5/6) - 1/2)) / 9/8)
[182697] ['1/2', '4/5', '5/6', '9/5', '9/8'] -> (((1/2 * 9/5) / (5/6 - 4/5)) / 9/8)
[182707] ['1/2', '4/5', '5/7', '5/7', '7/3'] -> ((4/5 / (5/7 - (1/2 / 5/7))) / 7/3)
[182725] ['1/2', '4/5', '5/7', '5/8', '6/7'] -> (6/7 / ((1/2 * 4/5) * (5/7 - 5/8)))
[182738] ['1/2', '4/5', '5/7', '5/8', '9/4'] -> ((4/5 / ((1/2 / 5/7) - 5/8)) * 9/4)
[182752] ['1/2', '4/5', '5/7', '5/9', '8/3'] -> (8/3 / (5/7 * (5/9 - (1/2 * 4/5))))
[182767] ['1/2', '4/5', '5/7', '6/5', '7/6'] -> (((6/5 / (4/5 - 5/7)) / 1/2) / 7/6)
[182788] ['1/2', '4/5', '5/7', '6/7', '8/5'] -> ((1/2 / ((5/7 / 6/7) - 4/5)) * 8/5)
[182803] ['1/2', '4/5', '5/7', '7/2', '8/3'] -> ((((7/2 / 1/2) / 5/7) - 4/5) * 8/3)
[182819] ['1/2', '4/5', '5/7', '7/3', '8/5'] -> (8/5 / ((5/7 * 7/3) - (4/5 / 1/2)))
[182820] ['1/2', '4/5', '5/7', '7/3', '8/7'] -> (8/7 / ((5/7 / (4/5 - 1/2)) - 7/3))
[182837] ['1/2', '4/5', '5/7', '7/4', '9/4'] -> (((1/2 + 7/4) / (4/5 - 5/7)) - 9/4)
[182838] ['1/2', '4/5', '5/7', '7/4', '9/5'] -> (9/5 / ((1/2 * (4/5 - 5/7)) * 7/4))
[182839] ['1/2', '4/5', '5/7', '7/4', '9/7'] -> (9/7 / (5/7 * ((1/2 * 7/4) - 4/5)))
[182842] ['1/2', '4/5', '5/7', '7/5', '7/6'] -> ((4/5 / ((5/7 / 1/2) - 7/5)) / 7/6)
[182858] ['1/2', '4/5', '5/7', '7/6', '8/5'] -> ((1/2 / ((5/7 * 7/6) - 4/5)) * 8/5)
[182874] ['1/2', '4/5', '5/7', '7/8', '9/5'] -> (9/5 / ((1/2 + 4/5) - (7/8 / 5/7)))
[182875] ['1/2', '4/5', '5/7', '7/8', '9/7'] -> (9/7 / (((1/2 + 4/5) * 5/7) - 7/8))
[182887] ['1/2', '4/5', '5/7', '8/3', '8/3'] -> ((8/3 / (4/5 - (1/2 / 5/7))) - 8/3)
[182891] ['1/2', '4/5', '5/7', '8/3', '9/2'] -> (((4/5 / 1/2) + (8/3 / 5/7)) * 9/2)
[182929] ['1/2', '4/5', '5/7', '9/7', '9/7'] -> (9/7 / (((1/2 / 4/5) + 5/7) - 9/7))
[182941] ['1/2', '4/5', '5/8', '5/8', '7/8'] -> (((1/2 + 5/8) / 5/8) / (7/8 - 4/5))
[182959] ['1/2', '4/5', '5/8', '5/9', '7/6'] -> (7/6 / ((1/2 * (4/5 - 5/8)) * 5/9))
[182975] ['1/2', '4/5', '5/8', '6/5', '7/4'] -> (((6/5 / (4/5 - 5/8)) / 1/2) * 7/4)
[182981] ['1/2', '4/5', '5/8', '6/5', '8/5'] -> ((4/5 / ((5/8 / 6/5) - 1/2)) / 8/5)
[182985] ['1/2', '4/5', '5/8', '6/5', '9/4'] -> ((4/5 / ((6/5 - 1/2) - 5/8)) * 9/4)
[183003] ['1/2', '4/5', '5/8', '6/7', '9/5'] -> (9/5 / ((1/2 * (4/5 - 5/8)) * 6/7))
[183004] ['1/2', '4/5', '5/8', '6/7', '9/7'] -> (9/7 / ((1/2 + 5/8) - (6/7 / 4/5)))
[183020] ['1/2', '4/5', '5/8', '7/2', '9/7'] -> (9/7 / (((4/5 - 1/2) * 5/8) / 7/2))
[183028] ['1/2', '4/5', '5/8', '7/3', '8/3'] -> (((7/3 / (4/5 - 5/8)) / 1/2) - 8/3)
[183034] ['1/2', '4/5', '5/8', '7/3', '9/5'] -> (9/5 / (((4/5 - 1/2) * 7/3) - 5/8))
[183046] ['1/2', '4/5', '5/8', '7/4', '9/2'] -> (9/2 / (7/4 - ((5/8 / 1/2) / 4/5)))
[183048] ['1/2', '4/5', '5/8', '7/4', '9/5'] -> (9/5 / (((1/2 * 4/5) * 7/4) - 5/8))
[183049] ['1/2', '4/5', '5/8', '7/4', '9/7'] -> (9/7 / (1/2 - ((5/8 / 4/5) / 7/4)))
[183050] ['1/2', '4/5', '5/8', '7/4', '9/8'] -> (9/8 / (5/8 * ((1/2 * 7/4) - 4/5)))
[183060] ['1/2', '4/5', '5/8', '7/5', '9/4'] -> ((4/5 / ((1/2 * 7/5) - 5/8)) * 9/4)
[183071] ['1/2', '4/5', '5/8', '7/6', '9/2'] -> (((4/5 + (7/6 / 5/8)) / 1/2) * 9/2)
[183073] ['1/2', '4/5', '5/8', '7/6', '9/5'] -> (((7/6 / (4/5 - 5/8)) / 1/2) * 9/5)
[183079] ['1/2', '4/5', '5/8', '7/8', '8/5'] -> (((1/2 + 5/8) / (7/8 - 4/5)) * 8/5)
[183086] ['1/2', '4/5', '5/8', '7/8', '9/8'] -> (9/8 / (1/2 * (7/8 - (5/8 / 4/5))))
[183089] ['1/2', '4/5', '5/8', '7/9', '8/5'] -> (8/5 / (7/9 - (4/5 / (1/2 + 5/8))))
[183094] ['1/2', '4/5', '5/8', '7/9', '9/5'] -> (9/5 / (((1/2 + 5/8) * 7/9) - 4/5))
[183097] ['1/2', '4/5', '5/8', '8/3', '8/3'] -> (((8/3 / (5/8 - 1/2)) / 4/5) - 8/3)
[183098] ['1/2', '4/5', '5/8', '8/3', '8/5'] -> (8/5 / ((5/8 * 8/3) - (4/5 / 1/2)))
[183102] ['1/2', '4/5', '5/8', '8/3', '9/4'] -> ((((8/3 / 1/2) / 4/5) / 5/8) * 9/4)
[183151] ['1/2', '4/5', '5/9', '5/9', '7/9'] -> ((5/9 + 7/9) / (1/2 - (4/5 * 5/9)))
[183161] ['1/2', '4/5', '5/9', '6/5', '6/5'] -> (6/5 / (4/5 - ((1/2 / 5/9) / 6/5)))
[183173] ['1/2', '4/5', '5/9', '6/5', '8/9'] -> (((6/5 / (5/9 - 1/2)) / 4/5) * 8/9)
[183176] ['1/2', '4/5', '5/9', '6/5', '9/5'] -> (9/5 / (6/5 - ((1/2 / 4/5) / 5/9)))
[183178] ['1/2', '4/5', '5/9', '6/5', '9/8'] -> (((6/5 / (5/9 - 1/2)) / 4/5) / 9/8)
[183183] ['1/2', '4/5', '5/9', '6/7', '7/5'] -> ((4/5 / (1/2 - (5/9 * 6/7))) / 7/5)
[183187] ['1/2', '4/5', '5/9', '6/7', '8/3'] -> (8/3 / ((5/9 / 4/5) - (1/2 / 6/7)))
[183189] ['1/2', '4/5', '5/9', '6/7', '8/7'] -> (8/7 / ((1/2 - (4/5 * 5/9)) * 6/7))
[183194] ['1/2', '4/5', '5/9', '6/7', '9/7'] -> (9/7 / (((1/2 / 5/9) - 6/7) / 4/5))
[183201] ['1/2', '4/5', '5/9', '7/2', '7/8'] -> (((7/2 / (4/5 - 1/2)) / 5/9) / 7/8)
[183203] ['1/2', '4/5', '5/9', '7/2', '8/3'] -> ((((1/2 + 7/2) / 4/5) / 5/9) * 8/3)
[183205] ['1/2', '4/5', '5/9', '7/2', '8/7'] -> (((7/2 / (4/5 - 1/2)) / 5/9) * 8/7)
[183213] ['1/2', '4/5', '5/9', '7/3', '7/4'] -> ((7/3 / (1/2 - (4/5 * 5/9))) / 7/4)
[183219] ['1/2', '4/5', '5/9', '7/3', '8/5'] -> ((7/3 / (5/9 - (1/2 * 4/5))) * 8/5)
[183232] ['1/2', '4/5', '5/9', '7/4', '8/3'] -> ((7/4 / ((5/9 / 4/5) - 1/2)) * 8/3)
[183255] ['1/2', '4/5', '5/9', '7/6', '7/8'] -> ((7/6 / (1/2 - (4/5 * 5/9))) / 7/8)
[183257] ['1/2', '4/5', '5/9', '7/6', '8/3'] -> (8/3 / ((5/9 / 4/5) - (1/2 * 7/6)))
[183259] ['1/2', '4/5', '5/9', '7/6', '8/7'] -> ((7/6 / (1/2 - (4/5 * 5/9))) * 8/7)
[183262] ['1/2', '4/5', '5/9', '7/6', '9/4'] -> (((7/6 / (5/9 - 1/2)) / 4/5) - 9/4)
[183278] ['1/2', '4/5', '5/9', '7/9', '8/3'] -> (8/3 / (((4/5 * 5/9) / 1/2) - 7/9))
[183301] ['1/2', '4/5', '5/9', '8/5', '9/5'] -> (((4/5 + 8/5) / (5/9 - 1/2)) / 9/5)
[183312] ['1/2', '4/5', '5/9', '8/9', '9/2'] -> (((8/9 / (4/5 - 1/2)) / 5/9) * 9/2)
[183321] ['1/2', '4/5', '5/9', '9/2', '9/8'] -> (((9/2 / (4/5 - 1/2)) / 5/9) / 9/8)
[183339] ['1/2', '4/5', '6/5', '6/5', '7/8'] -> (((1/2 * 6/5) + 6/5) / (7/8 - 4/5))
[183353] ['1/2', '4/5', '6/5', '6/7', '7/4'] -> (((6/5 / (6/7 - 4/5)) / 1/2) / 7/4)
[183358] ['1/2', '4/5', '6/5', '6/7', '8/3'] -> (8/3 / (1/2 - (4/5 / (6/5 + 6/7))))
[183372] ['1/2', '4/5', '6/5', '7/2', '7/8'] -> ((7/2 / ((4/5 / 6/5) - 1/2)) / 7/8)
[183374] ['1/2', '4/5', '6/5', '7/2', '8/3'] -> (((4/5 + 6/5) + (7/2 / 1/2)) * 8/3)
[183376] ['1/2', '4/5', '6/5', '7/2', '8/7'] -> ((7/2 / ((4/5 / 6/5) - 1/2)) * 8/7)
[183383] ['1/2', '4/5', '6/5', '7/3', '7/3'] -> ((4/5 / ((6/5 / 7/3) - 1/2)) / 7/3)
[183400] ['1/2', '4/5', '6/5', '7/4', '7/6'] -> ((6/5 / (1/2 - (4/5 / 7/4))) / 7/6)
[183407] ['1/2', '4/5', '6/5', '7/4', '9/2'] -> (9/2 / (((7/4 - 6/5) / 4/5) - 1/2))
[183432] ['1/2', '4/5', '6/5', '7/6', '9/2'] -> ((((6/5 / 4/5) + 7/6) / 1/2) * 9/2)
[183450] ['1/2', '4/5', '6/5', '7/9', '8/5'] -> (8/5 / (1/2 * ((6/5 * 7/9) - 4/5)))
[183452] ['1/2', '4/5', '6/5', '7/9', '8/9'] -> (((1/2 * 6/5) / (4/5 - 7/9)) * 8/9)
[183453] ['1/2', '4/5', '6/5', '7/9', '9/2'] -> (((6/5 / (4/5 - 7/9)) / 1/2) / 9/2)
[183457] ['1/2', '4/5', '6/5', '7/9', '9/8'] -> (((1/2 * 6/5) / (4/5 - 7/9)) / 9/8)
[183458] ['1/2', '4/5', '6/5', '8/3', '8/3'] -> ((8/3 / ((1/2 + 4/5) - 6/5)) - 8/3)
[183467] ['1/2', '4/5', '6/5', '8/5', '8/5'] -> ((4/5 + 8/5) / ((1/2 + 6/5) - 8/5))
[183482] ['1/2', '4/5', '6/5', '8/9', '8/9'] -> (((6/5 / (8/9 - 4/5)) / 1/2) * 8/9)
[183483] ['1/2', '4/5', '6/5', '8/9', '9/2'] -> ((8/9 / ((4/5 / 6/5) - 1/2)) * 9/2)
[183487] ['1/2', '4/5', '6/5', '8/9', '9/8'] -> (((6/5 / (8/9 - 4/5)) / 1/2) / 9/8)
[183492] ['1/2', '4/5', '6/5', '9/2', '9/8'] -> ((9/2 / ((4/5 / 6/5) - 1/2)) / 9/8)
[183493] ['1/2', '4/5', '6/5', '9/4', '9/4'] -> ((4/5 / (6/5 - (1/2 * 9/4))) * 9/4)
[183497] ['1/2', '4/5', '6/5', '9/5', '9/5'] -> (9/5 / (6/5 - ((1/2 * 9/5) / 4/5)))
[183500] ['1/2', '4/5', '6/5', '9/7', '9/7'] -> (9/7 / ((1/2 * (9/7 - 6/5)) / 4/5))
[183502] ['1/2', '4/5', '6/5', '9/8', '9/8'] -> (9/8 / ((1/2 * (6/5 - 9/8)) / 4/5))
[183507] ['1/2', '4/5', '6/7', '6/7', '7/5'] -> ((6/7 + 6/7) / ((4/5 / 7/5) - 1/2))
[183527] ['1/2', '4/5', '6/7', '7/2', '8/3'] -> (((7/2 / (6/7 - 1/2)) - 4/5) * 8/3)
[183543] ['1/2', '4/5', '6/7', '7/3', '8/5'] -> (8/5 / ((1/2 * (6/7 - 4/5)) * 7/3))
[183552] ['1/2', '4/5', '6/7', '7/4', '7/5'] -> (7/5 / ((4/5 / 6/7) - (1/2 * 7/4)))
[183563] ['1/2', '4/5', '6/7', '7/4', '9/7'] -> (9/7 / (7/4 - ((1/2 + 6/7) / 4/5)))
[183576] ['1/2', '4/5', '6/7', '7/5', '9/7'] -> (9/7 / (((7/5 - 1/2) - 6/7) / 4/5))
[183583] ['1/2', '4/5', '6/7', '7/6', '8/7'] -> (8/7 / (1/2 * (7/6 - (6/7 / 4/5))))
[183603] ['1/2', '4/5', '6/7', '7/9', '8/5'] -> (8/5 / (1/2 * (4/5 - (6/7 * 7/9))))
[183607] ['1/2', '4/5', '6/7', '7/9', '9/4'] -> (((1/2 / (4/5 - 7/9)) / 6/7) - 9/4)
[183609] ['1/2', '4/5', '6/7', '7/9', '9/7'] -> (9/7 / (6/7 - ((1/2 / 4/5) / 7/9)))
[183648] ['1/2', '4/5', '6/7', '9/4', '9/7'] -> (9/7 / ((1/2 * 9/4) - (6/7 / 4/5)))
[183651] ['1/2', '4/5', '6/7', '9/5', '9/7'] -> (9/7 / (((1/2 * 9/5) - 6/7) / 4/5))
[183653] ['1/2', '4/5', '6/7', '9/7', '9/7'] -> (9/7 / (6/7 - ((1/2 * 9/7) / 4/5)))
[183664] ['1/2', '4/5', '7/2', '7/2', '8/5'] -> (((7/2 * 7/2) / 1/2) - (4/5 / 8/5))
[183669] ['1/2', '4/5', '7/2', '7/2', '9/5'] -> (9/5 / ((7/2 / (1/2 + 7/2)) - 4/5))
[183698] ['1/2', '4/5', '7/2', '7/4', '9/5'] -> (9/5 / ((1/2 * (7/2 - 7/4)) - 4/5))
[183709] ['1/2', '4/5', '7/2', '7/5', '9/2'] -> (((7/2 / (7/5 - 4/5)) - 1/2) * 9/2)
[183718] ['1/2', '4/5', '7/2', '7/6', '8/5'] -> (8/5 / ((1/2 * 4/5) - (7/6 / 7/2)))
[183721] ['1/2', '4/5', '7/2', '7/6', '9/2'] -> ((((7/2 + 7/6) / 4/5) - 1/2) * 9/2)
[183722] ['1/2', '4/5', '7/2', '7/6', '9/4'] -> ((7/2 / ((1/2 + 4/5) - 7/6)) - 9/4)
[183732] ['1/2', '4/5', '7/2', '7/8', '9/2'] -> (9/2 / (1/2 - ((7/8 / 4/5) / 7/2)))
[183747] ['1/2', '4/5', '7/2', '8/3', '8/3'] -> (((7/2 / (4/5 - 1/2)) - 8/3) * 8/3)
[183751] ['1/2', '4/5', '7/2', '8/3', '9/2'] -> ((4/5 * ((1/2 + 7/2) + 8/3)) * 9/2)
[183753] ['1/2', '4/5', '7/2', '8/3', '9/5'] -> ((((1/2 + 7/2) * 8/3) / 4/5) * 9/5)
[183759] ['1/2', '4/5', '7/2', '8/5', '9/2'] -> ((4/5 / ((1/2 * 7/2) - 8/5)) * 9/2)
[183768] ['1/2', '4/5', '7/2', '8/7', '9/5'] -> (((7/2 * 8/7) / (4/5 - 1/2)) * 9/5)
[183779] ['1/2', '4/5', '7/2', '9/2', '9/5'] -> (9/5 / ((7/2 / (9/2 - 1/2)) - 4/5))
[183782] ['1/2', '4/5', '7/2', '9/4', '9/4'] -> (((7/2 * 9/4) / (4/5 - 1/2)) - 9/4)
[183799] ['1/2', '4/5', '7/3', '7/3', '8/5'] -> (8/5 / (7/3 - (4/5 * (1/2 + 7/3))))
[183802] ['1/2', '4/5', '7/3', '7/3', '9/2'] -> ((((7/3 + 7/3) / 4/5) - 1/2) * 9/2)
[183807] ['1/2', '4/5', '7/3', '7/4', '7/4'] -> (7/4 / (1/2 * (7/3 - (7/4 / 4/5))))
[183813] ['1/2', '4/5', '7/3', '7/4', '8/5'] -> (8/5 / (4/5 * ((7/3 - 1/2) - 7/4)))
