[435338] ['1/4', '1/5', '7/4', '8/5', '8/9'] -> ((((7/4 / 1/4) - 8/5) / 1/5) * 8/9)
[466287] ['1/4', '1/8', '3/2', '7/8', '9/2'] -> (9/2 / (1/4 * ((1/8 + 3/2) - 7/8)))
[466290] ['1/4', '1/8', '3/2', '7/8', '9/7'] -> ((((7/8 / 1/4) / 1/8) / 3/2) * 9/7)
[466292] ['1/4', '1/8', '3/2', '7/9', '7/9'] -> (7/9 / (((1/4 / 3/2) - 1/8) * 7/9))
[466293] ['1/4', '1/8', '3/2', '7/9', '8/3'] -> (8/3 / ((1/4 * 7/9) - (1/8 / 3/2)))
[466300] ['1/4', '1/8', '3/2', '7/9', '9/7'] -> (9/7 / (((1/4 / 3/2) - 1/8) / 7/9))
[466310] ['1/4', '1/8', '3/2', '8/3', '9/8'] -> (9/8 / (3/2 * (1/8 - (1/4 / 8/3))))
[466314] ['1/4', '1/8', '3/2', '8/5', '9/2'] -> ((3/2 / (1/8 + (1/4 / 8/5))) * 9/2)
[466318] ['1/4', '1/8', '3/2', '8/5', '9/8'] -> (9/8 / (3/2 * ((1/4 / 8/5) - 1/8)))
[466319] ['1/4', '1/8', '3/2', '8/7', '8/7'] -> (8/7 / (((1/4 / 3/2) - 1/8) * 8/7))
[466322] ['1/4', '1/8', '3/2', '8/7', '9/4'] -> ((3/2 / (1/4 - (1/8 / 8/7))) * 9/4)
[466324] ['1/4', '1/8', '3/2', '8/7', '9/7'] -> (9/7 / (((1/4 * 1/8) * 3/2) * 8/7))
[466326] ['1/4', '1/8', '3/2', '8/9', '8/9'] -> (8/9 / (((1/4 / 3/2) - 1/8) * 8/9))
[466327] ['1/4', '1/8', '3/2', '8/9', '9/2'] -> ((8/9 / (1/4 - (1/8 / 3/2))) * 9/2)
[466331] ['1/4', '1/8', '3/2', '8/9', '9/8'] -> (9/8 / (((1/4 / 3/2) - 1/8) / 8/9))
[466338] ['1/4', '1/8', '3/2', '9/4', '9/5'] -> ((((1/4 + 9/4) / 1/8) / 3/2) * 9/5)
[466344] ['1/4', '1/8', '3/2', '9/7', '9/7'] -> ((9/7 / ((1/4 / 3/2) - 1/8)) / 9/7)
[466348] ['1/4', '1/8', '3/4', '3/4', '3/5'] -> ((3/4 / (1/4 - (1/8 / 3/5))) / 3/4)
[466353] ['1/4', '1/8', '3/4', '3/4', '4/7'] -> (3/4 / ((1/8 / 4/7) - (1/4 * 3/4)))
[466354] ['1/4', '1/8', '3/4', '3/4', '4/9'] -> ((((1/4 + 3/4) / 1/8) / 3/4) / 4/9)
[466356] ['1/4', '1/8', '3/4', '3/4', '5/3'] -> ((3/4 / 3/4) / (1/4 - (1/8 * 5/3)))
[466362] ['1/4', '1/8', '3/4', '3/4', '6/5'] -> (3/4 / (((1/4 * 3/4) / 6/5) - 1/8))
[466365] ['1/4', '1/8', '3/4', '3/4', '7/3'] -> ((3/4 / 3/4) / ((1/8 * 7/3) - 1/4))
[466369] ['1/4', '1/8', '3/4', '3/4', '7/8'] -> ((((3/4 / 1/8) - 3/4) / 1/4) / 7/8)
[466370] ['1/4', '1/8', '3/4', '3/4', '7/9'] -> (((1/8 / 1/4) / 3/4) / (7/9 - 3/4))
[466373] ['1/4', '1/8', '3/4', '3/4', '8/7'] -> ((((3/4 / 1/8) - 3/4) / 1/4) * 8/7)
[466383] ['1/4', '1/8', '3/4', '3/5', '4/3'] -> ((3/4 / (1/4 - (1/8 / 3/5))) * 4/3)
[466390] ['1/4', '1/8', '3/4', '3/5', '5/6'] -> ((((3/4 / 1/4) + 3/5) / 1/8) * 5/6)
[466391] ['1/4', '1/8', '3/4', '3/5', '5/7'] -> (((3/4 / (3/5 - 1/4)) / 1/8) / 5/7)
[466396] ['1/4', '1/8', '3/4', '3/5', '7/2'] -> (7/2 / (1/8 * (3/4 + (1/4 / 3/5))))
[466399] ['1/4', '1/8', '3/4', '3/5', '7/5'] -> (((3/4 / (3/5 - 1/4)) / 1/8) * 7/5)
[466414] ['1/4', '1/8', '3/4', '3/7', '4/3'] -> ((3/4 / ((1/8 / 3/7) - 1/4)) * 4/3)
[466416] ['1/4', '1/8', '3/4', '3/7', '4/7'] -> ((3/4 / (1/8 - (1/4 * 3/7))) * 4/7)
[466417] ['1/4', '1/8', '3/4', '3/7', '4/9'] -> (((3/4 + (1/4 / 3/7)) / 1/8) / 4/9)
[466429] ['1/4', '1/8', '3/4', '3/7', '7/4'] -> ((3/4 / (1/8 - (1/4 * 3/7))) / 7/4)
[466430] ['1/4', '1/8', '3/4', '3/7', '7/5'] -> (((3/4 / (3/7 - 1/4)) / 1/8) / 7/5)
[466431] ['1/4', '1/8', '3/4', '3/7', '7/6'] -> ((((3/4 / 1/4) - 3/7) / 1/8) * 7/6)
[466432] ['1/4', '1/8', '3/4', '3/7', '7/8'] -> ((((3/4 / 1/4) + 3/7) / 1/8) * 7/8)
[466433] ['1/4', '1/8', '3/4', '3/7', '7/9'] -> ((((1/4 + 3/4) / 1/8) / 3/7) / 7/9)
[466436] ['1/4', '1/8', '3/4', '3/7', '8/7'] -> ((((3/4 / 1/4) + 3/7) / 1/8) / 8/7)
[466438] ['1/4', '1/8', '3/4', '3/7', '9/2'] -> (9/2 / (1/8 * ((3/4 / 3/7) - 1/4)))
[466447] ['1/4', '1/8', '3/4', '3/8', '4/9'] -> ((((3/4 - 1/4) / 1/8) / 3/8) / 4/9)
[466455] ['1/4', '1/8', '3/4', '3/8', '6/5'] -> ((3/4 / 3/8) / ((1/4 / 6/5) - 1/8))
[466458] ['1/4', '1/8', '3/4', '3/8', '7/3'] -> (7/3 / ((1/4 / (3/4 + 3/8)) - 1/8))
[466465] ['1/4', '1/8', '3/4', '3/8', '8/5'] -> (((3/4 + (3/8 / 1/8)) / 1/4) * 8/5)
[466466] ['1/4', '1/8', '3/4', '3/8', '8/7'] -> ((((3/4 / 1/4) - 3/8) / 1/8) * 8/7)
[466477] ['1/4', '1/8', '3/4', '4/3', '5/2'] -> (5/2 / (1/8 * ((1/4 + 4/3) - 3/4)))
[466479] ['1/4', '1/8', '3/4', '4/3', '5/4'] -> ((5/4 / 1/8) / (3/4 - (1/4 * 4/3)))
[466486] ['1/4', '1/8', '3/4', '4/3', '7/2'] -> ((7/2 / 1/4) / (3/4 - (1/8 * 4/3)))
[466505] ['1/4', '1/8', '3/4', '4/5', '5/2'] -> ((4/5 / (1/4 - (1/8 / 3/4))) * 5/2)
[466514] ['1/4', '1/8', '3/4', '4/5', '7/2'] -> (7/2 / ((1/4 / 4/5) - (1/8 / 3/4)))
[466522] ['1/4', '1/8', '3/4', '4/5', '8/5'] -> (8/5 / ((1/4 - (1/8 / 3/4)) * 4/5))
[466536] ['1/4', '1/8', '3/4', '4/7', '5/7'] -> (5/7 / (1/8 * (4/7 - (1/4 / 3/4))))
[466541] ['1/4', '1/8', '3/4', '4/7', '7/2'] -> ((4/7 / (1/4 - (1/8 / 3/4))) * 7/2)
[466547] ['1/4', '1/8', '3/4', '4/7', '7/9'] -> (((3/4 / (4/7 - 1/4)) / 1/8) / 7/9)
[466550] ['1/4', '1/8', '3/4', '4/7', '8/7'] -> (8/7 / ((1/4 - (1/8 / 3/4)) * 4/7))
[466552] ['1/4', '1/8', '3/4', '4/7', '9/2'] -> (9/2 / ((3/4 - (1/4 / 4/7)) - 1/8))
[466553] ['1/4', '1/8', '3/4', '4/7', '9/4'] -> (9/4 / (3/4 - ((1/4 + 1/8) / 4/7)))
[466564] ['1/4', '1/8', '3/4', '4/9', '5/9'] -> (5/9 / (((1/4 * 4/9) / 3/4) - 1/8))
[466567] ['1/4', '1/8', '3/4', '4/9', '7/2'] -> (7/2 / (3/4 * (1/4 - (1/8 * 4/9))))
[466569] ['1/4', '1/8', '3/4', '4/9', '7/4'] -> (7/4 / (1/8 * (1/4 + (3/4 * 4/9))))
[466573] ['1/4', '1/8', '3/4', '4/9', '7/9'] -> (((3/4 / (4/9 - 1/4)) / 1/8) * 7/9)
[466577] ['1/4', '1/8', '3/4', '4/9', '8/9'] -> (8/9 / ((1/4 - (1/8 / 3/4)) * 4/9))
[466578] ['1/4', '1/8', '3/4', '4/9', '9/2'] -> ((4/9 / (1/4 - (1/8 / 3/4))) * 9/2)
[466581] ['1/4', '1/8', '3/4', '4/9', '9/7'] -> (((3/4 / (4/9 - 1/4)) / 1/8) / 9/7)
[466588] ['1/4', '1/8', '3/4', '5/2', '5/8'] -> (((3/4 * 5/2) / (1/4 - 1/8)) / 5/8)
[466592] ['1/4', '1/8', '3/4', '5/2', '7/2'] -> (((3/4 + (5/2 / 1/8)) - 1/4) + 7/2)
[466594] ['1/4', '1/8', '3/4', '5/2', '7/4'] -> ((((3/4 + 5/2) / 1/8) - 1/4) - 7/4)
[466596] ['1/4', '1/8', '3/4', '5/2', '7/6'] -> ((((1/4 + 3/4) + 5/2) / 1/8) / 7/6)
[466599] ['1/4', '1/8', '3/4', '5/2', '8/3'] -> (((5/2 / (1/4 - 1/8)) / 3/4) - 8/3)
[466601] ['1/4', '1/8', '3/4', '5/2', '8/7'] -> (((1/4 + 3/4) + (5/2 / 1/8)) * 8/7)
[466602] ['1/4', '1/8', '3/4', '5/2', '8/9'] -> (((1/4 + (5/2 / 1/8)) / 3/4) * 8/9)
[466610] ['1/4', '1/8', '3/4', '5/3', '5/6'] -> ((5/3 / (1/4 - (1/8 / 3/4))) / 5/6)
[466620] ['1/4', '1/8', '3/4', '5/3', '7/6'] -> (((3/4 + 5/3) / 1/8) + (7/6 / 1/4))
[466631] ['1/4', '1/8', '3/4', '5/3', '9/8'] -> ((((1/4 + 3/4) + 5/3) / 1/8) * 9/8)
[466635] ['1/4', '1/8', '3/4', '5/4', '5/8'] -> ((5/4 / (1/4 - (1/8 / 3/4))) / 5/8)
[466636] ['1/4', '1/8', '3/4', '5/4', '5/9'] -> (((5/4 / (1/4 - 1/8)) / 3/4) / 5/9)
[466639] ['1/4', '1/8', '3/4', '5/4', '7/2'] -> (7/2 / ((1/4 * 5/4) - (1/8 / 3/4)))
[466647] ['1/4', '1/8', '3/4', '5/4', '8/5'] -> ((5/4 / (1/4 - (1/8 / 3/4))) * 8/5)
[466652] ['1/4', '1/8', '3/4', '5/4', '9/5'] -> (((5/4 / (1/4 - 1/8)) / 3/4) * 9/5)
[466662] ['1/4', '1/8', '3/4', '5/6', '7/3'] -> (((3/4 / (5/6 - 1/4)) / 1/8) * 7/3)
[466667] ['1/4', '1/8', '3/4', '5/6', '7/9'] -> (((3/4 + 5/6) / 1/8) / (7/9 - 1/4))
[466673] ['1/4', '1/8', '3/4', '5/6', '9/4'] -> ((((3/4 + 5/6) - 1/4) / 1/8) * 9/4)
[466676] ['1/4', '1/8', '3/4', '5/6', '9/8'] -> (9/8 / (1/8 * ((3/4 * 5/6) - 1/4)))
[466684] ['1/4', '1/8', '3/4', '5/7', '7/4'] -> ((((1/4 + 3/4) + 5/7) / 1/8) * 7/4)
[466700] ['1/4', '1/8', '3/4', '5/8', '6/5'] -> (6/5 / (((1/8 / 1/4) / 5/8) - 3/4))
[466704] ['1/4', '1/8', '3/4', '5/8', '7/4'] -> ((7/4 / 1/8) / ((5/8 / 3/4) - 1/4))
[466719] ['1/4', '1/8', '3/4', '5/9', '6/5'] -> (6/5 / (((1/8 / 3/4) / 5/9) - 1/4))
[466732] ['1/4', '1/8', '3/4', '5/9', '9/2'] -> (((1/4 + (3/4 * 5/9)) / 1/8) * 9/2)
[466742] ['1/4', '1/8', '3/4', '6/5', '7/5'] -> ((((3/4 / 1/4) + 6/5) / 1/8) / 7/5)
[466754] ['1/4', '1/8', '3/4', '6/5', '9/8'] -> (9/8 / (1/8 * ((3/4 / 6/5) - 1/4)))
[466757] ['1/4', '1/8', '3/4', '6/7', '7/3'] -> ((6/7 / (1/4 - (1/8 / 3/4))) * 7/3)
[466759] ['1/4', '1/8', '3/4', '6/7', '7/5'] -> (7/5 / (1/8 / ((3/4 / 1/4) - 6/7)))
[466761] ['1/4', '1/8', '3/4', '6/7', '7/8'] -> ((((3/4 / 1/8) + 6/7) / 1/4) * 7/8)
[466762] ['1/4', '1/8', '3/4', '6/7', '7/9'] -> ((((3/4 / 1/4) + 6/7) / 1/8) * 7/9)
[466763] ['1/4', '1/8', '3/4', '6/7', '8/3'] -> (((1/4 + (3/4 / 6/7)) / 1/8) * 8/3)
[466768] ['1/4', '1/8', '3/4', '6/7', '9/4'] -> (9/4 / (((1/4 * 3/4) / 6/7) - 1/8))
[466777] ['1/4', '1/8', '3/4', '7/2', '7/8'] -> (((3/4 * 7/2) / (1/4 - 1/8)) / 7/8)
[466781] ['1/4', '1/8', '3/4', '7/2', '8/7'] -> (((3/4 * 7/2) / (1/4 - 1/8)) * 8/7)
[466782] ['1/4', '1/8', '3/4', '7/2', '8/9'] -> ((((7/2 / 1/8) - 1/4) - 3/4) * 8/9)
[466789] ['1/4', '1/8', '3/4', '7/3', '7/4'] -> ((3/4 / (1/8 - (1/4 / 7/3))) / 7/4)
[466791] ['1/4', '1/8', '3/4', '7/3', '7/6'] -> ((7/3 / (1/4 - (1/8 / 3/4))) / 7/6)
[466794] ['1/4', '1/8', '3/4', '7/3', '8/3'] -> ((((1/4 + 3/4) + 7/3) / 1/8) - 8/3)
[466797] ['1/4', '1/8', '3/4', '7/3', '8/9'] -> (((7/3 / (1/4 - 1/8)) / 3/4) - 8/9)
[466802] ['1/4', '1/8', '3/4', '7/3', '9/8'] -> (9/8 / (1/8 / ((1/4 / 3/4) + 7/3)))
[466806] ['1/4', '1/8', '3/4', '7/4', '7/8'] -> ((7/4 / (1/4 - (1/8 / 3/4))) / 7/8)
[466807] ['1/4', '1/8', '3/4', '7/4', '7/9'] -> (((7/4 / (1/4 - 1/8)) / 3/4) / 7/9)
[466809] ['1/4', '1/8', '3/4', '7/4', '8/5'] -> (((1/4 + 3/4) + (7/4 / 1/8)) * 8/5)
[466810] ['1/4', '1/8', '3/4', '7/4', '8/7'] -> ((7/4 / (1/4 - (1/8 / 3/4))) * 8/7)
[466811] ['1/4', '1/8', '3/4', '7/4', '8/9'] -> ((((1/4 + 7/4) / 1/8) / 3/4) / 8/9)
[466816] ['1/4', '1/8', '3/4', '7/4', '9/8'] -> ((((1/4 + 7/4) / 1/8) / 3/4) * 9/8)
[466835] ['1/4', '1/8', '3/4', '7/6', '8/7'] -> (8/7 / ((1/4 / 7/6) - (1/8 / 3/4)))
[466844] ['1/4', '1/8', '3/4', '7/8', '8/3'] -> ((((7/8 / 1/8) - 1/4) / 3/4) * 8/3)
[466845] ['1/4', '1/8', '3/4', '7/8', '8/5'] -> ((((1/4 + 3/4) + 7/8) / 1/8) * 8/5)
[466854] ['1/4', '1/8', '3/4', '7/9', '8/3'] -> (8/3 / (7/9 - ((1/8 / 1/4) / 3/4)))
[466865] ['1/4', '1/8', '3/4', '8/3', '8/7'] -> (((8/3 / 1/8) - (1/4 / 3/4)) * 8/7)
[466870] ['1/4', '1/8', '3/4', '8/3', '9/7'] -> (((8/3 - (1/4 / 3/4)) / 1/8) * 9/7)
[466875] ['1/4', '1/8', '3/4', '8/5', '9/2'] -> (9/2 / (((3/4 - 1/4) / 8/5) - 1/8))
[466876] ['1/4', '1/8', '3/4', '8/5', '9/4'] -> (9/4 / (((3/4 / 8/5) - 1/4) - 1/8))
[466877] ['1/4', '1/8', '3/4', '8/5', '9/5'] -> (9/5 / (1/8 * ((8/5 - 1/4) - 3/4)))
[466882] ['1/4', '1/8', '3/4', '8/7', '9/2'] -> ((3/4 / (1/4 - (1/8 / 8/7))) * 9/2)
[466889] ['1/4', '1/8', '3/4', '8/9', '9/4'] -> ((8/9 / (1/4 - (1/8 / 3/4))) * 9/4)
[466894] ['1/4', '1/8', '3/4', '9/2', '9/4'] -> ((9/2 / (1/4 - (1/8 / 3/4))) / 9/4)
[466896] ['1/4', '1/8', '3/4', '9/2', '9/7'] -> (9/7 / (1/4 / ((1/8 / 3/4) + 9/2)))
[466909] ['1/4', '1/8', '3/5', '3/5', '3/7'] -> ((3/5 / 3/5) / ((1/8 / 3/7) - 1/4))
[466911] ['1/4', '1/8', '3/5', '3/5', '4/3'] -> ((((3/5 / 1/4) / 1/8) / 3/5) / 4/3)
[466913] ['1/4', '1/8', '3/5', '3/5', '4/7'] -> (((3/5 / (3/5 - 1/4)) / 1/8) / 4/7)
[466926] ['1/4', '1/8', '3/5', '3/5', '7/4'] -> (((3/5 / (3/5 - 1/4)) / 1/8) * 7/4)
[466947] ['1/4', '1/8', '3/5', '3/7', '5/3'] -> ((3/5 / ((1/8 / 3/7) - 1/4)) * 5/3)
[466956] ['1/4', '1/8', '3/5', '3/7', '7/3'] -> ((3/7 / (1/4 - (1/8 / 3/5))) * 7/3)
[466964] ['1/4', '1/8', '3/5', '3/7', '8/7'] -> ((((3/7 / 1/4) / 1/8) / 3/5) + 8/7)
[466969] ['1/4', '1/8', '3/5', '3/7', '9/7'] -> (9/7 / (((1/4 * 3/7) / 3/5) - 1/8))
[466971] ['1/4', '1/8', '3/5', '3/8', '3/8'] -> ((3/8 / (1/4 - (1/8 / 3/5))) / 3/8)
[466973] ['1/4', '1/8', '3/5', '3/8', '4/5'] -> ((3/5 / (1/8 - (1/4 * 3/8))) / 4/5)
[466977] ['1/4', '1/8', '3/5', '3/8', '5/3'] -> (((3/5 + (3/8 / 1/8)) / 1/4) * 5/3)
[466978] ['1/4', '1/8', '3/5', '3/8', '5/4'] -> ((3/5 / (1/8 - (1/4 * 3/8))) * 5/4)
[466979] ['1/4', '1/8', '3/5', '3/8', '5/6'] -> ((((3/8 / 1/4) / 1/8) / 3/5) / 5/6)
[466985] ['1/4', '1/8', '3/5', '3/8', '7/2'] -> (7/2 / (1/4 * ((1/8 / 3/5) + 3/8)))
[466988] ['1/4', '1/8', '3/5', '3/8', '7/5'] -> (7/5 / ((1/8 + 3/5) - (1/4 / 3/8)))
[466990] ['1/4', '1/8', '3/5', '3/8', '7/8'] -> ((1/8 + 7/8) / ((1/4 / 3/5) - 3/8))
[466992] ['1/4', '1/8', '3/5', '3/8', '8/3'] -> ((3/8 / (1/4 - (1/8 / 3/5))) * 8/3)
[466996] ['1/4', '1/8', '3/5', '3/8', '9/2'] -> (9/2 / (1/4 * (1/8 + (3/8 / 3/5))))
[467001] ['1/4', '1/8', '3/5', '4/3', '4/3'] -> ((4/3 / (1/4 - (1/8 / 3/5))) / 4/3)
[467005] ['1/4', '1/8', '3/5', '4/3', '5/2'] -> (5/2 / (((1/4 / 4/3) - 1/8) / 3/5))
[467006] ['1/4', '1/8', '3/5', '4/3', '5/3'] -> ((((3/5 / 1/4) / 1/8) / 4/3) * 5/3)
[467011] ['1/4', '1/8', '3/5', '4/3', '5/9'] -> ((4/3 / (3/5 - (1/8 / 1/4))) / 5/9)
[467032] ['1/4', '1/8', '3/5', '4/5', '4/9'] -> (((4/5 / (1/4 - 1/8)) / 3/5) / 4/9)
[467033] ['1/4', '1/8', '3/5', '4/5', '5/2'] -> (5/2 / ((1/4 / 4/5) - (1/8 / 3/5)))
[467035] ['1/4', '1/8', '3/5', '4/5', '5/4'] -> ((4/5 / (1/4 - (1/8 / 3/5))) * 5/4)
[467036] ['1/4', '1/8', '3/5', '4/5', '5/6'] -> ((((3/5 / 1/4) / 1/8) + 4/5) / 5/6)
[467041] ['1/4', '1/8', '3/5', '4/5', '6/7'] -> (((3/5 + (4/5 / 1/8)) / 1/4) * 6/7)
[467046] ['1/4', '1/8', '3/5', '4/5', '7/6'] -> (((3/5 + (4/5 / 1/8)) / 1/4) / 7/6)
[467049] ['1/4', '1/8', '3/5', '4/5', '8/3'] -> ((3/5 + ((1/4 + 4/5) / 1/8)) * 8/3)
[467054] ['1/4', '1/8', '3/5', '4/5', '9/4'] -> (((4/5 / (1/4 - 1/8)) / 3/5) * 9/4)
[467056] ['1/4', '1/8', '3/5', '4/5', '9/7'] -> (9/7 / ((1/4 / (3/5 + 4/5)) - 1/8))
[467058] ['1/4', '1/8', '3/5', '4/7', '4/7'] -> ((4/7 / (1/4 - (1/8 / 3/5))) / 4/7)
[467062] ['1/4', '1/8', '3/5', '4/7', '5/4'] -> ((3/5 / (1/4 - (1/8 / 4/7))) * 5/4)
[467071] ['1/4', '1/8', '3/5', '4/7', '7/4'] -> ((4/7 / (1/4 - (1/8 / 3/5))) * 7/4)
[467080] ['1/4', '1/8', '3/5', '4/7', '9/2'] -> (9/2 / (3/5 * ((1/4 / 4/7) - 1/8)))
[467082] ['1/4', '1/8', '3/5', '4/7', '9/5'] -> (9/5 / (((3/5 - 1/4) * 4/7) - 1/8))
[467083] ['1/4', '1/8', '3/5', '4/7', '9/7'] -> (9/7 / (((1/4 + 1/8) / 3/5) - 4/7))
[467085] ['1/4', '1/8', '3/5', '4/9', '4/9'] -> ((4/9 / (1/4 - (1/8 / 3/5))) / 4/9)
[467107] ['1/4', '1/8', '3/5', '4/9', '9/4'] -> ((4/9 / (1/4 - (1/8 / 3/5))) * 9/4)
[467113] ['1/4', '1/8', '3/5', '5/2', '5/4'] -> ((((5/2 - 1/4) / 1/8) / 3/5) / 5/4)
[467123] ['1/4', '1/8', '3/5', '5/2', '7/5'] -> ((3/5 + ((1/4 + 5/2) / 1/8)) + 7/5)
[467128] ['1/4', '1/8', '3/5', '5/2', '8/5'] -> (((3/5 / 1/4) + (5/2 / 1/8)) + 8/5)
[467131] ['1/4', '1/8', '3/5', '5/2', '9/2'] -> (9/2 / (((1/4 - 1/8) * 3/5) * 5/2))
[467135] ['1/4', '1/8', '3/5', '5/2', '9/8'] -> (9/8 / (((1/4 * 1/8) * 3/5) * 5/2))
[467145] ['1/4', '1/8', '3/5', '5/3', '7/3'] -> (7/3 / (((1/8 * 5/3) / 3/5) - 1/4))
[467146] ['1/4', '1/8', '3/5', '5/3', '7/4'] -> (7/4 / ((1/8 * (3/5 - 1/4)) * 5/3))
[467152] ['1/4', '1/8', '3/5', '5/3', '8/5'] -> (8/5 / (5/3 - (3/5 / (1/4 + 1/8))))
[467160] ['1/4', '1/8', '3/5', '5/4', '5/4'] -> ((5/4 / (1/4 - (1/8 / 3/5))) / 5/4)
[467161] ['1/4', '1/8', '3/5', '5/4', '5/6'] -> ((((1/4 + 5/4) / 1/8) / 3/5) / 5/6)
[467179] ['1/4', '1/8', '3/5', '5/4', '9/4'] -> (9/4 / (((1/4 - 1/8) * 3/5) * 5/4))
[467181] ['1/4', '1/8', '3/5', '5/4', '9/7'] -> (9/7 / (1/8 / (1/4 + (5/4 / 3/5))))
[467183] ['1/4', '1/8', '3/5', '5/6', '5/6'] -> ((5/6 / (1/4 - (1/8 / 3/5))) / 5/6)
[467194] ['1/4', '1/8', '3/5', '5/6', '7/8'] -> (7/8 / ((1/8 * (3/5 - 1/4)) * 5/6))
[467212] ['1/4', '1/8', '3/5', '5/7', '7/4'] -> ((((3/5 * 5/7) / 1/4) / 1/8) * 7/4)
[467213] ['1/4', '1/8', '3/5', '5/7', '7/5'] -> (7/5 / ((1/4 - (1/8 / 3/5)) / 5/7))
[467223] ['1/4', '1/8', '3/5', '5/7', '9/5'] -> (9/5 / (3/5 - ((1/4 + 1/8) / 5/7)))
[467241] ['1/4', '1/8', '3/5', '5/8', '9/2'] -> ((((1/4 / 1/8) / 3/5) / 5/8) * 9/2)
[467242] ['1/4', '1/8', '3/5', '5/8', '9/4'] -> (9/4 / (((3/5 - 1/4) * 5/8) - 1/8))
[467251] ['1/4', '1/8', '3/5', '5/9', '7/4'] -> (7/4 / (1/8 * (1/4 + (3/5 * 5/9))))
[467252] ['1/4', '1/8', '3/5', '5/9', '7/5'] -> (7/5 / ((3/5 * (5/9 - 1/4)) - 1/8))
[467270] ['1/4', '1/8', '3/5', '6/5', '7/5'] -> ((((6/5 / 1/4) - 3/5) / 1/8) / 7/5)
[467272] ['1/4', '1/8', '3/5', '6/5', '7/8'] -> (7/8 / ((1/8 * (3/5 - 1/4)) / 6/5))
[467274] ['1/4', '1/8', '3/5', '6/5', '8/3'] -> (((6/5 / (1/4 - 1/8)) - 3/5) * 8/3)
[467283] ['1/4', '1/8', '3/5', '6/7', '6/7'] -> ((6/7 / (1/4 - (1/8 / 3/5))) / 6/7)
[467288] ['1/4', '1/8', '3/5', '6/7', '7/6'] -> ((6/7 / (1/4 - (1/8 / 3/5))) * 7/6)
[467298] ['1/4', '1/8', '3/5', '6/7', '9/7'] -> (9/7 / (3/5 * ((1/4 * 6/7) - 1/8)))
[467300] ['1/4', '1/8', '3/5', '7/2', '7/2'] -> ((7/2 / (1/4 - (1/8 / 3/5))) / 7/2)
[467311] ['1/4', '1/8', '3/5', '7/2', '9/2'] -> (((7/2 / 3/5) - (1/8 / 1/4)) * 9/2)
[467316] ['1/4', '1/8', '3/5', '7/3', '7/3'] -> (7/3 / ((1/4 - (1/8 / 3/5)) * 7/3))
[467329] ['1/4', '1/8', '3/5', '7/3', '9/7'] -> (9/7 / (((1/4 / 3/5) / 7/3) - 1/8))
[467331] ['1/4', '1/8', '3/5', '7/4', '7/4'] -> ((7/4 / (1/4 - (1/8 / 3/5))) / 7/4)
[467336] ['1/4', '1/8', '3/5', '7/4', '8/3'] -> ((((1/4 + 7/4) / 1/8) / 3/5) - 8/3)
[467340] ['1/4', '1/8', '3/5', '7/4', '9/2'] -> (9/2 / (3/5 * ((1/4 * 7/4) - 1/8)))
[467341] ['1/4', '1/8', '3/5', '7/4', '9/4'] -> (((7/4 - (1/4 / 3/5)) / 1/8) * 9/4)
[467342] ['1/4', '1/8', '3/5', '7/4', '9/5'] -> (9/5 / (((3/5 - 1/4) / 7/4) - 1/8))
[467344] ['1/4', '1/8', '3/5', '7/4', '9/8'] -> (9/8 / (1/8 / ((7/4 / 3/5) - 1/4)))
[467345] ['1/4', '1/8', '3/5', '7/5', '7/5'] -> ((7/5 / (1/4 - (1/8 / 3/5))) / 7/5)
[467358] ['1/4', '1/8', '3/5', '7/6', '7/6'] -> ((7/6 / (1/4 - (1/8 / 3/5))) / 7/6)
[467361] ['1/4', '1/8', '3/5', '7/6', '8/3'] -> (((7/6 / (3/5 - 1/4)) / 1/8) - 8/3)
[467362] ['1/4', '1/8', '3/5', '7/6', '8/5'] -> (8/5 / ((7/6 - (1/8 / 1/4)) - 3/5))
[467366] ['1/4', '1/8', '3/5', '7/6', '9/4'] -> (9/4 / (1/8 * (7/6 - (1/4 / 3/5))))
[467368] ['1/4', '1/8', '3/5', '7/6', '9/7'] -> (9/7 / (3/5 * ((1/4 / 7/6) - 1/8)))
[467370] ['1/4', '1/8', '3/5', '7/8', '7/8'] -> ((7/8 / (1/4 - (1/8 / 3/5))) / 7/8)
[467373] ['1/4', '1/8', '3/5', '7/8', '8/5'] -> ((((1/4 + 7/8) / 1/8) / 3/5) * 8/5)
[467374] ['1/4', '1/8', '3/5', '7/8', '8/7'] -> ((7/8 / (1/4 - (1/8 / 3/5))) * 8/7)
[467376] ['1/4', '1/8', '3/5', '7/8', '9/2'] -> ((((7/8 / 3/5) - 1/8) / 1/4) * 9/2)
[467380] ['1/4', '1/8', '3/5', '7/8', '9/8'] -> (9/8 / ((1/8 * 3/5) * (7/8 - 1/4)))
[467381] ['1/4', '1/8', '3/5', '7/9', '7/9'] -> (7/9 / ((1/4 - (1/8 / 3/5)) * 7/9))
[467383] ['1/4', '1/8', '3/5', '7/9', '8/5'] -> (8/5 / ((1/4 + 1/8) * (7/9 - 3/5)))
[467396] ['1/4', '1/8', '3/5', '8/3', '9/4'] -> (((1/4 / 3/5) + (8/3 / 1/8)) + 9/4)
[467400] ['1/4', '1/8', '3/5', '8/5', '8/5'] -> ((8/5 / (1/4 - (1/8 / 3/5))) / 8/5)
