[194261] ['1/2', '5/2', '8/7', '9/4', '9/4'] -> (9/4 / (5/2 - ((1/2 + 9/4) / 8/7)))
[232209] ['1/3', '1/4', '1/8', '4/5', '5/2'] -> (5/2 / ((1/4 / 4/5) - (1/3 - 1/8)))
[232215] ['1/3', '1/4', '1/8', '4/5', '5/9'] -> ((((1/3 / 1/4) / 1/8) / 4/5) / 5/9)
[232228] ['1/3', '1/4', '1/8', '4/5', '8/9'] -> (8/9 / ((1/4 / (4/5 - 1/8)) - 1/3))
[232229] ['1/3', '1/4', '1/8', '4/5', '9/2'] -> (((1/4 + (1/3 / 4/5)) / 1/8) * 9/2)
[232235] ['1/3', '1/4', '1/8', '4/7', '4/9'] -> ((1/3 / (1/4 - (1/8 / 4/7))) / 4/9)
[232244] ['1/3', '1/4', '1/8', '4/7', '6/7'] -> (6/7 / (1/4 - ((1/8 * 4/7) / 1/3)))
[232254] ['1/3', '1/4', '1/8', '4/7', '8/7'] -> (8/7 / (1/3 - ((1/8 * 4/7) / 1/4)))
[232256] ['1/3', '1/4', '1/8', '4/7', '9/2'] -> (9/2 / (1/3 * (1/8 + (1/4 / 4/7))))
[232257] ['1/3', '1/4', '1/8', '4/7', '9/4'] -> ((1/3 / (1/4 - (1/8 / 4/7))) * 9/4)
[232262] ['1/3', '1/4', '1/8', '4/9', '5/2'] -> (5/2 / (((1/4 / 4/9) - 1/3) - 1/8))
[232271] ['1/3', '1/4', '1/8', '4/9', '7/2'] -> (7/2 / (1/3 * ((1/4 / 4/9) - 1/8)))
[232277] ['1/3', '1/4', '1/8', '4/9', '7/9'] -> (7/9 / (((1/3 + 1/4) * 1/8) * 4/9))
[232281] ['1/3', '1/4', '1/8', '4/9', '8/9'] -> ((((1/3 + 4/9) / 1/4) / 1/8) - 8/9)
[232282] ['1/3', '1/4', '1/8', '4/9', '9/2'] -> (9/2 / ((1/4 / 4/9) - (1/8 / 1/3)))
[232297] ['1/3', '1/4', '1/8', '5/2', '7/3'] -> ((((1/4 + 5/2) / 1/8) - 1/3) + 7/3)
[232298] ['1/3', '1/4', '1/8', '5/2', '7/4'] -> (7/4 / (1/8 * ((1/3 * 5/2) - 1/4)))
[232299] ['1/3', '1/4', '1/8', '5/2', '7/5'] -> (7/5 / ((1/4 / 5/2) - (1/3 * 1/8)))
[232300] ['1/3', '1/4', '1/8', '5/2', '7/6'] -> ((1/3 + 7/6) / ((1/8 * 5/2) - 1/4))
[232301] ['1/3', '1/4', '1/8', '5/2', '7/8'] -> (7/8 / (1/8 * ((1/4 * 5/2) - 1/3)))
[232302] ['1/3', '1/4', '1/8', '5/2', '7/9'] -> (((5/2 / 1/8) - (1/3 / 1/4)) / 7/9)
[232306] ['1/3', '1/4', '1/8', '5/2', '8/9'] -> (((1/3 / 1/4) + (5/2 / 1/8)) / 8/9)
[232310] ['1/3', '1/4', '1/8', '5/2', '9/7'] -> (((5/2 / 1/8) - (1/3 / 1/4)) * 9/7)
[232311] ['1/3', '1/4', '1/8', '5/2', '9/8'] -> (((1/3 / 1/4) + (5/2 / 1/8)) * 9/8)
[232316] ['1/3', '1/4', '1/8', '5/3', '5/8'] -> ((((1/4 + 5/3) / 1/8) - 1/3) / 5/8)
[232320] ['1/3', '1/4', '1/8', '5/3', '7/2'] -> (((1/8 + (5/3 / 1/3)) / 1/4) + 7/2)
[232322] ['1/3', '1/4', '1/8', '5/3', '7/4'] -> (((1/4 + (5/3 / 1/3)) / 1/8) / 7/4)
[232328] ['1/3', '1/4', '1/8', '5/3', '8/5'] -> ((((1/4 + 5/3) / 1/8) - 1/3) * 8/5)
[232329] ['1/3', '1/4', '1/8', '5/3', '8/7'] -> (((5/3 / (1/3 + 1/4)) / 1/8) + 8/7)
[232330] ['1/3', '1/4', '1/8', '5/3', '8/9'] -> ((5/3 / (1/8 - 1/4)) / (1/3 - 8/9))
[232337] ['1/3', '1/4', '1/8', '5/4', '5/6'] -> (((1/4 + 5/4) / 1/8) / (5/6 - 1/3))
[232338] ['1/3', '1/4', '1/8', '5/4', '5/7'] -> (((5/4 / (1/3 + 1/4)) / 1/8) / 5/7)
[232340] ['1/3', '1/4', '1/8', '5/4', '5/9'] -> ((((1/3 * 5/4) / 1/4) / 1/8) / 5/9)
[232342] ['1/3', '1/4', '1/8', '5/4', '6/7'] -> ((((5/4 / 1/3) - 1/4) / 1/8) * 6/7)
[232347] ['1/3', '1/4', '1/8', '5/4', '7/6'] -> ((((5/4 / 1/3) - 1/4) / 1/8) / 7/6)
[232356] ['1/3', '1/4', '1/8', '5/4', '9/5'] -> ((((1/3 * 5/4) / 1/4) / 1/8) * 9/5)
[232364] ['1/3', '1/4', '1/8', '5/6', '6/7'] -> (((1/3 + (5/6 / 1/8)) / 1/4) * 6/7)
[232365] ['1/3', '1/4', '1/8', '5/6', '7/2'] -> (7/2 / ((1/4 - 1/8) * (1/3 + 5/6)))
[232368] ['1/3', '1/4', '1/8', '5/6', '7/5'] -> (7/5 / (1/3 * ((1/4 / 5/6) - 1/8)))
[232370] ['1/3', '1/4', '1/8', '5/6', '7/8'] -> (7/8 / ((1/4 * 1/8) * (1/3 + 5/6)))
[232371] ['1/3', '1/4', '1/8', '5/6', '7/9'] -> (((5/6 / 1/4) / 1/8) / (1/3 + 7/9))
[232378] ['1/3', '1/4', '1/8', '5/6', '9/5'] -> (9/5 / ((1/8 / 1/3) - (1/4 / 5/6)))
[232380] ['1/3', '1/4', '1/8', '5/6', '9/8'] -> ((1/3 + ((5/6 / 1/4) / 1/8)) / 9/8)
[232385] ['1/3', '1/4', '1/8', '5/7', '6/7'] -> ((((1/4 + 5/7) / 1/3) / 1/8) + 6/7)
[232388] ['1/3', '1/4', '1/8', '5/7', '7/4'] -> (((5/7 / (1/3 - 1/8)) / 1/4) * 7/4)
[232399] ['1/3', '1/4', '1/8', '5/7', '9/5'] -> (9/5 / (1/3 * ((1/4 / 5/7) - 1/8)))
[232409] ['1/3', '1/4', '1/8', '5/8', '7/5'] -> (7/5 / ((1/3 + 1/8) - (1/4 / 5/8)))
[232410] ['1/3', '1/4', '1/8', '5/8', '7/6'] -> (((5/8 / 1/4) / 1/8) / (7/6 - 1/3))
[232412] ['1/3', '1/4', '1/8', '5/8', '7/9'] -> ((((5/8 / 1/8) - 1/3) / 1/4) / 7/9)
[232415] ['1/3', '1/4', '1/8', '5/8', '8/7'] -> ((((1/4 + 5/8) / 1/3) / 1/8) * 8/7)
[232416] ['1/3', '1/4', '1/8', '5/8', '8/9'] -> (((1/3 + (5/8 / 1/8)) / 1/4) / 8/9)
[232420] ['1/3', '1/4', '1/8', '5/8', '9/7'] -> ((((5/8 / 1/8) - 1/3) / 1/4) * 9/7)
[232437] ['1/3', '1/4', '1/8', '5/9', '9/4'] -> (((5/9 / (1/3 - 1/8)) / 1/4) * 9/4)
[232444] ['1/3', '1/4', '1/8', '6/5', '7/3'] -> (7/3 / ((1/4 + 1/8) - (1/3 / 6/5)))
[232447] ['1/3', '1/4', '1/8', '6/5', '7/6'] -> (7/6 / (1/3 * (1/4 - (1/8 / 6/5))))
[232450] ['1/3', '1/4', '1/8', '6/5', '8/3'] -> (8/3 / (1/3 * (1/8 + (1/4 / 6/5))))
[232467] ['1/3', '1/4', '1/8', '6/7', '8/3'] -> (8/3 / ((1/8 / 1/4) - (1/3 / 6/7)))
[232469] ['1/3', '1/4', '1/8', '6/7', '8/7'] -> (8/7 / (1/3 * (1/4 - (1/8 * 6/7))))
[232475] ['1/3', '1/4', '1/8', '6/7', '9/8'] -> (9/8 / (1/4 * (1/3 - (1/8 / 6/7))))
[232478] ['1/3', '1/4', '1/8', '7/2', '7/4'] -> (7/4 / ((1/8 * (7/2 - 1/4)) - 1/3))
[232487] ['1/3', '1/4', '1/8', '7/2', '9/2'] -> ((((1/3 + 1/8) / 1/4) + 7/2) * 9/2)
[232496] ['1/3', '1/4', '1/8', '7/3', '7/8'] -> ((1/3 + ((1/4 + 7/3) / 1/8)) / 7/8)
[232500] ['1/3', '1/4', '1/8', '7/3', '8/7'] -> ((1/3 + ((1/4 + 7/3) / 1/8)) * 8/7)
[232503] ['1/3', '1/4', '1/8', '7/3', '9/4'] -> ((((7/3 / 1/3) - 1/4) / 1/8) / 9/4)
[232506] ['1/3', '1/4', '1/8', '7/3', '9/8'] -> (((1/3 + 7/3) / (1/4 - 1/8)) * 9/8)
[232508] ['1/3', '1/4', '1/8', '7/4', '7/5'] -> (((7/4 / (1/3 - 1/8)) / 1/4) / 7/5)
[232509] ['1/3', '1/4', '1/8', '7/4', '7/6'] -> (((1/4 + 7/4) / 1/8) * (1/3 + 7/6))
[232514] ['1/3', '1/4', '1/8', '7/4', '8/7'] -> (8/7 / (1/3 - ((1/8 / 1/4) / 7/4)))
[232517] ['1/3', '1/4', '1/8', '7/4', '9/4'] -> ((1/3 * 9/4) / (1/4 - (1/8 * 7/4)))
[232531] ['1/3', '1/4', '1/8', '7/5', '9/5'] -> (9/5 / (1/3 * ((1/4 * 7/5) - 1/8)))
[232532] ['1/3', '1/4', '1/8', '7/5', '9/7'] -> (9/7 / (1/3 * (1/4 - (1/8 / 7/5))))
[232539] ['1/3', '1/4', '1/8', '7/6', '8/7'] -> ((8/7 / 1/3) / (1/4 - (1/8 / 7/6)))
[232542] ['1/3', '1/4', '1/8', '7/6', '9/4'] -> (((1/3 / 1/4) + (7/6 / 1/8)) * 9/4)
[232549] ['1/3', '1/4', '1/8', '7/8', '8/5'] -> ((((7/8 - 1/4) / 1/3) / 1/8) * 8/5)
[232551] ['1/3', '1/4', '1/8', '7/8', '8/9'] -> ((((1/4 + 7/8) / 1/3) / 1/8) * 8/9)
[232553] ['1/3', '1/4', '1/8', '7/8', '9/4'] -> (((1/4 + (7/8 / 1/8)) / 1/3) + 9/4)
[232555] ['1/3', '1/4', '1/8', '7/8', '9/7'] -> ((9/7 / 1/3) / ((1/4 / 7/8) - 1/8))
[232563] ['1/3', '1/4', '1/8', '7/9', '9/4'] -> (((7/9 / (1/3 + 1/4)) / 1/8) * 9/4)
[232569] ['1/3', '1/4', '1/8', '8/3', '8/7'] -> (((8/3 / (1/4 - 1/8)) - 1/3) * 8/7)
[232586] ['1/3', '1/4', '1/8', '8/7', '9/2'] -> ((((1/3 + 1/4) * 8/7) / 1/8) * 9/2)
[232589] ['1/3', '1/4', '1/8', '8/7', '9/7'] -> (9/7 / (1/3 * ((1/4 * 8/7) - 1/8)))
[232590] ['1/3', '1/4', '1/8', '8/7', '9/8'] -> (9/8 / (1/3 * (1/4 - (1/8 / 8/7))))
[232593] ['1/3', '1/4', '1/8', '8/9', '9/4'] -> (9/4 / ((1/8 / 1/3) - (1/4 / 8/9)))
[232619] ['1/3', '1/4', '1/9', '1/9', '3/5'] -> ((1/9 + (1/3 / 3/5)) / (1/4 * 1/9))
[232620] ['1/3', '1/4', '1/9', '1/9', '3/7'] -> (((1/3 / 3/7) - 1/9) / (1/4 * 1/9))
[232634] ['1/3', '1/4', '1/9', '1/9', '6/7'] -> ((1/9 / 1/9) / (1/3 - (1/4 / 6/7)))
[232639] ['1/3', '1/4', '1/9', '1/9', '7/6'] -> ((1/9 / 1/9) / (1/3 - (1/4 * 7/6)))
[232643] ['1/3', '1/4', '1/9', '1/9', '8/5'] -> ((1/9 / 1/9) / (1/4 - (1/3 / 8/5)))
[232644] ['1/3', '1/4', '1/9', '1/9', '8/7'] -> ((1/9 / 1/9) / ((1/3 / 8/7) - 1/4))
[232649] ['1/3', '1/4', '1/9', '1/9', '9/7'] -> ((1/9 + 1/9) / ((1/3 / 9/7) - 1/4))
[232653] ['1/3', '1/4', '1/9', '2/3', '2/7'] -> (2/7 / (1/3 - (1/4 / (1/9 + 2/3))))
[232657] ['1/3', '1/4', '1/9', '2/3', '3/5'] -> (((2/3 / (1/4 - 1/9)) / 1/3) / 3/5)
[232658] ['1/3', '1/4', '1/9', '2/3', '3/7'] -> (((2/3 / (1/3 + 1/4)) / 1/9) / 3/7)
[232664] ['1/3', '1/4', '1/9', '2/3', '5/2'] -> (5/2 / (2/3 - (1/4 / (1/3 + 1/9))))
[232666] ['1/3', '1/4', '1/9', '2/3', '5/4'] -> ((1/4 + (5/4 / 1/3)) / (1/9 / 2/3))
[232667] ['1/3', '1/4', '1/9', '2/3', '5/6'] -> ((2/3 / 1/9) / ((5/6 - 1/3) - 1/4))
[232669] ['1/3', '1/4', '1/9', '2/3', '5/8'] -> (((1/3 + 2/3) / 1/9) / (5/8 - 1/4))
[232670] ['1/3', '1/4', '1/9', '2/3', '5/9'] -> ((1/9 + 5/9) / (1/4 - (1/3 * 2/3)))
[232678] ['1/3', '1/4', '1/9', '2/3', '7/8'] -> ((((2/3 / 1/4) - 1/3) / 1/9) / 7/8)
[232682] ['1/3', '1/4', '1/9', '2/3', '8/7'] -> ((((2/3 / 1/4) - 1/3) / 1/9) * 8/7)
[232688] ['1/3', '1/4', '1/9', '2/3', '9/8'] -> (((1/3 + (2/3 / 1/4)) / 1/9) / 9/8)
[232700] ['1/3', '1/4', '1/9', '2/5', '4/9'] -> ((4/9 / 1/3) / ((1/4 - 1/9) * 2/5))
[232704] ['1/3', '1/4', '1/9', '2/5', '5/6'] -> (((1/3 / (2/5 - 1/4)) / 1/9) / 5/6)
[232708] ['1/3', '1/4', '1/9', '2/5', '6/5'] -> (((1/3 / (2/5 - 1/4)) / 1/9) * 6/5)
[232716] ['1/3', '1/4', '1/9', '2/5', '7/9'] -> (7/9 / (1/9 * ((1/4 / 2/5) - 1/3)))
[232718] ['1/3', '1/4', '1/9', '2/5', '8/5'] -> (8/5 / ((1/3 + 1/9) * (2/5 - 1/4)))
[232732] ['1/3', '1/4', '1/9', '2/7', '3/8'] -> ((((1/4 / 1/3) / 1/9) / 2/7) + 3/8)
[232736] ['1/3', '1/4', '1/9', '2/7', '4/9'] -> (4/9 / (((1/3 + 1/4) * 1/9) * 2/7))
[232746] ['1/3', '1/4', '1/9', '2/7', '7/2'] -> (((1/3 / (2/7 - 1/4)) / 1/9) / 7/2)
[232748] ['1/3', '1/4', '1/9', '2/7', '7/4'] -> ((((1/3 / 1/4) / 1/9) / 2/7) / 7/4)
[232763] ['1/3', '1/4', '1/9', '2/9', '3/2'] -> (((1/3 + 1/9) / (1/4 - 2/9)) * 3/2)
[232793] ['1/3', '1/4', '1/9', '2/9', '9/4'] -> ((((1/3 / 1/4) / 1/9) / 2/9) / 9/4)
[232797] ['1/3', '1/4', '1/9', '3/2', '3/2'] -> ((((1/3 / 1/4) + 3/2) / 1/9) - 3/2)
[232801] ['1/3', '1/4', '1/9', '3/2', '3/8'] -> (((1/3 / 1/9) + (3/2 / 1/4)) / 3/8)
[232804] ['1/3', '1/4', '1/9', '3/2', '4/7'] -> ((((3/2 - 1/3) / 1/4) / 1/9) * 4/7)
[232814] ['1/3', '1/4', '1/9', '3/2', '6/7'] -> (((3/2 / (1/3 + 1/4)) / 1/9) + 6/7)
[232817] ['1/3', '1/4', '1/9', '3/2', '7/4'] -> ((((3/2 - 1/3) / 1/4) / 1/9) / 7/4)
[232822] ['1/3', '1/4', '1/9', '3/2', '8/3'] -> (((1/3 / 1/9) + (3/2 / 1/4)) * 8/3)
[232830] ['1/3', '1/4', '1/9', '3/2', '9/8'] -> (((3/2 / (1/3 - 1/9)) / 1/4) / 9/8)
[232836] ['1/3', '1/4', '1/9', '3/4', '4/5'] -> (((1/3 + (3/4 / 1/4)) / 1/9) * 4/5)
[232845] ['1/3', '1/4', '1/9', '3/4', '5/9'] -> (((1/3 + 5/9) / 1/4) / (1/9 / 3/4))
[232846] ['1/3', '1/4', '1/9', '3/4', '6/5'] -> ((((3/4 / 1/3) / 1/9) - 1/4) * 6/5)
[232853] ['1/3', '1/4', '1/9', '3/4', '7/8'] -> (((1/4 + (3/4 / 1/9)) / 1/3) / 7/8)
[232857] ['1/3', '1/4', '1/9', '3/4', '8/7'] -> (((1/4 + (3/4 / 1/9)) / 1/3) * 8/7)
[232874] ['1/3', '1/4', '1/9', '3/5', '5/6'] -> ((((1/3 / 1/4) / 1/9) / 3/5) / 5/6)
[232875] ['1/3', '1/4', '1/9', '3/5', '5/7'] -> ((((1/3 + 3/5) / 1/4) / 1/9) * 5/7)
[232883] ['1/3', '1/4', '1/9', '3/5', '7/5'] -> ((((1/3 + 3/5) / 1/4) / 1/9) / 7/5)
[232896] ['1/3', '1/4', '1/9', '3/7', '3/7'] -> ((((1/3 / 1/9) - 3/7) / 1/4) / 3/7)
[232901] ['1/3', '1/4', '1/9', '3/7', '4/9'] -> (4/9 / (1/4 * (1/3 - (1/9 / 3/7))))
[232902] ['1/3', '1/4', '1/9', '3/7', '5/2'] -> (5/2 / (1/4 - (1/9 / (1/3 + 3/7))))
[232911] ['1/3', '1/4', '1/9', '3/7', '7/2'] -> ((1/3 / (1/9 - (1/4 * 3/7))) / 7/2)
[232912] ['1/3', '1/4', '1/9', '3/7', '7/3'] -> ((((1/3 / 1/9) - 3/7) / 1/4) * 7/3)
[232913] ['1/3', '1/4', '1/9', '3/7', '7/4'] -> ((((1/3 / 1/9) + 3/7) / 1/4) * 7/4)
[232915] ['1/3', '1/4', '1/9', '3/7', '7/6'] -> ((((1/3 / 1/4) / 1/9) / 3/7) / 7/6)
[232927] ['1/3', '1/4', '1/9', '3/8', '3/8'] -> (((1/3 + (1/4 / 3/8)) / 1/9) / 3/8)
[232929] ['1/3', '1/4', '1/9', '3/8', '4/5'] -> ((1/3 / (1/9 - (1/4 * 3/8))) / 4/5)
[232934] ['1/3', '1/4', '1/9', '3/8', '5/4'] -> ((1/3 * 5/4) / (1/9 - (1/4 * 3/8)))
[232952] ['1/3', '1/4', '1/9', '3/8', '9/2'] -> (9/2 / ((1/4 / (1/3 + 1/9)) - 3/8))
[232962] ['1/3', '1/4', '1/9', '4/3', '5/3'] -> (((4/3 / 1/4) / 1/9) / (1/3 + 5/3))
[232968] ['1/3', '1/4', '1/9', '4/3', '6/5'] -> (((4/3 / (1/4 - 1/9)) / 1/3) / 6/5)
[232969] ['1/3', '1/4', '1/9', '4/3', '6/7'] -> (((4/3 / (1/3 + 1/4)) / 1/9) / 6/7)
[232971] ['1/3', '1/4', '1/9', '4/3', '7/3'] -> (((4/3 / 1/4) / 1/9) / (7/3 - 1/3))
[232981] ['1/3', '1/4', '1/9', '4/3', '9/2'] -> ((((1/9 / 1/4) + 4/3) / 1/3) * 9/2)
[232986] ['1/3', '1/4', '1/9', '4/5', '4/5'] -> ((((1/3 / 1/4) + 4/5) / 1/9) / 4/5)
[232988] ['1/3', '1/4', '1/9', '4/5', '4/9'] -> (4/9 / (1/9 * ((1/3 / 4/5) - 1/4)))
[232990] ['1/3', '1/4', '1/9', '4/5', '5/3'] -> (((4/5 / (1/3 - 1/9)) / 1/4) * 5/3)
[232991] ['1/3', '1/4', '1/9', '4/5', '5/4'] -> ((((1/3 / 1/4) + 4/5) / 1/9) * 5/4)
[232994] ['1/3', '1/4', '1/9', '4/5', '5/8'] -> ((((1/3 / 1/4) / 1/9) / 4/5) / 5/8)
[233002] ['1/3', '1/4', '1/9', '4/5', '7/6'] -> (7/6 / (1/4 * (1/3 - (1/9 / 4/5))))
[233009] ['1/3', '1/4', '1/9', '4/5', '9/2'] -> ((1/9 / (1/3 - (1/4 / 4/5))) * 9/2)
[233015] ['1/3', '1/4', '1/9', '4/7', '4/9'] -> (4/9 / (1/3 * (1/4 - (1/9 / 4/7))))
[233016] ['1/3', '1/4', '1/9', '4/7', '5/2'] -> (5/2 / ((1/4 / 4/7) - (1/9 / 1/3)))
[233020] ['1/3', '1/4', '1/9', '4/7', '5/7'] -> ((((1/3 / 1/4) + 4/7) / 1/9) / 5/7)
[233026] ['1/3', '1/4', '1/9', '4/7', '7/3'] -> (((4/7 / (1/3 - 1/9)) / 1/4) * 7/3)
[233028] ['1/3', '1/4', '1/9', '4/7', '7/5'] -> ((((1/3 / 1/4) + 4/7) / 1/9) * 7/5)
[233030] ['1/3', '1/4', '1/9', '4/7', '7/8'] -> ((((1/3 / 1/4) / 1/9) / 4/7) / 7/8)
[233042] ['1/3', '1/4', '1/9', '4/9', '5/2'] -> (((4/9 / (1/4 - 1/9)) / 1/3) * 5/2)
[233050] ['1/3', '1/4', '1/9', '4/9', '6/7'] -> ((((1/3 + 4/9) / 1/4) / 1/9) * 6/7)
[233066] ['1/3', '1/4', '1/9', '4/9', '9/8'] -> ((((1/3 / 1/4) / 1/9) / 4/9) / 9/8)
[233078] ['1/3', '1/4', '1/9', '5/2', '7/4'] -> ((1/4 + ((1/3 + 5/2) / 1/9)) - 7/4)
[233082] ['1/3', '1/4', '1/9', '5/2', '7/9'] -> (7/9 / (1/9 * ((1/4 * 5/2) - 1/3)))
[233086] ['1/3', '1/4', '1/9', '5/2', '8/9'] -> (8/9 / ((1/3 / (5/2 - 1/4)) - 1/9))
[233092] ['1/3', '1/4', '1/9', '5/3', '5/3'] -> (((1/3 + 5/3) / (1/4 - 1/9)) * 5/3)
[233093] ['1/3', '1/4', '1/9', '5/3', '5/4'] -> (((5/3 / (1/3 - 1/9)) / 1/4) / 5/4)
[233125] ['1/3', '1/4', '1/9', '5/4', '7/4'] -> ((((5/4 / 1/4) - 1/3) / 1/9) / 7/4)
[233130] ['1/3', '1/4', '1/9', '5/4', '8/3'] -> (8/3 / ((1/3 / (1/4 + 5/4)) - 1/9))
[233135] ['1/3', '1/4', '1/9', '5/4', '9/4'] -> ((((5/4 / 1/9) - 1/3) - 1/4) * 9/4)
[233141] ['1/3', '1/4', '1/9', '5/6', '5/8'] -> (((5/6 / (1/3 - 1/9)) / 1/4) / 5/8)
[233153] ['1/3', '1/4', '1/9', '5/6', '8/5'] -> (((5/6 / (1/3 - 1/9)) / 1/4) * 8/5)
[233156] ['1/3', '1/4', '1/9', '5/6', '9/2'] -> ((((1/3 / 1/4) + 5/6) / 1/9) + 9/2)
[233160] ['1/3', '1/4', '1/9', '5/6', '9/8'] -> ((((5/6 / 1/4) - 1/3) / 1/9) / 9/8)
[233168] ['1/3', '1/4', '1/9', '5/7', '7/4'] -> ((((5/7 - 1/3) / 1/4) / 1/9) * 7/4)
[233188] ['1/3', '1/4', '1/9', '5/8', '7/4'] -> (7/4 / (1/4 * (5/8 - (1/9 / 1/3))))
[233190] ['1/3', '1/4', '1/9', '5/8', '7/6'] -> ((1/3 + ((5/8 / 1/4) / 1/9)) + 7/6)
[233192] ['1/3', '1/4', '1/9', '5/8', '7/9'] -> (7/9 / ((1/3 * 1/9) * (1/4 + 5/8)))
[233194] ['1/3', '1/4', '1/9', '5/8', '8/5'] -> (8/5 / ((1/4 / 5/8) - (1/9 / 1/3)))
[233209] ['1/3', '1/4', '1/9', '5/9', '7/6'] -> (((5/9 / 1/4) / 1/9) / (7/6 - 1/3))
[233211] ['1/3', '1/4', '1/9', '5/9', '7/9'] -> ((((5/9 / 1/9) - 1/3) / 1/4) / 7/9)
[233217] ['1/3', '1/4', '1/9', '5/9', '9/4'] -> ((((1/4 + 5/9) / 1/3) / 1/9) + 9/4)
[233219] ['1/3', '1/4', '1/9', '5/9', '9/7'] -> ((((5/9 / 1/9) - 1/3) / 1/4) * 9/7)
[233220] ['1/3', '1/4', '1/9', '5/9', '9/8'] -> (((1/3 + (5/9 / 1/9)) / 1/4) * 9/8)
[233224] ['1/3', '1/4', '1/9', '6/5', '7/3'] -> (7/3 / (1/4 * (1/9 + (1/3 / 6/5))))
[233231] ['1/3', '1/4', '1/9', '6/5', '8/5'] -> (8/5 / ((1/3 - 1/9) * (1/4 * 6/5)))
[233233] ['1/3', '1/4', '1/9', '6/5', '8/9'] -> (8/9 / (((1/9 / 1/4) / 6/5) - 1/3))
[233239] ['1/3', '1/4', '1/9', '6/7', '6/7'] -> (6/7 / (((1/9 * 6/7) / 1/3) - 1/4))
[233273] ['1/3', '1/4', '1/9', '7/3', '7/4'] -> (((7/3 / (1/3 - 1/9)) / 1/4) / 7/4)
[233279] ['1/3', '1/4', '1/9', '7/3', '8/5'] -> (8/5 / ((1/3 / (1/4 - 1/9)) - 7/3))
[233281] ['1/3', '1/4', '1/9', '7/3', '8/9'] -> ((((1/3 / 1/9) + 7/3) / 1/4) / 8/9)
[233282] ['1/3', '1/4', '1/9', '7/3', '9/2'] -> ((1/4 * (1/3 + (7/3 / 1/9))) * 9/2)
[233286] ['1/3', '1/4', '1/9', '7/3', '9/8'] -> ((((1/3 / 1/9) + 7/3) / 1/4) * 9/8)
[233297] ['1/3', '1/4', '1/9', '7/4', '9/4'] -> ((((1/4 + 7/4) / 1/3) / 1/9) / 9/4)
[233315] ['1/3', '1/4', '1/9', '7/6', '7/8'] -> (((7/6 / (1/3 - 1/9)) / 1/4) / 7/8)
[233322] ['1/3', '1/4', '1/9', '7/6', '9/4'] -> ((((1/3 + 7/6) / 1/4) / 1/9) / 9/4)
[233327] ['1/3', '1/4', '1/9', '7/8', '7/9'] -> (7/9 / (1/9 * ((7/8 - 1/3) - 1/4)))
[233330] ['1/3', '1/4', '1/9', '7/8', '8/7'] -> (8/7 / ((1/9 / 1/3) - (1/4 / 7/8)))
[233340] ['1/3', '1/4', '1/9', '7/9', '8/7'] -> (8/7 / (1/4 * (1/3 - (1/9 / 7/9))))
[233341] ['1/3', '1/4', '1/9', '7/9', '8/9'] -> (8/9 / (1/4 * ((1/3 * 7/9) - 1/9)))
[233351] ['1/3', '1/4', '1/9', '8/3', '9/2'] -> ((((1/3 + 8/3) / 1/4) / 1/9) / 9/2)
[233352] ['1/3', '1/4', '1/9', '8/3', '9/4'] -> (9/4 / (1/4 * (1/3 + (1/9 / 8/3))))
[233356] ['1/3', '1/4', '1/9', '8/5', '8/5'] -> (8/5 / ((1/4 * 8/5) - (1/9 / 1/3)))
[233364] ['1/3', '1/4', '1/9', '8/7', '8/7'] -> (8/7 / ((1/9 / 1/3) - (1/4 * 8/7)))
[233372] ['1/3', '1/4', '1/9', '8/9', '9/2'] -> ((((1/3 + 1/9) + 8/9) / 1/4) * 9/2)
[233377] ['1/3', '1/4', '1/9', '9/2', '9/2'] -> (((9/2 - (1/3 / 1/4)) / 1/9) - 9/2)
[233382] ['1/3', '1/4', '1/9', '9/4', '9/4'] -> ((((9/4 - 1/4) / 1/3) / 1/9) / 9/4)
[233398] ['1/3', '1/4', '2/3', '2/3', '3/5'] -> ((2/3 / 1/4) / (2/3 - (1/3 / 3/5)))
[233402] ['1/3', '1/4', '2/3', '2/3', '4/5'] -> (2/3 / (((1/3 * 2/3) / 4/5) - 1/4))
[233405] ['1/3', '1/4', '2/3', '2/3', '5/2'] -> ((1/3 + 2/3) / (2/3 - (1/4 * 5/2)))
[233407] ['1/3', '1/4', '2/3', '2/3', '5/4'] -> (2/3 / (((1/3 * 2/3) * 5/4) - 1/4))
[233409] ['1/3', '1/4', '2/3', '2/3', '5/7'] -> ((2/3 / (1/3 + 1/4)) / (5/7 - 2/3))
[233422] ['1/3', '1/4', '2/3', '2/3', '8/5'] -> ((2/3 / (1/4 - (1/3 / 8/5))) / 2/3)
[233423] ['1/3', '1/4', '2/3', '2/3', '8/7'] -> ((2/3 / 2/3) / ((1/3 / 8/7) - 1/4))
[233427] ['1/3', '1/4', '2/3', '2/3', '9/5'] -> (2/3 / (((1/3 / 2/3) / 9/5) - 1/4))
[233428] ['1/3', '1/4', '2/3', '2/3', '9/7'] -> (2/3 / ((1/3 * 2/3) - (1/4 / 9/7)))
[233432] ['1/3', '1/4', '2/3', '2/5', '2/9'] -> ((((2/3 / 2/5) - 1/3) / 1/4) / 2/9)
[233433] ['1/3', '1/4', '2/3', '2/5', '3/2'] -> (3/2 / ((1/3 / (2/3 + 2/5)) - 1/4))
