[778681] ['1/6', '1/8', '3/4', '4/3', '9/8'] -> ((((3/4 / 1/6) / 1/8) / 4/3) / 9/8)
[817967] ['1/6', '2/7', '3/7', '5/4', '8/7'] -> (8/7 / ((1/6 / 2/7) - (3/7 * 5/4)))
[818002] ['1/6', '2/7', '3/7', '5/7', '7/3'] -> ((2/7 + ((5/7 / 1/6) / 3/7)) * 7/3)
[818010] ['1/6', '2/7', '3/7', '5/7', '8/7'] -> (8/7 / ((2/7 / 1/6) - (5/7 / 3/7)))
[818013] ['1/6', '2/7', '3/7', '5/7', '9/4'] -> (((2/7 + (5/7 / 1/6)) / 3/7) * 9/4)
[818022] ['1/6', '2/7', '3/7', '5/8', '7/3'] -> ((3/7 / (5/8 - (1/6 / 2/7))) * 7/3)
[818029] ['1/6', '2/7', '3/7', '5/8', '8/5'] -> (8/5 / (1/6 * ((3/7 / 5/8) - 2/7)))
[818035] ['1/6', '2/7', '3/7', '5/8', '9/7'] -> (9/7 / ((3/7 * (1/6 + 5/8)) - 2/7))
[818056] ['1/6', '2/7', '3/7', '6/5', '6/5'] -> (6/5 / (1/6 * ((3/7 / 2/7) - 6/5)))
[818065] ['1/6', '2/7', '3/7', '6/5', '8/3'] -> (8/3 / (1/6 * (3/7 + (2/7 / 6/5))))
[818076] ['1/6', '2/7', '3/7', '6/7', '7/3'] -> ((((6/7 / 3/7) - 2/7) / 1/6) * 7/3)
[818079] ['1/6', '2/7', '3/7', '6/7', '7/6'] -> (((3/7 + (6/7 / 2/7)) / 1/6) * 7/6)
[818082] ['1/6', '2/7', '3/7', '6/7', '8/3'] -> ((((6/7 - 3/7) / 1/6) / 2/7) * 8/3)
[818085] ['1/6', '2/7', '3/7', '6/7', '8/9'] -> ((((3/7 + 6/7) / 1/6) / 2/7) * 8/9)
[818086] ['1/6', '2/7', '3/7', '6/7', '9/2'] -> (((3/7 + (6/7 / 1/6)) / 2/7) + 9/2)
[818090] ['1/6', '2/7', '3/7', '6/7', '9/8'] -> ((((3/7 + 6/7) / 1/6) / 2/7) / 9/8)
[818095] ['1/6', '2/7', '3/7', '7/2', '7/6'] -> ((((7/2 / 3/7) - 1/6) / 2/7) / 7/6)
[818098] ['1/6', '2/7', '3/7', '7/2', '8/3'] -> ((1/6 + ((2/7 + 7/2) / 3/7)) * 8/3)
[818099] ['1/6', '2/7', '3/7', '7/2', '8/5'] -> ((((2/7 + 3/7) * 7/2) / 1/6) * 8/5)
[818102] ['1/6', '2/7', '3/7', '7/2', '9/2'] -> (((7/2 / 1/6) - (3/7 / 2/7)) + 9/2)
[818105] ['1/6', '2/7', '3/7', '7/2', '9/7'] -> ((((2/7 + 3/7) + 7/2) / 1/6) - 9/7)
[818111] ['1/6', '2/7', '3/7', '7/3', '7/8'] -> ((((3/7 * 7/3) / 1/6) / 2/7) / 7/8)
[818119] ['1/6', '2/7', '3/7', '7/3', '9/5'] -> (((7/3 / 1/6) - (2/7 / 3/7)) * 9/5)
[818120] ['1/6', '2/7', '3/7', '7/3', '9/7'] -> (9/7 / (3/7 / ((7/3 / 2/7) - 1/6)))
[818124] ['1/6', '2/7', '3/7', '7/4', '7/6'] -> (((2/7 + (7/4 / 1/6)) / 3/7) - 7/6)
[818131] ['1/6', '2/7', '3/7', '7/4', '9/2'] -> ((((3/7 / 2/7) + 7/4) / 1/6) + 9/2)
[818141] ['1/6', '2/7', '3/7', '7/5', '8/5'] -> (8/5 / ((1/6 + 7/5) - (3/7 / 2/7)))
[818152] ['1/6', '2/7', '3/7', '7/6', '8/3'] -> (8/3 / (7/6 - ((1/6 + 2/7) / 3/7)))
[818165] ['1/6', '2/7', '3/7', '7/8', '8/7'] -> (8/7 / ((1/6 / 7/8) - (3/7 - 2/7)))
[818167] ['1/6', '2/7', '3/7', '7/8', '9/2'] -> (9/2 / ((2/7 - (1/6 * 3/7)) * 7/8))
[818173] ['1/6', '2/7', '3/7', '7/9', '8/3'] -> (8/3 / (2/7 * (7/9 - (1/6 / 3/7))))
[818175] ['1/6', '2/7', '3/7', '7/9', '8/7'] -> (8/7 / (2/7 * ((3/7 * 7/9) - 1/6)))
[818177] ['1/6', '2/7', '3/7', '7/9', '9/2'] -> (((2/7 / 3/7) + (7/9 / 1/6)) * 9/2)
[818189] ['1/6', '2/7', '3/7', '8/3', '9/7'] -> (9/7 / (1/6 * (3/7 - (2/7 / 8/3))))
[818199] ['1/6', '2/7', '3/7', '8/7', '8/7'] -> (8/7 / ((1/6 * 8/7) - (3/7 - 2/7)))
[818206] ['1/6', '2/7', '3/7', '8/9', '8/9'] -> (8/9 / (1/6 * (8/9 - (2/7 / 3/7))))
[818212] ['1/6', '2/7', '3/7', '9/2', '9/2'] -> (((1/6 + (2/7 / 3/7)) + 9/2) * 9/2)
[818224] ['1/6', '2/7', '3/7', '9/7', '9/7'] -> (((2/7 + (9/7 / 1/6)) / 3/7) * 9/7)
[818226] ['1/6', '2/7', '3/7', '9/8', '9/8'] -> (((3/7 + (9/8 / 1/6)) / 2/7) - 9/8)
[818237] ['1/6', '2/7', '3/8', '3/8', '5/8'] -> ((3/8 / 3/8) / (5/8 - (1/6 / 2/7)))
[818239] ['1/6', '2/7', '3/8', '3/8', '6/5'] -> (((3/8 / (3/8 - 2/7)) / 1/6) - 6/5)
[818240] ['1/6', '2/7', '3/8', '3/8', '6/7'] -> (((6/7 / 1/6) / 2/7) / (3/8 + 3/8))
[818246] ['1/6', '2/7', '3/8', '3/8', '7/8'] -> ((((3/8 / 1/6) / 2/7) / 3/8) / 7/8)
[818270] ['1/6', '2/7', '3/8', '4/3', '7/2'] -> (7/2 / ((1/6 + (3/8 / 2/7)) - 4/3))
[818272] ['1/6', '2/7', '3/8', '4/3', '7/4'] -> ((((4/3 / 2/7) - 3/8) / 1/6) - 7/4)
[818281] ['1/6', '2/7', '3/8', '4/3', '9/2'] -> (9/2 / ((1/6 + 4/3) - (3/8 / 2/7)))
[818284] ['1/6', '2/7', '3/8', '4/3', '9/7'] -> (9/7 / ((2/7 * (1/6 + 4/3)) - 3/8))
[818297] ['1/6', '2/7', '3/8', '4/5', '6/7'] -> (6/7 / (((2/7 - 1/6) * 3/8) * 4/5))
[818321] ['1/6', '2/7', '3/8', '4/7', '5/8'] -> (5/8 / ((1/6 * (3/8 - 2/7)) / 4/7))
[818325] ['1/6', '2/7', '3/8', '4/7', '7/2'] -> (7/2 / (1/6 * (3/8 + (2/7 / 4/7))))
[818339] ['1/6', '2/7', '3/8', '4/7', '9/7'] -> (9/7 / ((1/6 * 3/8) * (2/7 + 4/7)))
[818344] ['1/6', '2/7', '3/8', '4/9', '5/4'] -> (5/4 / (3/8 * ((1/6 / 2/7) - 4/9)))
[818346] ['1/6', '2/7', '3/8', '4/9', '5/7'] -> (5/7 / ((2/7 * 3/8) * (4/9 - 1/6)))
[818352] ['1/6', '2/7', '3/8', '4/9', '7/3'] -> ((((2/7 / 1/6) / 3/8) / 4/9) * 7/3)
[818360] ['1/6', '2/7', '3/8', '4/9', '8/7'] -> (8/7 / ((1/6 + (3/8 * 4/9)) - 2/7))
[818361] ['1/6', '2/7', '3/8', '4/9', '8/9'] -> ((((4/9 / 1/6) / 2/7) / 3/8) - 8/9)
[818370] ['1/6', '2/7', '3/8', '5/2', '5/6'] -> ((((5/2 / 2/7) / 3/8) - 1/6) + 5/6)
[818375] ['1/6', '2/7', '3/8', '5/2', '6/7'] -> (6/7 / ((2/7 + (3/8 / 1/6)) - 5/2))
[818376] ['1/6', '2/7', '3/8', '5/2', '7/2'] -> (7/2 / (((1/6 * 5/2) - 3/8) / 2/7))
[818379] ['1/6', '2/7', '3/8', '5/2', '7/5'] -> (7/5 / ((1/6 - (3/8 / 5/2)) / 2/7))
[818386] ['1/6', '2/7', '3/8', '5/2', '8/9'] -> ((((1/6 + 5/2) / 2/7) / 3/8) - 8/9)
[818395] ['1/6', '2/7', '3/8', '5/3', '5/7'] -> (5/7 / (((1/6 * 2/7) * 3/8) * 5/3))
[818401] ['1/6', '2/7', '3/8', '5/3', '7/3'] -> (7/3 / ((1/6 * 2/7) * (3/8 + 5/3)))
[818405] ['1/6', '2/7', '3/8', '5/3', '7/8'] -> (7/8 / (3/8 / (2/7 + (5/3 / 1/6))))
[818407] ['1/6', '2/7', '3/8', '5/3', '8/3'] -> (8/3 / (5/3 - ((1/6 / 2/7) / 3/8)))
[818411] ['1/6', '2/7', '3/8', '5/3', '9/2'] -> (9/2 / ((5/3 - (3/8 / 2/7)) - 1/6))
[818414] ['1/6', '2/7', '3/8', '5/3', '9/7'] -> (9/7 / ((2/7 * (5/3 - 1/6)) - 3/8))
[818418] ['1/6', '2/7', '3/8', '5/4', '5/7'] -> (5/7 / ((2/7 * (1/6 + 5/4)) - 3/8))
[818422] ['1/6', '2/7', '3/8', '5/4', '6/7'] -> (((5/4 / (2/7 - 1/6)) / 3/8) * 6/7)
[818427] ['1/6', '2/7', '3/8', '5/4', '7/6'] -> (((5/4 / (2/7 - 1/6)) / 3/8) / 7/6)
[818434] ['1/6', '2/7', '3/8', '5/4', '9/2'] -> ((3/8 + ((1/6 + 5/4) / 2/7)) * 9/2)
[818440] ['1/6', '2/7', '3/8', '5/6', '5/7'] -> (5/7 / ((1/6 + (2/7 * 5/6)) - 3/8))
[818443] ['1/6', '2/7', '3/8', '5/6', '6/5'] -> (6/5 / (2/7 * (3/8 - (1/6 / 5/6))))
[818457] ['1/6', '2/7', '3/8', '5/6', '9/4'] -> (9/4 / (3/8 * (5/6 - (1/6 / 2/7))))
[818461] ['1/6', '2/7', '3/8', '5/7', '5/7'] -> (5/7 / ((1/6 * 5/7) - (3/8 - 2/7)))
[818466] ['1/6', '2/7', '3/8', '5/7', '7/2'] -> ((((5/7 - 2/7) / 1/6) / 3/8) * 7/2)
[818469] ['1/6', '2/7', '3/8', '5/7', '7/5'] -> (7/5 / ((1/6 / 2/7) - (3/8 / 5/7)))
[818478] ['1/6', '2/7', '3/8', '5/7', '9/4'] -> ((((5/7 / 1/6) - 2/7) / 3/8) * 9/4)
[818486] ['1/6', '2/7', '3/8', '5/8', '7/2'] -> (7/2 / ((1/6 * (5/8 - 3/8)) / 2/7))
[818487] ['1/6', '2/7', '3/8', '5/8', '7/3'] -> ((2/7 + ((5/8 / 1/6) / 3/8)) * 7/3)
[818488] ['1/6', '2/7', '3/8', '5/8', '7/4'] -> (((5/8 / (3/8 - 2/7)) / 1/6) / 7/4)
[818491] ['1/6', '2/7', '3/8', '5/8', '7/8'] -> ((((3/8 + 5/8) / 1/6) / 2/7) / 7/8)
[818493] ['1/6', '2/7', '3/8', '5/8', '8/3'] -> ((3/8 / (5/8 - (1/6 / 2/7))) * 8/3)
[818504] ['1/6', '2/7', '3/8', '5/9', '6/7'] -> ((2/7 / ((5/9 - 1/6) - 3/8)) / 6/7)
[818505] ['1/6', '2/7', '3/8', '5/9', '7/2'] -> (7/2 / (((3/8 * 5/9) - 1/6) / 2/7))
[818509] ['1/6', '2/7', '3/8', '5/9', '7/6'] -> ((2/7 / ((5/9 - 1/6) - 3/8)) * 7/6)
[818517] ['1/6', '2/7', '3/8', '5/9', '9/4'] -> ((3/8 / ((1/6 / 5/9) - 2/7)) - 9/4)
[818521] ['1/6', '2/7', '3/8', '6/5', '6/5'] -> (6/5 / (2/7 * (3/8 - (1/6 * 6/5))))
[818530] ['1/6', '2/7', '3/8', '6/5', '8/3'] -> (8/3 / (((1/6 / 2/7) / 6/5) - 3/8))
[818534] ['1/6', '2/7', '3/8', '6/5', '9/2'] -> (9/2 / ((2/7 - 1/6) * (3/8 + 6/5)))
[818536] ['1/6', '2/7', '3/8', '6/5', '9/5'] -> (9/5 / ((1/6 * 2/7) * (3/8 + 6/5)))
[818537] ['1/6', '2/7', '3/8', '6/5', '9/7'] -> (9/7 / (((2/7 - 1/6) * 3/8) * 6/5))
[818547] ['1/6', '2/7', '3/8', '6/7', '8/3'] -> (8/3 / ((1/6 / 3/8) - (2/7 / 6/7)))
[818549] ['1/6', '2/7', '3/8', '6/7', '8/7'] -> (8/7 / ((3/8 * (6/7 - 2/7)) - 1/6))
[818556] ['1/6', '2/7', '3/8', '7/2', '7/2'] -> (7/2 / (((3/8 - 2/7) * 7/2) - 1/6))
[818582] ['1/6', '2/7', '3/8', '7/3', '9/2'] -> (9/2 / (3/8 * ((2/7 * 7/3) - 1/6)))
[818583] ['1/6', '2/7', '3/8', '7/3', '9/4'] -> ((((2/7 * 7/3) / 1/6) / 3/8) * 9/4)
[818585] ['1/6', '2/7', '3/8', '7/3', '9/7'] -> (9/7 / (2/7 - ((1/6 + 3/8) / 7/3)))
[818586] ['1/6', '2/7', '3/8', '7/3', '9/8'] -> (9/8 / (3/8 / ((7/3 / 2/7) - 1/6)))
[818601] ['1/6', '2/7', '3/8', '7/5', '7/5'] -> (7/5 / ((1/6 / 2/7) - (3/8 * 7/5)))
[818615] ['1/6', '2/7', '3/8', '7/6', '7/8'] -> ((3/8 + ((7/6 / 1/6) / 2/7)) - 7/8)
[818617] ['1/6', '2/7', '3/8', '7/6', '8/3'] -> (8/3 / ((1/6 / 3/8) - (2/7 * 7/6)))
[818628] ['1/6', '2/7', '3/8', '7/8', '8/3'] -> ((((3/8 / 1/6) / 2/7) / 7/8) * 8/3)
[818632] ['1/6', '2/7', '3/8', '7/8', '9/2'] -> (9/2 / ((2/7 * 7/8) - (1/6 * 3/8)))
[818633] ['1/6', '2/7', '3/8', '7/8', '9/4'] -> ((((3/8 + 7/8) / 1/6) / 2/7) - 9/4)
[818635] ['1/6', '2/7', '3/8', '7/8', '9/7'] -> (9/7 / ((1/6 + (2/7 / 3/8)) - 7/8))
[818640] ['1/6', '2/7', '3/8', '7/9', '8/7'] -> (8/7 / ((7/9 - (1/6 / 3/8)) - 2/7))
[818642] ['1/6', '2/7', '3/8', '7/9', '9/2'] -> (9/2 / (3/8 * (2/7 + (1/6 / 7/9))))
[818657] ['1/6', '2/7', '3/8', '8/5', '8/7'] -> (8/7 / (((3/8 - 1/6) * 8/5) - 2/7))
[818666] ['1/6', '2/7', '3/8', '8/7', '9/2'] -> (9/2 / ((2/7 / 8/7) - (1/6 * 3/8)))
[818669] ['1/6', '2/7', '3/8', '8/7', '9/7'] -> (9/7 / ((1/6 * 3/8) * (8/7 - 2/7)))
[818675] ['1/6', '2/7', '3/8', '8/9', '9/7'] -> (9/7 / (2/7 * (3/8 - (1/6 / 8/9))))
[818689] ['1/6', '2/7', '3/8', '9/7', '9/7'] -> (9/7 / (((2/7 / 1/6) - 3/8) - 9/7))
[818690] ['1/6', '2/7', '3/8', '9/7', '9/8'] -> (9/8 / (3/8 / (2/7 + (9/7 / 1/6))))
[818696] ['1/6', '2/7', '4/3', '4/3', '5/2'] -> (((4/3 / 1/6) / 2/7) / (5/2 - 4/3))
[818699] ['1/6', '2/7', '4/3', '4/3', '5/6'] -> ((((4/3 / 2/7) - 4/3) / 1/6) / 5/6)
[818701] ['1/6', '2/7', '4/3', '4/3', '5/8'] -> ((4/3 / 4/3) / (5/8 - (1/6 / 2/7)))
[818702] ['1/6', '2/7', '4/3', '4/3', '5/9'] -> (((4/3 + 4/3) / 2/7) / (5/9 - 1/6))
[818703] ['1/6', '2/7', '4/3', '4/3', '6/5'] -> ((((4/3 / 2/7) - 4/3) / 1/6) * 6/5)
[818704] ['1/6', '2/7', '4/3', '4/3', '6/7'] -> ((4/3 * 6/7) / ((2/7 / 4/3) - 1/6))
[818709] ['1/6', '2/7', '4/3', '4/3', '7/6'] -> ((4/3 / ((2/7 / 4/3) - 1/6)) / 7/6)
[818712] ['1/6', '2/7', '4/3', '4/3', '8/3'] -> ((((4/3 / 1/6) / 2/7) - 4/3) - 8/3)
[818718] ['1/6', '2/7', '4/3', '4/3', '9/5'] -> ((4/3 / (1/6 - 2/7)) / (4/3 - 9/5))
[818727] ['1/6', '2/7', '4/3', '4/5', '5/6'] -> ((((4/3 / 1/6) / 2/7) + 4/5) * 5/6)
[818734] ['1/6', '2/7', '4/3', '4/5', '7/3'] -> ((2/7 + ((4/3 / 1/6) / 4/5)) * 7/3)
[818741] ['1/6', '2/7', '4/3', '4/5', '8/5'] -> ((((4/3 * 4/5) / 1/6) / 2/7) + 8/5)
[818742] ['1/6', '2/7', '4/3', '4/5', '8/7'] -> (8/7 / ((2/7 / 1/6) - (4/3 / 4/5)))
[818750] ['1/6', '2/7', '4/3', '4/7', '4/9'] -> ((((4/7 / 1/6) / 2/7) - 4/3) / 4/9)
[818752] ['1/6', '2/7', '4/3', '4/7', '5/3'] -> ((((4/3 + 4/7) / 1/6) / 2/7) / 5/3)
[818753] ['1/6', '2/7', '4/3', '4/7', '5/4'] -> ((((4/3 / 1/6) + 4/7) / 2/7) / 5/4)
[818754] ['1/6', '2/7', '4/3', '4/7', '5/6'] -> (((4/3 + (4/7 / 2/7)) / 1/6) / 5/6)
[818757] ['1/6', '2/7', '4/3', '4/7', '5/9'] -> ((4/3 + ((4/7 / 1/6) / 2/7)) / 5/9)
[818758] ['1/6', '2/7', '4/3', '4/7', '6/5'] -> (((4/3 + (4/7 / 2/7)) / 1/6) * 6/5)
[818759] ['1/6', '2/7', '4/3', '4/7', '6/7'] -> (((4/3 / (4/7 - 2/7)) / 1/6) * 6/7)
[818761] ['1/6', '2/7', '4/3', '4/7', '7/3'] -> ((((2/7 + 4/3) / 1/6) + 4/7) * 7/3)
[818762] ['1/6', '2/7', '4/3', '4/7', '7/4'] -> ((((4/3 / 1/6) / 4/7) - 2/7) * 7/4)
[818764] ['1/6', '2/7', '4/3', '4/7', '7/6'] -> (((4/3 / (4/7 - 2/7)) / 1/6) / 7/6)
[818765] ['1/6', '2/7', '4/3', '4/7', '7/8'] -> ((((4/3 / 1/6) / 2/7) - 4/7) * 7/8)
[818771] ['1/6', '2/7', '4/3', '4/7', '9/2'] -> ((((2/7 / 1/6) + 4/3) / 4/7) * 9/2)
[818772] ['1/6', '2/7', '4/3', '4/7', '9/4'] -> ((((4/7 / 1/6) / 2/7) - 4/3) * 9/4)
[818773] ['1/6', '2/7', '4/3', '4/7', '9/5'] -> ((4/3 + ((4/7 / 1/6) / 2/7)) * 9/5)
[818777] ['1/6', '2/7', '4/3', '4/9', '5/2'] -> ((4/3 / ((1/6 / 2/7) - 4/9)) * 5/2)
[818781] ['1/6', '2/7', '4/3', '4/9', '5/7'] -> ((4/3 / (1/6 - (2/7 * 4/9))) * 5/7)
[818786] ['1/6', '2/7', '4/3', '4/9', '7/2'] -> ((((2/7 / 1/6) + 4/3) / 4/9) * 7/2)
[818789] ['1/6', '2/7', '4/3', '4/9', '7/5'] -> ((4/3 / (1/6 - (2/7 * 4/9))) / 7/5)
[818796] ['1/6', '2/7', '4/3', '4/9', '8/9'] -> (8/9 / (1/6 * ((4/9 / 2/7) - 4/3)))
[818800] ['1/6', '2/7', '4/3', '4/9', '9/7'] -> (9/7 / ((1/6 * 2/7) / (4/3 - 4/9)))
[818809] ['1/6', '2/7', '4/3', '5/2', '6/5'] -> (6/5 / ((1/6 / 2/7) - (4/3 / 5/2)))
[818813] ['1/6', '2/7', '4/3', '5/2', '7/4'] -> (((5/2 - (2/7 / 4/3)) / 1/6) * 7/4)
[818815] ['1/6', '2/7', '4/3', '5/2', '7/6'] -> (((4/3 * 5/2) / (2/7 - 1/6)) / 7/6)
[818823] ['1/6', '2/7', '4/3', '5/2', '9/4'] -> ((4/3 + ((1/6 + 5/2) / 2/7)) * 9/4)
[818825] ['1/6', '2/7', '4/3', '5/2', '9/7'] -> ((((4/3 + 5/2) / 1/6) - 2/7) + 9/7)
[818834] ['1/6', '2/7', '4/3', '5/3', '6/7'] -> ((4/3 / ((2/7 / 1/6) - 5/3)) * 6/7)
[818836] ['1/6', '2/7', '4/3', '5/3', '7/3'] -> ((((4/3 / 1/6) / 2/7) - 5/3) - 7/3)
[818837] ['1/6', '2/7', '4/3', '5/3', '7/4'] -> ((4/3 * (2/7 + (5/3 / 1/6))) * 7/4)
[818839] ['1/6', '2/7', '4/3', '5/3', '7/6'] -> ((4/3 / ((2/7 / 1/6) - 5/3)) / 7/6)
[818844] ['1/6', '2/7', '4/3', '5/3', '8/7'] -> (8/7 / (2/7 * ((5/3 - 1/6) - 4/3)))
[818845] ['1/6', '2/7', '4/3', '5/3', '8/9'] -> ((((5/3 / 2/7) - 4/3) / 1/6) * 8/9)
[818846] ['1/6', '2/7', '4/3', '5/3', '9/2'] -> (((5/3 / 1/6) - (4/3 / 2/7)) * 9/2)
[818849] ['1/6', '2/7', '4/3', '5/3', '9/7'] -> (9/7 / (((2/7 - 1/6) / 4/3) / 5/3))
[818850] ['1/6', '2/7', '4/3', '5/3', '9/8'] -> ((((5/3 / 2/7) - 4/3) / 1/6) / 9/8)
[818859] ['1/6', '2/7', '4/3', '5/4', '7/3'] -> ((2/7 + ((4/3 * 5/4) / 1/6)) * 7/3)
[818862] ['1/6', '2/7', '4/3', '5/4', '7/6'] -> (((2/7 / (4/3 - 5/4)) / 1/6) * 7/6)
[818867] ['1/6', '2/7', '4/3', '5/4', '8/7'] -> (8/7 / ((2/7 / 1/6) - (4/3 * 5/4)))
[818870] ['1/6', '2/7', '4/3', '5/4', '9/4'] -> ((5/4 / ((2/7 / 4/3) - 1/6)) - 9/4)
[818875] ['1/6', '2/7', '4/3', '5/6', '5/7'] -> ((((4/3 / 1/6) / 2/7) / 5/6) * 5/7)
[818879] ['1/6', '2/7', '4/3', '5/6', '6/7'] -> (6/7 / (1/6 * ((4/3 - 2/7) - 5/6)))
[818883] ['1/6', '2/7', '4/3', '5/6', '7/5'] -> ((((4/3 / 1/6) / 2/7) / 5/6) / 7/5)
[818894] ['1/6', '2/7', '4/3', '5/6', '9/7'] -> (9/7 / (((2/7 * 5/6) - 1/6) / 4/3))
[818897] ['1/6', '2/7', '4/3', '5/7', '5/8'] -> ((5/7 / ((2/7 / 4/3) - 1/6)) / 5/8)
[818899] ['1/6', '2/7', '4/3', '5/7', '6/5'] -> ((((4/3 * 5/7) / 1/6) / 2/7) * 6/5)
[818900] ['1/6', '2/7', '4/3', '5/7', '6/7'] -> (6/7 / ((4/3 - (1/6 / 2/7)) - 5/7))
[818907] ['1/6', '2/7', '4/3', '5/7', '7/9'] -> (((4/3 / (5/7 - 2/7)) / 1/6) / 7/9)
[818909] ['1/6', '2/7', '4/3', '5/7', '8/5'] -> ((5/7 / ((2/7 / 4/3) - 1/6)) * 8/5)
[818910] ['1/6', '2/7', '4/3', '5/7', '8/7'] -> (8/7 / ((1/6 / 2/7) - (5/7 / 4/3)))
[818915] ['1/6', '2/7', '4/3', '5/7', '9/7'] -> (((4/3 / (5/7 - 2/7)) / 1/6) * 9/7)
[818920] ['1/6', '2/7', '4/3', '5/8', '6/7'] -> (6/7 / ((2/7 * (4/3 - 5/8)) - 1/6))
[818932] ['1/6', '2/7', '4/3', '5/8', '9/2'] -> (9/2 / (5/8 - ((1/6 / 2/7) / 4/3)))
[818935] ['1/6', '2/7', '4/3', '5/8', '9/7'] -> (9/7 / ((2/7 * 5/8) - (1/6 / 4/3)))
[818961] ['1/6', '2/7', '4/3', '6/5', '7/5'] -> ((((4/3 * 6/5) / 1/6) / 2/7) / 7/5)
[818972] ['1/6', '2/7', '4/3', '6/5', '9/7'] -> (9/7 / (((2/7 / 6/5) - 1/6) / 4/3))
[818975] ['1/6', '2/7', '4/3', '6/7', '7/2'] -> ((((4/3 / 1/6) - 2/7) - 6/7) * 7/2)
[818986] ['1/6', '2/7', '4/3', '6/7', '9/2'] -> ((6/7 / (2/7 - (1/6 / 4/3))) * 9/2)
[818988] ['1/6', '2/7', '4/3', '6/7', '9/5'] -> ((((6/7 / 1/6) - 4/3) / 2/7) * 9/5)
[819000] ['1/6', '2/7', '4/3', '7/2', '8/7'] -> (8/7 / (((4/3 - 1/6) / 7/2) - 2/7))
[819001] ['1/6', '2/7', '4/3', '7/2', '8/9'] -> ((((4/3 / 1/6) - 2/7) * 7/2) * 8/9)
[819003] ['1/6', '2/7', '4/3', '7/2', '9/4'] -> ((((2/7 / 1/6) + 4/3) * 7/2) * 9/4)
[819006] ['1/6', '2/7', '4/3', '7/2', '9/8'] -> ((((4/3 / 1/6) - 2/7) * 7/2) / 9/8)
[819007] ['1/6', '2/7', '4/3', '7/3', '7/3'] -> ((((7/3 / 1/6) - 2/7) / 4/3) * 7/3)
[819008] ['1/6', '2/7', '4/3', '7/3', '7/4'] -> ((((4/3 / 2/7) + 7/3) / 1/6) / 7/4)
[819011] ['1/6', '2/7', '4/3', '7/3', '7/8'] -> ((((7/3 - 4/3) / 1/6) / 2/7) / 7/8)
[819018] ['1/6', '2/7', '4/3', '7/3', '9/4'] -> ((4/3 * ((7/3 / 2/7) - 1/6)) * 9/4)
[819022] ['1/6', '2/7', '4/3', '7/4', '7/4'] -> ((((4/3 * 7/4) / 1/6) - 2/7) * 7/4)
[819031] ['1/6', '2/7', '4/3', '7/4', '9/2'] -> ((((2/7 / 1/6) + 4/3) * 7/4) * 9/2)
[819032] ['1/6', '2/7', '4/3', '7/4', '9/4'] -> ((((4/3 / 1/6) / 2/7) - 7/4) - 9/4)
[819040] ['1/6', '2/7', '4/3', '7/5', '8/3'] -> (8/3 / (1/6 * ((4/3 / 7/5) - 2/7)))
[819056] ['1/6', '2/7', '4/3', '7/6', '9/2'] -> (9/2 / ((2/7 - (1/6 / 4/3)) * 7/6))
[819063] ['1/6', '2/7', '4/3', '7/8', '8/3'] -> (8/3 / (4/3 * ((2/7 * 7/8) - 1/6)))
[819072] ['1/6', '2/7', '4/3', '7/9', '7/9'] -> ((4/3 / (2/7 - (1/6 / 7/9))) / 7/9)
[819073] ['1/6', '2/7', '4/3', '7/9', '8/3'] -> (8/3 / (2/7 * ((4/3 - 1/6) - 7/9)))
[819074] ['1/6', '2/7', '4/3', '7/9', '8/5'] -> ((((7/9 / 1/6) / 2/7) - 4/3) * 8/5)
[819075] ['1/6', '2/7', '4/3', '7/9', '8/7'] -> (((4/3 + (7/9 / 1/6)) / 2/7) * 8/7)
[819076] ['1/6', '2/7', '4/3', '7/9', '8/9'] -> (8/9 / (((2/7 / 4/3) - 1/6) * 7/9))
[819080] ['1/6', '2/7', '4/3', '7/9', '9/7'] -> ((4/3 / (2/7 - (1/6 / 7/9))) * 9/7)
[819089] ['1/6', '2/7', '4/3', '8/3', '9/7'] -> ((((4/3 / 1/6) - 8/3) / 2/7) * 9/7)
[819097] ['1/6', '2/7', '4/3', '8/5', '9/7'] -> (9/7 / ((2/7 / 8/5) - (1/6 / 4/3)))
[819108] ['1/6', '2/7', '4/3', '8/9', '9/4'] -> ((((8/9 / 2/7) - 4/3) / 1/6) * 9/4)
[819113] ['1/6', '2/7', '4/3', '9/2', '9/4'] -> (((1/6 + (4/3 / 2/7)) * 9/2) + 9/4)
[819117] ['1/6', '2/7', '4/3', '9/4', '9/4'] -> ((1/6 + ((4/3 * 9/4) / 2/7)) * 9/4)
[819124] ['1/6', '2/7', '4/3', '9/7', '9/7'] -> ((4/3 / (2/7 - (1/6 * 9/7))) * 9/7)
[819125] ['1/6', '2/7', '4/3', '9/7', '9/8'] -> ((9/7 / ((2/7 / 4/3) - 1/6)) / 9/8)
[819134] ['1/6', '2/7', '4/5', '4/5', '5/7'] -> ((((4/5 + 4/5) / 1/6) / 2/7) * 5/7)
[819135] ['1/6', '2/7', '4/5', '4/5', '5/8'] -> ((4/5 / 4/5) / (5/8 - (1/6 / 2/7)))
[819142] ['1/6', '2/7', '4/5', '4/5', '7/5'] -> ((((4/5 + 4/5) / 1/6) / 2/7) / 7/5)
[819144] ['1/6', '2/7', '4/5', '4/5', '7/8'] -> ((((4/5 / 1/6) / 2/7) / 4/5) / 7/8)
